Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
430108,0.00000,0.01810,0.04120,-0.01079,0.99893,-0.05802,-0.02383,-0.00139,0.99803,-0.04020,0.01796,-0.01019,0.99898,1.00,-0.05773,-0.05094,-0.00295,0.99703,-0.04029,-0.00914,-0.01225,0.99907,1.00
430122,0.55779,0.01787,0.04103,-0.01070,0.99894,-0.05793,-0.02186,-0.00127,0.99808,-0.04031,0.01976,-0.00996,0.99894,1.00,-0.05766,-0.04898,-0.00283,0.99713,-0.04042,-0.00735,-0.01201,0.99908,1.00
430136,1.11271,0.01765,0.04084,-0.01060,0.99895,-0.05771,-0.02166,-0.00125,0.99810,-0.04031,0.01976,-0.00986,0.99894,1.00,-0.05745,-0.04878,-0.00281,0.99715,-0.04042,-0.00735,-0.01190,0.99909,1.00
430151,1.68866,0.01754,0.04072,-0.01090,0.99896,-0.05759,-0.02156,-0.00124,0.99811,-0.04032,0.01975,-0.01016,0.99894,1.00,-0.05732,-0.04869,-0.00280,0.99716,-0.04041,-0.00736,-0.01218,0.99908,1.00
430164,2.22803,0.01761,0.04064,-0.01116,0.99896,-0.05856,-0.02185,-0.00128,0.99804,-0.04122,0.01941,-0.01042,0.99891,1.00,-0.05826,-0.04898,-0.00286,0.99710,-0.04130,-0.00770,-0.01248,0.99904,1.00
430178,2.77906,0.01768,0.04046,-0.01137,0.99896,-0.05864,-0.02169,-0.00127,0.99804,-0.04123,0.01941,-0.01063,0.99890,1.00,-0.05832,-0.04882,-0.00286,0.99710,-0.04130,-0.00771,-0.01269,0.99904,1.00
430192,3.33036,0.01776,0.04017,-0.01107,0.99897,-0.05896,-0.02229,-0.00132,0.99801,-0.04147,0.01850,-0.01039,0.99891,1.00,-0.05866,-0.04942,-0.00291,0.99705,-0.04156,-0.00862,-0.01246,0.99902,1.00
430206,3.87667,0.01776,0.03981,-0.01051,0.99899,-0.05897,-0.02187,-0.00129,0.99802,-0.04146,0.01852,-0.00982,0.99892,1.00,-0.05870,-0.04900,-0.00288,0.99707,-0.04157,-0.00859,-0.01189,0.99903,1.00
430220,4.42595,0.01789,0.03960,-0.01027,0.99900,-0.05910,-0.02164,-0.00128,0.99802,-0.04146,0.01853,-0.00958,0.99892,1.00,-0.05885,-0.04877,-0.00288,0.99707,-0.04157,-0.00858,-0.01166,0.99903,1.00
430234,4.96464,0.01837,0.03946,-0.01049,0.99900,-0.05959,-0.02198,-0.00131,0.99798,-0.04147,0.01807,-0.00984,0.99893,1.00,-0.05932,-0.04911,-0.00292,0.99703,-0.04157,-0.00904,-0.01194,0.99902,1.00
