Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
505427,0.00000,0.01125,0.02282,0.01233,0.99960,-0.04221,-0.00866,-0.00037,0.99907,-0.03085,0.01363,0.01282,0.99935,1.00,-0.04206,-0.03577,-0.00151,0.99847,-0.03040,-0.01348,0.01137,0.99938,1.00
505441,0.56267,0.01041,0.02262,0.01220,0.99962,-0.04137,-0.00848,-0.00035,0.99911,-0.03086,0.01362,0.01268,0.99935,1.00,-0.04121,-0.03559,-0.00147,0.99852,-0.03040,-0.01348,0.01127,0.99938,1.00
505455,1.13221,0.00940,0.02249,0.01209,0.99963,-0.04036,-0.00837,-0.00034,0.99915,-0.03086,0.01362,0.01257,0.99935,1.00,-0.04020,-0.03547,-0.00143,0.99856,-0.03040,-0.01348,0.01121,0.99938,1.00
505469,1.67042,0.00856,0.02243,0.01221,0.99964,-0.04314,-0.00867,-0.00037,0.99903,-0.03448,0.01322,0.01272,0.99924,1.00,-0.04300,-0.03579,-0.00154,0.99843,-0.03404,-0.01389,0.01131,0.99926,1.00
505483,2.22682,0.00784,0.02247,0.01223,0.99964,-0.04242,-0.00872,-0.00037,0.99906,-0.03448,0.01322,0.01273,0.99924,1.00,-0.04228,-0.03584,-0.00152,0.99846,-0.03404,-0.01389,0.01136,0.99926,1.00
505497,2.78390,0.00724,0.02263,0.01222,0.99964,-0.04404,-0.00907,-0.00040,0.99899,-0.03669,0.01300,0.01274,0.99916,1.00,-0.04391,-0.03619,-0.00159,0.99838,-0.03625,-0.01412,0.01134,0.99918,1.00
505511,3.33036,0.00662,0.02293,0.01205,0.99964,-0.04343,-0.00940,-0.00041,0.99901,-0.03669,0.01299,0.01256,0.99916,1.00,-0.04328,-0.03652,-0.00158,0.99839,-0.03625,-0.01412,0.01120,0.99918,1.00
505525,3.88386,0.00617,0.02337,0.01173,0.99964,-0.04298,-0.00987,-0.00042,0.99903,-0.03670,0.01298,0.01224,0.99917,1.00,-0.04282,-0.03698,-0.00159,0.99840,-0.03625,-0.01413,0.01090,0.99918,1.00
505538,4.42714,0.00576,0.02380,0.01147,0.99963,-0.04424,-0.01024,-0.00045,0.99897,-0.03836,0.01304,0.01200,0.99911,1.00,-0.04406,-0.03736,-0.00165,0.99833,-0.03791,-0.01408,0.01063,0.99913,1.00
505552,4.97173,0.00524,0.02417,0.01125,0.99963,-0.04373,-0.01063,-0.00047,0.99899,-0.03837,0.01303,0.01178,0.99911,1.00,-0.04354,-0.03775,-0.00165,0.99834,-0.03790,-0.01408,0.01044,0.99913,1.00
505566,5.51008,0.00472,0.02434,0.01106,0.99963,-0.03968,-0.01022,-0.00041,0.99916,-0.03485,0.01367,0.01157,0.99923,1.00,-0.03952,-0.03733,-0.00148,0.99852,-0.03441,-0.01344,0.01036,0.99926,1.00
505580,6.04297,0.00442,0.02439,0.01112,0.99963,-0.03939,-0.01028,-0.00041,0.99917,-0.03485,0.01367,0.01162,0.99923,1.00,-0.03923,-0.03738,-0.00147,0.99853,-0.03442,-0.01344,0.01042,0.99926,1.00
505594,6.57349,0.00429,0.02428,0.01112,0.99963,-0.03874,-0.01084,-0.00042,0.99919,-0.03434,0.01299,0.01159,0.99926,1.00,-0.03860,-0.03794,-0.00147,0.99853,-0.03392,-0.01410,0.01041,0.99927,1.00
505608,7.09203,0.00421,0.02414,0.01087,0.99964,-0.03867,-0.01072,-0.00041,0.99919,-0.03434,0.01298,0.01133,0.99926,1.00,-0.03851,-0.03782,-0.00146,0.99854,-0.03392,-0.01411,0.01016,0.99927,1.00
505622,7.62549,0.00416,0.02401,0.01054,0.99965,-0.03862,-0.01061,-0.00041,0.99920,-0.03434,0.01297,0.01100,0.99927,1.00,-0.03844,-0.03771,-0.00145,0.99855,-0.03391,-0.01412,0.00984,0.99928,1.00
505636,8.12702,0.00426,0.02390,0.01012,0.99965,-0.03935,-0.01029,-0.00041,0.99917,-0.03499,0.01320,0.01060,0.99924,1.00,-0.03917,-0.03739,-0.00147,0.99853,-0.03456,-0.01390,0.00941,0.99926,1.00
505650,8.63242,0.00450,0.02381,0.00979,0.99966,-0.03959,-0.01022,-0.00040,0.99916,-0.03500,0.01319,0.01027,0.99925,1.00,-0.03939,-0.03732,-0.00147,0.99853,-0.03456,-0.01391,0.00907,0.99926,1.00
505664,9.13113,0.00485,0.02376,0.00950,0.99966,-0.04040,-0.00973,-0.00039,0.99914,-0.03546,0.01362,0.01001,0.99923,1.00,-0.04022,-0.03684,-0.00148,0.99851,-0.03505,-0.01348,0.00877,0.99926,1.00
505678,9.61956,0.00538,0.02380,0.00932,0.99966,-0.04094,-0.00979,-0.00040,0.99911,-0.03547,0.01362,0.00984,0.99923,1.00,-0.04074,-0.03690,-0.00151,0.99849,-0.03505,-0.01349,0.00857,0.99926,1.00
