Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
105901,0.00,0.00,-0.03037,0.01571,-0.02547,0.99909,0.00168,-0.00330,0.00001,0.99999,-0.02878,0.01238,-0.02539,0.99919,1.00,0.00165,-0.03035,0.00005,0.99954,-0.02948,-0.01466,-0.02451,0.99916,1.00
105915,0.00,0.00,-0.03051,0.01574,-0.02543,0.99909,0.00182,-0.00332,0.00001,0.99999,-0.02878,0.01238,-0.02536,0.99919,1.00,0.00179,-0.03038,0.00005,0.99954,-0.02948,-0.01466,-0.02447,0.99916,1.00
105929,0.00,0.00,-0.03061,0.01573,-0.02541,0.99908,-0.01729,0.00180,0.00003,0.99985,-0.04783,0.01796,-0.02516,0.99838,1.00,-0.01728,-0.02528,-0.00044,0.99953,-0.04851,-0.00911,-0.02479,0.99847,1.00
105943,0.00,0.00,-0.03067,0.01572,-0.02546,0.99908,-0.01723,0.00181,0.00003,0.99985,-0.04783,0.01796,-0.02521,0.99838,1.00,-0.01722,-0.02527,-0.00044,0.99953,-0.04851,-0.00911,-0.02484,0.99847,1.00
105957,0.00,0.00,-0.03074,0.01561,-0.02548,0.99908,-0.01743,0.00519,0.00009,0.99983,-0.04802,0.02124,-0.02527,0.99830,1.00,-0.01741,-0.02189,-0.00038,0.99961,-0.04869,-0.00584,-0.02490,0.99849,1.00
105971,0.00,0.00,-0.03083,0.01549,-0.02536,0.99908,-0.01734,0.00532,0.00009,0.99984,-0.04801,0.02124,-0.02516,0.99830,1.00,-0.01733,-0.02176,-0.00038,0.99961,-0.04869,-0.00583,-0.02479,0.99849,1.00
105985,0.00,0.00,-0.03106,0.01524,-0.02514,0.99909,-0.01732,0.00550,0.00010,0.99983,-0.04822,0.02117,-0.02495,0.99830,1.00,-0.01732,-0.02158,-0.00037,0.99962,-0.04890,-0.00591,-0.02457,0.99848,1.00
105999,0.00,0.00,-0.03130,0.01501,-0.02489,0.99909,-0.01708,0.00575,0.00010,0.99984,-0.04822,0.02118,-0.02472,0.99831,1.00,-0.01709,-0.02133,-0.00036,0.99963,-0.04890,-0.00590,-0.02432,0.99849,1.00
106013,0.00,0.00,-0.03154,0.01473,-0.02460,0.99909,-0.01685,0.00605,0.00010,0.99984,-0.04821,0.02119,-0.02444,0.99831,1.00,-0.01687,-0.02103,-0.00035,0.99964,-0.04890,-0.00588,-0.02403,0.99850,1.00
106027,0.00,0.00,-0.03176,0.01446,-0.02449,0.99909,-0.01647,0.00570,0.00009,0.99985,-0.04808,0.02055,-0.02434,0.99834,1.00,-0.01649,-0.02138,-0.00035,0.99964,-0.04876,-0.00652,-0.02392,0.99850,1.00
106041,0.00,0.00,-0.03222,0.01410,-0.02426,0.99909,-0.01602,0.00608,0.00010,0.99985,-0.04807,0.02056,-0.02413,0.99834,1.00,-0.01605,-0.02101,-0.00034,0.99965,-0.04876,-0.00651,-0.02368,0.99851,1.00
106055,0.00,0.00,-0.03275,0.01367,-0.02404,0.99908,-0.01718,0.00480,0.00008,0.99984,-0.04979,0.01888,-0.02388,0.99830,1.00,-0.01719,-0.02228,-0.00038,0.99960,-0.05045,-0.00819,-0.02345,0.99842,1.00
106068,0.00,0.00,-0.03335,0.01313,-0.02361,0.99908,-0.01658,0.00538,0.00009,0.99985,-0.04978,0.01890,-0.02348,0.99831,1.00,-0.01662,-0.02170,-0.00036,0.99963,-0.05046,-0.00817,-0.02302,0.99843,1.00
106082,0.00,0.00,-0.03424,0.01247,-0.02276,0.99908,-0.01503,0.00530,0.00008,0.99987,-0.04913,0.01810,-0.02267,0.99837,1.00,-0.01508,-0.02178,-0.00033,0.99965,-0.04980,-0.00897,-0.02215,0.99847,1.00
106096,0.00,0.00,-0.03516,0.01160,-0.02157,0.99908,-0.01410,0.00626,0.00009,0.99988,-0.04911,0.01816,-0.02154,0.99840,1.00,-0.01422,-0.02082,-0.00030,0.99968,-0.04981,-0.00891,-0.02096,0.99850,1.00
106110,0.00,0.00,-0.03588,0.01071,-0.02048,0.99909,-0.01337,0.00723,0.00010,0.99988,-0.04909,0.01821,-0.02050,0.99842,1.00,-0.01355,-0.01984,-0.00027,0.99971,-0.04982,-0.00885,-0.01989,0.99852,1.00
106124,0.00,0.00,-0.03642,0.00989,-0.01946,0.99910,-0.01449,0.00942,0.00014,0.99985,-0.05070,0.01958,-0.01952,0.99833,1.00,-0.01466,-0.01766,-0.00026,0.99974,-0.05140,-0.00749,-0.01893,0.99847,1.00
106138,0.00,0.00,-0.03665,0.00913,-0.01823,0.99912,-0.01423,0.01025,0.00015,0.99985,-0.05068,0.01964,-0.01833,0.99835,1.00,-0.01447,-0.01683,-0.00024,0.99975,-0.05141,-0.00743,-0.01772,0.99849,1.00
106152,0.00,0.00,-0.03677,0.00836,-0.01672,0.99915,-0.01483,0.01124,0.00017,0.99983,-0.05140,0.01984,-0.01684,0.99834,1.00,-0.01504,-0.01585,-0.00024,0.99976,-0.05206,-0.00723,-0.01625,0.99849,1.00
106166,0.00,0.00,-0.03700,0.00769,-0.01479,0.99918,-0.01456,0.01204,0.00018,0.99982,-0.05136,0.01994,-0.01494,0.99837,1.00,-0.01487,-0.01504,-0.00022,0.99978,-0.05207,-0.00713,-0.01434,0.99852,1.00
106180,0.00,0.00,-0.03757,0.00700,-0.01239,0.99919,-0.01393,0.01290,0.00018,0.99982,-0.05131,0.02006,-0.01259,0.99840,1.00,-0.01436,-0.01418,-0.00020,0.99980,-0.05209,-0.00700,-0.01196,0.99855,1.00
106194,0.00,0.00,-0.03817,0.00628,-0.00977,0.99920,-0.01519,0.01180,0.00018,0.99982,-0.05322,0.01823,-0.00994,0.99837,1.00,-0.01561,-0.01528,-0.00024,0.99976,-0.05390,-0.00884,-0.00932,0.99846,1.00
106208,0.00,0.00,-0.03859,0.00563,-0.00721,0.99921,-0.01470,0.01263,0.00019,0.99981,-0.05317,0.01836,-0.00742,0.99839,1.00,-0.01525,-0.01444,-0.00022,0.99978,-0.05392,-0.00870,-0.00678,0.99848,1.00
106222,0.00,0.00,-0.03890,0.00474,-0.00485,0.99922,-0.03368,0.00608,0.00020,0.99941,-0.07251,0.01098,-0.00472,0.99730,1.00,-0.03409,-0.02104,-0.00072,0.99920,-0.07304,-0.01615,-0.00458,0.99719,1.00
106236,0.00,0.00,-0.03927,0.00396,-0.00275,0.99922,-0.03329,0.00707,0.00024,0.99942,-0.07249,0.01113,-0.00266,0.99730,1.00,-0.03380,-0.02004,-0.00068,0.99923,-0.07307,-0.01600,-0.00251,0.99720,1.00
106250,0.00,0.00,-0.03921,0.00314,-0.00058,0.99923,-0.03439,0.00577,0.00020,0.99939,-0.07355,0.00894,-0.00050,0.99725,1.00,-0.03473,-0.02134,-0.00074,0.99917,-0.07390,-0.01819,-0.00037,0.99710,1.00
106263,0.00,0.00,-0.03924,0.00227,0.00132,0.99923,-0.03434,0.00685,0.00024,0.99939,-0.07353,0.00907,0.00136,0.99725,1.00,-0.03478,-0.02027,-0.00071,0.99919,-0.07393,-0.01806,0.00149,0.99710,1.00
106278,0.00,0.00,-0.03928,0.00135,0.00288,0.99922,-0.03427,0.00793,0.00027,0.99938,-0.07352,0.00919,0.00288,0.99725,1.00,-0.03479,-0.01918,-0.00067,0.99921,-0.07396,-0.01794,0.00301,0.99710,1.00
106291,0.00,0.00,-0.03924,0.00055,0.00435,0.99922,-0.03398,0.00744,0.00025,0.99939,-0.07321,0.00785,0.00432,0.99728,1.00,-0.03431,-0.01968,-0.00068,0.99922,-0.07341,-0.01929,0.00446,0.99711,1.00
106305,0.00,0.00,-0.03900,-0.00026,0.00601,0.99922,-0.03419,0.00842,0.00029,0.99938,-0.07320,0.00797,0.00596,0.99727,1.00,-0.03461,-0.01869,-0.00065,0.99923,-0.07345,-0.01917,0.00608,0.99710,1.00
106320,0.00,0.00,-0.03870,-0.00116,0.00754,0.99922,-0.03340,0.00966,0.00032,0.99940,-0.07213,0.00825,0.00744,0.99733,1.00,-0.03368,-0.01746,-0.00059,0.99928,-0.07220,-0.01888,0.00758,0.99718,1.00
106333,0.00,0.00,-0.03873,-0.00187,0.00829,0.99921,-0.03336,0.01044,0.00035,0.99939,-0.07212,0.00830,0.00816,0.99733,1.00,-0.03367,-0.01668,-0.00056,0.99929,-0.07221,-0.01883,0.00830,0.99718,1.00
106347,0.00,0.00,-0.03881,-0.00245,0.00826,0.99921,-0.03327,0.01102,0.00037,0.99939,-0.07212,0.00830,0.00811,0.99733,1.00,-0.03358,-0.01610,-0.00054,0.99931,-0.07221,-0.01883,0.00826,0.99718,1.00
106361,0.00,0.00,-0.03908,-0.00294,0.00769,0.99920,-0.03414,0.01278,0.00044,0.99934,-0.07326,0.00959,0.00752,0.99724,1.00,-0.03423,-0.01434,-0.00049,0.99931,-0.07315,-0.01754,0.00766,0.99714,1.00
106375,0.00,0.00,-0.03978,-0.00338,0.00706,0.99918,-0.03345,0.01315,0.00044,0.99935,-0.07327,0.00954,0.00686,0.99724,1.00,-0.03351,-0.01397,-0.00047,0.99934,-0.07314,-0.01759,0.00703,0.99714,1.00
106389,0.00,0.00,-0.04070,-0.00379,0.00652,0.99914,-0.03331,0.01321,0.00044,0.99936,-0.07405,0.00921,0.00629,0.99719,1.00,-0.03327,-0.01391,-0.00046,0.99935,-0.07382,-0.01792,0.00649,0.99709,1.00
106403,0.00,0.00,-0.04133,-0.00412,0.00624,0.99912,-0.03269,0.01350,0.00044,0.99937,-0.07405,0.00919,0.00599,0.99719,1.00,-0.03263,-0.01361,-0.00044,0.99937,-0.07382,-0.01794,0.00622,0.99709,1.00
106417,0.00,0.00,-0.04198,-0.00441,0.00603,0.99909,-0.03303,0.01620,0.00054,0.99932,-0.07506,0.01161,0.00574,0.99710,1.00,-0.03299,-0.01092,-0.00036,0.99940,-0.07485,-0.01552,0.00598,0.99706,1.00
106431,0.00,0.00,-0.04344,-0.00446,0.00567,0.99903,-0.03159,0.01621,0.00051,0.99937,-0.07506,0.01158,0.00533,0.99710,1.00,-0.03152,-0.01091,-0.00034,0.99944,-0.07485,-0.01555,0.00566,0.99706,1.00
106446,0.00,0.00,-0.04416,-0.00421,0.00523,0.99900,-0.03088,0.01591,0.00049,0.99940,-0.07507,0.01155,0.00489,0.99710,1.00,-0.03080,-0.01120,-0.00035,0.99946,-0.07484,-0.01558,0.00525,0.99706,1.00
106459,0.00,0.00,-0.04426,-0.00372,0.00447,0.99900,-0.03051,0.01700,0.00052,0.99939,-0.07479,0.01316,0.00412,0.99710,1.00,-0.03043,-0.01011,-0.00031,0.99949,-0.07459,-0.01396,0.00449,0.99711,1.00
106473,0.00,0.00,-0.04373,-0.00305,0.00317,0.99903,-0.03107,0.01621,0.00050,0.99939,-0.07480,0.01307,0.00287,0.99711,1.00,-0.03093,-0.01090,-0.00034,0.99946,-0.07457,-0.01406,0.00322,0.99711,1.00
106487,0.00,0.00,-0.04314,-0.00236,0.00201,0.99906,-0.03225,0.01560,0.00050,0.99936,-0.07537,0.01318,0.00177,0.99707,1.00,-0.03210,-0.01152,-0.00037,0.99942,-0.07516,-0.01395,0.00206,0.99707,1.00
106501,0.00,0.00,-0.04297,-0.00162,0.00099,0.99907,-0.03245,0.01475,0.00048,0.99936,-0.07538,0.01310,0.00078,0.99707,1.00,-0.03225,-0.01237,-0.00040,0.99940,-0.07515,-0.01403,0.00107,0.99707,1.00
106515,0.00,0.00,-0.04345,-0.00099,0.00033,0.99906,-0.02763,0.01285,0.00036,0.99954,-0.07104,0.01185,0.00010,0.99740,1.00,-0.02749,-0.01426,-0.00039,0.99952,-0.07089,-0.01526,0.00053,0.99737,1.00
106529,0.00,0.00,-0.04410,-0.00036,-0.00016,0.99903,-0.02699,0.01217,0.00033,0.99956,-0.07104,0.01182,-0.00038,0.99740,1.00,-0.02682,-0.01494,-0.00040,0.99953,-0.07088,-0.01530,0.00008,0.99737,1.00
106543,0.00,0.00,-0.04436,0.00018,-0.00079,0.99902,-0.02674,0.01157,0.00031,0.99958,-0.07105,0.01177,-0.00099,0.99740,1.00,-0.02654,-0.01553,-0.00041,0.99953,-0.07087,-0.01534,-0.00051,0.99737,1.00
106557,0.00,0.00,-0.04425,0.00069,-0.00165,0.99902,-0.02709,0.01086,0.00029,0.99957,-0.07127,0.01160,-0.00182,0.99739,1.00,-0.02695,-0.01624,-0.00044,0.99950,-0.07117,-0.01552,-0.00135,0.99734,1.00
106571,0.00,0.00,-0.04348,0.00110,-0.00304,0.99905,-0.02789,0.01031,0.00029,0.99956,-0.07129,0.01150,-0.00317,0.99738,1.00,-0.02767,-0.01679,-0.00046,0.99948,-0.07115,-0.01561,-0.00274,0.99734,1.00
106585,0.00,0.00,-0.04301,0.00130,-0.00436,0.99906,-0.04344,0.00927,0.00040,0.99901,-0.08632,0.01077,-0.00429,0.99620,1.00,-0.04323,-0.01788,-0.00077,0.99891,-0.08622,-0.01641,-0.00430,0.99613,1.00
106599,0.00,0.00,-0.04317,0.00137,-0.00547,0.99905,-0.04329,0.00906,0.00039,0.99902,-0.08633,0.01067,-0.00540,0.99619,1.00,-0.04302,-0.01809,-0.00078,0.99891,-0.08621,-0.01650,-0.00540,0.99613,1.00
106613,0.00,0.00,-0.04357,0.00125,-0.00598,0.99903,-0.04290,0.00912,0.00039,0.99904,-0.08634,0.01063,-0.00592,0.99619,1.00,-0.04260,-0.01803,-0.00077,0.99893,-0.08620,-0.01655,-0.00590,0.99612,1.00
106627,0.00,0.00,-0.04393,0.00089,-0.00643,0.99901,-0.04206,0.00994,0.00042,0.99907,-0.08584,0.01110,-0.00640,0.99623,1.00,-0.04187,-0.01721,-0.00072,0.99897,-0.08582,-0.01607,-0.00635,0.99616,1.00
106641,0.00,0.00,-0.04387,0.00058,-0.00738,0.99901,-0.04214,0.01012,0.00043,0.99906,-0.08585,0.01102,-0.00737,0.99622,1.00,-0.04189,-0.01703,-0.00071,0.99898,-0.08580,-0.01615,-0.00732,0.99615,1.00
106655,0.00,0.00,-0.04356,0.00032,-0.00871,0.99901,-0.03402,0.01010,0.00034,0.99937,-0.07743,0.01073,-0.00879,0.99690,1.00,-0.03382,-0.01702,-0.00058,0.99928,-0.07746,-0.01641,-0.00853,0.99682,1.00
106669,0.00,0.00,-0.04318,0.00019,-0.01037,0.99901,-0.03444,0.01005,0.00035,0.99936,-0.07745,0.01060,-0.01044,0.99689,1.00,-0.03414,-0.01707,-0.00058,0.99927,-0.07743,-0.01654,-0.01020,0.99681,1.00
106683,0.00,0.00,-0.04245,-0.00002,-0.01196,0.99903,-0.03511,0.01048,0.00037,0.99933,-0.07736,0.01089,-0.01203,0.99687,1.00,-0.03486,-0.01664,-0.00058,0.99925,-0.07744,-0.01625,-0.01183,0.99679,1.00
106697,0.00,0.00,-0.04200,-0.00039,-0.01335,0.99903,-0.03559,0.01069,0.00038,0.99931,-0.07738,0.01078,-0.01342,0.99685,1.00,-0.03526,-0.01644,-0.00058,0.99924,-0.07741,-0.01636,-0.01324,0.99678,1.00
106711,0.00,0.00,-0.04190,-0.00077,-0.01435,0.99902,-0.03571,0.01096,0.00039,0.99930,-0.07739,0.01070,-0.01443,0.99684,1.00,-0.03534,-0.01617,-0.00057,0.99924,-0.07740,-0.01644,-0.01426,0.99676,1.00
106724,0.00,0.00,-0.04195,-0.00111,-0.01510,0.99901,-0.03792,0.01049,0.00040,0.99923,-0.07963,0.00996,-0.01517,0.99666,1.00,-0.03766,-0.01664,-0.00063,0.99915,-0.07979,-0.01719,-0.01506,0.99655,1.00
106738,0.00,0.00,-0.04200,-0.00141,-0.01601,0.99899,-0.03788,0.01068,0.00040,0.99923,-0.07964,0.00989,-0.01609,0.99664,1.00,-0.03758,-0.01645,-0.00062,0.99916,-0.07977,-0.01727,-0.01597,0.99654,1.00
106752,0.00,0.00,-0.04178,-0.00158,-0.01699,0.99898,-0.04048,0.00896,0.00036,0.99914,-0.08203,0.00807,-0.01705,0.99645,1.00,-0.04027,-0.01818,-0.00073,0.99902,-0.08228,-0.01909,-0.01701,0.99628,1.00
106766,0.00,0.00,-0.04140,-0.00178,-0.01799,0.99898,-0.04088,0.00902,0.00037,0.99912,-0.08204,0.00799,-0.01805,0.99643,1.00,-0.04062,-0.01812,-0.00074,0.99901,-0.08226,-0.01917,-0.01803,0.99626,1.00
106780,0.00,0.00,-0.04100,-0.00178,-0.01855,0.99899,-0.04129,0.00895,0.00037,0.99911,-0.08205,0.00794,-0.01860,0.99642,1.00,-0.04100,-0.01819,-0.00075,0.99899,-0.08225,-0.01922,-0.01860,0.99625,1.00
106794,0.00,0.00,-0.04055,-0.00165,-0.01899,0.99900,-0.04132,0.00555,0.00023,0.99913,-0.08169,0.00469,-0.01904,0.99647,1.00,-0.04112,-0.02159,-0.00089,0.99892,-0.08199,-0.02247,-0.01905,0.99620,1.00
106808,0.00,0.00,-0.04001,-0.00152,-0.01978,0.99900,-0.04187,0.00531,0.00022,0.99911,-0.08169,0.00462,-0.01982,0.99645,1.00,-0.04162,-0.02183,-0.00091,0.99889,-0.08197,-0.02254,-0.01986,0.99618,1.00
106822,0.00,0.00,-0.03940,-0.00137,-0.02089,0.99900,-0.04257,-0.01285,-0.00055,0.99901,-0.08216,-0.01334,-0.02097,0.99631,1.00,-0.04226,-0.03995,-0.00169,0.99831,-0.08239,-0.04046,-0.02103,0.99556,1.00
106836,0.00,0.00,-0.03876,-0.00127,-0.02194,0.99901,-0.04318,-0.01309,-0.00057,0.99898,-0.08215,-0.01342,-0.02203,0.99629,1.00,-0.04281,-0.04020,-0.00172,0.99827,-0.08234,-0.04055,-0.02212,0.99553,1.00
106850,0.00,0.00,-0.03828,-0.00115,-0.02292,0.99900,-0.03709,-0.01289,-0.00048,0.99923,-0.07560,-0.01319,-0.02292,0.99679,1.00,-0.03680,-0.03997,-0.00147,0.99852,-0.07590,-0.04029,-0.02287,0.99604,1.00
106864,0.00,0.00,-0.03793,-0.00100,-0.02378,0.99900,-0.03742,-0.01314,-0.00049,0.99921,-0.07559,-0.01325,-0.02379,0.99677,1.00,-0.03708,-0.04023,-0.00149,0.99850,-0.07587,-0.04036,-0.02375,0.99602,1.00
106878,0.00,0.00,-0.03752,-0.00077,-0.02442,0.99900,-0.03780,-0.01345,-0.00051,0.99919,-0.07558,-0.01330,-0.02443,0.99675,1.00,-0.03742,-0.04054,-0.00152,0.99848,-0.07584,-0.04041,-0.02441,0.99600,1.00
106891,0.00,0.00,-0.03712,-0.00047,-0.02496,0.99900,-0.03807,-0.00928,-0.00035,0.99923,-0.07535,-0.00881,-0.02496,0.99681,1.00,-0.03780,-0.03638,-0.00138,0.99862,-0.07574,-0.03593,-0.02496,0.99617,1.00
106905,0.00,0.00,-0.03660,-0.00020,-0.02512,0.99901,-0.03858,-0.00958,-0.00037,0.99921,-0.07535,-0.00882,-0.02513,0.99680,1.00,-0.03830,-0.03668,-0.00141,0.99859,-0.07573,-0.03594,-0.02516,0.99616,1.00
106919,0.00,0.00,-0.03585,0.00015,-0.02493,0.99905,-0.03731,-0.00800,-0.00030,0.99927,-0.07330,-0.00692,-0.02492,0.99697,1.00,-0.03715,-0.03510,-0.00131,0.99869,-0.07380,-0.03404,-0.02494,0.99638,1.00
106933,0.00,0.00,-0.03483,0.00024,-0.02443,0.99909,-0.03834,-0.00806,-0.00031,0.99923,-0.07330,-0.00688,-0.02443,0.99699,1.00,-0.03821,-0.03517,-0.00135,0.99865,-0.07381,-0.03400,-0.02451,0.99639,1.00
106947,0.00,0.00,-0.03366,0.00036,-0.02449,0.99913,-0.03950,-0.00821,-0.00032,0.99919,-0.07330,-0.00689,-0.02450,0.99699,1.00,-0.03936,-0.03532,-0.00139,0.99860,-0.07381,-0.03401,-0.02464,0.99639,1.00
106961,0.00,0.00,-0.03258,0.00048,-0.02505,0.99916,-0.03913,-0.00774,-0.00030,0.99920,-0.07185,-0.00628,-0.02506,0.99708,1.00,-0.03900,-0.03485,-0.00136,0.99863,-0.07237,-0.03340,-0.02522,0.99650,1.00
106975,0.00,0.00,-0.03176,0.00055,-0.02576,0.99916,-0.03993,-0.00790,-0.00032,0.99917,-0.07184,-0.00633,-0.02579,0.99706,1.00,-0.03976,-0.03501,-0.00139,0.99859,-0.07234,-0.03346,-0.02599,0.99648,1.00
106989,0.00,0.00,-0.03133,0.00053,-0.02675,0.99915,-0.03824,-0.00677,-0.00026,0.99925,-0.06970,-0.00522,-0.02675,0.99720,1.00,-0.03803,-0.03388,-0.00129,0.99870,-0.07020,-0.03234,-0.02692,0.99665,1.00
107003,0.00,0.00,-0.03124,0.00039,-0.02770,0.99913,-0.03832,-0.00673,-0.00026,0.99924,-0.06969,-0.00528,-0.02771,0.99717,1.00,-0.03806,-0.03384,-0.00129,0.99870,-0.07016,-0.03241,-0.02788,0.99662,1.00
107017,0.00,0.00,-0.03132,0.00025,-0.02862,0.99910,-0.04152,-0.00595,-0.00025,0.99912,-0.07295,-0.00452,-0.02865,0.99691,1.00,-0.04128,-0.03307,-0.00137,0.99860,-0.07347,-0.03165,-0.02890,0.99638,1.00
107031,0.00,0.00,-0.03170,-0.00009,-0.02939,0.99907,-0.04115,-0.00569,-0.00023,0.99914,-0.07295,-0.00457,-0.02942,0.99689,1.00,-0.04086,-0.03281,-0.00134,0.99863,-0.07344,-0.03171,-0.02965,0.99635,1.00
107045,0.00,0.00,-0.03224,-0.00029,-0.03016,0.99903,-0.04061,-0.00556,-0.00023,0.99916,-0.07295,-0.00463,-0.03019,0.99687,1.00,-0.04028,-0.03268,-0.00132,0.99865,-0.07342,-0.03176,-0.03039,0.99633,1.00
107058,0.00,0.00,-0.03281,-0.00044,-0.03089,0.99898,-0.04210,0.00098,0.00004,0.99911,-0.07481,0.00184,-0.03087,0.99672,1.00,-0.04186,-0.02616,-0.00110,0.99878,-0.07540,-0.02531,-0.03111,0.99635,1.00
107072,0.00,0.00,-0.03333,-0.00054,-0.03157,0.99895,-0.04159,0.00102,0.00004,0.99913,-0.07481,0.00179,-0.03155,0.99670,1.00,-0.04132,-0.02611,-0.00108,0.99880,-0.07538,-0.02536,-0.03176,0.99633,1.00
107086,0.00,0.00,-0.03401,-0.00058,-0.03220,0.99890,-0.04146,0.00132,0.00005,0.99914,-0.07536,0.00208,-0.03218,0.99664,1.00,-0.04126,-0.02581,-0.00107,0.99881,-0.07602,-0.02507,-0.03237,0.99627,1.00
107100,0.00,0.00,-0.03467,-0.00055,-0.03277,0.99886,-0.04080,0.00125,0.00005,0.99917,-0.07536,0.00204,-0.03276,0.99662,1.00,-0.04057,-0.02588,-0.00105,0.99884,-0.07600,-0.02511,-0.03291,0.99625,1.00
