Time_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
145,0.00,0.00,-0.05086,0.03091,0.04819,-0.99706,-0.02735,-0.02055,0.00056,-0.99941,0.07911,-0.01169,-0.04683,0.99570,1.00,-0.02739,0.00655,-0.00018,-0.99960,0.07782,-0.03876,-0.04748,0.99508,1.00
155,0.00,0.00,-0.05074,0.03084,0.04824,-0.99707,-0.02747,-0.02049,0.00056,-0.99941,0.07911,-0.01168,-0.04689,0.99569,1.00,-0.02751,0.00661,-0.00018,-0.99960,0.07783,-0.03875,-0.04753,0.99508,1.00
167,0.00,0.00,-0.05059,0.03081,0.04820,-0.99708,-0.02732,-0.01838,0.00050,-0.99946,0.07870,-0.01376,-0.04690,0.99570,1.00,-0.02735,0.00873,-0.00024,-0.99959,0.07741,-0.04083,-0.04754,0.99503,1.00
179,0.00,0.00,-0.05051,0.03069,0.04825,-0.99709,-0.02720,-0.01808,0.00049,-0.99947,0.07849,-0.01393,-0.04696,0.99571,1.00,-0.02723,0.00902,-0.00025,-0.99959,0.07719,-0.04100,-0.04760,0.99504,1.00
189,0.00,0.00,-0.05032,0.03062,0.04825,-0.99710,-0.02740,-0.01802,0.00049,-0.99946,0.07849,-0.01393,-0.04697,0.99571,1.00,-0.02742,0.00908,-0.00025,-0.99958,0.07719,-0.04100,-0.04760,0.99504,1.00
200,0.00,0.00,-0.05013,0.03056,0.04827,-0.99711,-0.01635,-0.01830,0.00030,-0.99970,0.06731,-0.01307,-0.04713,0.99653,1.00,-0.01636,0.00878,-0.00014,-0.99983,0.06601,-0.04011,-0.04805,0.99585,1.00
212,0.00,0.00,-0.04989,0.03051,0.04826,-0.99712,0.01034,-0.01894,-0.00020,-0.99977,0.04047,-0.01114,-0.04743,0.99799,1.00,0.01035,0.00814,0.00008,-0.99991,0.03918,-0.03813,-0.04906,0.99730,1.00
223,0.00,0.00,-0.04990,0.03038,0.04844,-0.99712,0.01035,-0.01881,-0.00019,-0.99977,0.04048,-0.01113,-0.04761,0.99798,1.00,0.01034,0.00827,0.00009,-0.99991,0.03918,-0.03812,-0.04924,0.99729,1.00
233,0.00,0.00,-0.04986,0.03026,0.04859,-0.99711,0.01174,-0.02030,-0.00024,-0.99973,0.03912,-0.00946,-0.04768,0.99805,1.00,0.01173,0.00678,0.00008,-0.99991,0.03783,-0.03645,-0.04936,0.99740,1.00
245,0.00,0.00,-0.04987,0.03012,0.04869,-0.99711,0.01262,-0.02026,-0.00026,-0.99972,0.03826,-0.00931,-0.04779,0.99808,1.00,0.01261,0.00682,0.00009,-0.99990,0.03697,-0.03629,-0.04949,0.99743,1.00
256,0.00,0.00,-0.04978,0.02996,0.04860,-0.99713,0.01251,-0.02010,-0.00025,-0.99972,0.03826,-0.00931,-0.04771,0.99809,1.00,0.01251,0.00697,0.00009,-0.99990,0.03696,-0.03630,-0.04941,0.99743,1.00
268,0.00,0.00,-0.04960,0.02980,0.04846,-0.99715,0.01418,-0.01954,-0.00028,-0.99971,0.03639,-0.00963,-0.04762,0.99816,1.00,0.01419,0.00754,0.00011,-0.99987,0.03508,-0.03662,-0.04936,0.99749,1.00
279,0.00,0.00,-0.04942,0.02962,0.04831,-0.99717,0.01240,-0.01954,-0.00024,-0.99973,0.03798,-0.00954,-0.04746,0.99811,1.00,0.01243,0.00754,0.00009,-0.99989,0.03667,-0.03653,-0.04914,0.99745,1.00
290,0.00,0.00,-0.04921,0.02948,0.04819,-0.99719,0.01218,-0.01941,-0.00024,-0.99974,0.03798,-0.00954,-0.04735,0.99811,1.00,0.01221,0.00767,0.00009,-0.99990,0.03666,-0.03653,-0.04902,0.99746,1.00
301,0.00,0.00,-0.04908,0.02933,0.04812,-0.99720,0.01136,-0.01963,-0.00022,-0.99974,0.03868,-0.00921,-0.04725,0.99809,1.00,0.01139,0.00744,0.00008,-0.99991,0.03736,-0.03620,-0.04890,0.99745,1.00
312,0.00,0.00,-0.04891,0.02925,0.04806,-0.99722,0.01088,-0.01977,-0.00022,-0.99975,0.03900,-0.00902,-0.04719,0.99808,1.00,0.01090,0.00731,0.00008,-0.99991,0.03768,-0.03601,-0.04881,0.99745,1.00
323,0.00,0.00,-0.04869,0.02926,0.04783,-0.99724,0.01066,-0.01978,-0.00021,-0.99975,0.03899,-0.00903,-0.04696,0.99809,1.00,0.01069,0.00729,0.00008,-0.99992,0.03768,-0.03602,-0.04857,0.99746,1.00
335,0.00,0.00,-0.04835,0.02941,0.04751,-0.99727,0.01055,-0.02010,-0.00021,-0.99974,0.03876,-0.00886,-0.04662,0.99812,1.00,0.01060,0.00698,0.00007,-0.99992,0.03744,-0.03586,-0.04823,0.99749,1.00
346,0.00,0.00,-0.04807,0.02954,0.04715,-0.99729,0.01035,-0.01935,-0.00020,-0.99976,0.03864,-0.00976,-0.04632,0.99813,1.00,0.01041,0.00773,0.00008,-0.99992,0.03732,-0.03675,-0.04791,0.99748,1.00
357,0.00,0.00,-0.04783,0.02972,0.04691,-0.99731,0.01012,-0.01953,-0.00020,-0.99976,0.03864,-0.00977,-0.04607,0.99814,1.00,0.01019,0.00755,0.00008,-0.99992,0.03731,-0.03676,-0.04765,0.99749,1.00
367,0.00,0.00,-0.04788,0.02985,0.04666,-0.99732,0.01052,-0.01965,-0.00021,-0.99975,0.03829,-0.00977,-0.04582,0.99817,1.00,0.01059,0.00743,0.00008,-0.99992,0.03697,-0.03676,-0.04741,0.99751,1.00
379,0.00,0.00,-0.04797,0.02998,0.04653,-0.99731,0.01044,-0.01966,-0.00021,-0.99975,0.03845,-0.00989,-0.04568,0.99817,1.00,0.01050,0.00742,0.00008,-0.99992,0.03715,-0.03689,-0.04727,0.99751,1.00
390,0.00,0.00,-0.04813,0.03011,0.04640,-0.99731,0.01061,-0.01977,-0.00021,-0.99975,0.03845,-0.00990,-0.04554,0.99817,1.00,0.01067,0.00730,0.00008,-0.99992,0.03715,-0.03689,-0.04714,0.99752,1.00
400,0.00,0.00,-0.04822,0.03028,0.04617,-0.99731,0.00869,-0.02184,-0.00019,-0.99972,0.04054,-0.00810,-0.04518,0.99812,1.00,0.00875,0.00523,0.00005,-0.99995,0.03925,-0.03509,-0.04673,0.99752,1.00
412,0.00,0.00,-0.04818,0.03058,0.04577,-0.99732,0.00870,-0.02195,-0.00019,-0.99972,0.04049,-0.00829,-0.04478,0.99814,1.00,0.00877,0.00512,0.00004,-0.99995,0.03921,-0.03528,-0.04633,0.99753,1.00
423,0.00,0.00,-0.04808,0.03096,0.04537,-0.99733,0.00861,-0.02233,-0.00019,-0.99971,0.04049,-0.00831,-0.04436,0.99816,1.00,0.00870,0.00475,0.00004,-0.99995,0.03919,-0.03530,-0.04590,0.99755,1.00
434,0.00,0.00,-0.04793,0.03126,0.04503,-0.99735,0.00857,-0.02133,-0.00018,-0.99974,0.04032,-0.00960,-0.04408,0.99817,1.00,0.00866,0.00575,0.00005,-0.99995,0.03903,-0.03659,-0.04562,0.99753,1.00
446,0.00,0.00,-0.04775,0.03157,0.04487,-0.99735,0.00948,-0.02132,-0.00020,-0.99973,0.03923,-0.00988,-0.04394,0.99821,1.00,0.00955,0.00575,0.00005,-0.99994,0.03796,-0.03687,-0.04550,0.99756,1.00
457,0.00,0.00,-0.04741,0.03204,0.04461,-0.99736,0.00916,-0.02181,-0.00020,-0.99972,0.03923,-0.00989,-0.04366,0.99823,1.00,0.00925,0.00527,0.00005,-0.99994,0.03795,-0.03688,-0.04521,0.99758,1.00
467,0.00,0.00,-0.04710,0.03269,0.04416,-0.99738,0.00788,-0.02282,-0.00018,-0.99971,0.04023,-0.00958,-0.04315,0.99821,1.00,0.00797,0.00425,0.00003,-0.99996,0.03896,-0.03658,-0.04465,0.99757,1.00
479,0.00,0.00,-0.04692,0.03329,0.04383,-0.99738,0.00719,-0.02319,-0.00017,-0.99971,0.04074,-0.00985,-0.04280,0.99820,1.00,0.00728,0.00389,0.00003,-0.99997,0.03949,-0.03685,-0.04428,0.99756,1.00
490,0.00,0.00,-0.04685,0.03374,0.04365,-0.99738,0.00715,-0.02363,-0.00017,-0.99970,0.04074,-0.00986,-0.04260,0.99821,1.00,0.00724,0.00345,0.00002,-0.99997,0.03948,-0.03686,-0.04408,0.99757,1.00
501,0.00,0.00,-0.04700,0.03402,0.04349,-0.99737,0.00760,-0.02335,-0.00018,-0.99970,0.04041,-0.01039,-0.04247,0.99823,1.00,0.00767,0.00372,0.00003,-0.99996,0.03918,-0.03739,-0.04396,0.99756,1.00
512,0.00,0.00,-0.04707,0.03423,0.04335,-0.99736,0.00792,-0.02466,-0.00020,-0.99966,0.04021,-0.00928,-0.04225,0.99825,1.00,0.00798,0.00241,0.00002,-0.99997,0.03900,-0.03628,-0.04375,0.99762,1.00
523,0.00,0.00,-0.04720,0.03431,0.04309,-0.99737,0.00806,-0.02473,-0.00020,-0.99966,0.04021,-0.00929,-0.04198,0.99827,1.00,0.00813,0.00234,0.00002,-0.99996,0.03899,-0.03629,-0.04349,0.99763,1.00
535,0.00,0.00,-0.04720,0.03432,0.04266,-0.99738,0.00941,-0.02412,-0.00023,-0.99966,0.03883,-0.00986,-0.04161,0.99833,1.00,0.00948,0.00295,0.00003,-0.99995,0.03761,-0.03685,-0.04315,0.99768,1.00
546,0.00,0.00,-0.04714,0.03428,0.04222,-0.99741,0.00804,-0.02471,-0.00020,-0.99966,0.04014,-0.00929,-0.04111,0.99830,1.00,0.00812,0.00236,0.00002,-0.99996,0.03894,-0.03628,-0.04262,0.99767,1.00
557,0.00,0.00,-0.04695,0.03408,0.04198,-0.99743,0.00784,-0.02452,-0.00019,-0.99967,0.04014,-0.00930,-0.04089,0.99831,1.00,0.00794,0.00255,0.00002,-0.99997,0.03893,-0.03629,-0.04239,0.99768,1.00
569,0.00,0.00,-0.04693,0.03375,0.04195,-0.99745,0.00774,-0.02291,-0.00018,-0.99971,0.04014,-0.01057,-0.04094,0.99830,1.00,0.00782,0.00416,0.00003,-0.99996,0.03896,-0.03757,-0.04244,0.99763,1.00
580,0.00,0.00,-0.04698,0.03329,0.04208,-0.99745,0.00783,-0.02369,-0.00019,-0.99969,0.04015,-0.00932,-0.04103,0.99831,1.00,0.00787,0.00338,0.00003,-0.99996,0.03899,-0.03632,-0.04252,0.99767,1.00
590,0.00,0.00,-0.04713,0.03275,0.04220,-0.99746,0.00795,-0.02315,-0.00018,-0.99970,0.04015,-0.00932,-0.04117,0.99830,1.00,0.00798,0.00392,0.00003,-0.99996,0.03900,-0.03632,-0.04267,0.99767,1.00
601,0.00,0.00,-0.04723,0.03219,0.04230,-0.99747,0.00958,-0.02204,-0.00021,-0.99971,0.03859,-0.00980,-0.04134,0.99835,1.00,0.00959,0.00503,0.00005,-0.99994,0.03746,-0.03680,-0.04289,0.99770,1.00
613,0.00,0.00,-0.04707,0.03157,0.04233,-0.99749,0.00956,-0.02188,-0.00021,-0.99972,0.03845,-0.00934,-0.04138,0.99836,1.00,0.00956,0.00519,0.00005,-0.99994,0.03732,-0.03634,-0.04292,0.99772,1.00
624,0.00,0.00,-0.04684,0.03097,0.04246,-0.99752,0.00930,-0.02129,-0.00020,-0.99973,0.03845,-0.00933,-0.04154,0.99835,1.00,0.00929,0.00578,0.00005,-0.99994,0.03732,-0.03633,-0.04307,0.99771,1.00
635,0.00,0.00,-0.04650,0.03038,0.04243,-0.99755,0.00892,-0.02135,-0.00019,-0.99973,0.03849,-0.00870,-0.04150,0.99836,1.00,0.00892,0.00572,0.00005,-0.99994,0.03736,-0.03570,-0.04301,0.99774,1.00
646,0.00,0.00,-0.04612,0.03007,0.04225,-0.99759,0.00808,-0.02098,-0.00017,-0.99975,0.03893,-0.00880,-0.04135,0.99835,1.00,0.00809,0.00609,0.00005,-0.99995,0.03779,-0.03580,-0.04283,0.99773,1.00
658,0.00,0.00,-0.04574,0.02970,0.04238,-0.99761,0.00768,-0.02063,-0.00016,-0.99976,0.03893,-0.00879,-0.04150,0.99834,1.00,0.00768,0.00644,0.00005,-0.99995,0.03780,-0.03580,-0.04295,0.99772,1.00
668,0.00,0.00,-0.04548,0.02904,0.04291,-0.99762,0.00769,-0.02100,-0.00016,-0.99975,0.03869,-0.00775,-0.04200,0.99834,1.00,0.00767,0.00607,0.00005,-0.99995,0.03757,-0.03476,-0.04345,0.99774,1.00
679,0.00,0.00,-0.04537,0.02832,0.04375,-0.99761,0.00822,-0.02058,-0.00017,-0.99975,0.03805,-0.00744,-0.04287,0.99833,1.00,0.00815,0.00650,0.00005,-0.99995,0.03695,-0.03444,-0.04433,0.99774,1.00
690,0.00,0.00,-0.04537,0.02741,0.04452,-0.99760,0.00820,-0.01968,-0.00016,-0.99977,0.03806,-0.00741,-0.04368,0.99829,1.00,0.00809,0.00739,0.00006,-0.99994,0.03698,-0.03441,-0.04513,0.99770,1.00
703,0.00,0.00,-0.04527,0.02664,0.04468,-0.99762,0.00998,-0.01833,-0.00018,-0.99978,0.03612,-0.00790,-0.04393,0.99835,1.00,0.00987,0.00874,0.00009,-0.99991,0.03503,-0.03491,-0.04543,0.99774,1.00
713,0.00,0.00,-0.04506,0.02584,0.04454,-0.99766,0.01004,-0.01754,-0.00018,-0.99980,0.03581,-0.00790,-0.04383,0.99837,1.00,0.00998,0.00954,0.00010,-0.99990,0.03468,-0.03490,-0.04532,0.99776,1.00
724,0.00,0.00,-0.04478,0.02515,0.04431,-0.99770,0.00973,-0.01686,-0.00016,-0.99981,0.03581,-0.00790,-0.04362,0.99837,1.00,0.00968,0.01022,0.00010,-0.99990,0.03467,-0.03491,-0.04510,0.99777,1.00
735,0.00,0.00,-0.04439,0.02429,0.04442,-0.99773,0.00761,-0.01707,-0.00013,-0.99983,0.03754,-0.00692,-0.04371,0.99831,1.00,0.00759,0.01000,0.00008,-0.99992,0.03637,-0.03393,-0.04512,0.99774,1.00
746,0.00,0.00,-0.04398,0.02352,0.04479,-0.99775,0.00750,-0.01742,-0.00013,-0.99982,0.03727,-0.00581,-0.04406,0.99832,1.00,0.00747,0.00966,0.00007,-0.99993,0.03609,-0.03282,-0.04546,0.99777,1.00
757,0.00,0.00,-0.04361,0.02278,0.04519,-0.99777,0.00711,-0.01671,-0.00012,-0.99984,0.03727,-0.00579,-0.04450,0.99830,1.00,0.00705,0.01037,0.00007,-0.99992,0.03611,-0.03280,-0.04587,0.99776,1.00
768,0.00,0.00,-0.04325,0.02211,0.04557,-0.99778,0.00715,-0.01375,-0.00010,-0.99988,0.03673,-0.00807,-0.04503,0.99828,1.00,0.00708,0.01333,0.00009,-0.99989,0.03557,-0.03508,-0.04639,0.99767,1.00
779,0.00,0.00,-0.04282,0.02157,0.04582,-0.99780,0.00630,-0.01417,-0.00009,-0.99988,0.03718,-0.00714,-0.04526,0.99826,1.00,0.00623,0.01291,0.00008,-0.99990,0.03600,-0.03415,-0.04659,0.99768,1.00
790,0.00,0.00,-0.04239,0.02097,0.04612,-0.99782,0.00585,-0.01360,-0.00008,-0.99989,0.03718,-0.00713,-0.04558,0.99824,1.00,0.00577,0.01348,0.00008,-0.99989,0.03601,-0.03414,-0.04688,0.99767,1.00
803,0.00,0.00,-0.04185,0.02052,0.04635,-0.99784,0.00586,-0.01382,-0.00008,-0.99989,0.03664,-0.00646,-0.04580,0.99826,1.00,0.00579,0.01326,0.00008,-0.99990,0.03546,-0.03348,-0.04709,0.99770,1.00
814,0.00,0.00,-0.04143,0.02010,0.04653,-0.99786,0.00802,-0.01092,-0.00009,-0.99991,0.03393,-0.00884,-0.04615,0.99832,1.00,0.00796,0.01616,0.00013,-0.99984,0.03273,-0.03585,-0.04748,0.99769,1.00
825,0.00,0.00,-0.04108,0.01974,0.04682,-0.99786,0.00834,-0.00947,-0.00008,-0.99992,0.03320,-0.00990,-0.04652,0.99832,1.00,0.00829,0.01761,0.00015,-0.99981,0.03198,-0.03691,-0.04785,0.99766,1.00
836,0.00,0.00,-0.04075,0.01927,0.04709,-0.99787,0.00798,-0.00903,-0.00007,-0.99993,0.03320,-0.00989,-0.04680,0.99830,1.00,0.00791,0.01805,0.00014,-0.99981,0.03199,-0.03690,-0.04811,0.99765,1.00
847,0.00,0.00,-0.04042,0.01891,0.04715,-0.99789,0.00470,-0.00939,-0.00004,-0.99994,0.03617,-0.00932,-0.04681,0.99821,1.00,0.00465,0.01768,0.00008,-0.99983,0.03494,-0.03633,-0.04803,0.99757,1.00
859,0.00,0.00,-0.04013,0.01847,0.04707,-0.99791,0.00494,-0.00960,-0.00005,-0.99994,0.03565,-0.00866,-0.04673,0.99823,1.00,0.00491,0.01748,0.00009,-0.99984,0.03440,-0.03568,-0.04794,0.99762,1.00
869,0.00,0.00,-0.03975,0.01814,0.04695,-0.99794,0.00455,-0.00928,-0.00004,-0.99995,0.03565,-0.00867,-0.04662,0.99824,1.00,0.00453,0.01780,0.00008,-0.99983,0.03439,-0.03568,-0.04781,0.99763,1.00
880,0.00,0.00,-0.03944,0.01784,0.04676,-0.99797,0.00223,-0.00991,-0.00002,-0.99995,0.03768,-0.00785,-0.04638,0.99818,1.00,0.00223,0.01717,0.00004,-0.99985,0.03641,-0.03486,-0.04750,0.99760,1.00
892,0.00,0.00,-0.03925,0.01753,0.04675,-0.99798,0.00202,-0.00961,-0.00002,-0.99995,0.03768,-0.00784,-0.04639,0.99818,1.00,0.00203,0.01747,0.00004,-0.99985,0.03641,-0.03486,-0.04750,0.99760,1.00
902,0.00,0.00,-0.03902,0.01730,0.04671,-0.99800,0.00217,-0.00825,-0.00002,-0.99996,0.03723,-0.00897,-0.04640,0.99819,1.00,0.00218,0.01883,0.00004,-0.99982,0.03595,-0.03598,-0.04751,0.99757,1.00
914,0.00,0.00,-0.03842,0.01736,0.04647,-0.99803,0.00206,-0.00884,-0.00002,-0.99996,0.03677,-0.00844,-0.04615,0.99822,1.00,0.00208,0.01823,0.00004,-0.99983,0.03549,-0.03546,-0.04724,0.99762,1.00
924,0.00,0.00,-0.03772,0.01758,0.04597,-0.99808,0.00137,-0.00907,-0.00001,-0.99996,0.03676,-0.00846,-0.04564,0.99825,1.00,0.00142,0.01801,0.00003,-0.99984,0.03547,-0.03548,-0.04669,0.99765,1.00
935,0.00,0.00,-0.03678,0.01798,0.04541,-0.99813,-0.00015,-0.00803,0.00000,-0.99997,0.03729,-0.00997,-0.04511,0.99824,1.00,-0.00008,0.01904,0.00000,-0.99982,0.03598,-0.03699,-0.04610,0.99760,1.00
947,0.00,0.00,-0.03601,0.01858,0.04487,-0.99817,-0.00238,-0.00783,0.00002,-0.99997,0.03874,-0.01087,-0.04456,0.99820,1.00,-0.00229,0.01924,-0.00004,-0.99981,0.03742,-0.03788,-0.04547,0.99755,1.00
958,0.00,0.00,-0.03543,0.01921,0.04454,-0.99819,-0.00203,-0.00828,0.00002,-0.99996,0.03783,-0.01103,-0.04422,0.99824,1.00,-0.00195,0.01879,-0.00004,-0.99982,0.03653,-0.03805,-0.04512,0.99759,1.00
969,0.00,0.00,-0.03497,0.01992,0.04429,-0.99821,-0.00246,-0.00899,0.00002,-0.99996,0.03783,-0.01104,-0.04395,0.99826,1.00,-0.00236,0.01808,-0.00004,-0.99983,0.03652,-0.03806,-0.04483,0.99760,1.00
980,0.00,0.00,-0.03463,0.02066,0.04415,-0.99821,-0.00182,-0.00973,0.00002,-0.99995,0.03687,-0.01103,-0.04379,0.99830,1.00,-0.00174,0.01734,-0.00003,-0.99985,0.03560,-0.03805,-0.04468,0.99764,1.00
991,0.00,0.00,-0.03442,0.02132,0.04403,-0.99821,-0.00200,-0.01039,0.00002,-0.99994,0.03687,-0.01103,-0.04365,0.99831,1.00,-0.00191,0.01668,-0.00003,-0.99986,0.03559,-0.03805,-0.04453,0.99765,1.00
1002,0.00,0.00,-0.03430,0.02204,0.04376,-0.99821,-0.00262,-0.01136,0.00003,-0.99993,0.03741,-0.01081,-0.04334,0.99830,1.00,-0.00256,0.01571,-0.00004,-0.99987,0.03616,-0.03784,-0.04420,0.99765,1.00
1014,0.00,0.00,-0.03432,0.02253,0.04349,-0.99821,-0.00320,-0.01283,0.00004,-0.99991,0.03806,-0.00986,-0.04301,0.99830,1.00,-0.00314,0.01425,-0.00004,-0.99989,0.03682,-0.03689,-0.04386,0.99768,1.00
1025,0.00,0.00,-0.03433,0.02300,0.04301,-0.99822,-0.00316,-0.01328,0.00004,-0.99991,0.03806,-0.00988,-0.04252,0.99832,1.00,-0.00307,0.01380,-0.00004,-0.99990,0.03680,-0.03691,-0.04337,0.99770,1.00
1035,0.00,0.00,-0.03413,0.02333,0.04244,-0.99824,-0.00168,-0.01314,0.00002,-0.99991,0.03636,-0.01028,-0.04197,0.99840,1.00,-0.00158,0.01393,-0.00002,-0.99990,0.03511,-0.03730,-0.04285,0.99777,1.00
1048,0.00,0.00,-0.03366,0.02366,0.04181,-0.99828,-0.00229,-0.01467,0.00003,-0.99989,0.03656,-0.00911,-0.04129,0.99844,1.00,-0.00219,0.01241,-0.00003,-0.99992,0.03532,-0.03613,-0.04214,0.99783,1.00
1058,0.00,0.00,-0.03296,0.02387,0.04131,-0.99832,-0.00299,-0.01488,0.00004,-0.99988,0.03656,-0.00913,-0.04078,0.99846,1.00,-0.00285,0.01219,-0.00003,-0.99992,0.03530,-0.03615,-0.04160,0.99786,1.00
1069,0.00,0.00,-0.03222,0.02405,0.04101,-0.99835,-0.00272,-0.01452,0.00004,-0.99989,0.03553,-0.00966,-0.04051,0.99850,1.00,-0.00260,0.01255,-0.00003,-0.99992,0.03430,-0.03669,-0.04131,0.99788,1.00
1080,0.00,0.00,-0.03149,0.02423,0.04077,-0.99838,-0.00375,-0.01444,0.00005,-0.99989,0.03582,-0.00996,-0.04027,0.99850,1.00,-0.00366,0.01264,-0.00005,-0.99991,0.03463,-0.03699,-0.04103,0.99787,1.00
1091,0.00,0.00,-0.03085,0.02437,0.04067,-0.99840,-0.00438,-0.01461,0.00006,-0.99988,0.03582,-0.00996,-0.04017,0.99850,1.00,-0.00428,0.01247,-0.00005,-0.99991,0.03462,-0.03700,-0.04089,0.99788,1.00
1103,0.00,0.00,-0.03035,0.02458,0.04051,-0.99842,-0.00627,-0.01437,0.00009,-0.99988,0.03719,-0.01049,-0.04000,0.99845,1.00,-0.00620,0.01271,-0.00008,-0.99990,0.03601,-0.03752,-0.04066,0.99782,1.00
1114,0.00,0.00,-0.02986,0.02473,0.04027,-0.99844,-0.00737,-0.01415,0.00010,-0.99987,0.03778,-0.01089,-0.03976,0.99844,1.00,-0.00731,0.01293,-0.00009,-0.99989,0.03663,-0.03793,-0.04038,0.99779,1.00
1125,0.00,0.00,-0.02931,0.02497,0.04005,-0.99846,-0.00705,-0.01420,0.00010,-0.99987,0.03691,-0.01107,-0.03955,0.99847,1.00,-0.00700,0.01288,-0.00009,-0.99989,0.03578,-0.03811,-0.04016,0.99782,1.00
1136,0.00,0.00,-0.02869,0.02523,0.03988,-0.99847,-0.00766,-0.01447,0.00011,-0.99987,0.03691,-0.01108,-0.03937,0.99848,1.00,-0.00760,0.01260,-0.00010,-0.99989,0.03577,-0.03812,-0.03995,0.99783,1.00
1147,0.00,0.00,-0.02805,0.02555,0.03988,-0.99848,-0.00745,-0.01512,0.00011,-0.99986,0.03609,-0.01074,-0.03937,0.99851,1.00,-0.00741,0.01196,-0.00009,-0.99990,0.03497,-0.03778,-0.03993,0.99788,1.00
1158,0.00,0.00,-0.02749,0.02578,0.03997,-0.99849,-0.00887,-0.01554,0.00014,-0.99984,0.03696,-0.01061,-0.03945,0.99848,1.00,-0.00885,0.01154,-0.00010,-0.99989,0.03586,-0.03765,-0.03996,0.99785,1.00
