Time_ms,Phase,PhaseTime_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
213,Fixation,213,0.00,0.00,-0.01998,-0.03822,-0.02866,-0.99866,-0.05713,0.01925,-0.00110,-0.99818,0.07759,0.02054,0.02714,0.99640,-0.05691,0.04639,-0.00265,-0.99730,0.07818,-0.00664,0.02813,0.99652,0.46819,0.00000,1.00,1.00
223,Fixation,223,0.00,0.00,-0.01943,-0.03876,-0.02838,-0.99866,-0.05735,0.02063,-0.00119,-0.99814,0.07730,0.01969,0.02689,0.99645,-0.05713,0.04776,-0.00274,-0.99722,0.07789,-0.00748,0.02789,0.99654,0.38562,0.00000,1.00,1.00
235,Fixation,235,0.00,0.00,-0.01895,-0.03913,-0.02842,-0.99865,-0.05782,0.02102,-0.00122,-0.99811,0.07730,0.01969,0.02692,0.99645,-0.05759,0.04816,-0.00278,-0.99717,0.07789,-0.00749,0.02795,0.99654,0.38562,0.00000,1.00,1.00
247,Fixation,247,0.00,0.00,-0.01899,-0.03946,-0.02844,-0.99864,-0.05135,0.02090,-0.00107,-0.99846,0.07088,0.01997,0.02705,0.99692,-0.05115,0.04801,-0.00246,-0.99753,0.07148,-0.00717,0.02790,0.99703,0.44050,0.00000,1.00,1.00
256,Fixation,256,0.00,0.00,-0.01879,-0.03961,-0.02855,-0.99863,-0.02803,0.02185,-0.00061,-0.99937,0.04742,0.01856,0.02762,0.99832,-0.02791,0.04888,-0.00137,-0.99841,0.04808,-0.00849,0.02784,0.99842,0.44050,0.00000,1.00,1.00
269,Fixation,269,0.00,0.00,-0.01882,-0.03951,-0.02886,-0.99863,-0.01991,0.02316,-0.00046,-0.99953,0.03938,0.01693,0.02809,0.99869,-0.01980,0.05016,-0.00099,-0.99854,0.04005,-0.01009,0.02809,0.99875,0.44050,0.00000,1.00,1.00
279,Fixation,279,0.00,0.00,-0.01865,-0.03951,-0.02886,-0.99863,-0.01981,0.02273,-0.00045,-0.99955,0.03910,0.01736,0.02809,0.99869,-0.01970,0.04973,-0.00098,-0.99857,0.03977,-0.00966,0.02809,0.99877,0.39598,0.00000,1.00,1.00
290,Fixation,290,0.00,0.00,-0.01842,-0.03941,-0.02890,-0.99864,-0.02004,0.02264,-0.00045,-0.99954,0.03910,0.01736,0.02813,0.99869,-0.01993,0.04964,-0.00099,-0.99857,0.03977,-0.00966,0.02815,0.99877,0.39598,0.00000,1.00,1.00
302,Fixation,302,0.00,0.00,-0.01837,-0.03916,-0.02903,-0.99864,-0.01990,0.02221,-0.00044,-0.99956,0.03890,0.01753,0.02827,0.99869,-0.01978,0.04922,-0.00098,-0.99859,0.03957,-0.00949,0.02828,0.99877,0.39598,0.00000,1.00,1.00
312,Fixation,312,0.00,0.00,-0.01837,-0.03900,-0.02917,-0.99864,-0.01879,0.02569,-0.00048,-0.99949,0.03789,0.01386,0.02843,0.99878,-0.01866,0.05267,-0.00098,-0.99844,0.03856,-0.01314,0.02841,0.99877,0.36952,0.00000,1.00,1.00
324,Fixation,324,0.00,0.00,-0.01833,-0.03860,-0.02933,-0.99866,-0.01551,0.02530,-0.00039,-0.99956,0.03457,0.01376,0.02864,0.99890,-0.01541,0.05229,-0.00081,-0.99851,0.03525,-0.01324,0.02853,0.99888,0.36952,0.00000,1.00,1.00
334,Fixation,334,0.00,0.00,-0.01835,-0.03809,-0.02950,-0.99867,-0.01629,0.02373,-0.00039,-0.99959,0.03532,0.01484,0.02881,0.99885,-0.01617,0.05072,-0.00082,-0.99858,0.03600,-0.01216,0.02873,0.99886,0.42515,0.00000,1.00,1.00
345,Fixation,345,0.00,0.00,-0.01865,-0.03750,-0.02957,-0.99868,-0.01600,0.02314,-0.00037,-0.99960,0.03532,0.01484,0.02890,0.99885,-0.01588,0.05013,-0.00080,-0.99862,0.03600,-0.01216,0.02880,0.99886,0.42515,0.00000,1.00,1.00
358,Fixation,358,0.00,0.00,-0.01888,-0.03700,-0.02947,-0.99870,-0.01314,0.02290,-0.00030,-0.99965,0.03268,0.01450,0.02884,0.99894,-0.01306,0.04989,-0.00065,-0.99867,0.03339,-0.01250,0.02866,0.99895,0.44698,0.00000,1.00,1.00
368,Fixation,368,0.00,0.00,-0.01913,-0.03646,-0.02960,-0.99871,-0.01388,0.01979,-0.00027,-0.99971,0.03358,0.01710,0.02898,0.99887,-0.01379,0.04679,-0.00065,-0.99881,0.03429,-0.00991,0.02881,0.99895,0.44698,0.00000,1.00,1.00
380,Fixation,380,0.00,0.00,-0.01936,-0.03590,-0.02994,-0.99872,-0.01378,0.01849,-0.00025,-0.99973,0.03367,0.01784,0.02933,0.99884,-0.01368,0.04549,-0.00062,-0.99887,0.03438,-0.00917,0.02916,0.99894,0.44698,0.00000,1.00,1.00
389,Fixation,389,0.00,0.00,-0.01956,-0.03537,-0.03046,-0.99872,-0.01359,0.01797,-0.00024,-0.99975,0.03368,0.01782,0.02986,0.99883,-0.01346,0.04498,-0.00061,-0.99890,0.03438,-0.00919,0.02967,0.99893,0.42624,0.00000,1.00,1.00
403,Fixation,403,0.00,0.00,-0.01992,-0.03482,-0.03102,-0.99871,-0.01806,0.01803,-0.00033,-0.99967,0.03852,0.01735,0.03035,0.99865,-0.01790,0.04505,-0.00081,-0.99882,0.03919,-0.00967,0.03027,0.99873,0.42624,0.00000,1.00,1.00
414,Fixation,414,0.00,0.00,-0.02017,-0.03436,-0.03145,-0.99871,-0.01806,0.01537,-0.00028,-0.99972,0.03869,0.01957,0.03078,0.99859,-0.01789,0.04239,-0.00076,-0.99894,0.03937,-0.00746,0.03070,0.99873,0.37433,0.00000,1.00,1.00
423,Fixation,423,0.00,0.00,-0.02061,-0.03388,-0.03186,-0.99871,-0.01815,0.00781,-0.00014,-0.99980,0.03898,0.02665,0.03122,0.99840,-0.01800,0.03486,-0.00063,-0.99923,0.03969,-0.00040,0.03113,0.99873,0.37433,0.00000,1.00,1.00
435,Fixation,435,0.00,0.00,-0.02090,-0.03349,-0.03210,-0.99870,-0.01576,0.00803,-0.00013,-0.99984,0.03690,0.02597,0.03153,0.99848,-0.01562,0.03508,-0.00055,-0.99926,0.03763,-0.00108,0.03137,0.99880,0.37433,0.00000,1.00,1.00
446,Fixation,446,0.00,0.00,-0.02108,-0.03298,-0.03237,-0.99871,-0.01899,0.01114,-0.00021,-0.99976,0.04042,0.02246,0.03172,0.99843,-0.01885,0.03819,-0.00072,-0.99909,0.04115,-0.00459,0.03164,0.99864,0.51649,0.00000,1.00,1.00
457,Fixation,457,0.00,0.00,-0.02146,-0.03267,-0.03272,-0.99870,-0.01863,0.01084,-0.00020,-0.99977,0.04042,0.02244,0.03207,0.99842,-0.01847,0.03789,-0.00070,-0.99911,0.04115,-0.00460,0.03198,0.99863,0.51649,0.00000,1.00,1.00
469,Fixation,469,0.00,0.00,-0.02181,-0.03236,-0.03321,-0.99869,-0.01861,0.02636,-0.00049,-0.99948,0.04127,0.00662,0.03250,0.99860,-0.01841,0.05334,-0.00098,-0.99841,0.04196,-0.02037,0.03238,0.99839,0.95571,0.26345,1.00,1.00
479,Fixation,479,0.00,0.00,-0.02216,-0.03205,-0.03352,-0.99868,-0.02654,0.02663,-0.00071,-0.99929,0.04957,0.00631,0.03276,0.99821,-0.02631,0.05362,-0.00141,-0.99821,0.05023,-0.02070,0.03284,0.99798,0.95571,0.26345,1.00,1.00
491,Fixation,491,0.00,0.00,-0.02206,-0.03178,-0.03374,-0.99868,-0.02712,0.02033,-0.00055,-0.99943,0.04983,0.01236,0.03296,0.99814,-0.02691,0.04735,-0.00128,-0.99851,0.05054,-0.01468,0.03307,0.99807,0.95571,0.26345,1.00,1.00
502,Fixation,502,0.00,0.00,-0.02210,-0.03151,-0.03415,-0.99868,0.06549,-0.05083,-0.00334,-0.99655,-0.04501,0.07986,0.04055,0.99496,0.06589,-0.02367,-0.00156,-0.99755,-0.04452,0.05279,0.03822,0.99688,0.95585,0.94101,1.00,1.00
513,Fixation,513,0.00,0.00,-0.02233,-0.03134,-0.03447,-0.99866,0.06567,-0.05105,-0.00336,-0.99653,-0.04498,0.07988,0.04091,0.99495,0.06609,-0.02388,-0.00158,-0.99753,-0.04450,0.05280,0.03857,0.99687,0.95585,0.94101,1.00,1.00
525,Fixation,525,0.00,0.00,-0.02261,-0.03124,-0.03481,-0.99865,0.06572,-0.05073,-0.00335,-0.99654,-0.04477,0.07943,0.04123,0.99498,0.06613,-0.02357,-0.00156,-0.99753,-0.04426,0.05236,0.03889,0.99689,0.96402,0.99899,1.00,1.00
535,Fixation,535,0.00,0.00,-0.02269,-0.03112,-0.03488,-0.99865,0.05408,-0.02901,-0.00157,-0.99811,-0.03233,0.05811,0.03872,0.99704,0.05426,-0.00183,-0.00010,-0.99853,-0.03159,0.03100,0.03666,0.99835,0.96402,0.99899,1.00,1.00
547,Fixation,547,0.00,0.00,-0.02255,-0.03082,-0.03511,-0.99865,0.03043,0.00268,0.00008,-0.99953,-0.00776,0.02706,0.03589,0.99896,0.03042,0.02978,0.00091,-0.99909,-0.00683,0.00001,0.03444,0.99938,0.96402,0.99899,1.00,1.00
556,Fixation,556,0.00,0.00,-0.02268,-0.03051,-0.03548,-0.99865,0.02627,-0.00416,-0.00011,-0.99965,-0.00371,0.03372,0.03647,0.99876,0.02629,0.02293,0.00060,-0.99939,-0.00280,0.00667,0.03513,0.99936,0.94687,0.99998,1.00,1.00
568,Fixation,568,0.00,0.00,-0.02271,-0.03026,-0.03578,-0.99864,0.02628,-0.00442,-0.00012,-0.99964,-0.00370,0.03372,0.03678,0.99875,0.02632,0.02267,0.00060,-0.99940,-0.00280,0.00667,0.03544,0.99935,0.94687,0.99998,1.00,1.00
581,Fixation,581,0.00,0.00,-0.02259,-0.02998,-0.03597,-0.99865,0.02608,0.00291,0.00008,-0.99966,-0.00336,0.02613,0.03660,0.99898,0.02609,0.02999,0.00078,-0.99921,-0.00242,-0.00091,0.03527,0.99937,0.94687,0.99998,1.00,1.00
590,Fixation,590,0.00,0.00,-0.02238,-0.02968,-0.03619,-0.99865,0.02607,0.00045,0.00001,-0.99966,-0.00365,0.02827,0.03693,0.99891,0.02608,0.02754,0.00072,-0.99928,-0.00271,0.00123,0.03560,0.99936,0.93468,1.00000,1.00,1.00
602,Fixation,602,0.00,0.00,-0.02202,-0.02937,-0.03625,-0.99867,0.02570,0.00048,0.00001,-0.99967,-0.00364,0.02794,0.03697,0.99892,0.02569,0.02757,0.00071,-0.99929,-0.00268,0.00090,0.03567,0.99936,0.93468,1.00000,1.00,1.00
612,Fixation,612,0.00,0.00,-0.02138,-0.02911,-0.03646,-0.99868,0.00608,0.00063,0.00000,-0.99998,0.01533,0.02826,0.03661,0.99881,0.00611,0.02769,0.00017,-0.99960,0.01627,0.00122,0.03586,0.99922,0.93390,1.00000,1.00,1.00
624,Fixation,624,0.00,0.00,-0.02091,-0.02891,-0.03649,-0.99870,0.00561,0.00045,0.00000,-0.99998,0.01533,0.02826,0.03664,0.99881,0.00564,0.02751,0.00016,-0.99961,0.01627,0.00122,0.03590,0.99922,0.93390,1.00000,1.00,1.00
635,Fixation,635,0.00,0.00,-0.02014,-0.02883,-0.03637,-0.99872,0.00510,-0.00814,-0.00004,-0.99995,0.01475,0.03677,0.03672,0.99854,0.00512,0.01894,0.00010,-0.99981,0.01571,0.00973,0.03603,0.99918,0.85816,1.00000,1.00,1.00
646,Fixation,646,0.00,0.00,-0.01948,-0.02874,-0.03629,-0.99874,0.02861,-0.00792,-0.00023,-0.99956,-0.00938,0.03560,0.03747,0.99862,0.02859,0.01919,0.00055,-0.99941,-0.00840,0.00853,0.03616,0.99927,0.85816,1.00000,1.00,1.00
658,Fixation,658,0.00,0.00,-0.01887,-0.02883,-0.03614,-0.99875,0.04642,-0.02446,-0.00114,-0.99862,-0.02836,0.05152,0.03902,0.99751,0.04647,0.00270,0.00013,-0.99892,-0.02747,0.02443,0.03726,0.99863,0.85816,1.00000,1.00,1.00
669,Fixation,669,0.00,0.00,-0.01808,-0.02905,-0.03598,-0.99877,0.04631,-0.02402,-0.00111,-0.99864,-0.02903,0.05132,0.03882,0.99751,0.04635,0.00313,0.00015,-0.99892,-0.02813,0.02423,0.03708,0.99862,0.89863,1.00000,1.00,1.00
679,Fixation,679,0.00,0.00,-0.01727,-0.02943,-0.03586,-0.99877,0.04553,-0.02361,-0.00108,-0.99868,-0.02904,0.05132,0.03863,0.99751,0.04557,0.00355,0.00016,-0.99896,-0.02813,0.02422,0.03694,0.99863,0.89863,1.00000,1.00,1.00
691,Fixation,691,0.00,0.00,-0.01631,-0.02992,-0.03573,-0.99878,0.00088,0.01942,0.00002,-0.99981,0.01613,0.01048,0.03542,0.99919,0.00084,0.04643,0.00004,-0.99892,0.01711,-0.01652,0.03492,0.99911,0.87761,0.73851,1.00,1.00
701,Fixation,701,0.00,0.00,-0.01525,-0.03051,-0.03557,-0.99878,-0.02965,0.03479,-0.00103,-0.99895,0.04612,-0.00323,0.03513,0.99831,-0.02949,0.06175,-0.00183,-0.99765,0.04693,-0.03021,0.03547,0.99781,0.87761,0.73851,1.00,1.00
713,Fixation,713,0.00,0.00,-0.01426,-0.03109,-0.03552,-0.99878,-0.02967,0.03511,-0.00104,-0.99894,0.04516,-0.00297,0.03510,0.99836,-0.02951,0.06207,-0.00184,-0.99763,0.04596,-0.02995,0.03547,0.99786,0.87761,0.73851,1.00,1.00
723,Fixation,723,0.00,0.00,-0.01349,-0.03184,-0.03538,-0.99878,-0.03042,0.03587,-0.00109,-0.99889,0.04516,-0.00296,0.03498,0.99836,-0.03026,0.06283,-0.00191,-0.99756,0.04597,-0.02995,0.03538,0.99787,0.84472,0.10347,1.00,1.00
735,Fixation,735,0.00,0.00,-0.01276,-0.03254,-0.03526,-0.99877,-0.03004,0.03476,-0.00105,-0.99894,0.04402,-0.00116,0.03485,0.99842,-0.02990,0.06173,-0.00185,-0.99764,0.04483,-0.02816,0.03527,0.99797,0.84472,0.10347,1.00,1.00
747,Fixation,747,0.00,0.00,-0.01231,-0.03327,-0.03495,-0.99876,-0.03033,0.03023,-0.00092,-0.99908,0.04368,0.00410,0.03445,0.99844,-0.03021,0.05723,-0.00173,-0.99790,0.04451,-0.02292,0.03490,0.99814,0.78956,0.00466,1.00,1.00
757,Fixation,757,0.00,0.00,-0.01168,-0.03381,-0.03458,-0.99876,-0.02991,0.02945,-0.00088,-0.99912,0.04258,0.00539,0.03407,0.99850,-0.02980,0.05645,-0.00169,-0.99796,0.04343,-0.02163,0.03453,0.99823,0.78956,0.00466,1.00,1.00
769,Fixation,769,0.00,0.00,-0.01125,-0.03434,-0.03414,-0.99876,-0.02893,0.01940,-0.00056,-0.99939,0.04082,0.01592,0.03346,0.99848,-0.02888,0.04645,-0.00134,-0.99850,0.04171,-0.01113,0.03391,0.99849,0.78956,0.00466,1.00,1.00
779,Fixation,779,0.00,0.00,-0.01098,-0.03507,-0.03348,-0.99876,-0.02918,0.02010,-0.00059,-0.99937,0.04081,0.01595,0.03281,0.99850,-0.02917,0.04714,-0.00138,-0.99846,0.04172,-0.01111,0.03327,0.99851,0.69754,0.00000,1.00,1.00
791,Fixation,791,0.00,0.00,-0.01075,-0.03568,-0.03304,-0.99876,-0.02855,0.01632,-0.00047,-0.99946,0.03981,0.02031,0.03229,0.99848,-0.02856,0.04337,-0.00124,-0.99865,0.04073,-0.00675,0.03275,0.99861,0.69754,0.00000,1.00,1.00
803,Fixation,803,0.00,0.00,-0.01068,-0.03619,-0.03301,-0.99874,-0.03189,0.01604,-0.00051,-0.99936,0.04308,0.02119,0.03218,0.99833,-0.03187,0.04310,-0.00138,-0.99856,0.04397,-0.00588,0.03273,0.99848,0.49186,0.00000,1.00,1.00
814,Fixation,814,0.00,0.00,-0.01047,-0.03673,-0.03303,-0.99872,-0.03634,0.01198,-0.00044,-0.99927,0.04717,0.02593,0.03198,0.99804,-0.03629,0.03907,-0.00142,-0.99858,0.04804,-0.00116,0.03266,0.99831,0.49186,0.00000,1.00,1.00
825,Fixation,825,0.00,0.00,-0.01050,-0.03711,-0.03322,-0.99870,-0.03112,0.01166,-0.00036,-0.99945,0.04198,0.02647,0.03229,0.99825,-0.03105,0.03874,-0.00120,-0.99877,0.04283,-0.00061,0.03282,0.99854,0.49186,0.00000,1.00,1.00
835,Fixation,835,0.00,0.00,-0.01078,-0.03744,-0.03324,-0.99869,-0.03556,0.01127,-0.00040,-0.99930,0.04667,0.02734,0.03216,0.99802,-0.03546,0.03836,-0.00136,-0.99863,0.04750,0.00024,0.03281,0.99833,0.34210,0.00000,1.00,1.00
848,Fixation,848,0.00,0.00,-0.01100,-0.03775,-0.03308,-0.99868,-0.03532,0.01156,-0.00041,-0.99931,0.04667,0.02734,0.03200,0.99802,-0.03523,0.03865,-0.00136,-0.99863,0.04750,0.00025,0.03264,0.99834,0.34210,0.00000,1.00,1.00
858,Fixation,858,0.00,0.00,-0.01129,-0.03770,-0.03296,-0.99868,-0.03490,0.01052,-0.00037,-0.99934,0.04649,0.02832,0.03187,0.99801,-0.03481,0.03761,-0.00131,-0.99869,0.04732,0.00122,0.03249,0.99835,0.34210,0.00000,1.00,1.00
870,Fixation,870,0.00,0.00,-0.01146,-0.03779,-0.03277,-0.99868,-0.03483,0.01007,-0.00035,-0.99934,0.04658,0.02885,0.03167,0.99800,-0.03475,0.03716,-0.00129,-0.99870,0.04741,0.00176,0.03228,0.99835,0.29587,0.00000,1.00,1.00
880,Fixation,880,0.00,0.00,-0.01137,-0.03776,-0.03270,-0.99869,-0.03506,0.00965,-0.00034,-0.99934,0.04670,0.02924,0.03158,0.99798,-0.03497,0.03674,-0.00129,-0.99871,0.04753,0.00215,0.03220,0.99835,0.29587,0.00000,1.00,1.00
891,Fixation,891,0.00,0.00,-0.01148,-0.03743,-0.03291,-0.99869,-0.02765,0.00913,-0.00025,-0.99958,0.03941,0.02921,0.03200,0.99828,-0.02757,0.03620,-0.00100,-0.99896,0.04024,0.00214,0.03242,0.99866,0.36234,0.00000,1.00,1.00
903,Fixation,903,0.00,0.00,-0.01177,-0.03708,-0.03328,-0.99869,-0.02409,0.01092,-0.00026,-0.99965,0.03619,0.02696,0.03251,0.99845,-0.02399,0.03798,-0.00091,-0.99899,0.03701,-0.00010,0.03282,0.99878,0.36234,0.00000,1.00,1.00
914,Fixation,914,0.00,0.00,-0.01204,-0.03644,-0.03363,-0.99870,-0.02384,0.01029,-0.00025,-0.99966,0.03620,0.02695,0.03288,0.99844,-0.02372,0.03735,-0.00089,-0.99902,0.03701,-0.00011,0.03317,0.99876,0.46629,0.00000,1.00,1.00
926,Fixation,926,0.00,0.00,-0.01238,-0.03559,-0.03404,-0.99871,-0.02369,0.01214,-0.00029,-0.99965,0.03646,0.02426,0.03333,0.99848,-0.02354,0.03919,-0.00092,-0.99895,0.03725,-0.00279,0.03361,0.99874,0.46629,0.00000,1.00,1.00
936,Fixation,936,0.00,0.00,-0.01264,-0.03481,-0.03423,-0.99873,-0.02367,0.01164,-0.00028,-0.99965,0.03668,0.02397,0.03352,0.99848,-0.02352,0.03869,-0.00091,-0.99897,0.03747,-0.00308,0.03380,0.99872,0.46629,0.00000,1.00,1.00
947,Fixation,947,0.00,0.00,-0.01267,-0.03439,-0.03386,-0.99875,-0.01993,0.00995,-0.00020,-0.99975,0.03292,0.02511,0.03324,0.99859,-0.01983,0.03700,-0.00073,-0.99912,0.03375,-0.00193,0.03341,0.99887,0.50262,0.00000,1.00,1.00
959,Fixation,959,0.00,0.00,-0.01236,-0.03436,-0.03340,-0.99877,-0.01778,0.00695,-0.00012,-0.99982,0.03035,0.02800,0.03282,0.99861,-0.01774,0.03400,-0.00060,-0.99926,0.03123,0.00095,0.03295,0.99897,0.50262,0.00000,1.00,1.00
970,Fixation,970,0.00,0.00,-0.01217,-0.03481,-0.03265,-0.99879,-0.01794,0.00737,-0.00013,-0.99981,0.03033,0.02803,0.03206,0.99863,-0.01795,0.03443,-0.00062,-0.99925,0.03123,0.00098,0.03219,0.99899,0.20429,0.00000,1.00,1.00
981,Fixation,981,0.00,0.00,-0.01198,-0.03528,-0.03284,-0.99877,-0.02094,0.00524,-0.00011,-0.99977,0.03307,0.03072,0.03214,0.99846,-0.02093,0.03231,-0.00068,-0.99926,0.03396,0.00366,0.03237,0.99889,0.20429,0.00000,1.00,1.00
993,Fixation,993,0.00,0.00,-0.01243,-0.03591,-0.03350,-0.99872,-0.02150,0.00450,-0.00010,-0.99976,0.03406,0.03213,0.03276,0.99837,-0.02145,0.03157,-0.00068,-0.99927,0.03493,0.00506,0.03299,0.99883,0.15147,0.00000,1.00,1.00
1002,Fixation,1002,0.00,0.00,-0.01283,-0.03668,-0.03371,-0.99868,-0.02514,0.00524,-0.00013,-0.99967,0.03811,0.03228,0.03284,0.99821,-0.02506,0.03232,-0.00081,-0.99916,0.03896,0.00520,0.03316,0.99868,0.15147,0.00000,1.00,1.00
1015,Fixation,1015,0.00,0.00,-0.01324,-0.03750,-0.03357,-0.99864,-0.02469,0.00604,-0.00015,-0.99968,0.03811,0.03228,0.03270,0.99822,-0.02462,0.03312,-0.00082,-0.99915,0.03896,0.00521,0.03299,0.99868,0.15147,0.00000,1.00,1.00
