Time_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
140,0.00,0.00,0.05091,0.04726,-0.03453,0.99699,0.03706,-0.02693,0.00100,0.99895,0.08693,0.01903,-0.03662,0.99536,1.00,0.03689,-0.05395,0.00199,0.99786,0.08581,-0.00801,-0.03695,0.99559,1.00
153,0.00,0.00,0.05110,0.04735,-0.03462,0.99697,0.03688,-0.02702,0.00100,0.99895,0.08693,0.01904,-0.03672,0.99536,1.00,0.03671,-0.05404,0.00199,0.99786,0.08581,-0.00800,-0.03706,0.99559,1.00
167,0.00,0.00,0.05123,0.04734,-0.03469,0.99696,0.03649,-0.02473,0.00090,0.99903,0.08675,0.02133,-0.03675,0.99532,1.00,0.03632,-0.05176,0.00188,0.99800,0.08564,-0.00571,-0.03712,0.99562,1.00
181,0.00,0.00,0.05129,0.04727,-0.03472,0.99696,0.03643,-0.02466,0.00090,0.99903,0.08675,0.02133,-0.03678,0.99532,1.00,0.03626,-0.05169,0.00188,0.99800,0.08564,-0.00571,-0.03714,0.99562,1.00
196,0.00,0.00,0.05145,0.04717,-0.03465,0.99696,0.03627,-0.02457,0.00089,0.99904,0.08675,0.02132,-0.03670,0.99533,1.00,0.03610,-0.05160,0.00187,0.99801,0.08564,-0.00572,-0.03708,0.99562,1.00
209,0.00,0.00,0.05147,0.04695,-0.03447,0.99697,0.03658,-0.02651,0.00097,0.99898,0.08701,0.01916,-0.03655,0.99535,1.00,0.03637,-0.05353,0.00195,0.99790,0.08587,-0.00788,-0.03692,0.99559,1.00
223,0.00,0.00,0.05157,0.04656,-0.03414,0.99700,0.03646,-0.02617,0.00096,0.99899,0.08702,0.01913,-0.03621,0.99536,1.00,0.03624,-0.05319,0.00193,0.99792,0.08587,-0.00791,-0.03658,0.99560,1.00
237,0.00,0.00,0.05174,0.04647,-0.03394,0.99700,0.03937,-0.02409,0.00095,0.99893,0.09017,0.02101,-0.03604,0.99505,1.00,0.03914,-0.05113,0.00201,0.99792,0.08901,-0.00604,-0.03634,0.99535,1.00
251,0.00,0.00,0.05204,0.04640,-0.03386,0.99699,0.03908,-0.02404,0.00094,0.99895,0.09017,0.02101,-0.03595,0.99506,1.00,0.03884,-0.05108,0.00199,0.99794,0.08901,-0.00605,-0.03627,0.99535,1.00
265,0.00,0.00,0.05222,0.04646,-0.03354,0.99699,0.03889,-0.02415,0.00094,0.99895,0.09018,0.02098,-0.03563,0.99507,1.00,0.03863,-0.05119,0.00198,0.99794,0.08901,-0.00607,-0.03596,0.99536,1.00
279,0.00,0.00,0.05250,0.04662,-0.03299,0.99699,0.03897,-0.01863,0.00073,0.99907,0.09073,0.02668,-0.03503,0.99490,1.00,0.03874,-0.04570,0.00177,0.99820,0.08960,-0.00040,-0.03536,0.99535,1.00
293,0.00,0.00,0.05277,0.04674,-0.03291,0.99697,0.03871,-0.01877,0.00073,0.99907,0.09073,0.02667,-0.03496,0.99490,1.00,0.03847,-0.04584,0.00177,0.99821,0.08960,-0.00040,-0.03531,0.99535,1.00
306,0.00,0.00,0.05296,0.04689,-0.03281,0.99696,0.00065,-0.01880,0.00001,0.99982,0.05298,0.02811,-0.03382,0.99763,1.00,0.00060,-0.04581,0.00003,0.99895,0.05200,0.00115,-0.03520,0.99803,1.00
320,0.00,0.00,0.05288,0.04693,-0.03243,0.99697,0.00074,-0.01886,0.00001,0.99982,0.05299,0.02809,-0.03344,0.99764,1.00,0.00067,-0.04587,0.00003,0.99895,0.05200,0.00113,-0.03482,0.99804,1.00
334,0.00,0.00,0.05261,0.04682,-0.03207,0.99700,-0.01114,-0.02340,-0.00026,0.99966,0.04073,0.02385,-0.03303,0.99834,1.00,-0.01114,-0.05039,-0.00056,0.99867,0.03980,-0.00309,-0.03472,0.99860,1.00
349,0.00,0.00,0.05221,0.04649,-0.03159,0.99705,-0.01075,-0.02306,-0.00025,0.99968,0.04074,0.02383,-0.03253,0.99836,1.00,-0.01077,-0.05005,-0.00054,0.99869,0.03980,-0.00311,-0.03420,0.99862,1.00
363,0.00,0.00,0.05211,0.04621,-0.03108,0.99709,-0.01065,-0.02280,-0.00024,0.99968,0.04075,0.02381,-0.03201,0.99837,1.00,-0.01071,-0.04979,-0.00053,0.99870,0.03979,-0.00313,-0.03367,0.99864,1.00
377,0.00,0.00,0.05222,0.04598,-0.03078,0.99710,-0.01706,-0.02254,-0.00038,0.99960,0.03447,0.02403,-0.03154,0.99862,1.00,-0.01707,-0.04954,-0.00085,0.99863,0.03357,-0.00291,-0.03338,0.99887,1.00
391,0.00,0.00,0.05248,0.04570,-0.03042,0.99711,-0.01733,-0.02228,-0.00039,0.99960,0.03448,0.02402,-0.03117,0.99863,1.00,-0.01735,-0.04928,-0.00086,0.99863,0.03357,-0.00292,-0.03302,0.99889,1.00
405,0.00,0.00,0.05263,0.04553,-0.03004,0.99712,-0.01767,-0.01868,-0.00033,0.99967,0.03441,0.02744,-0.03054,0.99856,1.00,-0.01767,-0.04570,-0.00081,0.99880,0.03353,0.00048,-0.03241,0.99891,1.00
418,0.00,0.00,0.05272,0.04529,-0.02952,0.99714,-0.01777,-0.01846,-0.00033,0.99967,0.03443,0.02742,-0.03001,0.99858,1.00,-0.01780,-0.04547,-0.00081,0.99881,0.03353,0.00047,-0.03189,0.99893,1.00
432,0.00,0.00,0.05276,0.04521,-0.02910,0.99716,-0.01765,-0.01888,-0.00033,0.99967,0.03458,0.02690,-0.02962,0.99860,1.00,-0.01765,-0.04590,-0.00081,0.99879,0.03373,-0.00005,-0.03149,0.99893,1.00
446,0.00,0.00,0.05277,0.04526,-0.02868,0.99717,-0.01766,-0.01894,-0.00033,0.99966,0.03459,0.02689,-0.02920,0.99861,1.00,-0.01768,-0.04596,-0.00081,0.99879,0.03373,-0.00007,-0.03108,0.99895,1.00
460,0.00,0.00,0.05294,0.04544,-0.02827,0.99716,-0.01781,-0.01912,-0.00034,0.99966,0.03460,0.02687,-0.02880,0.99862,1.00,-0.01786,-0.04614,-0.00083,0.99878,0.03373,-0.00008,-0.03069,0.99896,1.00
474,0.00,0.00,0.05303,0.04564,-0.02789,0.99716,-0.01688,-0.01737,-0.00029,0.99971,0.03568,0.02879,-0.02833,0.99855,1.00,-0.01690,-0.04440,-0.00075,0.99887,0.03485,0.00183,-0.03019,0.99893,1.00
488,0.00,0.00,0.05331,0.04587,-0.02741,0.99715,-0.01715,-0.01762,-0.00030,0.99970,0.03570,0.02877,-0.02786,0.99856,1.00,-0.01719,-0.04465,-0.00077,0.99885,0.03485,0.00181,-0.02974,0.99895,1.00
502,0.00,0.00,0.05349,0.04616,-0.02693,0.99714,-0.01393,-0.01783,-0.00025,0.99974,0.03910,0.02875,-0.02748,0.99844,1.00,-0.01395,-0.04485,-0.00063,0.99890,0.03828,0.00179,-0.02928,0.99884,1.00
516,0.00,0.00,0.05368,0.04644,-0.02647,0.99713,-0.01410,-0.01813,-0.00026,0.99974,0.03912,0.02874,-0.02704,0.99846,1.00,-0.01415,-0.04515,-0.00064,0.99888,0.03828,0.00178,-0.02885,0.99885,1.00
530,0.00,0.00,0.05360,0.04654,-0.02612,0.99714,-0.01402,-0.01824,-0.00026,0.99974,0.03913,0.02872,-0.02669,0.99846,1.00,-0.01409,-0.04526,-0.00064,0.99888,0.03828,0.00176,-0.02850,0.99886,1.00
544,0.00,0.00,0.05327,0.04642,-0.02572,0.99717,-0.01331,-0.01670,-0.00022,0.99977,0.03954,0.03010,-0.02621,0.99842,1.00,-0.01336,-0.04373,-0.00058,0.99895,0.03874,0.00314,-0.02799,0.99885,1.00
557,0.00,0.00,0.05285,0.04616,-0.02536,0.99721,-0.01290,-0.01645,-0.00021,0.99978,0.03955,0.03009,-0.02584,0.99843,1.00,-0.01296,-0.04347,-0.00056,0.99897,0.03874,0.00312,-0.02759,0.99886,1.00
572,0.00,0.00,0.05269,0.04585,-0.02491,0.99725,-0.01557,-0.01579,-0.00025,0.99975,0.03674,0.03049,-0.02527,0.99854,1.00,-0.01559,-0.04282,-0.00067,0.99896,0.03599,0.00353,-0.02709,0.99898,1.00
585,0.00,0.00,0.05282,0.04562,-0.02469,0.99726,-0.01571,-0.01557,-0.00024,0.99976,0.03675,0.03048,-0.02504,0.99855,1.00,-0.01574,-0.04260,-0.00067,0.99897,0.03599,0.00352,-0.02687,0.99898,1.00
599,0.00,0.00,0.05306,0.04556,-0.02458,0.99725,-0.01594,-0.01552,-0.00025,0.99975,0.03675,0.03048,-0.02492,0.99855,1.00,-0.01598,-0.04254,-0.00068,0.99897,0.03599,0.00351,-0.02676,0.99899,1.00
613,0.00,0.00,0.05344,0.04561,-0.02441,0.99723,-0.02157,-0.01566,-0.00034,0.99964,0.03151,0.03052,-0.02459,0.99873,1.00,-0.02155,-0.04270,-0.00092,0.99886,0.03081,0.00355,-0.02660,0.99917,1.00
628,0.00,0.00,0.05363,0.04572,-0.02433,0.99722,-0.02176,-0.01578,-0.00034,0.99964,0.03152,0.03051,-0.02452,0.99874,1.00,-0.02174,-0.04282,-0.00093,0.99885,0.03081,0.00355,-0.02654,0.99917,1.00
641,0.00,0.00,0.05368,0.04587,-0.02414,0.99721,-0.02173,0.01370,0.00030,0.99967,0.03234,0.06003,-0.02210,0.99743,1.00,-0.02177,-0.01340,-0.00029,0.99967,0.03162,0.03304,-0.02414,0.99866,1.00
655,0.00,0.00,0.05368,0.04598,-0.02397,0.99721,-0.02171,0.01359,0.00030,0.99967,0.03235,0.06002,-0.02194,0.99743,1.00,-0.02176,-0.01351,-0.00029,0.99967,0.03162,0.03304,-0.02398,0.99867,1.00
669,0.00,0.00,0.05353,0.04602,-0.02402,0.99722,-0.02849,0.01361,0.00039,0.99950,0.02544,0.06023,-0.02158,0.99763,1.00,-0.02851,-0.01350,-0.00039,0.99950,0.02473,0.03324,-0.02380,0.99886,1.00
683,0.00,0.00,0.05342,0.04601,-0.02395,0.99722,-0.02838,0.01362,0.00039,0.99950,0.02544,0.06023,-0.02151,0.99763,1.00,-0.02841,-0.01348,-0.00038,0.99951,0.02473,0.03324,-0.02373,0.99886,1.00
697,0.00,0.00,0.05316,0.04580,-0.02405,0.99725,-0.02813,0.01384,0.00039,0.99951,0.02544,0.06023,-0.02163,0.99763,1.00,-0.02815,-0.01327,-0.00037,0.99952,0.02473,0.03324,-0.02383,0.99886,1.00
711,0.00,0.00,0.05294,0.04551,-0.02411,0.99727,-0.01975,-0.01387,-0.00027,0.99971,0.03288,0.03215,-0.02421,0.99865,1.00,-0.01967,-0.04091,-0.00081,0.99897,0.03224,0.00518,-0.02616,0.99912,1.00
725,0.00,0.00,0.05283,0.04526,-0.02416,0.99729,-0.01964,-0.01361,-0.00027,0.99971,0.03288,0.03215,-0.02425,0.99865,1.00,-0.01957,-0.04065,-0.00080,0.99898,0.03224,0.00518,-0.02619,0.99912,1.00
739,0.00,0.00,0.05290,0.04485,-0.02432,0.99730,-0.02135,-0.01981,-0.00042,0.99958,0.03108,0.02561,-0.02482,0.99888,1.00,-0.02125,-0.04683,-0.00100,0.99868,0.03046,-0.00135,-0.02680,0.99918,1.00
752,0.00,0.00,0.05282,0.04451,-0.02447,0.99731,-0.02128,-0.01947,-0.00041,0.99958,0.03108,0.02561,-0.02495,0.99888,1.00,-0.02117,-0.04649,-0.00099,0.99869,0.03046,-0.00134,-0.02693,0.99917,1.00
766,0.00,0.00,0.05269,0.04413,-0.02468,0.99733,-0.02001,-0.01961,-0.00039,0.99961,0.03221,0.02507,-0.02522,0.99885,1.00,-0.01990,-0.04663,-0.00093,0.99871,0.03159,-0.00189,-0.02716,0.99913,1.00
780,0.00,0.00,0.05272,0.04377,-0.02521,0.99733,-0.02005,-0.01925,-0.00039,0.99961,0.03220,0.02508,-0.02572,0.99884,1.00,-0.01991,-0.04626,-0.00092,0.99873,0.03159,-0.00187,-0.02766,0.99912,1.00
795,0.00,0.00,0.05279,0.04342,-0.02554,0.99733,-0.02013,-0.01890,-0.00038,0.99962,0.03219,0.02509,-0.02604,0.99883,1.00,-0.01998,-0.04591,-0.00092,0.99875,0.03159,-0.00186,-0.02798,0.99911,1.00
808,0.00,0.00,0.05283,0.04308,-0.02551,0.99735,-0.01821,-0.01922,-0.00035,0.99965,0.03415,0.02438,-0.02608,0.99878,1.00,-0.01808,-0.04623,-0.00084,0.99877,0.03352,-0.00257,-0.02797,0.99904,1.00
822,0.00,0.00,0.05290,0.04284,-0.02549,0.99735,-0.01828,-0.01898,-0.00035,0.99965,0.03415,0.02438,-0.02605,0.99878,1.00,-0.01815,-0.04600,-0.00084,0.99878,0.03352,-0.00258,-0.02795,0.99904,1.00
836,0.00,0.00,0.05297,0.04264,-0.02546,0.99736,-0.01805,-0.01809,-0.00033,0.99967,0.03447,0.02506,-0.02596,0.99875,1.00,-0.01796,-0.04511,-0.00081,0.99882,0.03381,-0.00190,-0.02786,0.99904,1.00
850,0.00,0.00,0.05307,0.04249,-0.02548,0.99736,-0.01815,-0.01794,-0.00033,0.99967,0.03447,0.02506,-0.02598,0.99875,1.00,-0.01806,-0.04496,-0.00081,0.99883,0.03381,-0.00190,-0.02788,0.99904,1.00
864,0.00,0.00,0.05312,0.04238,-0.02550,0.99736,-0.01821,-0.01783,-0.00032,0.99968,0.03447,0.02506,-0.02599,0.99875,1.00,-0.01812,-0.04485,-0.00081,0.99883,0.03381,-0.00190,-0.02789,0.99904,1.00
878,0.00,0.00,0.05317,0.04232,-0.02538,0.99737,-0.01778,-0.01456,-0.00026,0.99974,0.03504,0.02825,-0.02566,0.99866,1.00,-0.01771,-0.04160,-0.00074,0.99898,0.03436,0.00128,-0.02755,0.99903,1.00
892,0.00,0.00,0.05322,0.04225,-0.02527,0.99737,-0.01783,-0.01449,-0.00026,0.99974,0.03505,0.02824,-0.02554,0.99866,1.00,-0.01777,-0.04153,-0.00074,0.99898,0.03436,0.00127,-0.02744,0.99903,1.00
906,0.00,0.00,0.05334,0.04216,-0.02516,0.99737,-0.01779,-0.01484,-0.00026,0.99973,0.03520,0.02782,-0.02545,0.99867,1.00,-0.01773,-0.04187,-0.00074,0.99897,0.03451,0.00085,-0.02736,0.99903,1.00
920,0.00,0.00,0.05347,0.04209,-0.02502,0.99737,-0.01792,-0.01477,-0.00026,0.99973,0.03520,0.02781,-0.02532,0.99867,1.00,-0.01788,-0.04180,-0.00075,0.99897,0.03451,0.00084,-0.02723,0.99903,1.00
933,0.00,0.00,0.05371,0.04193,-0.02491,0.99737,-0.01880,-0.01530,-0.00029,0.99971,0.03455,0.02714,-0.02522,0.99872,1.00,-0.01874,-0.04233,-0.00079,0.99893,0.03387,0.00018,-0.02716,0.99906,1.00
947,0.00,0.00,0.05395,0.04186,-0.02492,0.99735,-0.01905,-0.01523,-0.00029,0.99970,0.03455,0.02714,-0.02522,0.99872,1.00,-0.01899,-0.04226,-0.00080,0.99893,0.03387,0.00018,-0.02718,0.99906,1.00
962,0.00,0.00,0.05409,0.04166,-0.02488,0.99736,-0.01919,-0.01504,-0.00029,0.99970,0.03455,0.02714,-0.02517,0.99872,1.00,-0.01914,-0.04207,-0.00081,0.99893,0.03387,0.00017,-0.02713,0.99906,1.00
976,0.00,0.00,0.05413,0.04148,-0.02467,0.99737,-0.01889,-0.01596,-0.00030,0.99969,0.03486,0.02602,-0.02505,0.99874,1.00,-0.01884,-0.04299,-0.00081,0.99890,0.03419,-0.00094,-0.02700,0.99905,1.00
989,0.00,0.00,0.05420,0.04145,-0.02488,0.99736,-0.01896,-0.01594,-0.00030,0.99969,0.03486,0.02603,-0.02525,0.99873,1.00,-0.01890,-0.04297,-0.00081,0.99890,0.03419,-0.00093,-0.02721,0.99904,1.00
1003,0.00,0.00,0.05428,0.04139,-0.02512,0.99735,-0.01854,-0.01617,-0.00030,0.99970,0.03535,0.02574,-0.02552,0.99872,1.00,-0.01846,-0.04320,-0.00080,0.99890,0.03469,-0.00123,-0.02747,0.99902,1.00
1017,0.00,0.00,0.05435,0.04135,-0.02509,0.99735,-0.01862,-0.01613,-0.00030,0.99970,0.03535,0.02574,-0.02549,0.99872,1.00,-0.01853,-0.04316,-0.00080,0.99890,0.03469,-0.00123,-0.02744,0.99902,1.00
1031,0.00,0.00,0.05435,0.04137,-0.02506,0.99735,-0.01861,-0.01615,-0.00030,0.99970,0.03535,0.02573,-0.02546,0.99872,1.00,-0.01853,-0.04318,-0.00080,0.99890,0.03469,-0.00123,-0.02741,0.99902,1.00
1045,0.00,0.00,0.05438,0.04142,-0.02494,0.99735,-0.01840,-0.01643,-0.00030,0.99970,0.03559,0.02550,-0.02536,0.99872,1.00,-0.01833,-0.04346,-0.00080,0.99889,0.03492,-0.00147,-0.02731,0.99902,1.00
1059,0.00,0.00,0.05448,0.04162,-0.02480,0.99734,-0.01850,-0.01663,-0.00031,0.99969,0.03559,0.02550,-0.02523,0.99872,1.00,-0.01843,-0.04366,-0.00081,0.99888,0.03492,-0.00147,-0.02718,0.99902,1.00
1073,0.00,0.00,0.05457,0.04185,-0.02479,0.99732,-0.01930,-0.01760,-0.00034,0.99966,0.03485,0.02478,-0.02528,0.99877,1.00,-0.01922,-0.04462,-0.00086,0.99882,0.03419,-0.00218,-0.02725,0.99904,1.00
1087,0.00,0.00,0.05468,0.04216,-0.02484,0.99730,-0.01940,-0.01791,-0.00035,0.99965,0.03485,0.02479,-0.02534,0.99876,1.00,-0.01933,-0.04494,-0.00087,0.99880,0.03419,-0.00218,-0.02732,0.99904,1.00
1101,0.00,0.00,0.05471,0.04253,-0.02480,0.99729,-0.01926,-0.01803,-0.00035,0.99965,0.03502,0.02503,-0.02530,0.99875,1.00,-0.01918,-0.04506,-0.00087,0.99880,0.03436,-0.00194,-0.02728,0.99904,1.00
1115,0.00,0.00,0.05479,0.04275,-0.02472,0.99728,-0.01934,-0.01826,-0.00035,0.99965,0.03502,0.02502,-0.02524,0.99875,1.00,-0.01926,-0.04529,-0.00087,0.99879,0.03436,-0.00194,-0.02722,0.99904,1.00
1129,0.00,0.00,0.05486,0.04304,-0.02473,0.99726,-0.01939,-0.01855,-0.00036,0.99964,0.03502,0.02503,-0.02527,0.99875,1.00,-0.01932,-0.04558,-0.00088,0.99877,0.03436,-0.00194,-0.02725,0.99904,1.00
1142,0.00,0.00,0.05481,0.04325,-0.02482,0.99725,-0.01876,-0.01825,-0.00034,0.99966,0.03562,0.02552,-0.02534,0.99872,1.00,-0.01868,-0.04527,-0.00085,0.99880,0.03496,-0.00144,-0.02731,0.99901,1.00
1156,0.00,0.00,0.05477,0.04341,-0.02494,0.99724,-0.01872,-0.01841,-0.00034,0.99966,0.03562,0.02553,-0.02547,0.99871,1.00,-0.01863,-0.04543,-0.00085,0.99879,0.03496,-0.00144,-0.02743,0.99901,1.00
1170,0.00,0.00,0.05464,0.04354,-0.02515,0.99724,-0.01827,-0.01787,-0.00033,0.99967,0.03594,0.02618,-0.02565,0.99868,1.00,-0.01817,-0.04489,-0.00082,0.99883,0.03529,-0.00078,-0.02760,0.99900,1.00
1184,0.00,0.00,0.05452,0.04363,-0.02532,0.99724,-0.01815,-0.01795,-0.00033,0.99967,0.03594,0.02618,-0.02582,0.99868,1.00,-0.01804,-0.04498,-0.00081,0.99882,0.03529,-0.00078,-0.02776,0.99899,1.00
1198,0.00,0.00,0.05432,0.04364,-0.02558,0.99724,-0.01795,-0.01796,-0.00032,0.99968,0.03593,0.02619,-0.02608,0.99867,1.00,-0.01783,-0.04499,-0.00080,0.99883,0.03529,-0.00077,-0.02801,0.99898,1.00
1212,0.00,0.00,0.05417,0.04374,-0.02582,0.99724,-0.01787,-0.01797,-0.00032,0.99968,0.03585,0.02629,-0.02632,0.99866,1.00,-0.01775,-0.04500,-0.00080,0.99883,0.03521,-0.00068,-0.02824,0.99898,1.00
1226,0.00,0.00,0.05402,0.04376,-0.02608,0.99724,-0.01772,-0.01798,-0.00032,0.99968,0.03585,0.02629,-0.02659,0.99866,1.00,-0.01758,-0.04501,-0.00079,0.99883,0.03521,-0.00067,-0.02850,0.99897,1.00
1240,0.00,0.00,0.05391,0.04381,-0.02635,0.99724,-0.01786,-0.01740,-0.00031,0.99969,0.03561,0.02694,-0.02681,0.99864,1.00,-0.01774,-0.04442,-0.00079,0.99886,0.03495,-0.00003,-0.02873,0.99898,1.00
1254,0.00,0.00,0.05385,0.04396,-0.02664,0.99723,-0.01780,-0.01754,-0.00031,0.99969,0.03560,0.02695,-0.02710,0.99864,1.00,-0.01766,-0.04456,-0.00079,0.99885,0.03495,-0.00002,-0.02902,0.99897,1.00
1268,0.00,0.00,0.05376,0.04406,-0.02688,0.99722,-0.01785,-0.01738,-0.00031,0.99969,0.03545,0.02721,-0.02733,0.99863,1.00,-0.01773,-0.04440,-0.00079,0.99886,0.03479,0.00025,-0.02924,0.99897,1.00
1282,0.00,0.00,0.05369,0.04416,-0.02709,0.99721,-0.01778,-0.01747,-0.00031,0.99969,0.03545,0.02722,-0.02754,0.99862,1.00,-0.01765,-0.04450,-0.00079,0.99885,0.03479,0.00025,-0.02945,0.99896,1.00
1296,0.00,0.00,0.05365,0.04426,-0.02730,0.99721,-0.01774,-0.01757,-0.00031,0.99969,0.03544,0.02723,-0.02776,0.99862,1.00,-0.01760,-0.04459,-0.00079,0.99885,0.03479,0.00026,-0.02966,0.99895,1.00
1310,0.00,0.00,0.05362,0.04433,-0.02755,0.99720,-0.01873,-0.01693,-0.00032,0.99968,0.03444,0.02797,-0.02793,0.99862,1.00,-0.01860,-0.04395,-0.00082,0.99886,0.03376,0.00101,-0.02986,0.99898,1.00
1323,0.00,0.00,0.05370,0.04436,-0.02770,0.99719,-0.01881,-0.01695,-0.00032,0.99968,0.03444,0.02798,-0.02809,0.99862,1.00,-0.01867,-0.04398,-0.00082,0.99886,0.03376,0.00101,-0.03002,0.99898,1.00
1337,0.00,0.00,0.05375,0.04430,-0.02809,0.99718,-0.01654,-0.01719,-0.00028,0.99972,0.03675,0.02763,-0.02855,0.99853,1.00,-0.01641,-0.04421,-0.00073,0.99889,0.03605,0.00067,-0.03043,0.99889,1.00
1351,0.00,0.00,0.05381,0.04430,-0.02815,0.99717,-0.01659,-0.01718,-0.00029,0.99971,0.03675,0.02763,-0.02861,0.99853,1.00,-0.01647,-0.04421,-0.00073,0.99889,0.03605,0.00067,-0.03049,0.99888,1.00
1365,0.00,0.00,0.05387,0.04430,-0.02821,0.99717,-0.01915,-0.01824,-0.00035,0.99965,0.03423,0.02665,-0.02869,0.99865,1.00,-0.01904,-0.04527,-0.00086,0.99879,0.03351,-0.00031,-0.03063,0.99897,1.00
1379,0.00,0.00,0.05386,0.04422,-0.02841,0.99716,-0.01914,-0.01816,-0.00035,0.99965,0.03422,0.02666,-0.02888,0.99864,1.00,-0.01902,-0.04518,-0.00086,0.99880,0.03351,-0.00030,-0.03082,0.99896,1.00
1393,0.00,0.00,0.05392,0.04415,-0.02863,0.99716,-0.01921,-0.01809,-0.00035,0.99965,0.03422,0.02667,-0.02910,0.99863,1.00,-0.01907,-0.04511,-0.00086,0.99880,0.03351,-0.00029,-0.03105,0.99896,1.00
1407,0.00,0.00,0.05382,0.04412,-0.02866,0.99716,-0.01771,-0.01807,-0.00032,0.99968,0.03560,0.02661,-0.02916,0.99859,1.00,-0.01761,-0.04509,-0.00079,0.99883,0.03487,-0.00035,-0.03107,0.99891,1.00
1421,0.00,0.00,0.05363,0.04396,-0.02839,0.99719,-0.01753,-0.01791,-0.00031,0.99969,0.03561,0.02660,-0.02889,0.99859,1.00,-0.01744,-0.04493,-0.00078,0.99884,0.03487,-0.00036,-0.03078,0.99892,1.00
1435,0.00,0.00,0.05338,0.04379,-0.02813,0.99722,-0.01770,-0.01764,-0.00031,0.99969,0.03520,0.02670,-0.02860,0.99861,1.00,-0.01764,-0.04466,-0.00079,0.99885,0.03443,-0.00026,-0.03050,0.99894,1.00
1449,0.00,0.00,0.05312,0.04357,-0.02797,0.99725,-0.01745,-0.01742,-0.00030,0.99970,0.03520,0.02669,-0.02843,0.99862,1.00,-0.01739,-0.04444,-0.00077,0.99886,0.03443,-0.00027,-0.03031,0.99895,1.00
1463,0.00,0.00,0.05281,0.04333,-0.02777,0.99728,-0.01714,-0.01717,-0.00029,0.99971,0.03521,0.02669,-0.02822,0.99863,1.00,-0.01710,-0.04419,-0.00076,0.99888,0.03443,-0.00027,-0.03009,0.99895,1.00
