Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
111,-0.00848,0.02222,-0.02606,0.99938,-0.04193,-0.01303,-0.00055,0.99904,-0.05074,0.01026,-0.02554,0.99833,1.00,-0.04179,-0.04013,-0.00168,0.99832,-0.05132,-0.01685,-0.02642,0.99819,1.00
122,-0.00852,0.02231,-0.02604,0.99938,-0.04189,-0.01312,-0.00055,0.99904,-0.05073,0.01026,-0.02552,0.99833,1.00,-0.04175,-0.04022,-0.00168,0.99832,-0.05132,-0.01685,-0.02641,0.99819,1.00
133,-0.00842,0.02241,-0.02607,0.99937,-0.04199,-0.01322,-0.00056,0.99903,-0.05074,0.01026,-0.02554,0.99833,1.00,-0.04185,-0.04032,-0.00169,0.99831,-0.05132,-0.01685,-0.02643,0.99819,1.00
145,-0.00841,0.02241,-0.02598,0.99938,-0.04128,-0.01308,-0.00054,0.99906,-0.05000,0.01039,-0.02546,0.99837,1.00,-0.04114,-0.04017,-0.00166,0.99834,-0.05059,-0.01672,-0.02633,0.99823,1.00
156,-0.00826,0.02249,-0.02588,0.99938,-0.04143,-0.01315,-0.00055,0.99905,-0.05000,0.01039,-0.02536,0.99837,1.00,-0.04129,-0.04025,-0.00166,0.99833,-0.05059,-0.01672,-0.02624,0.99823,1.00
167,-0.00809,0.02249,-0.02576,0.99938,-0.04159,-0.01315,-0.00055,0.99905,-0.05000,0.01040,-0.02524,0.99838,1.00,-0.04146,-0.04025,-0.00167,0.99833,-0.05059,-0.01671,-0.02613,0.99824,1.00
178,-0.00798,0.02253,-0.02571,0.99938,-0.04180,-0.01304,-0.00055,0.99904,-0.05009,0.01054,-0.02518,0.99837,1.00,-0.04166,-0.04014,-0.00168,0.99832,-0.05067,-0.01657,-0.02608,0.99824,1.00
189,-0.00783,0.02256,-0.02571,0.99938,-0.04195,-0.01308,-0.00055,0.99903,-0.05009,0.01054,-0.02519,0.99837,1.00,-0.04181,-0.04018,-0.00168,0.99832,-0.05067,-0.01657,-0.02609,0.99824,1.00
201,-0.00777,0.02255,-0.02582,0.99938,-0.04201,-0.01309,-0.00055,0.99903,-0.05009,0.01053,-0.02529,0.99837,1.00,-0.04187,-0.04019,-0.00169,0.99831,-0.05067,-0.01658,-0.02620,0.99823,1.00
212,-0.00772,0.02258,-0.02601,0.99938,-0.04192,-0.01303,-0.00055,0.99904,-0.04996,0.01063,-0.02548,0.99837,1.00,-0.04176,-0.04013,-0.00168,0.99832,-0.05053,-0.01648,-0.02639,0.99824,1.00
223,-0.00770,0.02252,-0.02618,0.99937,-0.04194,-0.01298,-0.00054,0.99904,-0.04996,0.01062,-0.02566,0.99837,1.00,-0.04177,-0.04008,-0.00168,0.99832,-0.05052,-0.01649,-0.02657,0.99823,1.00
237,-0.00771,0.02249,-0.02632,0.99937,-0.04194,-0.01297,-0.00054,0.99904,-0.04996,0.01061,-0.02579,0.99836,1.00,-0.04176,-0.04007,-0.00168,0.99832,-0.05052,-0.01650,-0.02670,0.99823,1.00
245,-0.00776,0.02246,-0.02632,0.99937,-0.04247,-0.01287,-0.00055,0.99901,-0.05055,0.01069,-0.02579,0.99833,1.00,-0.04230,-0.03997,-0.00169,0.99830,-0.05111,-0.01643,-0.02671,0.99820,1.00
256,-0.00789,0.02241,-0.02630,0.99937,-0.04234,-0.01282,-0.00054,0.99902,-0.05055,0.01069,-0.02577,0.99833,1.00,-0.04217,-0.03992,-0.00169,0.99831,-0.05111,-0.01643,-0.02668,0.99820,1.00
267,-0.00807,0.02234,-0.02625,0.99937,-0.04217,-0.01274,-0.00054,0.99903,-0.05055,0.01069,-0.02571,0.99833,1.00,-0.04200,-0.03984,-0.00168,0.99832,-0.05111,-0.01642,-0.02662,0.99820,1.00
279,-0.00822,0.02231,-0.02618,0.99937,-0.04268,-0.01533,-0.00065,0.99897,-0.05128,0.00809,-0.02572,0.99832,1.00,-0.04251,-0.04242,-0.00181,0.99819,-0.05184,-0.01902,-0.02664,0.99812,1.00
289,-0.00830,0.02230,-0.02616,0.99937,-0.04261,-0.01531,-0.00065,0.99897,-0.05128,0.00809,-0.02571,0.99832,1.00,-0.04244,-0.04241,-0.00180,0.99820,-0.05184,-0.01902,-0.02662,0.99812,1.00
301,-0.00824,0.02236,-0.02627,0.99937,-0.04265,-0.01538,-0.00066,0.99897,-0.05128,0.00808,-0.02582,0.99832,1.00,-0.04248,-0.04248,-0.00181,0.99819,-0.05184,-0.01903,-0.02673,0.99812,1.00
312,-0.00812,0.02240,-0.02643,0.99937,-0.07555,-0.02192,-0.00166,0.99690,-0.08421,0.00241,-0.02614,0.99610,1.00,-0.07517,-0.04915,-0.00371,0.99595,-0.08459,-0.02485,-0.02795,0.99571,1.00
323,-0.00801,0.02244,-0.02658,0.99936,-0.07565,-0.02198,-0.00167,0.99689,-0.08421,0.00239,-0.02629,0.99610,1.00,-0.07526,-0.04921,-0.00372,0.99594,-0.08459,-0.02486,-0.02810,0.99571,1.00
334,-0.00794,0.02248,-0.02668,0.99936,-0.07572,-0.02204,-0.00167,0.99688,-0.08421,0.00239,-0.02640,0.99610,1.00,-0.07533,-0.04927,-0.00373,0.99593,-0.08458,-0.02487,-0.02821,0.99571,1.00
345,-0.00790,0.02244,-0.02679,0.99936,-0.09544,-0.02587,-0.00248,0.99510,-0.10398,-0.00099,-0.02680,0.99422,1.00,-0.09490,-0.05322,-0.00508,0.99405,-0.10423,-0.02837,-0.02916,0.99372,1.00
356,-0.00787,0.02241,-0.02687,0.99936,-0.09546,-0.02586,-0.00248,0.99509,-0.10398,-0.00100,-0.02687,0.99422,1.00,-0.09493,-0.05320,-0.00508,0.99405,-0.10423,-0.02838,-0.02924,0.99372,1.00
367,-0.00779,0.02232,-0.02701,0.99936,-0.09554,-0.02580,-0.00248,0.99509,-0.10398,-0.00101,-0.02702,0.99421,1.00,-0.09500,-0.05315,-0.00508,0.99404,-0.10423,-0.02840,-0.02939,0.99371,1.00
378,-0.00773,0.02226,-0.02727,0.99935,-0.09861,-0.02615,-0.00259,0.99478,-0.10701,-0.00133,-0.02732,0.99388,1.00,-0.09805,-0.05352,-0.00528,0.99373,-0.10725,-0.02874,-0.02978,0.99337,1.00
389,-0.00761,0.02218,-0.02743,0.99935,-0.09873,-0.02611,-0.00259,0.99477,-0.10701,-0.00135,-0.02749,0.99388,1.00,-0.09816,-0.05348,-0.00528,0.99372,-0.10724,-0.02876,-0.02996,0.99337,1.00
401,-0.00747,0.02211,-0.02756,0.99935,-0.09887,-0.02607,-0.00259,0.99476,-0.10701,-0.00136,-0.02762,0.99387,1.00,-0.09829,-0.05344,-0.00529,0.99371,-0.10724,-0.02877,-0.03010,0.99336,1.00
412,-0.00733,0.02200,-0.02764,0.99935,-0.09883,-0.02718,-0.00270,0.99473,-0.10687,-0.00257,-0.02782,0.99388,1.00,-0.09825,-0.05455,-0.00539,0.99365,-0.10710,-0.02997,-0.03029,0.99333,1.00
423,-0.00707,0.02193,-0.02781,0.99935,-0.09909,-0.02715,-0.00270,0.99470,-0.10687,-0.00259,-0.02800,0.99388,1.00,-0.09850,-0.05452,-0.00540,0.99363,-0.10709,-0.02999,-0.03048,0.99333,1.00
434,-0.00680,0.02192,-0.02808,0.99934,-0.09934,-0.02721,-0.00272,0.99468,-0.10687,-0.00262,-0.02828,0.99387,1.00,-0.09874,-0.05457,-0.00542,0.99360,-0.10708,-0.03003,-0.03079,0.99332,1.00
445,-0.00665,0.02182,-0.02830,0.99934,-0.09737,-0.02742,-0.00268,0.99487,-0.10476,-0.00295,-0.02853,0.99408,1.00,-0.09679,-0.05477,-0.00533,0.99378,-0.10500,-0.03034,-0.03098,0.99353,1.00
456,-0.00664,0.02180,-0.02855,0.99933,-0.09738,-0.02744,-0.00269,0.99487,-0.10476,-0.00298,-0.02879,0.99408,1.00,-0.09678,-0.05479,-0.00534,0.99378,-0.10499,-0.03037,-0.03124,0.99352,1.00
468,-0.00666,0.02178,-0.02879,0.99933,-0.09735,-0.02748,-0.00269,0.99487,-0.10476,-0.00300,-0.02902,0.99407,1.00,-0.09673,-0.05483,-0.00534,0.99378,-0.10499,-0.03039,-0.03147,0.99351,1.00
479,-0.00671,0.02168,-0.02917,0.99932,-0.09681,-0.02785,-0.00271,0.99491,-0.10430,-0.00346,-0.02944,0.99410,1.00,-0.09621,-0.05520,-0.00534,0.99382,-0.10454,-0.03084,-0.03187,0.99353,1.00
490,-0.00680,0.02162,-0.02940,0.99931,-0.09672,-0.02783,-0.00271,0.99492,-0.10430,-0.00348,-0.02968,0.99410,1.00,-0.09610,-0.05518,-0.00534,0.99383,-0.10453,-0.03086,-0.03210,0.99352,1.00
501,-0.00707,0.02152,-0.02950,0.99931,-0.09646,-0.02775,-0.00269,0.99495,-0.10430,-0.00349,-0.02977,0.99409,1.00,-0.09584,-0.05509,-0.00531,0.99386,-0.10453,-0.03087,-0.03218,0.99352,1.00
512,-0.00723,0.02127,-0.02944,0.99931,-0.09371,-0.02712,-0.00255,0.99523,-0.10170,-0.00319,-0.02966,0.99437,1.00,-0.09316,-0.05444,-0.00510,0.99415,-0.10200,-0.03055,-0.03199,0.99380,1.00
523,-0.00741,0.02105,-0.02932,0.99932,-0.09355,-0.02687,-0.00253,0.99525,-0.10170,-0.00318,-0.02954,0.99437,1.00,-0.09300,-0.05419,-0.00507,0.99418,-0.10200,-0.03054,-0.03186,0.99380,1.00
534,-0.00748,0.02082,-0.02913,0.99933,-0.09349,-0.02660,-0.00250,0.99526,-0.10170,-0.00316,-0.02934,0.99438,1.00,-0.09295,-0.05392,-0.00504,0.99420,-0.10201,-0.03052,-0.03166,0.99381,1.00
546,-0.00733,0.02063,-0.02890,0.99934,-0.09011,-0.02418,-0.00219,0.99564,-0.09808,-0.00104,-0.02893,0.99476,1.00,-0.08965,-0.05149,-0.00464,0.99463,-0.09846,-0.02838,-0.03116,0.99425,1.00
557,-0.00707,0.02053,-0.02878,0.99935,-0.09037,-0.02407,-0.00218,0.99562,-0.09808,-0.00102,-0.02881,0.99476,1.00,-0.08992,-0.05138,-0.00464,0.99461,-0.09847,-0.02837,-0.03106,0.99425,1.00
568,-0.00672,0.02053,-0.02877,0.99935,-0.09071,-0.02408,-0.00219,0.99558,-0.09808,-0.00102,-0.02881,0.99476,1.00,-0.09026,-0.05139,-0.00466,0.99458,-0.09847,-0.02837,-0.03107,0.99425,1.00
580,-0.00627,0.02059,-0.02892,0.99935,-0.09104,-0.02468,-0.00226,0.99554,-0.09798,-0.00155,-0.02901,0.99476,1.00,-0.09057,-0.05200,-0.00474,0.99452,-0.09835,-0.02890,-0.03130,0.99424,1.00
590,-0.00591,0.02079,-0.02903,0.99934,-0.09138,-0.02492,-0.00229,0.99550,-0.09798,-0.00157,-0.02914,0.99476,1.00,-0.09091,-0.05224,-0.00478,0.99448,-0.09834,-0.02891,-0.03144,0.99424,1.00
601,-0.00561,0.02104,-0.02915,0.99934,-0.09167,-0.02519,-0.00232,0.99547,-0.09798,-0.00158,-0.02926,0.99476,1.00,-0.09119,-0.05251,-0.00482,0.99444,-0.09834,-0.02893,-0.03159,0.99423,1.00
613,-0.00555,0.02133,-0.02915,0.99933,-0.09110,-0.02564,-0.00235,0.99551,-0.09737,-0.00175,-0.02928,0.99482,1.00,-0.09062,-0.05296,-0.00483,0.99446,-0.09773,-0.02909,-0.03159,0.99429,1.00
624,-0.00552,0.02164,-0.02914,0.99933,-0.09113,-0.02595,-0.00238,0.99550,-0.09737,-0.00175,-0.02927,0.99482,1.00,-0.09064,-0.05327,-0.00486,0.99445,-0.09773,-0.02909,-0.03157,0.99429,1.00
635,-0.00538,0.02197,-0.02899,0.99932,-0.09126,-0.02625,-0.00241,0.99548,-0.09737,-0.00173,-0.02912,0.99482,1.00,-0.09078,-0.05357,-0.00489,0.99442,-0.09773,-0.02908,-0.03144,0.99429,1.00
646,-0.00512,0.02229,-0.02894,0.99932,-0.09130,-0.02461,-0.00226,0.99552,-0.09710,0.00023,-0.02891,0.99486,1.00,-0.09085,-0.05193,-0.00474,0.99450,-0.09749,-0.02713,-0.03123,0.99438,1.00
657,-0.00495,0.02265,-0.02909,0.99931,-0.09146,-0.02500,-0.00230,0.99549,-0.09710,0.00021,-0.02906,0.99485,1.00,-0.09100,-0.05233,-0.00479,0.99446,-0.09748,-0.02714,-0.03139,0.99437,1.00
668,-0.00483,0.02298,-0.02919,0.99930,-0.09156,-0.02535,-0.00233,0.99547,-0.09710,0.00020,-0.02916,0.99485,1.00,-0.09109,-0.05267,-0.00482,0.99444,-0.09748,-0.02715,-0.03150,0.99437,1.00
680,-0.00495,0.02326,-0.02925,0.99929,-0.09093,-0.02484,-0.00227,0.99554,-0.09657,0.00099,-0.02915,0.99490,1.00,-0.09046,-0.05216,-0.00474,0.99452,-0.09695,-0.02636,-0.03147,0.99444,1.00
690,-0.00509,0.02342,-0.02906,0.99929,-0.09079,-0.02495,-0.00228,0.99556,-0.09657,0.00101,-0.02895,0.99490,1.00,-0.09033,-0.05227,-0.00475,0.99453,-0.09696,-0.02634,-0.03126,0.99445,1.00
702,-0.00528,0.02355,-0.02876,0.99929,-0.09061,-0.02502,-0.00228,0.99557,-0.09657,0.00103,-0.02865,0.99491,1.00,-0.09016,-0.05234,-0.00475,0.99454,-0.09697,-0.02631,-0.03095,0.99446,1.00
713,-0.00526,0.02356,-0.02850,0.99930,-0.09094,-0.02413,-0.00220,0.99556,-0.09686,0.00193,-0.02830,0.99489,1.00,-0.09052,-0.05145,-0.00468,0.99455,-0.09726,-0.02543,-0.03062,0.99446,1.00
724,-0.00517,0.02356,-0.02854,0.99930,-0.09103,-0.02414,-0.00221,0.99555,-0.09686,0.00192,-0.02835,0.99489,1.00,-0.09060,-0.05146,-0.00469,0.99455,-0.09726,-0.02543,-0.03067,0.99446,1.00
735,-0.00509,0.02349,-0.02862,0.99930,-0.09111,-0.02409,-0.00220,0.99555,-0.09686,0.00191,-0.02843,0.99489,1.00,-0.09068,-0.05141,-0.00469,0.99454,-0.09726,-0.02544,-0.03075,0.99446,1.00
746,-0.00516,0.02352,-0.02869,0.99930,-0.09013,-0.02433,-0.00220,0.99563,-0.09595,0.00169,-0.02852,0.99498,1.00,-0.08967,-0.05164,-0.00466,0.99462,-0.09634,-0.02566,-0.03081,0.99454,1.00
757,-0.00522,0.02344,-0.02896,0.99929,-0.09007,-0.02430,-0.00220,0.99564,-0.09595,0.00166,-0.02879,0.99497,1.00,-0.08960,-0.05161,-0.00465,0.99463,-0.09633,-0.02568,-0.03108,0.99453,1.00
769,-0.00528,0.02332,-0.02911,0.99929,-0.09000,-0.02420,-0.00219,0.99565,-0.09595,0.00165,-0.02894,0.99496,1.00,-0.08953,-0.05151,-0.00464,0.99464,-0.09632,-0.02570,-0.03122,0.99453,1.00
780,-0.00528,0.02321,-0.02917,0.99929,-0.09152,-0.02317,-0.00213,0.99553,-0.09743,0.00261,-0.02892,0.99482,1.00,-0.09104,-0.05049,-0.00462,0.99456,-0.09781,-0.02475,-0.03125,0.99441,1.00
791,-0.00513,0.02300,-0.02908,0.99930,-0.09167,-0.02295,-0.00211,0.99552,-0.09743,0.00262,-0.02883,0.99482,1.00,-0.09120,-0.05028,-0.00461,0.99455,-0.09781,-0.02474,-0.03117,0.99441,1.00
802,-0.00489,0.02277,-0.02887,0.99931,-0.09192,-0.02269,-0.00209,0.99551,-0.09743,0.00264,-0.02863,0.99483,1.00,-0.09146,-0.05002,-0.00460,0.99454,-0.09781,-0.02472,-0.03099,0.99442,1.00
813,-0.00466,0.02259,-0.02883,0.99932,-0.09374,-0.02261,-0.00213,0.99534,-0.09901,0.00258,-0.02860,0.99467,1.00,-0.09328,-0.04996,-0.00469,0.99437,-0.09939,-0.02480,-0.03102,0.99426,1.00
824,-0.00461,0.02250,-0.02882,0.99932,-0.09378,-0.02252,-0.00212,0.99534,-0.09901,0.00258,-0.02859,0.99467,1.00,-0.09333,-0.04986,-0.00468,0.99438,-0.09939,-0.02479,-0.03100,0.99426,1.00
835,-0.00443,0.02237,-0.02873,0.99933,-0.09397,-0.02238,-0.00211,0.99532,-0.09901,0.00259,-0.02850,0.99468,1.00,-0.09352,-0.04973,-0.00468,0.99436,-0.09939,-0.02479,-0.03093,0.99426,1.00
846,-0.00424,0.02224,-0.02849,0.99934,-0.09399,-0.02147,-0.00203,0.99534,-0.09880,0.00336,-0.02820,0.99470,1.00,-0.09356,-0.04882,-0.00459,0.99441,-0.09921,-0.02402,-0.03063,0.99431,1.00
858,-0.00411,0.02218,-0.02820,0.99935,-0.09412,-0.02135,-0.00202,0.99533,-0.09880,0.00339,-0.02791,0.99471,1.00,-0.09371,-0.04870,-0.00459,0.99440,-0.09921,-0.02399,-0.03035,0.99431,1.00
869,-0.00398,0.02207,-0.02789,0.99936,-0.09426,-0.02118,-0.00201,0.99532,-0.09880,0.00342,-0.02760,0.99472,1.00,-0.09386,-0.04854,-0.00458,0.99439,-0.09922,-0.02396,-0.03004,0.99432,1.00
880,-0.00383,0.02188,-0.02752,0.99937,-0.09400,-0.02134,-0.00202,0.99534,-0.09838,0.00303,-0.02726,0.99477,1.00,-0.09360,-0.04869,-0.00458,0.99441,-0.09880,-0.02435,-0.02971,0.99437,1.00
891,-0.00376,0.02172,-0.02722,0.99939,-0.09408,-0.02113,-0.00200,0.99534,-0.09838,0.00306,-0.02696,0.99478,1.00,-0.09370,-0.04849,-0.00457,0.99441,-0.09880,-0.02432,-0.02941,0.99438,1.00
902,-0.00388,0.02148,-0.02707,0.99940,-0.09397,-0.02086,-0.00197,0.99535,-0.09838,0.00307,-0.02682,0.99478,1.00,-0.09361,-0.04821,-0.00454,0.99443,-0.09881,-0.02430,-0.02926,0.99438,1.00
914,-0.00414,0.02118,-0.02693,0.99940,-0.09358,-0.02103,-0.00198,0.99539,-0.09825,0.00258,-0.02671,0.99480,1.00,-0.09318,-0.04838,-0.00453,0.99446,-0.09864,-0.02480,-0.02913,0.99439,1.00
925,-0.00450,0.02089,-0.02686,0.99941,-0.09323,-0.02072,-0.00194,0.99543,-0.09825,0.00259,-0.02664,0.99480,1.00,-0.09284,-0.04807,-0.00449,0.99451,-0.09864,-0.02479,-0.02904,0.99439,1.00
936,-0.00485,0.02053,-0.02683,0.99942,-0.09289,-0.02034,-0.00190,0.99547,-0.09825,0.00259,-0.02660,0.99480,1.00,-0.09250,-0.04769,-0.00444,0.99456,-0.09864,-0.02478,-0.02898,0.99439,1.00
947,-0.00519,0.02022,-0.02681,0.99942,-0.09264,-0.01989,-0.00185,0.99550,-0.09832,0.00273,-0.02657,0.99480,1.00,-0.09223,-0.04724,-0.00438,0.99461,-0.09869,-0.02465,-0.02894,0.99439,1.00
958,-0.00545,0.01985,-0.02657,0.99944,-0.09239,-0.01946,-0.00181,0.99553,-0.09832,0.00275,-0.02632,0.99480,1.00,-0.09200,-0.04681,-0.00433,0.99465,-0.09870,-0.02462,-0.02867,0.99440,1.00
969,-0.00562,0.01954,-0.02637,0.99945,-0.09223,-0.01912,-0.00177,0.99555,-0.09832,0.00277,-0.02611,0.99481,1.00,-0.09185,-0.04646,-0.00429,0.99468,-0.09870,-0.02460,-0.02846,0.99441,1.00
980,-0.00568,0.01928,-0.02619,0.99945,-0.09393,-0.01946,-0.00184,0.99539,-0.10007,0.00219,-0.02598,0.99464,1.00,-0.09353,-0.04682,-0.00440,0.99451,-0.10043,-0.02519,-0.02838,0.99422,1.00
991,-0.00556,0.01907,-0.02604,0.99946,-0.09405,-0.01922,-0.00182,0.99538,-0.10007,0.00221,-0.02584,0.99464,1.00,-0.09366,-0.04658,-0.00439,0.99450,-0.10044,-0.02518,-0.02824,0.99422,1.00
1002,-0.00545,0.01885,-0.02592,0.99947,-0.09416,-0.01898,-0.00180,0.99537,-0.10007,0.00222,-0.02571,0.99465,1.00,-0.09378,-0.04634,-0.00437,0.99450,-0.10044,-0.02517,-0.02812,0.99423,1.00
1014,-0.00528,0.01871,-0.02581,0.99948,-0.09481,-0.01980,-0.00189,0.99530,-0.10056,0.00127,-0.02569,0.99460,1.00,-0.09441,-0.04716,-0.00448,0.99441,-0.10091,-0.02612,-0.02812,0.99416,1.00
1025,-0.00522,0.01866,-0.02589,0.99948,-0.09488,-0.01977,-0.00188,0.99529,-0.10056,0.00126,-0.02578,0.99460,1.00,-0.09447,-0.04713,-0.00448,0.99440,-0.10091,-0.02613,-0.02821,0.99415,1.00
1036,-0.00537,0.01859,-0.02598,0.99948,-0.09473,-0.01971,-0.00188,0.99531,-0.10056,0.00125,-0.02587,0.99459,1.00,-0.09431,-0.04708,-0.00446,0.99442,-0.10090,-0.02614,-0.02829,0.99415,1.00
1047,-0.00558,0.01856,-0.02631,0.99947,-0.09263,-0.01828,-0.00170,0.99553,-0.09865,0.00264,-0.02608,0.99478,1.00,-0.09221,-0.04563,-0.00423,0.99468,-0.09899,-0.02475,-0.02844,0.99437,1.00
1058,-0.00577,0.01856,-0.02669,0.99945,-0.09244,-0.01835,-0.00170,0.99555,-0.09865,0.00260,-0.02646,0.99477,1.00,-0.09200,-0.04570,-0.00423,0.99470,-0.09898,-0.02478,-0.02880,0.99436,1.00
1070,-0.00592,0.01852,-0.02688,0.99945,-0.09228,-0.01834,-0.00170,0.99556,-0.09865,0.00258,-0.02664,0.99476,1.00,-0.09183,-0.04569,-0.00422,0.99472,-0.09898,-0.02480,-0.02898,0.99436,1.00
1081,-0.00620,0.01853,-0.02698,0.99945,-0.09216,-0.01905,-0.00176,0.99556,-0.09882,0.00188,-0.02679,0.99474,1.00,-0.09171,-0.04640,-0.00428,0.99469,-0.09915,-0.02550,-0.02912,0.99432,1.00
1092,-0.00645,0.01851,-0.02708,0.99944,-0.09190,-0.01904,-0.00176,0.99558,-0.09882,0.00188,-0.02689,0.99474,1.00,-0.09145,-0.04639,-0.00426,0.99472,-0.09915,-0.02550,-0.02921,0.99432,1.00
1103,-0.00667,0.01851,-0.02730,0.99943,-0.09168,-0.01908,-0.00176,0.99560,-0.09882,0.00185,-0.02711,0.99473,1.00,-0.09121,-0.04642,-0.00426,0.99474,-0.09915,-0.02552,-0.02941,0.99431,1.00
1114,-0.00685,0.01855,-0.02755,0.99942,-0.09195,-0.01920,-0.00177,0.99558,-0.09928,0.00179,-0.02737,0.99468,1.00,-0.09149,-0.04655,-0.00428,0.99471,-0.09962,-0.02559,-0.02967,0.99425,1.00
1125,-0.00721,0.01851,-0.02770,0.99942,-0.09159,-0.01919,-0.00177,0.99561,-0.09928,0.00178,-0.02751,0.99468,1.00,-0.09113,-0.04653,-0.00426,0.99474,-0.09962,-0.02560,-0.02979,0.99425,1.00
1136,-0.00741,0.01856,-0.02774,0.99942,-0.09139,-0.01924,-0.00177,0.99563,-0.09928,0.00178,-0.02755,0.99468,1.00,-0.09093,-0.04658,-0.00426,0.99476,-0.09962,-0.02560,-0.02982,0.99425,1.00
1148,-0.00751,0.01861,-0.02796,0.99941,-0.09141,-0.01968,-0.00181,0.99562,-0.09942,0.00140,-0.02780,0.99466,1.00,-0.09096,-0.04703,-0.00430,0.99473,-0.09978,-0.02598,-0.03007,0.99422,1.00
1159,-0.00746,0.01880,-0.02825,0.99940,-0.09145,-0.01993,-0.00183,0.99561,-0.09942,0.00137,-0.02809,0.99465,1.00,-0.09098,-0.04727,-0.00432,0.99472,-0.09977,-0.02601,-0.03036,0.99421,1.00
1170,-0.00734,0.01903,-0.02864,0.99938,-0.09156,-0.02024,-0.00186,0.99559,-0.09942,0.00133,-0.02848,0.99464,1.00,-0.09107,-0.04758,-0.00436,0.99470,-0.09976,-0.02605,-0.03076,0.99419,1.00
1181,-0.00721,0.01928,-0.02882,0.99937,-0.09072,-0.02035,-0.00185,0.99567,-0.09847,0.00146,-0.02865,0.99473,1.00,-0.09025,-0.04769,-0.00433,0.99477,-0.09883,-0.02591,-0.03091,0.99429,1.00
1192,-0.00705,0.01950,-0.02873,0.99937,-0.09088,-0.02056,-0.00188,0.99565,-0.09847,0.00147,-0.02857,0.99473,1.00,-0.09042,-0.04790,-0.00435,0.99474,-0.09883,-0.02590,-0.03083,0.99429,1.00
1203,-0.00684,0.01976,-0.02844,0.99938,-0.09108,-0.02076,-0.00190,0.99563,-0.09847,0.00150,-0.02827,0.99474,1.00,-0.09064,-0.04810,-0.00438,0.99471,-0.09884,-0.02587,-0.03055,0.99430,1.00
1214,-0.00654,0.02005,-0.02809,0.99938,-0.09146,-0.02023,-0.00186,0.99560,-0.09852,0.00230,-0.02786,0.99474,1.00,-0.09106,-0.04758,-0.00436,0.99470,-0.09894,-0.02507,-0.03016,0.99432,1.00
