Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00000,0.00000,1.00,1.00
10,0.00000,0.00000,1.00,1.00
21,0.00000,0.00000,1.00,1.00
33,0.00000,0.00000,1.00,1.00
44,0.00000,0.00000,1.00,1.00
56,0.00000,0.00000,1.00,1.00
68,0.00000,0.00000,1.00,1.00
77,0.00000,0.00000,1.00,1.00
89,0.00000,0.00000,1.00,1.00
99,0.00000,0.00000,1.00,1.00
111,0.00000,0.00000,1.00,1.00
123,0.00000,0.00000,1.00,1.00
133,0.00000,0.00000,1.00,1.00
145,0.00000,0.00000,1.00,1.00
155,0.00000,0.00000,1.00,1.00
168,0.00000,0.00000,1.00,1.00
179,0.00000,0.00000,1.00,1.00
189,0.00000,0.00000,1.00,1.00
200,0.00000,0.00000,1.00,1.00
211,0.00000,0.00000,1.00,1.00
223,0.00000,0.00000,1.00,1.00
233,0.00000,0.00000,1.00,1.00
244,0.00000,0.00000,1.00,1.00
256,0.00000,0.00000,1.00,1.00
266,0.00000,0.00000,1.00,1.00
278,0.00000,0.00000,1.00,1.00
290,0.00000,0.00000,1.00,1.00
301,0.00000,0.00000,1.00,1.00
312,0.00000,0.00000,1.00,1.00
322,0.00000,0.00000,1.00,1.00
335,0.00000,0.00000,1.00,1.00
346,0.00000,0.00000,1.00,1.00
356,0.00000,0.00000,1.00,1.00
367,0.00000,0.00000,1.00,1.00
378,0.00000,0.00000,1.00,1.00
390,0.00000,0.00000,1.00,1.00
400,0.00000,0.00000,1.00,1.00
411,0.00000,0.00000,1.00,1.00
423,0.00000,0.00000,1.00,1.00
436,0.00000,0.00000,1.00,1.00
449,0.00000,0.00000,1.00,1.00
463,0.00000,0.00000,1.00,1.00
480,0.00000,0.00000,1.00,1.00
497,0.00000,0.00000,1.00,1.00
509,0.00000,0.00000,1.00,1.00
521,0.00000,0.00000,1.00,1.00
535,0.00000,0.00000,1.00,1.00
547,0.00000,0.00000,1.00,1.00
560,0.00000,0.00000,1.00,1.00
571,0.00000,0.00000,1.00,1.00
584,0.00000,0.00000,1.00,1.00
596,0.00000,0.00000,1.00,1.00
609,0.00000,0.00000,1.00,1.00
621,0.00000,0.00000,1.00,1.00
634,0.00000,0.00000,1.00,1.00
646,0.00000,0.00000,1.00,1.00
660,0.00000,0.00000,1.00,1.00
673,0.00000,0.00000,1.00,1.00
686,0.00000,0.00000,1.00,1.00
697,0.00000,0.00000,1.00,1.00
708,0.00000,0.00000,1.00,1.00
721,0.00000,0.00000,1.00,1.00
735,0.00000,0.00000,1.00,1.00
749,0.00000,0.00000,1.00,1.00
761,0.00000,0.00000,1.00,1.00
774,0.00000,0.00000,1.00,1.00
786,0.00000,0.00000,1.00,1.00
798,0.00000,0.00000,1.00,1.00
812,0.00000,0.00000,1.00,1.00
822,0.00000,0.00000,1.00,1.00
835,0.00000,0.00000,1.00,1.00
848,0.00000,0.00000,1.00,1.00
862,0.00000,0.00000,1.00,1.00
874,0.00000,0.00000,1.00,1.00
888,0.00000,0.00000,1.00,1.00
898,0.00000,0.00000,1.00,1.00
909,0.00000,0.00000,1.00,1.00
923,0.00000,0.00000,1.00,1.00
936,0.00000,0.00000,1.00,1.00
950,0.00000,0.00000,1.00,1.00
963,0.00000,0.00000,1.00,1.00
977,0.00000,0.00000,1.00,1.00
990,0.00000,0.00000,1.00,1.00
1003,0.00000,0.00000,1.00,1.00
1015,0.00000,0.00000,1.00,1.00
1028,0.00000,0.00000,1.00,1.00
1041,0.00000,0.00000,1.00,1.00
1054,0.00000,0.00000,1.00,1.00
1066,0.00000,0.00000,1.00,1.00
1079,0.00000,0.00000,1.00,1.00
1090,0.00000,0.00000,1.00,1.00
1101,0.00000,0.00000,1.00,1.00
1115,0.00000,0.00000,1.00,1.00
1129,0.00000,0.00000,1.00,1.00
1143,0.00000,0.00000,1.00,1.00
1155,0.00000,0.00000,1.00,1.00
1168,0.00000,0.00000,1.00,1.00
1180,0.00000,0.00000,1.00,1.00
1193,0.00000,0.00000,1.00,1.00
1206,0.00000,0.00000,1.00,1.00
1217,0.00000,0.00000,1.00,1.00
1228,0.00000,0.00000,1.00,1.00
1239,0.00000,0.00000,1.00,1.00
1255,0.00000,0.00000,1.00,1.00
1269,0.00000,0.00000,1.00,1.00
1283,0.00000,0.00000,1.00,1.00
1295,0.00000,0.00000,1.00,1.00
1307,0.00000,0.00000,1.00,1.00
1319,0.00000,0.00000,1.00,1.00
1332,0.00000,0.00000,1.00,1.00
1345,0.00000,0.00000,1.00,1.00
1356,0.00000,0.00000,1.00,1.00
1369,0.00000,0.00000,1.00,1.00
1382,0.00000,0.00000,1.00,1.00
1395,0.00000,0.00000,1.00,1.00
1408,0.00000,0.00000,1.00,1.00
1421,0.00000,0.00000,1.00,1.00
1433,0.00000,0.00000,1.00,1.00
1445,0.00000,0.00000,1.00,1.00
1458,0.00000,0.00000,1.00,1.00
1469,0.00000,0.00000,1.00,1.00
1481,0.00000,0.00000,1.00,1.00
1493,0.00000,0.00000,1.00,1.00
1507,0.00000,0.00000,1.00,1.00
1520,0.00000,0.00000,1.00,1.00
1533,0.00000,0.00000,1.00,1.00
1545,0.00000,0.00000,1.00,1.00
1557,0.00000,0.00000,1.00,1.00
1569,0.00000,0.00000,1.00,1.00
1583,0.00000,0.00000,1.00,1.00
1595,0.00000,0.00000,1.00,1.00
1605,0.00000,0.00000,1.00,1.00
1617,0.00000,0.00000,1.00,1.00
1629,0.00000,0.00000,1.00,1.00
1643,0.00000,0.00000,1.00,1.00
1656,0.00000,0.00000,1.00,1.00
1669,0.00000,0.00000,1.00,1.00
1680,0.00000,0.00000,1.00,1.00
1692,0.00000,0.00000,1.00,1.00
1704,0.00000,0.00000,1.00,1.00
1716,0.00000,0.00000,1.00,1.00
1729,0.00000,0.00000,1.00,1.00
1739,0.00000,0.00000,1.00,1.00
1751,0.00000,0.00000,1.00,1.00
1763,0.00000,0.00000,1.00,1.00
1778,0.00000,0.00000,1.00,1.00
1792,0.00000,0.00000,1.00,1.00
1806,0.00000,0.00000,1.00,1.00
1819,0.00000,0.00000,1.00,1.00
1832,0.00000,0.00000,1.00,1.00
1845,0.00000,0.00000,1.00,1.00
1858,0.00000,0.00000,1.00,1.00
1870,0.00000,0.00000,1.00,1.00
1884,0.00000,0.00000,1.00,1.00
1896,0.00000,0.00000,1.00,1.00
1909,0.00000,0.00000,1.00,1.00
1923,0.00000,0.00000,1.00,1.00
