Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00000,0.00000,1.00,1.00
13,0.00000,0.00000,1.00,1.00
24,0.00000,0.00000,1.00,1.00
34,0.00000,0.00000,1.00,1.00
45,0.00000,0.00000,1.00,1.00
56,0.00000,0.00000,1.00,1.00
68,0.00000,0.00000,1.00,1.00
79,0.00000,0.00000,1.00,1.00
90,0.00000,0.00000,1.00,1.00
103,0.00000,0.00000,1.00,1.00
111,0.00000,0.00000,1.00,1.00
124,0.00000,0.00000,1.00,1.00
134,0.00000,0.00000,1.00,1.00
147,0.00000,0.00000,1.00,1.00
158,0.00000,0.00000,1.00,1.00
168,0.00000,0.00000,1.00,1.00
179,0.00000,0.00000,1.00,1.00
191,0.00000,0.00000,1.00,1.00
201,0.00000,0.00000,1.00,1.00
212,0.00000,0.00000,1.00,1.00
223,0.00000,0.00000,1.00,1.00
234,0.00000,0.00000,1.00,1.00
246,0.00000,0.00000,1.00,1.00
257,0.00000,0.00000,1.00,1.00
270,0.00000,0.00000,1.00,1.00
279,0.00000,0.00000,1.00,1.00
292,0.00000,0.00000,1.00,1.00
302,0.00000,0.00000,1.00,1.00
314,0.00000,0.00000,1.00,1.00
325,0.00000,0.00000,1.00,1.00
336,0.00000,0.00000,1.00,1.00
348,0.00000,0.00000,1.00,1.00
358,0.00000,0.00000,1.00,1.00
369,0.00000,0.00000,1.00,1.00
380,0.00000,0.00000,1.00,1.00
391,0.00000,0.00000,1.00,1.00
403,0.00000,0.00000,1.00,1.00
412,0.00000,0.00000,1.00,1.00
423,0.00000,0.00000,1.00,1.00
435,0.00000,0.00000,1.00,1.00
447,0.00000,0.00000,1.00,1.00
461,0.00000,0.00000,1.00,1.00
473,0.00000,0.00000,1.00,1.00
490,0.00000,0.00000,1.00,1.00
504,0.00000,0.00000,1.00,1.00
517,0.00000,0.00000,1.00,1.00
529,0.00000,0.00000,1.00,1.00
541,0.00000,0.00000,1.00,1.00
554,0.00000,0.00000,1.00,1.00
567,0.00000,0.00000,1.00,1.00
580,0.00000,0.00000,1.00,1.00
593,0.00000,0.00000,1.00,1.00
605,0.00000,0.00000,1.00,1.00
616,0.00000,0.00000,1.00,1.00
629,0.00000,0.00000,1.00,1.00
641,0.00000,0.00000,1.00,1.00
656,0.00000,0.00000,1.00,1.00
669,0.00000,0.00000,1.00,1.00
682,0.00000,0.00000,1.00,1.00
694,0.00000,0.00000,1.00,1.00
706,0.00000,0.00000,1.00,1.00
718,0.00000,0.00000,1.00,1.00
732,0.00000,0.00000,1.00,1.00
745,0.00000,0.00000,1.00,1.00
756,0.00000,0.00000,1.00,1.00
768,0.00000,0.00000,1.00,1.00
780,0.00000,0.00000,1.00,1.00
793,0.00000,0.00000,1.00,1.00
805,0.00000,0.00000,1.00,1.00
818,0.00000,0.00000,1.00,1.00
831,0.00000,0.00000,1.00,1.00
844,0.00000,0.00000,1.00,1.00
858,0.00000,0.00000,1.00,1.00
870,0.00000,0.00000,1.00,1.00
883,0.00000,0.00000,1.00,1.00
894,0.00000,0.00000,1.00,1.00
905,0.00000,0.00000,1.00,1.00
915,0.00000,0.00000,1.00,1.00
927,0.00000,0.00000,1.00,1.00
939,0.00000,0.00000,1.00,1.00
952,0.00000,0.00000,1.00,1.00
967,0.00000,0.00000,1.00,1.00
980,0.00000,0.00000,1.00,1.00
995,0.00000,0.00000,1.00,1.00
1007,0.00000,0.00000,1.00,1.00
1019,0.00000,0.00000,1.00,1.00
1032,0.00000,0.00000,1.00,1.00
1045,0.00000,0.00000,1.00,1.00
1058,0.00000,0.00000,1.00,1.00
1071,0.00000,0.00000,1.00,1.00
1084,0.00000,0.00000,1.00,1.00
1096,0.00000,0.00000,1.00,1.00
1107,0.00000,0.00000,1.00,1.00
1120,0.00000,0.00000,1.00,1.00
1132,0.00000,0.00000,1.00,1.00
1144,0.00000,0.00000,1.00,1.00
1156,0.00000,0.00000,1.00,1.00
1169,0.00000,0.00000,1.00,1.00
1182,0.00000,0.00000,1.00,1.00
1195,0.00000,0.00000,1.00,1.00
1207,0.00000,0.00000,1.00,1.00
1220,0.00000,0.00000,1.00,1.00
1233,0.00000,0.00000,1.00,1.00
1246,0.00000,0.00000,1.00,1.00
1258,0.00000,0.00000,1.00,1.00
1269,0.00000,0.00000,1.00,1.00
1282,0.00000,0.00000,1.00,1.00
1295,0.00000,0.00000,1.00,1.00
1305,0.00000,0.00000,1.00,1.00
1319,0.00000,0.00000,1.00,1.00
1336,0.00000,0.00000,1.00,1.00
1348,0.00000,0.00000,1.00,1.00
1361,0.00000,0.00000,1.00,1.00
1374,0.00000,0.00000,1.00,1.00
1386,0.00000,0.00000,1.00,1.00
1399,0.00000,0.00000,1.00,1.00
1413,0.00000,0.00000,1.00,1.00
1425,0.00000,0.00000,1.00,1.00
1438,0.00000,0.00000,1.00,1.00
1449,0.00000,0.00000,1.00,1.00
1462,0.00000,0.00000,1.00,1.00
1475,0.00000,0.00000,1.00,1.00
1489,0.00000,0.00000,1.00,1.00
1501,0.00000,0.00000,1.00,1.00
1514,0.00000,0.00000,1.00,1.00
1525,0.00000,0.00000,1.00,1.00
1537,0.00000,0.00000,1.00,1.00
1551,0.00000,0.00000,1.00,1.00
1564,0.00000,0.00000,1.00,1.00
1578,0.00000,0.00000,1.00,1.00
1590,0.00000,0.00000,1.00,1.00
1604,0.00000,0.00000,1.00,1.00
1617,0.00000,0.00000,1.00,1.00
1629,0.00000,0.00000,1.00,1.00
1640,0.00000,0.00000,1.00,1.00
1656,0.00000,0.00000,1.00,1.00
1670,0.00000,0.00000,1.00,1.00
1684,0.00000,0.00000,1.00,1.00
1695,0.00000,0.00000,1.00,1.00
1707,0.00000,0.00000,1.00,1.00
1720,0.00000,0.00000,1.00,1.00
1734,0.00000,0.00000,1.00,1.00
1747,0.00000,0.00000,1.00,1.00
1759,0.00000,0.00000,1.00,1.00
1772,0.00000,0.00000,1.00,1.00
1785,0.00000,0.00000,1.00,1.00
1796,0.00000,0.00000,1.00,1.00
1806,0.00000,0.00000,1.00,1.00
1818,0.00000,0.00000,1.00,1.00
1830,0.00000,0.00000,1.00,1.00
1845,0.00000,0.00000,1.00,1.00
1859,0.00000,0.00000,1.00,1.00
1873,0.00000,0.00000,1.00,1.00
1885,0.00000,0.00000,1.00,1.00
1896,0.00000,0.00000,1.00,1.00
1908,0.00000,0.00000,1.00,1.00
1919,0.00000,0.00000,1.00,1.00
1932,0.00000,0.00000,1.00,1.00
1945,0.00000,0.00000,1.00,1.00
1958,0.00000,0.00000,1.00,1.00
1969,0.00000,0.00000,1.00,1.00
1982,0.00000,0.00000,1.00,1.00
1993,0.00000,0.00000,1.00,1.00
2005,0.00000,0.00000,1.00,1.00
2022,0.00000,0.00000,1.00,1.00
2030,0.00000,0.00000,1.00,1.00
2043,0.00000,0.00000,1.00,1.00
2057,0.00000,0.00000,1.00,1.00
2070,0.00000,0.00000,1.00,1.00
2082,0.00000,0.00000,1.00,1.00
2094,0.00000,0.00000,1.00,1.00
2106,0.00000,0.00000,1.00,1.00
2119,0.00000,0.00000,1.00,1.00
2129,0.00000,0.00000,1.00,1.00
2141,0.00000,0.00000,1.00,1.00
2155,0.00000,0.00000,1.00,1.00
2169,0.00000,0.00000,1.00,1.00
2181,0.00000,0.00000,1.00,1.00
2195,0.00000,0.00000,1.00,1.00
2206,0.00000,0.00000,1.00,1.00
2219,0.00000,0.00000,1.00,1.00
2231,0.00000,0.00000,1.00,1.00
2244,0.00000,0.00000,1.00,1.00
2257,0.00000,0.00000,1.00,1.00
2270,0.00000,0.00000,1.00,1.00
2283,0.00000,0.00000,1.00,1.00
2295,0.00000,0.00000,1.00,1.00
2305,0.00000,0.00000,1.00,1.00
2317,0.00000,0.00000,1.00,1.00
2334,0.00000,0.00000,1.00,1.00
2345,0.00000,0.00000,1.00,1.00
2359,0.00000,0.00000,1.00,1.00
2373,0.00000,0.00000,1.00,1.00
2386,0.00000,0.00000,1.00,1.00
2400,0.00000,0.00000,1.00,1.00
2413,0.40149,0.14623,1.00,1.00
2425,0.40149,0.14623,1.00,1.00
2435,0.40149,0.14623,1.00,1.00
2446,0.90395,0.90350,1.00,1.00
2459,0.90395,0.90350,1.00,1.00
2473,0.71139,0.66721,1.00,1.00
2487,0.71139,0.66721,1.00,1.00
2499,0.85636,0.79130,1.00,1.00
2512,0.85636,0.79130,1.00,1.00
2525,0.99611,0.99466,1.00,1.00
2538,0.99611,0.99466,1.00,1.00
2549,0.99611,0.99466,1.00,1.00
2560,0.99990,0.97956,1.00,1.00
2573,0.99990,0.97956,1.00,1.00
2585,0.89093,0.92269,1.00,1.00
2598,0.89093,0.92269,1.00,1.00
2612,0.38721,0.68417,1.00,1.00
2627,0.38721,0.68417,1.00,1.00
2641,0.15236,0.19937,1.00,1.00
2654,0.15236,0.19937,1.00,1.00
2666,0.03948,0.03899,1.00,1.00
2679,0.03948,0.03899,1.00,1.00
2692,0.00000,0.01524,1.00,1.00
2705,0.00000,0.01524,1.00,1.00
2717,0.00000,0.00058,1.00,1.00
2729,0.00000,0.00058,1.00,1.00
2741,0.00000,0.00058,1.00,1.00
2752,0.00000,0.00003,1.00,1.00
2766,0.00000,0.00003,1.00,1.00
2779,0.00000,0.00000,1.00,1.00
2793,0.00000,0.00000,1.00,1.00
2805,0.00000,0.00000,1.00,1.00
2818,0.00000,0.00000,1.00,1.00
2830,0.00000,0.00000,1.00,1.00
2842,0.00000,0.00000,1.00,1.00
2855,0.00000,0.00000,1.00,1.00
2868,0.00000,0.00000,1.00,1.00
2881,0.00000,0.00000,1.00,1.00
2892,0.00000,0.00000,1.00,1.00
2904,0.00000,0.00000,1.00,1.00
2916,0.00000,0.00000,1.00,1.00
2928,0.00000,0.00000,1.00,1.00
2940,0.00000,0.00000,1.00,1.00
2953,0.00000,0.00000,1.00,1.00
2966,0.00000,0.00000,1.00,1.00
2978,0.00000,0.00000,1.00,1.00
2991,0.00000,0.00000,1.00,1.00
3004,0.00000,0.00000,1.00,1.00
3016,0.00000,0.00000,1.00,1.00
3028,0.00000,0.00000,1.00,1.00
3040,0.00000,0.00000,1.00,1.00
3052,0.00000,0.00000,1.00,1.00
3065,0.00000,0.00000,1.00,1.00
3078,0.00000,0.00000,1.00,1.00
3090,0.00000,0.00000,1.00,1.00
3102,0.00000,0.00000,1.00,1.00
3114,0.00000,0.00000,1.00,1.00
3129,0.00000,0.00000,1.00,1.00
3141,0.00000,0.00000,1.00,1.00
3154,0.00000,0.00000,1.00,1.00
3165,0.00000,0.00000,1.00,1.00
3178,0.00000,0.00000,1.00,1.00
3189,0.00000,0.00000,1.00,1.00
3201,0.00000,0.00000,1.00,1.00
3213,0.00000,0.00000,1.00,1.00
3223,0.00000,0.00000,1.00,1.00
3235,0.00000,0.00000,1.00,1.00
3248,0.00000,0.00000,1.00,1.00
3262,0.00000,0.00000,1.00,1.00
3277,0.00000,0.00000,1.00,1.00
3292,0.00000,0.00000,1.00,1.00
3304,0.00000,0.00000,1.00,1.00
3317,0.00000,0.00000,1.00,1.00
3329,0.00000,0.00000,1.00,1.00
3343,0.00000,0.00000,1.00,1.00
3355,0.00000,0.00000,1.00,1.00
3367,0.00000,0.00000,1.00,1.00
3380,0.00000,0.00000,1.00,1.00
3393,0.00000,0.00000,1.00,1.00
3407,0.00000,0.00000,1.00,1.00
3419,0.00000,0.00000,1.00,1.00
3432,0.00000,0.00000,1.00,1.00
3443,0.00000,0.00000,1.00,1.00
3455,0.00000,0.00000,1.00,1.00
3469,0.00000,0.00000,1.00,1.00
3483,0.00000,0.00000,1.00,1.00
3495,0.00000,0.00000,1.00,1.00
3508,0.00000,0.00000,1.00,1.00
3520,0.00000,0.00000,1.00,1.00
3532,0.00000,0.00000,1.00,1.00
3544,0.00000,0.00000,1.00,1.00
3556,0.00000,0.00000,1.00,1.00
3568,0.00000,0.00000,1.00,1.00
3582,0.00000,0.00000,1.00,1.00
3596,0.00000,0.00000,1.00,1.00
3609,0.00000,0.00000,1.00,1.00
3622,0.00000,0.00000,1.00,1.00
3635,0.00000,0.00000,1.00,1.00
3647,0.00000,0.00000,1.00,1.00
3660,0.00000,0.00000,1.00,1.00
3672,0.00000,0.00000,1.00,1.00
3684,0.00000,0.00000,1.00,1.00
3695,0.00000,0.00000,1.00,1.00
3709,0.00000,0.00000,1.00,1.00
3723,0.00000,0.00000,1.00,1.00
3736,0.00000,0.00000,1.00,1.00
3748,0.00000,0.00000,1.00,1.00
3761,0.00000,0.00000,1.00,1.00
3774,0.00000,0.00000,1.00,1.00
3786,0.00000,0.00000,1.00,1.00
3796,0.00000,0.00000,1.00,1.00
3809,0.95597,0.87089,1.00,1.00
3822,0.95597,0.87089,1.00,1.00
3834,0.74362,0.70874,1.00,1.00
3846,0.74362,0.70874,1.00,1.00
3858,0.65920,0.60994,1.00,1.00
3872,0.65920,0.60994,1.00,1.00
3885,0.67637,0.65484,1.00,1.00
3897,0.67637,0.65484,1.00,1.00
3910,0.67637,0.65484,1.00,1.00
3921,0.86450,0.82293,1.00,1.00
3934,0.86450,0.82293,1.00,1.00
3946,0.99540,0.99435,1.00,1.00
3958,0.99540,0.99435,1.00,1.00
3972,0.96457,0.96201,1.00,1.00
3986,0.96457,0.96201,1.00,1.00
