Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00076,0.00000,1.00,1.00
12,0.00076,0.00000,1.00,1.00
21,0.00054,0.00000,1.00,1.00
35,0.00054,0.00000,1.00,1.00
47,0.00039,0.00000,1.00,1.00
56,0.00039,0.00000,1.00,1.00
69,0.00039,0.00000,1.00,1.00
78,0.00028,0.00000,1.00,1.00
89,0.00028,0.00000,1.00,1.00
102,0.00020,0.00000,1.00,1.00
112,0.00020,0.00000,1.00,1.00
124,0.00020,0.00000,1.00,1.00
134,0.00015,0.00000,1.00,1.00
146,0.00015,0.00000,1.00,1.00
158,0.00011,0.00000,1.00,1.00
169,0.00011,0.00000,1.00,1.00
180,0.00011,0.00000,1.00,1.00
190,0.00008,0.00000,1.00,1.00
202,0.00008,0.00000,1.00,1.00
213,0.00008,0.00000,1.00,1.00
223,0.00018,0.00013,1.00,1.00
236,0.00018,0.00013,1.00,1.00
244,0.00013,0.00009,1.00,1.00
257,0.00013,0.00009,1.00,1.00
269,0.00013,0.00009,1.00,1.00
280,0.00010,0.00007,1.00,1.00
291,0.00010,0.00007,1.00,1.00
302,0.00007,0.00005,1.00,1.00
314,0.00007,0.00005,1.00,1.00
325,0.00005,0.00004,1.00,1.00
336,0.00005,0.00004,1.00,1.00
347,0.00005,0.00004,1.00,1.00
358,0.00004,0.00003,1.00,1.00
369,0.00004,0.00003,1.00,1.00
381,0.00003,0.00002,1.00,1.00
392,0.00003,0.00002,1.00,1.00
403,0.00003,0.00002,1.00,1.00
414,0.00002,0.00001,1.00,1.00
426,0.00002,0.00001,1.00,1.00
438,0.00002,0.00001,1.00,1.00
453,0.00001,0.00001,1.00,1.00
469,0.00001,0.00001,1.00,1.00
485,0.00001,0.00001,1.00,1.00
499,0.00001,0.00001,1.00,1.00
512,0.00001,0.00001,1.00,1.00
524,0.00001,0.00000,1.00,1.00
536,0.00001,0.00000,1.00,1.00
548,0.00001,0.00000,1.00,1.00
561,0.00000,0.00000,1.00,1.00
572,0.00000,0.00000,1.00,1.00
586,0.00000,0.00000,1.00,1.00
600,0.00000,0.00000,1.00,1.00
614,0.00000,0.00000,1.00,1.00
625,0.00000,0.00000,1.00,1.00
638,0.00000,0.00000,1.00,1.00
652,0.00000,0.00000,1.00,1.00
665,0.00000,0.00000,1.00,1.00
678,0.00000,0.00000,1.00,1.00
688,0.00000,0.00000,1.00,1.00
700,0.00000,0.00000,1.00,1.00
712,0.00000,0.00000,1.00,1.00
724,0.00000,0.00000,1.00,1.00
734,0.00000,0.00000,1.00,1.00
745,0.00000,0.00000,1.00,1.00
759,0.00000,0.00000,1.00,1.00
772,0.00000,0.00000,1.00,1.00
786,0.00000,0.00000,1.00,1.00
797,0.00000,0.00000,1.00,1.00
809,0.00000,0.00000,1.00,1.00
821,0.00000,0.00000,1.00,1.00
833,0.00000,0.00000,1.00,1.00
847,0.00000,0.00000,1.00,1.00
860,0.00000,0.00000,1.00,1.00
872,0.00000,0.00000,1.00,1.00
884,0.00000,0.00000,1.00,1.00
896,0.00000,0.00000,1.00,1.00
909,0.00000,0.00000,1.00,1.00
923,0.00000,0.00000,1.00,1.00
935,0.00000,0.00000,1.00,1.00
947,0.00000,0.00000,1.00,1.00
959,0.00000,0.00000,1.00,1.00
971,0.00000,0.00000,1.00,1.00
984,0.00000,0.00000,1.00,1.00
997,0.00000,0.00000,1.00,1.00
1011,0.00000,0.00000,1.00,1.00
1022,0.00000,0.00000,1.00,1.00
1035,0.00000,0.00000,1.00,1.00
1047,0.00000,0.00000,1.00,1.00
1061,0.00000,0.00000,1.00,1.00
1074,0.00000,0.00000,1.00,1.00
1086,0.00000,0.00000,1.00,1.00
1097,0.00000,0.00000,1.00,1.00
1109,0.00000,0.00000,1.00,1.00
1122,0.00000,0.00000,1.00,1.00
1136,0.00000,0.00000,1.00,1.00
1150,0.00000,0.00000,1.00,1.00
1161,0.00000,0.00000,1.00,1.00
1173,0.00000,0.00000,1.00,1.00
1184,0.00000,0.00000,1.00,1.00
1195,0.00000,0.00000,1.00,1.00
1210,0.00000,0.00000,1.00,1.00
1222,0.00000,0.00000,1.00,1.00
1236,0.00000,0.00000,1.00,1.00
1248,0.00000,0.00000,1.00,1.00
1260,0.00000,0.00000,1.00,1.00
1273,0.00000,0.00000,1.00,1.00
1286,0.00000,0.00000,1.00,1.00
1299,0.00000,0.00000,1.00,1.00
1312,0.00000,0.00000,1.00,1.00
1324,0.00000,0.00000,1.00,1.00
1336,0.00000,0.00000,1.00,1.00
