Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
8351,0,0,-0,07047451,0,01661276,-0,009947421,0,9973257,0,9980469,-0,07076344,-0,01059983,-0,01101909,0,9973759,0,9980469
8366,0,0,-0,07046989,0,01663253,-0,009667787,0,9973284,0,9980469,-0,07076654,-0,0105792,-0,0107284,0,9973791,0,9980469
8379,0,0,-0,06926368,0,01329721,-0,009675932,0,9974629,0,9980469,-0,06952278,-0,01390621,-0,01068681,0,9974263,0,9980469
8393,0,0,-0,06926065,0,01331279,-0,009451411,0,997465,0,9980469,-0,06952608,-0,01388968,-0,01044969,0,9974287,0,9980469
8408,0,0,-0,06940574,0,009865526,-0,009413701,0,9974954,0,9980469,-0,06962499,-0,01733377,-0,01040261,0,9973685,0,9980469
8421,0,0,-0,06940541,0,009867713,-0,00938224,0,9974956,0,9980469,-0,06962564,-0,01733119,-0,01036559,0,9973688,0,9980469
8435,0,0,-0,06959524,0,00921182,-0,009530337,0,9974872,0,9980469,-0,0697857,-0,01798792,-0,01051614,0,9973444,0,9980469
8449,0,0,-0,06959603,0,00920587,-0,009615568,0,9974864,0,9980469,-0,06978423,-0,01799363,-0,01059777,0,9973435,0,9980469
8463,0,0,-0,0695972,0,009197349,-0,009737794,0,9974853,0,9980469,-0,06978199,-0,01800225,-0,01072092,0,9973422,0,9980469
8477,0,0,-0,06973109,0,009216611,-0,009850609,0,9974747,0,9980469,-0,06990851,-0,0179836,-0,01083364,0,9973325,0,9980469
8491,0,0,-0,0697313,0,009215161,-0,009871393,0,9974745,0,9980469,-0,06990819,-0,01798479,-0,01085064,0,9973323,0,9980469
8505,0,0,-0,06985293,0,009472854,-0,009821588,0,997464,0,9980469,-0,07003886,-0,01772705,-0,0107934,0,9973283,0,9980469
8519,0,0,-0,06985303,0,009472084,-0,009832573,0,9974639,0,9980469,-0,07003884,-0,01772718,-0,01079514,0,9973284,0,9980469
8533,0,0,-0,06985311,0,009471582,-0,009839771,0,9974638,0,9980469,-0,0700388,-0,01772738,-0,01079793,0,9973284,0,9980469
8547,0,0,-0,07010922,0,009785628,-0,009830554,0,997443,0,9980469,-0,07029986,-0,01741542,-0,01080094,0,9973154,0,9980469
8560,0,0,-0,07010952,0,009783491,-0,009860964,0,9974427,0,9980469,-0,07029919,-0,01741806,-0,01083836,0,997315,0,9980469
8575,0,0,-0,06657112,0,009638699,-0,00989109,0,9976861,0,9980469,-0,06676801,-0,01754738,-0,01078905,0,9975559,0,9980469
8588,0,0,-0,06657045,0,009643343,-0,00982149,0,9976869,0,9980469,-0,06676875,-0,01754458,-0,0107472,0,9975563,0,9980469
8602,0,0,-0,06629762,0,007105304,-0,00993083,0,9977252,0,9980469,-0,06647747,-0,02007846,-0,01086708,0,9975267,0,9980469
8616,0,0,-0,06629913,0,007090991,-0,01014624,0,9977231,0,9980469,-0,06647278,-0,020094,-0,01110009,0,9975242,0,9980469
8631,0,0,-0,06630076,0,00707593,-0,01037285,0,9977207,0,9980469,-0,066468,-0,02010978,-0,01133702,0,9975215,0,9980469
8644,0,0,-0,06837096,0,007260401,-0,01061154,0,9975773,0,9980469,-0,06853032,-0,01993526,-0,01163462,0,9973821,0,9980469
8658,0,0,-0,06837265,0,007244296,-0,01084652,0,9975746,0,9980469,-0,06852549,-0,01995183,-0,01187578,0,9973792,0,9980469
8672,0,0,-0,06780545,0,008275693,-0,01101786,0,9976035,0,9980469,-0,0679777,-0,01891896,-0,01203842,0,9974349,0,9980469
8686,0,0,-0,06780612,0,008270382,-0,01109604,0,9976026,0,9980469,-0,06797608,-0,01892488,-0,01212517,0,9974338,0,9980469
8700,0,0,-0,06780779,0,008256461,-0,0113008,0,9976003,0,9980469,-0,06797204,-0,01893932,-0,01233728,0,9974312,0,9980469
8714,0,0,-0,0674243,0,009720184,-0,01139886,0,9976119,0,9980469,-0,06761527,-0,01747504,-0,01243163,0,997481,0,9980469
8728,0,0,-0,06742559,0,009711358,-0,0115295,0,9976104,0,9980469,-0,06761293,-0,01748411,-0,01256546,0,9974793,0,9980469
8742,0,0,-0,06946044,0,01052413,-0,01167833,0,9974609,0,9980469,-0,06965934,-0,01668036,-0,01276917,0,9973497,0,9980469
8755,0,0,-0,06945977,0,01052877,-0,01161168,0,9974617,0,9980469,-0,06966038,-0,01667598,-0,01270643,0,9973506,0,9980469
8769,0,0,-0,06929518,0,009751873,-0,01159646,0,9974811,0,9980469,-0,06950231,-0,01744872,-0,01269455,0,9973485,0,9980469
8783,0,0,-0,0692961,0,009745497,-0,01168823,0,99748,0,9980469,-0,06950049,-0,0174561,-0,01280033,0,9973472,0,9980469
8798,0,0,-0,06929728,0,009736991,-0,01181067,0,9974788,0,9980469,-0,06949811,-0,0174655,-0,01293513,0,9973453,0,9980469
8811,0,0,-0,06917923,0,008364761,-0,01194617,0,9974977,0,9980469,-0,0693685,-0,0188327,-0,01307934,0,9973276,0,9980469
8825,0,0,-0,06917904,0,0083664,-0,01192252,0,997498,0,9980469,-0,06936859,-0,01883229,-0,01307335,0,9973277,0,9980469
8839,0,0,-0,07193779,0,008683713,-0,01195435,0,9972997,0,9980469,-0,07212365,-0,01852927,-0,01320335,0,9971362,0,9980469
8853,0,0,-0,07193758,0,008685463,-0,01193008,0,9973,0,9980469,-0,07212368,-0,01852912,-0,01320131,0,9971362,0,9980469
8867,0,0,-0,07193726,0,008688251,-0,01189144,0,9973004,0,9980469,-0,07212422,-0,01852707,-0,01317294,0,9971367,0,9980469
8881,0,0,-0,07122059,0,009888229,-0,01184462,0,9973413,0,9980469,-0,07141977,-0,01732579,-0,01312004,0,9972096,0,9980469
8895,0,0,-0,07121988,0,009893253,-0,01177427,0,9973421,0,9980469,-0,07142078,-0,01732172,-0,01306311,0,9972104,0,9980469
8909,0,0,-0,07065449,0,01658298,-0,01147808,0,997297,0,9980469,-0,07090961,-0,0106418,-0,01277021,0,9973443,0,9980469
8922,0,0,-0,0706533,0,016588,-0,01140723,0,9972978,0,9980469,-0,07091029,-0,01063738,-0,01270796,0,9973451,0,9980469
8937,0,0,-0,07060561,0,01660894,-0,01137086,0,9973013,0,9980469,-0,07086112,-0,01061666,-0,01267686,0,9973491,0,9980469
8950,0,0,-0,07060585,0,016608,-0,01138428,0,9973011,0,9980469,-0,07086086,-0,01061843,-0,01270174,0,9973489,0,9980469
8965,0,0,-0,07060449,0,01661369,-0,01130377,0,9973021,0,9980469,-0,07086166,-0,01061307,-0,01262633,0,9973498,0,9980469
8978,0,0,-0,07603391,0,014812,-0,01127153,0,9969316,0,9980469,-0,07626437,-0,01244216,-0,01274721,0,9969286,0,9980469
8992,0,0,-0,07603804,0,01479079,-0,01154972,0,9969284,0,9980469,-0,07626072,-0,01246433,-0,01303706,0,9969249,0,9980469
9006,0,0,-0,08966047,0,005892362,-0,01230299,0,9958791,0,9980469,-0,08975141,-0,02142964,-0,01417114,0,9956329,0,9980469
9020,0,0,-0,08966083,0,005886829,-0,01236442,0,9958782,0,9980469,-0,08974987,-0,02143613,-0,01424314,0,9956318,0,9980469
9034,0,0,-0,08923427,0,005930193,-0,01238148,0,9959161,0,9980469,-0,08933949,-0,02139047,-0,01425587,0,9956695,0,9980469
9048,0,0,-0,08923478,0,005922424,-0,01246821,0,9959151,0,9980469,-0,08933739,-0,02139913,-0,01435237,0,9956681,0,9980469
9062,0,0,-0,08923476,0,005922898,-0,01246291,0,995915,0,9980469,-0,08933729,-0,02139951,-0,01435662,0,9956681,0,9980469
9076,0,0,-0,08748819,0,01150732,-0,01205571,0,9960261,0,9980469,-0,08766747,-0,01581762,-0,01391987,0,995927,0,9980469
9090,0,0,-0,08748892,0,01150208,-0,01211544,0,9960254,0,9980469,-0,08766634,-0,01582403,-0,01399256,0,995926,0,9980469
9104,0,0,-0,0792485,0,01366969,-0,01207191,0,9966882,0,9980469,-0,07946726,-0,0136086,-0,01373651,0,9966501,0,9980469
9118,0,0,-0,07924644,0,01368145,-0,01192395,0,9966899,0,9980469,-0,07946903,-0,0135982,-0,01360619,0,9966517,0,9980469
9132,0,0,-0,07924561,0,01368637,-0,01186213,0,9966908,0,9980469,-0,0794697,-0,01359432,-0,01355741,0,9966525,0,9980469
9145,0,0,-0,0781155,0,01418762,-0,01171693,0,9967746,0,9980469,-0,07834834,-0,01308805,-0,01339971,0,9967501,0,9980469
9159,0,0,-0,07811418,0,01419483,-0,0116249,0,9967756,0,9980469,-0,07834931,-0,0130822,-0,01332515,0,9967511,0,9980469
9173,0,0,-0,07438849,0,01409499,-0,01165881,0,9970616,0,9980469,-0,07462133,-0,01316148,-0,0132786,0,9970367,0,9980469
9187,0,0,-0,07438669,0,01410454,-0,01153091,0,9970631,0,9980469,-0,07462285,-0,01315282,-0,0131628,0,9970382,0,9980469
9201,0,0,-0,0736296,0,01453374,-0,01136885,0,9971151,0,9980469,-0,07386316,-0,01272114,-0,01299609,0,9971027,0,9980469
9215,0,0,-0,0736304,0,01452972,-0,01142338,0,9971144,0,9980469,-0,07386227,-0,01272627,-0,01306537,0,9971017,0,9980469
9229,0,0,-0,07363255,0,01451867,-0,01157292,0,9971126,0,9980469,-0,07386027,-0,01273787,-0,01322204,0,9970996,0,9980469
9243,0,0,-0,0739981,0,01388711,-0,01159558,0,9970943,0,9980469,-0,07421003,-0,01337049,-0,01325482,0,9970649,0,9980469
9257,0,0,-0,07399881,0,01388337,-0,01164602,0,9970936,0,9980469,-0,07420934,-0,01337425,-0,01330532,0,9970642,0,9980469
9271,0,0,-0,0735872,0,01278804,-0,01174339,0,9971377,0,9980469,-0,07378892,-0,01446468,-0,0133841,0,9970792,0,9980469
9285,0,0,-0,07358637,0,01279269,-0,01168028,0,9971383,0,9980469,-0,07378982,-0,01446004,-0,0133215,0,9970801,0,9980469
9299,0,0,-0,07358669,0,01279101,-0,01170315,0,9971382,0,9980469,-0,07378951,-0,01446167,-0,01334341,0,9970798,0,9980469
9312,0,0,-0,07155595,0,01279794,-0,01184735,0,9972842,0,9980469,-0,07176106,-0,01444311,-0,01342878,0,997227,0,9980469
9326,0,0,-0,0715574,0,01278976,-0,01196132,0,9972828,0,9980469,-0,07175948,-0,01445069,-0,0135343,0,9972255,0,9980469
9340,0,0,-0,07088544,0,01451087,-0,01193986,0,9973075,0,9980469,-0,07110611,-0,01272825,-0,01348593,0,9972964,0,9980469
9354,0,0,-0,07088754,0,01450071,-0,01208292,0,9973058,0,9980469,-0,07110443,-0,01273757,-0,01361663,0,9972947,0,9980469
9368,0,0,-0,07113047,0,01459984,-0,01217633,0,997286,0,9980469,-0,07135478,-0,01263938,-0,0137122,0,9972768,0,9980469
9382,0,0,-0,07113266,0,01458921,-0,01232544,0,9972841,0,9980469,-0,07135293,-0,01264977,-0,01385746,0,9972747,0,9980469
9396,0,0,-0,07113531,0,01457629,-0,01250659,0,9972818,0,9980469,-0,07135076,-0,01266205,-0,01402906,0,9972724,0,9980469
9410,0,0,-0,07222798,0,01412706,-0,01272082,0,9972069,0,9980469,-0,07244507,-0,01311614,-0,01426957,0,997184,0,9980469
9424,0,0,-0,07222984,0,01411764,-0,01285094,0,9972054,0,9980469,-0,07244343,-0,01312526,-0,01439508,0,9971823,0,9980469
9438,0,0,-0,07251006,0,01295509,-0,01310936,0,9971974,0,9980469,-0,07272608,-0,01428646,-0,01465253,0,9971421,0,9980469
9452,0,0,-0,07251093,0,01295027,-0,01317574,0,9971965,0,9980469,-0,07272509,-0,01429144,-0,01472083,0,997141,0,9980469
9466,0,0,-0,07251248,0,01294147,-0,01329665,0,9971949,0,9980469,-0,07272337,-0,0143002,-0,01484089,0,9971392,0,9980469
9479,0,0,-0,07330462,0,01325053,-0,01329925,0,997133,0,9980469,-0,0735357,-0,01399619,-0,01487025,0,9970836,0,9980469
9493,0,0,-0,07330497,0,01324842,-0,01332791,0,9971325,0,9980469,-0,07353521,-0,01399863,-0,01490344,0,997083,0,9980469
9507,0,0,-0,0726404,0,01344882,-0,01336948,0,997178,0,9980469,-0,0728851,-0,0137946,-0,01492893,0,9971333,0,9980469
9521,0,0,-0,07264119,0,01344434,-0,01343091,0,9971771,0,9980469,-0,07288416,-0,01379929,-0,01499321,0,9971322,0,9980469
9535,0,0,-0,07282075,0,01486358,-0,01337951,0,9971446,0,9980469,-0,07308255,-0,01238304,-0,01494604,0,997137,0,9980469
9549,0,0,-0,07281986,0,0148679,-0,01332025,0,9971453,0,9980469,-0,07308328,-0,01237866,-0,01488632,0,9971379,0,9980469
9564,0,0,-0,07281956,0,01486945,-0,01329906,0,9971457,0,9980469,-0,07308362,-0,01237678,-0,01486057,0,9971384,0,9980469
9577,0,0,-0,07251681,0,01567163,-0,01331237,0,9971552,0,9980469,-0,07278933,-0,01157293,-0,01485261,0,9971697,0,9980469
9591,0,0,-0,07252039,0,01565533,-0,01353669,0,9971522,0,9980469,-0,07278686,-0,01158838,-0,01506432,0,9971665,0,9980469
9606,0,0,-0,07201269,0,01571908,-0,01393179,0,9971825,0,9980469,-0,07227299,-0,01152168,-0,01544267,0,9971988,0,9980469
9619,0,0,-0,07201406,0,01571284,-0,01401817,0,9971814,0,9980469,-0,07227205,-0,01152775,-0,01552634,0,9971975,0,9980469
9632,0,0,-0,07201371,0,01571438,-0,01399673,0,9971816,0,9980469,-0,07227229,-0,01152608,-0,01550331,0,9971979,0,9980469
9646,0,0,-0,07226107,0,01527531,-0,01399036,0,9971706,0,9980469,-0,07253507,-0,01196507,-0,01549988,0,9971737,0,9980469
9660,0,0,-0,07225923,0,01528396,-0,01387092,0,9971722,0,9980469,-0,07253652,-0,0119561,-0,01537661,0,9971756,0,9980469
9674,0,0,-0,06986594,0,01537436,-0,01379476,0,9973426,0,9980469,-0,07016,-0,01185256,-0,01523317,0,997349,0,9980469
9688,0,0,-0,06986599,0,01537417,-0,01379738,0,9973425,0,9980469,-0,07015996,-0,01185289,-0,01523782,0,9973489,0,9980469
9702,0,0,-0,07298206,0,01778576,-0,01360458,0,997082,0,9980469,-0,07328836,-0,009462317,-0,01513716,0,997151,0,9980469
9716,0,0,-0,07297993,0,01779444,-0,01348597,0,9970835,0,9980469,-0,07328942,-0,009453891,-0,01502252,0,9971527,0,9980469
9731,0,0,-0,07297853,0,0178001,-0,01340859,0,9970844,0,9980469,-0,07329012,-0,009448586,-0,01495036,0,9971539,0,9980469
9744,0,0,-0,07047667,0,01775233,-0,01338346,0,9972657,0,9980469,-0,07078856,-0,009483257,-0,01486441,0,9973356,0,9980469
9758,0,0,-0,07047648,0,01775302,-0,01337366,0,9972659,0,9980469,-0,07078856,-0,009483168,-0,01486323,0,9973356,0,9980469
9772,0,0,-0,07038683,0,01657142,-0,01352796,0,9972904,0,9980469,-0,07068041,-0,01066333,-0,01502074,0,9973289,0,9980469
9786,0,0,-0,07038755,0,01656832,-0,01357176,0,9972898,0,9980469,-0,07067993,-0,01066647,-0,01506513,0,9973283,0,9980469
9800,0,0,-0,07038696,0,01657073,-0,0135376,0,9972904,0,9980469,-0,07068031,-0,01066389,-0,01502863,0,9973288,0,9980469
9814,0,0,-0,07018555,0,01435801,-0,01369666,0,9973366,0,9980469,-0,07045934,-0,01287182,-0,01517625,0,9973162,0,9980469
9828,0,0,-0,07018912,0,0143406,-0,01394415,0,9973332,0,9980469,-0,07045622,-0,01288893,-0,01541833,0,9973126,0,9980469
9842,0,0,-0,07213549,0,0110058,-0,01423816,0,9972326,0,9980469,-0,07236934,-0,01622688,-0,01575188,0,9971215,0,9980469
9855,0,0,-0,07213616,0,0110014,-0,01429892,0,9972317,0,9980469,-0,07236863,-0,01623013,-0,01579647,0,9971209,0,9980469
9869,0,0,-0,07253852,0,0101012,-0,0143553,0,9972112,0,9980469,-0,07277508,-0,01712953,-0,01585334,0,9970752,0,9980469
9883,0,0,-0,07253854,0,01010126,-0,01435451,0,9972112,0,9980469,-0,07277524,-0,01712892,-0,01584506,0,9970755,0,9980469
9898,0,0,-0,07253893,0,0100983,-0,01439513,0,9972106,0,9980469,-0,07277463,-0,01713147,-0,01587992,0,9970749,0,9980469
9911,0,0,-0,07290823,0,01069289,-0,01448601,0,9971762,0,9980469,-0,07315196,-0,01653956,-0,01597777,0,9970558,0,9980469
9925,0,0,-0,07290949,0,01068421,-0,0146048,0,9971744,0,9980469,-0,07315007,-0,01654793,-0,01609181,0,9970539,0,9980469
9939,0,0,-0,07308833,0,01102887,-0,01462061,0,9971573,0,9980469,-0,07333569,-0,016204,-0,01610948,0,9970456,0,9980469
9953,0,0,-0,07308915,0,01102364,-0,0146921,0,9971563,0,9980469,-0,0733346,-0,01620892,-0,01617635,0,9970445,0,9980469
9967,0,0,-0,07308939,0,01102192,-0,01471558,0,997156,0,9980469,-0,07333427,-0,01621049,-0,01619772,0,9970442,0,9980469
9981,0,0,-0,07236834,0,01133982,-0,01478041,0,997204,0,9980469,-0,07262285,-0,01588835,-0,01623977,0,9971007,0,9980469
9995,0,0,-0,0723693,0,0113337,-0,01486488,0,9972028,0,9980469,-0,07262151,-0,01589461,-0,01632572,0,9970993,0,9980469
