Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00000,0.00000,1.00,1.00
11,0.00000,0.00000,1.00,1.00
27,0.00000,0.00000,1.00,1.00
34,0.00000,0.00000,1.00,1.00
44,0.00000,0.00000,1.00,1.00
54,0.00000,0.00000,1.00,1.00
65,0.00000,0.00000,1.00,1.00
76,0.00000,0.00000,1.00,1.00
87,0.00000,0.00000,1.00,1.00
100,0.00000,0.00000,1.00,1.00
110,0.00000,0.00000,1.00,1.00
121,0.00000,0.00000,1.00,1.00
134,0.00000,0.00000,1.00,1.00
144,0.00000,0.00000,1.00,1.00
155,0.00000,0.00000,1.00,1.00
167,0.00000,0.00000,1.00,1.00
178,0.00000,0.00000,1.00,1.00
188,0.00000,0.00000,1.00,1.00
201,0.00000,0.00000,1.00,1.00
211,0.00000,0.00000,1.00,1.00
222,0.00000,0.00000,1.00,1.00
234,0.00000,0.00000,1.00,1.00
244,0.00000,0.00000,1.00,1.00
255,0.00000,0.00000,1.00,1.00
267,0.00000,0.00000,1.00,1.00
278,0.00000,0.00000,1.00,1.00
288,0.00000,0.00000,1.00,1.00
301,0.00000,0.00000,1.00,1.00
311,0.00000,0.00000,1.00,1.00
322,0.00000,0.00000,1.00,1.00
334,0.00000,0.00000,1.00,1.00
345,0.00000,0.00000,1.00,1.00
355,0.00000,0.00000,1.00,1.00
368,0.00000,0.00000,1.00,1.00
379,0.00000,0.00000,1.00,1.00
389,0.00000,0.00000,1.00,1.00
402,0.00000,0.00000,1.00,1.00
412,0.00000,0.00000,1.00,1.00
422,0.00000,0.00000,1.00,1.00
435,0.00000,0.00000,1.00,1.00
445,0.00000,0.00000,1.00,1.00
456,0.00000,0.00000,1.00,1.00
468,0.00000,0.00000,1.00,1.00
479,0.00000,0.00000,1.00,1.00
489,0.00000,0.00000,1.00,1.00
501,0.00000,0.00000,1.00,1.00
512,0.00000,0.00000,1.00,1.00
523,0.00000,0.00000,1.00,1.00
535,0.00000,0.00000,1.00,1.00
546,0.00000,0.00000,1.00,1.00
557,0.00000,0.00000,1.00,1.00
569,0.00000,0.00000,1.00,1.00
579,0.00000,0.00000,1.00,1.00
590,0.00000,0.00000,1.00,1.00
603,0.00000,0.00000,1.00,1.00
613,0.00000,0.00000,1.00,1.00
623,0.00000,0.00000,1.00,1.00
635,0.00000,0.00000,1.00,1.00
646,0.00000,0.00000,1.00,1.00
657,0.00000,0.00000,1.00,1.00
669,0.00000,0.00000,1.00,1.00
680,0.00000,0.00000,1.00,1.00
690,0.00000,0.00000,1.00,1.00
702,0.00000,0.00000,1.00,1.00
713,0.00000,0.00000,1.00,1.00
724,0.00000,0.00000,1.00,1.00
736,0.00000,0.00000,1.00,1.00
746,0.00000,0.00000,1.00,1.00
757,0.00000,0.00000,1.00,1.00
769,0.00000,0.00000,1.00,1.00
779,0.00000,0.00000,1.00,1.00
789,0.00000,0.00000,1.00,1.00
802,0.00000,0.00000,1.00,1.00
812,0.00000,0.00000,1.00,1.00
823,0.00000,0.00000,1.00,1.00
835,0.00000,0.00000,1.00,1.00
846,0.00000,0.00000,1.00,1.00
857,0.00000,0.00000,1.00,1.00
869,0.00000,0.00000,1.00,1.00
880,0.00000,0.00000,1.00,1.00
891,0.00000,0.00000,1.00,1.00
903,0.00000,0.00000,1.00,1.00
913,0.00000,0.00000,1.00,1.00
924,0.00000,0.00000,1.00,1.00
936,0.00000,0.00000,1.00,1.00
947,0.00000,0.00000,1.00,1.00
958,0.00000,0.00000,1.00,1.00
970,0.00000,0.00000,1.00,1.00
980,0.00000,0.00000,1.00,1.00
991,0.00000,0.00000,1.00,1.00
1003,0.00000,0.00000,1.00,1.00
1014,0.00000,0.00000,1.00,1.00
1025,0.00000,0.00000,1.00,1.00
1036,0.00000,0.00000,1.00,1.00
1048,0.00000,0.00000,1.00,1.00
1058,0.00000,0.00000,1.00,1.00
1070,0.00000,0.00000,1.00,1.00
1080,0.00000,0.00000,1.00,1.00
1091,0.00000,0.00000,1.00,1.00
1103,0.00000,0.00000,1.00,1.00
1114,0.00000,0.00000,1.00,1.00
1124,0.00000,0.00000,1.00,1.00
1136,0.00000,0.00000,1.00,1.00
1147,0.00000,0.00000,1.00,1.00
1157,0.00000,0.00000,1.00,1.00
1169,0.00000,0.00000,1.00,1.00
1180,0.00000,0.00000,1.00,1.00
1191,0.00000,0.00000,1.00,1.00
1203,0.00000,0.00000,1.00,1.00
1214,0.00000,0.00000,1.00,1.00
1224,0.00000,0.00000,1.00,1.00
1236,0.00000,0.00000,1.00,1.00
1247,0.00000,0.00000,1.00,1.00
1258,0.00000,0.00000,1.00,1.00
1269,0.00000,0.00000,1.00,1.00
1280,0.00000,0.00000,1.00,1.00
1291,0.00000,0.00000,1.00,1.00
1303,0.00000,0.00000,1.00,1.00
1314,0.00000,0.00000,1.00,1.00
1325,0.00000,0.00000,1.00,1.00
1336,0.00000,0.00000,1.00,1.00
1347,0.00000,0.00000,1.00,1.00
1358,0.00000,0.00000,1.00,1.00
1370,0.00000,0.00000,1.00,1.00
1381,0.00000,0.00000,1.00,1.00
1391,0.00000,0.00000,1.00,1.00
1403,0.00000,0.00000,1.00,1.00
1414,0.00000,0.00000,1.00,1.00
1425,0.00000,0.00000,1.00,1.00
1437,0.00000,0.00000,1.00,1.00
1448,0.00000,0.00000,1.00,1.00
1459,0.00000,0.00000,1.00,1.00
1470,0.00000,0.00000,1.00,1.00
1481,0.00000,0.00000,1.00,1.00
1492,0.00000,0.00000,1.00,1.00
1504,0.00000,0.00000,1.00,1.00
1515,0.00000,0.00000,1.00,1.00
1525,0.00000,0.00000,1.00,1.00
1537,0.00000,0.00000,1.00,1.00
1548,0.00000,0.00000,1.00,1.00
1559,0.00000,0.00000,1.00,1.00
1570,0.00000,0.00000,1.00,1.00
1581,0.00000,0.00000,1.00,1.00
1592,0.00000,0.00000,1.00,1.00
1603,0.00000,0.00000,1.00,1.00
1615,0.00000,0.00000,1.00,1.00
1625,0.00000,0.00000,1.00,1.00
1637,0.00000,0.00000,1.00,1.00
1648,0.00000,0.00000,1.00,1.00
