Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00000,0.00000,1.00,1.00
10,0.00000,0.00000,1.00,1.00
22,0.00000,0.00000,1.00,1.00
34,0.00000,0.00000,1.00,1.00
43,0.00000,0.00000,1.00,1.00
55,0.00000,0.00000,1.00,1.00
67,0.00000,0.00000,1.00,1.00
77,0.00000,0.00000,1.00,1.00
89,0.00000,0.00000,1.00,1.00
101,0.00000,0.00000,1.00,1.00
110,0.00000,0.00000,1.00,1.00
122,0.00000,0.00000,1.00,1.00
134,0.00000,0.00000,1.00,1.00
144,0.00000,0.00000,1.00,1.00
155,0.00000,0.00000,1.00,1.00
167,0.00000,0.00000,1.00,1.00
177,0.00000,0.00000,1.00,1.00
188,0.00000,0.00000,1.00,1.00
200,0.00000,0.00000,1.00,1.00
211,0.00000,0.00000,1.00,1.00
222,0.00000,0.00000,1.00,1.00
234,0.00000,0.00000,1.00,1.00
244,0.00000,0.00000,1.00,1.00
256,0.00000,0.00000,1.00,1.00
267,0.00000,0.00000,1.00,1.00
278,0.00000,0.00000,1.00,1.00
290,0.00000,0.00000,1.00,1.00
301,0.00000,0.00000,1.00,1.00
311,0.00000,0.00000,1.00,1.00
322,0.00000,0.00000,1.00,1.00
335,0.00000,0.00000,1.00,1.00
345,0.00000,0.00000,1.00,1.00
356,0.00000,0.00000,1.00,1.00
368,0.00000,0.00000,1.00,1.00
378,0.00000,0.00000,1.00,1.00
389,0.00000,0.00000,1.00,1.00
401,0.00000,0.00000,1.00,1.00
412,0.00000,0.00000,1.00,1.00
423,0.00000,0.00000,1.00,1.00
435,0.00000,0.00000,1.00,1.00
445,0.00000,0.00000,1.00,1.00
457,0.00000,0.00000,1.00,1.00
468,0.00000,0.00000,1.00,1.00
478,0.00000,0.00000,1.00,1.00
490,0.00000,0.00000,1.00,1.00
502,0.00000,0.00000,1.00,1.00
512,0.00000,0.00000,1.00,1.00
523,0.00000,0.00000,1.00,1.00
535,0.00000,0.00000,1.00,1.00
545,0.00000,0.00000,1.00,1.00
557,0.00000,0.00000,1.00,1.00
569,0.00000,0.00000,1.00,1.00
579,0.00000,0.00000,1.00,1.00
591,0.00000,0.00000,1.00,1.00
602,0.00000,0.00000,1.00,1.00
612,0.00000,0.00000,1.00,1.00
624,0.00000,0.00000,1.00,1.00
635,0.00000,0.00000,1.00,1.00
646,0.00000,0.00000,1.00,1.00
658,0.00000,0.00000,1.00,1.00
669,0.00000,0.00000,1.00,1.00
679,0.00000,0.00000,1.00,1.00
691,0.00000,0.00000,1.00,1.00
702,0.00000,0.00000,1.00,1.00
712,0.00000,0.00000,1.00,1.00
724,0.00000,0.00000,1.00,1.00
736,0.00000,0.00000,1.00,1.00
746,0.00000,0.00000,1.00,1.00
758,0.00000,0.00000,1.00,1.00
769,0.00000,0.00000,1.00,1.00
779,0.00000,0.00000,1.00,1.00
791,0.00000,0.00000,1.00,1.00
802,0.00000,0.00000,1.00,1.00
813,0.00000,0.00000,1.00,1.00
825,0.00000,0.00000,1.00,1.00
836,0.00000,0.00000,1.00,1.00
846,0.00000,0.00000,1.00,1.00
858,0.00000,0.00000,1.00,1.00
869,0.00000,0.00000,1.00,1.00
880,0.00000,0.00000,1.00,1.00
892,0.00000,0.00000,1.00,1.00
903,0.00000,0.00000,1.00,1.00
913,0.00000,0.00000,1.00,1.00
925,0.00000,0.00000,1.00,1.00
936,0.00000,0.00000,1.00,1.00
947,0.00000,0.00000,1.00,1.00
959,0.00000,0.00000,1.00,1.00
970,0.00000,0.00000,1.00,1.00
980,0.00000,0.00000,1.00,1.00
992,0.00000,0.00000,1.00,1.00
1003,0.00000,0.00000,1.00,1.00
1013,0.00000,0.00000,1.00,1.00
1025,0.00000,0.00000,1.00,1.00
1036,0.00000,0.00000,1.00,1.00
1046,0.00000,0.00000,1.00,1.00
1058,0.00000,0.00000,1.00,1.00
1069,0.00000,0.00000,1.00,1.00
1080,0.00000,0.00000,1.00,1.00
1092,0.00000,0.00000,1.00,1.00
1103,0.00000,0.00000,1.00,1.00
1113,0.00000,0.00000,1.00,1.00
1125,0.00000,0.00000,1.00,1.00
1137,0.00000,0.00000,1.00,1.00
1146,0.00000,0.00000,1.00,1.00
1158,0.00000,0.00000,1.00,1.00
1169,0.00000,0.00000,1.00,1.00
1180,0.00000,0.00000,1.00,1.00
1192,0.00000,0.00000,1.00,1.00
1202,0.00000,0.00000,1.00,1.00
1213,0.00000,0.00000,1.00,1.00
1225,0.00000,0.00000,1.00,1.00
1236,0.00000,0.00000,1.00,1.00
1246,0.00000,0.00000,1.00,1.00
1257,0.00000,0.00000,1.00,1.00
1269,0.00000,0.00000,1.00,1.00
1280,0.00000,0.00000,1.00,1.00
1292,0.00000,0.00000,1.00,1.00
1303,0.00000,0.00000,1.00,1.00
1313,0.00000,0.00000,1.00,1.00
1326,0.00000,0.00000,1.00,1.00
1336,0.00000,0.00000,1.00,1.00
1347,0.00000,0.00000,1.00,1.00
1359,0.00000,0.00000,1.00,1.00
1370,0.00000,0.00000,1.00,1.00
1381,0.00000,0.00000,1.00,1.00
1392,0.00000,0.00000,1.00,1.00
1403,0.00000,0.00000,1.00,1.00
1414,0.00000,0.00000,1.00,1.00
1426,0.00000,0.00000,1.00,1.00
1437,0.00000,0.00000,1.00,1.00
1447,0.00000,0.00000,1.00,1.00
1460,0.00000,0.00000,1.00,1.00
1470,0.00000,0.00000,1.00,1.00
1481,0.00000,0.00000,1.00,1.00
1493,0.00000,0.00000,1.00,1.00
1504,0.00000,0.00000,1.00,1.00
1514,0.00000,0.00000,1.00,1.00
1526,0.00000,0.00000,1.00,1.00
1537,0.00000,0.00000,1.00,1.00
1548,0.00000,0.00000,1.00,1.00
1560,0.00000,0.00000,1.00,1.00
1571,0.00000,0.00000,1.00,1.00
1581,0.00000,0.00000,1.00,1.00
1593,0.00000,0.00000,1.00,1.00
1603,0.00000,0.00000,1.00,1.00
1614,0.00000,0.00000,1.00,1.00
1627,0.00000,0.00000,1.00,1.00
1637,0.00000,0.00000,1.00,1.00
1648,0.00000,0.00000,1.00,1.00
1660,0.00000,0.00000,1.00,1.00
1670,0.00000,0.00000,1.00,1.00
1681,0.00000,0.00000,1.00,1.00
1693,0.00000,0.00000,1.00,1.00
1704,0.00000,0.00000,1.00,1.00
1715,0.00000,0.00000,1.00,1.00
1727,0.00000,0.00000,1.00,1.00
1738,0.00000,0.00000,1.00,1.00
