Time_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
123,0.00,0.00,0.10200,-0.01513,0.01565,-0.99455,0.08119,0.01482,0.00121,-0.99659,-0.18264,0.00148,-0.01406,0.98308,1.00,0.08090,0.04211,0.00342,-0.99583,-0.18274,-0.02590,-0.01347,0.98273,1.00
134,0.00,0.00,0.10195,-0.01516,0.01532,-0.99456,0.08124,0.01477,0.00120,-0.99658,-0.18264,0.00155,-0.01372,0.98308,1.00,0.08096,0.04206,0.00342,-0.99582,-0.18275,-0.02584,-0.01314,0.98273,1.00
146,0.00,0.00,0.10197,-0.01522,0.01502,-0.99456,0.08122,0.01474,0.00120,-0.99659,-0.18264,0.00160,-0.01342,0.98309,1.00,0.08097,0.04204,0.00342,-0.99582,-0.18275,-0.02578,-0.01284,0.98274,1.00
156,0.00,0.00,0.10184,-0.01535,0.01475,-0.99457,0.08181,0.01619,0.00133,-0.99652,-0.18312,0.00027,-0.01311,0.98300,1.00,0.08154,0.04348,0.00356,-0.99571,-0.18320,-0.02712,-0.01255,0.98262,1.00
167,0.00,0.00,0.10157,-0.01545,0.01479,-0.99460,0.08208,0.01630,0.00134,-0.99649,-0.18312,0.00026,-0.01315,0.98300,1.00,0.08181,0.04359,0.00358,-0.99569,-0.18320,-0.02713,-0.01260,0.98262,1.00
179,0.00,0.00,0.10122,-0.01553,0.01500,-0.99463,0.08243,0.01644,0.00136,-0.99646,-0.18312,0.00022,-0.01335,0.98300,1.00,0.08214,0.04374,0.00361,-0.99565,-0.18320,-0.02717,-0.01282,0.98262,1.00
190,0.00,0.00,0.10115,-0.01552,0.01514,-0.99464,0.08271,0.01648,0.00137,-0.99644,-0.18333,0.00018,-0.01350,0.98296,1.00,0.08238,0.04378,0.00362,-0.99563,-0.18337,-0.02721,-0.01297,0.98258,1.00
201,0.00,0.00,0.10124,-0.01539,0.01487,-0.99463,0.08263,0.01628,0.00135,-0.99645,-0.18333,0.00023,-0.01324,0.98296,1.00,0.08231,0.04358,0.00360,-0.99565,-0.18337,-0.02717,-0.01271,0.98259,1.00
213,0.00,0.00,0.10163,-0.01525,0.01445,-0.99460,0.08224,0.01603,0.00132,-0.99648,-0.18333,0.00030,-0.01284,0.98297,1.00,0.08195,0.04333,0.00357,-0.99569,-0.18339,-0.02709,-0.01229,0.98259,1.00
223,0.00,0.00,0.10214,-0.01514,0.01401,-0.99456,0.08130,0.01572,0.00128,-0.99656,-0.18289,0.00047,-0.01240,0.98306,1.00,0.08103,0.04300,0.00350,-0.99578,-0.18295,-0.02691,-0.01181,0.98268,1.00
234,0.00,0.00,0.10254,-0.01515,0.01393,-0.99452,0.08090,0.01569,0.00127,-0.99660,-0.18289,0.00048,-0.01231,0.98306,1.00,0.08064,0.04298,0.00348,-0.99581,-0.18296,-0.02689,-0.01170,0.98268,1.00
246,0.00,0.00,0.10258,-0.01512,0.01379,-0.99451,0.08086,0.01563,0.00127,-0.99660,-0.18289,0.00051,-0.01218,0.98306,1.00,0.08060,0.04292,0.00347,-0.99582,-0.18296,-0.02687,-0.01156,0.98269,1.00
257,0.00,0.00,0.10289,-0.01498,0.01364,-0.99449,0.08130,0.01557,0.00127,-0.99657,-0.18362,0.00042,-0.01204,0.98292,1.00,0.08102,0.04286,0.00349,-0.99578,-0.18366,-0.02696,-0.01143,0.98255,1.00
267,0.00,0.00,0.10320,-0.01476,0.01350,-0.99446,0.08100,0.01532,0.00124,-0.99660,-0.18362,0.00044,-0.01191,0.98293,1.00,0.08073,0.04260,0.00345,-0.99582,-0.18367,-0.02693,-0.01129,0.98255,1.00
279,0.00,0.00,0.10349,-0.01441,0.01336,-0.99444,0.08071,0.01494,0.00121,-0.99662,-0.18362,0.00046,-0.01181,0.98293,1.00,0.08045,0.04222,0.00341,-0.99586,-0.18367,-0.02691,-0.01117,0.98256,1.00
290,0.00,0.00,0.10380,-0.01411,0.01317,-0.99441,0.08425,0.01464,0.00124,-0.99634,-0.18741,0.00048,-0.01164,0.98221,1.00,0.08396,0.04195,0.00354,-0.99558,-0.18743,-0.02693,-0.01109,0.98185,1.00
301,0.00,0.00,0.10413,-0.01381,0.01292,-0.99438,0.08394,0.01428,0.00120,-0.99637,-0.18741,0.00052,-0.01142,0.98221,1.00,0.08365,0.04159,0.00349,-0.99562,-0.18744,-0.02689,-0.01085,0.98185,1.00
313,0.00,0.00,0.10436,-0.01362,0.01282,-0.99436,0.08371,0.01407,0.00118,-0.99639,-0.18741,0.00054,-0.01134,0.98222,1.00,0.08343,0.04137,0.00347,-0.99565,-0.18744,-0.02687,-0.01076,0.98185,1.00
323,0.00,0.00,0.10446,-0.01339,0.01270,-0.99436,0.10649,0.01102,0.00118,-0.99425,-0.20991,0.00358,-0.01123,0.97765,1.00,0.10615,0.03852,0.00412,-0.99360,-0.20989,-0.02408,-0.01127,0.97736,1.00
334,0.00,0.00,0.10443,-0.01330,0.01270,-0.99436,0.10652,0.01094,0.00117,-0.99425,-0.20991,0.00358,-0.01124,0.97765,1.00,0.10618,0.03844,0.00411,-0.99359,-0.20989,-0.02409,-0.01128,0.97736,1.00
346,0.00,0.00,0.10426,-0.01326,0.01283,-0.99438,0.10669,0.01094,0.00117,-0.99423,-0.20991,0.00355,-0.01137,0.97765,1.00,0.10635,0.03845,0.00412,-0.99358,-0.20989,-0.02412,-0.01142,0.97736,1.00
357,0.00,0.00,0.10382,-0.01327,0.01317,-0.99442,0.10890,0.00748,0.00082,-0.99402,-0.21160,0.00710,-0.01169,0.97726,1.00,0.10857,0.03502,0.00383,-0.99346,-0.21162,-0.02061,-0.01181,0.97706,1.00
368,0.00,0.00,0.10363,-0.01305,0.01331,-0.99444,0.10909,0.00732,0.00080,-0.99400,-0.21160,0.00706,-0.01184,0.97726,1.00,0.10875,0.03485,0.00382,-0.99345,-0.21161,-0.02065,-0.01198,0.97706,1.00
380,0.00,0.00,0.10401,-0.01267,0.01291,-0.99441,0.10871,0.00682,0.00075,-0.99405,-0.21160,0.00714,-0.01149,0.97726,1.00,0.10840,0.03436,0.00375,-0.99351,-0.21162,-0.02056,-0.01161,0.97707,1.00
390,0.00,0.00,0.10469,-0.01224,0.01225,-0.99435,0.10741,0.00644,0.00070,-0.99419,-0.21097,0.00701,-0.01089,0.97741,1.00,0.10714,0.03396,0.00366,-0.99366,-0.21102,-0.02068,-0.01095,0.97720,1.00
401,0.00,0.00,0.10511,-0.01191,0.01173,-0.99432,0.10700,0.00595,0.00064,-0.99424,-0.21097,0.00711,-0.01040,0.97741,1.00,0.10675,0.03347,0.00360,-0.99372,-0.21103,-0.02057,-0.01044,0.97721,1.00
413,0.00,0.00,0.10535,-0.01173,0.01153,-0.99430,0.10676,0.00572,0.00061,-0.99427,-0.21097,0.00715,-0.01022,0.97741,1.00,0.10652,0.03323,0.00356,-0.99375,-0.21103,-0.02053,-0.01025,0.97721,1.00
424,0.00,0.00,0.10533,-0.01155,0.01136,-0.99431,0.10709,0.00452,0.00049,-0.99424,-0.21126,0.00816,-0.01006,0.97734,1.00,0.10687,0.03204,0.00345,-0.99375,-0.21133,-0.01953,-0.01011,0.97717,1.00
435,0.00,0.00,0.10524,-0.01144,0.01127,-0.99432,0.10718,0.00438,0.00047,-0.99423,-0.21126,0.00818,-0.00999,0.97734,1.00,0.10697,0.03191,0.00343,-0.99374,-0.21134,-0.01951,-0.01004,0.97717,1.00
447,0.00,0.00,0.10500,-0.01124,0.01125,-0.99435,0.10743,0.00418,0.00045,-0.99420,-0.21126,0.00818,-0.00999,0.97735,1.00,0.10721,0.03171,0.00342,-0.99372,-0.21134,-0.01951,-0.01005,0.97717,1.00
457,0.00,0.00,0.10491,-0.01088,0.01135,-0.99436,0.10811,0.00420,0.00046,-0.99413,-0.21185,0.00781,-0.01012,0.97722,1.00,0.10785,0.03174,0.00345,-0.99365,-0.21189,-0.01989,-0.01020,0.97704,1.00
469,0.00,0.00,0.10505,-0.01041,0.01122,-0.99435,0.10797,0.00371,0.00040,-0.99415,-0.21185,0.00783,-0.01004,0.97722,1.00,0.10772,0.03125,0.00339,-0.99368,-0.21189,-0.01987,-0.01012,0.97704,1.00
480,0.00,0.00,0.10545,-0.00987,0.01075,-0.99432,0.10758,0.00303,0.00033,-0.99419,-0.21184,0.00792,-0.00964,0.97722,1.00,0.10736,0.03056,0.00330,-0.99375,-0.21190,-0.01978,-0.00969,0.97704,1.00
491,0.00,0.00,0.10565,-0.00938,0.01020,-0.99431,0.10666,0.00133,0.00014,-0.99429,-0.21112,0.00908,-0.00914,0.97738,1.00,0.10647,0.02886,0.00309,-0.99389,-0.21120,-0.01861,-0.00916,0.97722,1.00
502,0.00,0.00,0.10543,-0.00918,0.01008,-0.99433,0.10688,0.00110,0.00012,-0.99427,-0.21112,0.00910,-0.00904,0.97738,1.00,0.10670,0.02863,0.00307,-0.99387,-0.21120,-0.01860,-0.00908,0.97722,1.00
513,0.00,0.00,0.10478,-0.00916,0.01028,-0.99440,0.10754,0.00115,0.00012,-0.99420,-0.21112,0.00905,-0.00924,0.97738,1.00,0.10734,0.02869,0.00310,-0.99380,-0.21119,-0.01865,-0.00931,0.97722,1.00
524,0.00,0.00,0.10406,-0.00931,0.01068,-0.99447,0.10852,0.00105,0.00011,-0.99409,-0.21137,0.00936,-0.00961,0.97731,1.00,0.10829,0.02860,0.00312,-0.99370,-0.21143,-0.01835,-0.00972,0.97717,1.00
535,0.00,0.00,0.10341,-0.00964,0.01094,-0.99453,0.10916,0.00145,0.00016,-0.99402,-0.21138,0.00932,-0.00983,0.97731,1.00,0.10892,0.02900,0.00318,-0.99362,-0.21143,-0.01841,-0.00998,0.97717,1.00
547,0.00,0.00,0.10302,-0.01006,0.01106,-0.99457,0.10955,0.00190,0.00021,-0.99398,-0.21138,0.00930,-0.00991,0.97731,1.00,0.10930,0.02946,0.00324,-0.99357,-0.21142,-0.01843,-0.01008,0.97717,1.00
557,0.00,0.00,0.10285,-0.01048,0.01134,-0.99458,0.10906,0.00223,0.00024,-0.99403,-0.21074,0.00942,-0.01014,0.97745,1.00,0.10880,0.02978,0.00326,-0.99361,-0.21078,-0.01830,-0.01031,0.97731,1.00
569,0.00,0.00,0.10319,-0.01078,0.01168,-0.99453,0.10872,0.00262,0.00029,-0.99407,-0.21074,0.00935,-0.01045,0.97744,1.00,0.10845,0.03017,0.00329,-0.99364,-0.21077,-0.01837,-0.01060,0.97730,1.00
580,0.00,0.00,0.10427,-0.01098,0.01192,-0.99442,0.10764,0.00288,0.00031,-0.99419,-0.21074,0.00930,-0.01067,0.97744,1.00,0.10736,0.03042,0.00329,-0.99375,-0.21077,-0.01840,-0.01076,0.97730,1.00
591,0.00,0.00,0.10546,-0.01105,0.01187,-0.99429,0.10760,0.00235,0.00025,-0.99419,-0.21187,0.00990,-0.01062,0.97719,1.00,0.10734,0.02989,0.00323,-0.99377,-0.21193,-0.01780,-0.01067,0.97707,1.00
602,0.00,0.00,0.10669,-0.01110,0.01202,-0.99416,0.10638,0.00244,0.00026,-0.99432,-0.21187,0.00987,-0.01077,0.97719,1.00,0.10611,0.02996,0.00320,-0.99390,-0.21192,-0.01782,-0.01075,0.97706,1.00
614,0.00,0.00,0.10787,-0.01121,0.01233,-0.99403,0.10520,0.00263,0.00028,-0.99445,-0.21188,0.00980,-0.01107,0.97718,1.00,0.10492,0.03014,0.00318,-0.99402,-0.21192,-0.01787,-0.01099,0.97706,1.00
625,0.00,0.00,0.10890,-0.01122,0.01284,-0.99391,0.10510,0.00192,0.00020,-0.99446,-0.21278,0.01058,-0.01158,0.97697,1.00,0.10482,0.02944,0.00310,-0.99405,-0.21285,-0.01710,-0.01147,0.97687,1.00
636,0.00,0.00,0.10986,-0.01119,0.01341,-0.99379,0.10414,0.00207,0.00022,-0.99456,-0.21279,0.01045,-0.01216,0.97697,1.00,0.10383,0.02957,0.00309,-0.99415,-0.21284,-0.01721,-0.01199,0.97686,1.00
647,0.00,0.00,0.11055,-0.01113,0.01391,-0.99371,0.10346,0.00216,0.00022,-0.99463,-0.21280,0.01034,-0.01266,0.97696,1.00,0.10312,0.02966,0.00308,-0.99422,-0.21283,-0.01731,-0.01245,0.97686,1.00
658,0.00,0.00,0.11105,-0.01088,0.01386,-0.99366,0.10471,0.00154,0.00016,-0.99450,-0.21451,0.01072,-0.01264,0.97658,1.00,0.10441,0.02905,0.00305,-0.99411,-0.21458,-0.01695,-0.01245,0.97648,1.00
669,0.00,0.00,0.11144,-0.01060,0.01364,-0.99362,0.10432,0.00120,0.00013,-0.99454,-0.21451,0.01076,-0.01246,0.97658,1.00,0.10403,0.02871,0.00300,-0.99415,-0.21458,-0.01690,-0.01225,0.97648,1.00
680,0.00,0.00,0.11176,-0.01023,0.01365,-0.99359,0.10401,0.00084,0.00009,-0.99458,-0.21451,0.01075,-0.01250,0.97658,1.00,0.10372,0.02834,0.00296,-0.99420,-0.21458,-0.01691,-0.01228,0.97648,1.00
692,0.00,0.00,0.11187,-0.00988,0.01372,-0.99358,0.10387,0.00091,0.00010,-0.99459,-0.21448,0.01034,-0.01261,0.97659,1.00,0.10362,0.02842,0.00296,-0.99421,-0.21459,-0.01732,-0.01238,0.97647,1.00
703,0.00,0.00,0.11182,-0.00944,0.01409,-0.99358,0.10393,0.00060,0.00006,-0.99458,-0.21448,0.01025,-0.01303,0.97659,1.00,0.10366,0.02811,0.00293,-0.99421,-0.21458,-0.01741,-0.01280,0.97647,1.00
714,0.00,0.00,0.11187,-0.00906,0.01450,-0.99358,0.10388,0.00037,0.00004,-0.99459,-0.21449,0.01015,-0.01348,0.97658,1.00,0.10359,0.02788,0.00290,-0.99423,-0.21458,-0.01751,-0.01325,0.97646,1.00
725,0.00,0.00,0.11186,-0.00877,0.01463,-0.99358,0.10331,0.00064,0.00007,-0.99465,-0.21392,0.00958,-0.01364,0.97671,1.00,0.10303,0.02814,0.00292,-0.99428,-0.21403,-0.01807,-0.01339,0.97657,1.00
736,0.00,0.00,0.11184,-0.00848,0.01447,-0.99358,0.10333,0.00032,0.00003,-0.99465,-0.21392,0.00961,-0.01351,0.97671,1.00,0.10306,0.02782,0.00288,-0.99428,-0.21403,-0.01804,-0.01327,0.97657,1.00
747,0.00,0.00,0.11182,-0.00829,0.01411,-0.99359,0.10336,0.00001,0.00000,-0.99464,-0.21392,0.00969,-0.01318,0.97671,1.00,0.10311,0.02752,0.00285,-0.99429,-0.21404,-0.01797,-0.01294,0.97657,1.00
758,0.00,0.00,0.11177,-0.00815,0.01355,-0.99361,0.10342,-0.00017,-0.00002,-0.99464,-0.21392,0.00969,-0.01263,0.97672,1.00,0.10324,0.02733,0.00284,-0.99428,-0.21410,-0.01797,-0.01239,0.97657,1.00
770,0.00,0.00,0.11180,-0.00804,0.01289,-0.99361,0.10337,-0.00050,-0.00005,-0.99464,-0.21391,0.00983,-0.01199,0.97673,1.00,0.10323,0.02701,0.00280,-0.99429,-0.21411,-0.01783,-0.01175,0.97658,1.00
781,0.00,0.00,0.11186,-0.00793,0.01252,-0.99361,0.10332,-0.00072,-0.00007,-0.99465,-0.21391,0.00990,-0.01164,0.97673,1.00,0.10319,0.02679,0.00278,-0.99430,-0.21412,-0.01775,-0.01139,0.97658,1.00
792,0.00,0.00,0.11173,-0.00793,0.01238,-0.99363,0.10204,-0.00005,0.00000,-0.99478,-0.21254,0.00919,-0.01151,0.97704,1.00,0.10192,0.02745,0.00281,-0.99441,-0.21274,-0.01844,-0.01123,0.97687,1.00
803,0.00,0.00,0.11176,-0.00791,0.01250,-0.99362,0.10201,-0.00002,0.00000,-0.99478,-0.21254,0.00917,-0.01163,0.97704,1.00,0.10188,0.02747,0.00281,-0.99441,-0.21273,-0.01847,-0.01135,0.97687,1.00
814,0.00,0.00,0.11171,-0.00798,0.01256,-0.99363,0.10206,0.00006,0.00001,-0.99478,-0.21254,0.00916,-0.01168,0.97704,1.00,0.10193,0.02756,0.00282,-0.99441,-0.21273,-0.01848,-0.01141,0.97687,1.00
825,0.00,0.00,0.11154,-0.00797,0.01255,-0.99365,0.10225,-0.00018,-0.00002,-0.99476,-0.21255,0.00939,-0.01167,0.97704,1.00,0.10208,0.02732,0.00280,-0.99440,-0.21271,-0.01825,-0.01140,0.97688,1.00
836,0.00,0.00,0.11151,-0.00804,0.01259,-0.99365,0.10228,-0.00010,-0.00001,-0.99476,-0.21255,0.00938,-0.01170,0.97704,1.00,0.10211,0.02740,0.00281,-0.99439,-0.21271,-0.01826,-0.01144,0.97688,1.00
847,0.00,0.00,0.11123,-0.00831,0.01267,-0.99368,0.10255,0.00019,0.00002,-0.99473,-0.21255,0.00937,-0.01175,0.97703,1.00,0.10238,0.02769,0.00285,-0.99436,-0.21271,-0.01827,-0.01150,0.97688,1.00
859,0.00,0.00,0.11088,-0.00832,0.01254,-0.99372,0.10292,-0.00029,-0.00003,-0.99469,-0.21256,0.00986,-0.01162,0.97703,1.00,0.10274,0.02722,0.00281,-0.99433,-0.21272,-0.01779,-0.01139,0.97689,1.00
870,0.00,0.00,0.11023,-0.00846,0.01239,-0.99379,0.10357,-0.00019,-0.00002,-0.99462,-0.21256,0.00989,-0.01145,0.97703,1.00,0.10340,0.02732,0.00284,-0.99426,-0.21272,-0.01777,-0.01126,0.97689,1.00
881,0.00,0.00,0.10955,-0.00851,0.01262,-0.99387,0.10425,-0.00007,-0.00001,-0.99455,-0.21256,0.00985,-0.01167,0.97703,1.00,0.10407,0.02745,0.00287,-0.99419,-0.21272,-0.01782,-0.01151,0.97688,1.00
892,0.00,0.00,0.10907,-0.00863,0.01284,-0.99391,0.10735,-0.00093,-0.00010,-0.99422,-0.21513,0.01090,-0.01184,0.97645,1.00,0.10716,0.02661,0.00287,-0.99388,-0.21528,-0.01681,-0.01178,0.97634,1.00
903,0.00,0.00,0.10884,-0.00867,0.01290,-0.99394,0.10758,-0.00087,-0.00009,-0.99420,-0.21513,0.01088,-0.01190,0.97645,1.00,0.10739,0.02667,0.00288,-0.99386,-0.21528,-0.01682,-0.01185,0.97634,1.00
914,0.00,0.00,0.10864,-0.00864,0.01290,-0.99396,0.10779,-0.00090,-0.00010,-0.99417,-0.21513,0.01088,-0.01189,0.97645,1.00,0.10759,0.02664,0.00288,-0.99383,-0.21528,-0.01683,-0.01186,0.97634,1.00
925,0.00,0.00,0.10838,-0.00882,0.01288,-0.99399,0.10753,-0.00099,-0.00011,-0.99420,-0.21462,0.01115,-0.01186,0.97656,1.00,0.10734,0.02655,0.00287,-0.99386,-0.21478,-0.01656,-0.01183,0.97645,1.00
936,0.00,0.00,0.10825,-0.00895,0.01277,-0.99400,0.10766,-0.00090,-0.00010,-0.99419,-0.21462,0.01117,-0.01173,0.97656,1.00,0.10748,0.02665,0.00288,-0.99385,-0.21478,-0.01653,-0.01171,0.97645,1.00
948,0.00,0.00,0.10809,-0.00914,0.01278,-0.99402,0.10782,-0.00071,-0.00008,-0.99417,-0.21462,0.01118,-0.01172,0.97656,1.00,0.10763,0.02684,0.00291,-0.99382,-0.21478,-0.01653,-0.01170,0.97645,1.00
959,0.00,0.00,0.10815,-0.00930,0.01281,-0.99401,0.10877,-0.00021,-0.00002,-0.99407,-0.21563,0.01085,-0.01172,0.97635,1.00,0.10859,0.02735,0.00299,-0.99371,-0.21578,-0.01687,-0.01173,0.97623,1.00
970,0.00,0.00,0.10820,-0.00954,0.01275,-0.99400,0.10872,0.00000,0.00000,-0.99407,-0.21563,0.01087,-0.01164,0.97635,1.00,0.10853,0.02756,0.00301,-0.99371,-0.21578,-0.01685,-0.01164,0.97623,1.00
981,0.00,0.00,0.10842,-0.00965,0.01243,-0.99398,0.10850,0.00000,0.00000,-0.99410,-0.21562,0.01094,-0.01131,0.97635,1.00,0.10833,0.02755,0.00300,-0.99373,-0.21579,-0.01678,-0.01130,0.97623,1.00
992,0.00,0.00,0.10866,-0.00984,0.01214,-0.99396,0.10835,-0.00012,-0.00001,-0.99411,-0.21571,0.01122,-0.01100,0.97633,1.00,0.10820,0.02743,0.00299,-0.99375,-0.21588,-0.01650,-0.01099,0.97622,1.00
1003,0.00,0.00,0.10899,-0.01003,0.01200,-0.99392,0.10801,0.00001,0.00000,-0.99415,-0.21571,0.01125,-0.01084,0.97633,1.00,0.10787,0.02756,0.00299,-0.99378,-0.21589,-0.01646,-0.01081,0.97622,1.00
1015,0.00,0.00,0.10932,-0.01014,0.01193,-0.99388,0.10769,0.00010,0.00001,-0.99418,-0.21571,0.01127,-0.01077,0.97633,1.00,0.10755,0.02764,0.00299,-0.99381,-0.21589,-0.01644,-0.01072,0.97622,1.00
1026,0.00,0.00,0.10952,-0.01025,0.01184,-0.99386,0.10741,-0.00026,-0.00003,-0.99422,-0.21563,0.01172,-0.01067,0.97635,1.00,0.10725,0.02728,0.00294,-0.99385,-0.21579,-0.01598,-0.01061,0.97625,1.00
1037,0.00,0.00,0.10979,-0.01040,0.01162,-0.99383,0.10713,-0.00018,-0.00002,-0.99424,-0.21562,0.01177,-0.01044,0.97635,1.00,0.10699,0.02736,0.00294,-0.99388,-0.21580,-0.01593,-0.01036,0.97625,1.00
1048,0.00,0.00,0.11020,-0.01061,0.01148,-0.99379,0.10672,-0.00003,0.00000,-0.99429,-0.21562,0.01181,-0.01028,0.97635,1.00,0.10658,0.02750,0.00295,-0.99392,-0.21580,-0.01589,-0.01018,0.97626,1.00
1059,0.00,0.00,0.11063,-0.01086,0.01136,-0.99374,0.10707,-0.00015,-0.00002,-0.99425,-0.21639,0.01216,-0.01013,0.97618,1.00,0.10692,0.02739,0.00295,-0.99389,-0.21655,-0.01554,-0.01002,0.97610,1.00
1070,0.00,0.00,0.11100,-0.01102,0.01116,-0.99370,0.10670,-0.00006,-0.00001,-0.99429,-0.21639,0.01221,-0.00992,0.97618,1.00,0.10656,0.02748,0.00295,-0.99392,-0.21655,-0.01549,-0.00980,0.97610,1.00
1081,0.00,0.00,0.11137,-0.01119,0.01108,-0.99365,0.10633,0.00007,0.00001,-0.99433,-0.21639,0.01223,-0.00983,0.97618,1.00,0.10620,0.02761,0.00295,-0.99396,-0.21655,-0.01546,-0.00968,0.97610,1.00
1093,0.00,0.00,0.11190,-0.01127,0.01122,-0.99359,0.10651,-0.00066,-0.00007,-0.99431,-0.21708,0.01306,-0.00996,0.97602,1.00,0.10635,0.02688,0.00288,-0.99396,-0.21723,-0.01463,-0.00980,0.97596,1.00
1104,0.00,0.00,0.11226,-0.01141,0.01147,-0.99355,0.10615,-0.00044,-0.00005,-0.99435,-0.21708,0.01301,-0.01019,0.97601,1.00,0.10598,0.02709,0.00289,-0.99400,-0.21722,-0.01468,-0.01002,0.97596,1.00
1115,0.00,0.00,0.11243,-0.01160,0.01173,-0.99352,0.10598,-0.00018,-0.00002,-0.99437,-0.21709,0.01296,-0.01044,0.97601,1.00,0.10579,0.02736,0.00291,-0.99401,-0.21722,-0.01473,-0.01025,0.97596,1.00
1126,0.00,0.00,0.11300,-0.01172,0.01193,-0.99345,0.10528,0.00012,0.00001,-0.99444,-0.21696,0.01279,-0.01063,0.97604,1.00,0.10506,0.02765,0.00292,-0.99408,-0.21707,-0.01489,-0.01041,0.97599,1.00
1137,0.00,0.00,0.11359,-0.01184,0.01199,-0.99338,0.10468,0.00025,0.00003,-0.99451,-0.21696,0.01278,-0.01068,0.97604,1.00,0.10446,0.02777,0.00292,-0.99414,-0.21706,-0.01490,-0.01043,0.97599,1.00
1148,0.00,0.00,0.11387,-0.01204,0.01217,-0.99335,0.10440,0.00050,0.00005,-0.99453,-0.21696,0.01274,-0.01084,0.97604,1.00,0.10418,0.02802,0.00294,-0.99416,-0.21706,-0.01493,-0.01057,0.97599,1.00
1159,0.00,0.00,0.11407,-0.01230,0.01242,-0.99332,0.10488,0.00116,0.00012,-0.99448,-0.21764,0.01237,-0.01105,0.97589,1.00,0.10465,0.02868,0.00302,-0.99409,-0.21773,-0.01531,-0.01079,0.97583,1.00
1171,0.00,0.00,0.11428,-0.01254,0.01264,-0.99329,0.10467,0.00146,0.00015,-0.99451,-0.21764,0.01232,-0.01124,0.97589,1.00,0.10442,0.02898,0.00304,-0.99411,-0.21773,-0.01535,-0.01097,0.97583,1.00
