Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
0,0.00000,0.00000,1.00,1.00
12,0.00000,0.00000,1.00,1.00
22,0.00000,0.00000,1.00,1.00
34,0.00000,0.00000,1.00,1.00
45,0.00000,0.00000,1.00,1.00
56,0.00000,0.00000,1.00,1.00
67,0.00000,0.00000,1.00,1.00
79,0.00000,0.00000,1.00,1.00
89,0.00000,0.00000,1.00,1.00
100,0.00000,0.00000,1.00,1.00
112,0.00000,0.00000,1.00,1.00
123,0.00000,0.00000,1.00,1.00
134,0.00000,0.00000,1.00,1.00
146,0.00000,0.00000,1.00,1.00
157,0.00000,0.00000,1.00,1.00
167,0.00000,0.00000,1.00,1.00
179,0.00000,0.00000,1.00,1.00
190,0.00000,0.00000,1.00,1.00
201,0.00000,0.00000,1.00,1.00
213,0.00000,0.00000,1.00,1.00
224,0.00000,0.00000,1.00,1.00
234,0.00000,0.00000,1.00,1.00
246,0.00000,0.00000,1.00,1.00
257,0.00000,0.00000,1.00,1.00
268,0.00000,0.00000,1.00,1.00
280,0.00000,0.00000,1.00,1.00
290,0.00000,0.00000,1.00,1.00
301,0.00000,0.00000,1.00,1.00
313,0.00000,0.00000,1.00,1.00
324,0.00000,0.00000,1.00,1.00
335,0.00000,0.00000,1.00,1.00
346,0.00000,0.00000,1.00,1.00
357,0.00000,0.00000,1.00,1.00
368,0.00000,0.00000,1.00,1.00
380,0.00000,0.00000,1.00,1.00
391,0.00000,0.00000,1.00,1.00
401,0.00000,0.00000,1.00,1.00
414,0.00000,0.00000,1.00,1.00
424,0.00000,0.00000,1.00,1.00
435,0.00000,0.00000,1.00,1.00
447,0.00000,0.00000,1.00,1.00
458,0.00000,0.00000,1.00,1.00
469,0.00000,0.00000,1.00,1.00
480,0.00000,0.00000,1.00,1.00
491,0.00000,0.00000,1.00,1.00
502,0.00000,0.00000,1.00,1.00
514,0.00000,0.00000,1.00,1.00
524,0.00000,0.00000,1.00,1.00
536,0.00000,0.00000,1.00,1.00
547,0.00000,0.00000,1.00,1.00
558,0.00000,0.00000,1.00,1.00
569,0.00000,0.00000,1.00,1.00
581,0.00000,0.00000,1.00,1.00
591,0.00000,0.00000,1.00,1.00
602,0.00000,0.00000,1.00,1.00
614,0.00000,0.00000,1.00,1.00
625,0.00000,0.00000,1.00,1.00
636,0.00000,0.00000,1.00,1.00
648,0.00000,0.00000,1.00,1.00
658,0.00000,0.00000,1.00,1.00
669,0.00000,0.00000,1.00,1.00
681,0.00000,0.00000,1.00,1.00
692,0.00000,0.00000,1.00,1.00
703,0.00000,0.00000,1.00,1.00
714,0.00000,0.00000,1.00,1.00
725,0.00000,0.00000,1.00,1.00
736,0.00000,0.00000,1.00,1.00
748,0.00000,0.00000,1.00,1.00
758,0.00000,0.00000,1.00,1.00
769,0.00000,0.00000,1.00,1.00
781,0.00000,0.00000,1.00,1.00
792,0.00000,0.00000,1.00,1.00
803,0.00000,0.00000,1.00,1.00
815,0.00000,0.00000,1.00,1.00
825,0.00000,0.00000,1.00,1.00
836,0.00000,0.00000,1.00,1.00
848,0.00000,0.00000,1.00,1.00
858,0.00000,0.00000,1.00,1.00
870,0.00000,0.00000,1.00,1.00
881,0.00000,0.00000,1.00,1.00
892,0.00000,0.00000,1.00,1.00
903,0.00000,0.00000,1.00,1.00
915,0.00000,0.00000,1.00,1.00
926,0.00000,0.00000,1.00,1.00
937,0.00000,0.00000,1.00,1.00
949,0.00000,0.00000,1.00,1.00
959,0.00000,0.00000,1.00,1.00
970,0.00000,0.00000,1.00,1.00
982,0.00000,0.00000,1.00,1.00
992,0.00000,0.00000,1.00,1.00
1003,0.00000,0.00000,1.00,1.00
1015,0.00000,0.00000,1.00,1.00
1026,0.00000,0.00000,1.00,1.00
1037,0.00000,0.00000,1.00,1.00
1049,0.00000,0.00000,1.00,1.00
1059,0.00000,0.00000,1.00,1.00
1070,0.00000,0.00000,1.00,1.00
1082,0.00000,0.00000,1.00,1.00
1092,0.00000,0.00000,1.00,1.00
1104,0.00000,0.00000,1.00,1.00
1116,0.00000,0.00000,1.00,1.00
1126,0.00000,0.00000,1.00,1.00
1137,0.00000,0.00000,1.00,1.00
1149,0.00000,0.00000,1.00,1.00
1159,0.00000,0.00000,1.00,1.00
1170,0.00000,0.00000,1.00,1.00
1182,0.00000,0.00000,1.00,1.00
1193,0.00000,0.00000,1.00,1.00
1204,0.00000,0.00000,1.00,1.00
1216,0.00000,0.00000,1.00,1.00
1226,0.00000,0.00000,1.00,1.00
1237,0.00000,0.00000,1.00,1.00
1249,0.00000,0.00000,1.00,1.00
1259,0.00000,0.00000,1.00,1.00
1271,0.00000,0.00000,1.00,1.00
1283,0.00000,0.00000,1.00,1.00
1293,0.00000,0.00000,1.00,1.00
1304,0.00000,0.00000,1.00,1.00
1316,0.00000,0.00000,1.00,1.00
1326,0.00000,0.00000,1.00,1.00
1337,0.00000,0.00000,1.00,1.00
1349,0.00000,0.00000,1.00,1.00
1360,0.00000,0.00000,1.00,1.00
1371,0.00000,0.00000,1.00,1.00
1383,0.00000,0.00000,1.00,1.00
1393,0.00000,0.00000,1.00,1.00
1405,0.00000,0.00000,1.00,1.00
1417,0.00000,0.00000,1.00,1.00
1427,0.00000,0.00000,1.00,1.00
1438,0.00000,0.00000,1.00,1.00
1449,0.00000,0.00000,1.00,1.00
1459,0.00000,0.00000,1.00,1.00
1471,0.00000,0.00000,1.00,1.00
1483,0.00000,0.00000,1.00,1.00
1493,0.00000,0.00000,1.00,1.00
1504,0.00000,0.00000,1.00,1.00
1516,0.00000,0.00000,1.00,1.00
1526,0.00000,0.00000,1.00,1.00
1538,0.00000,0.00000,1.00,1.00
1550,0.00000,0.00000,1.00,1.00
1560,0.00000,0.00000,1.00,1.00
1571,0.00000,0.00000,1.00,1.00
1583,0.00000,0.00000,1.00,1.00
1594,0.00000,0.00000,1.00,1.00
1605,0.00000,0.00000,1.00,1.00
1617,0.00000,0.00000,1.00,1.00
1627,0.00000,0.00000,1.00,1.00
1638,0.00000,0.00000,1.00,1.00
1650,0.00000,0.00000,1.00,1.00
1660,0.00000,0.00000,1.00,1.00
1671,0.00000,0.00000,1.00,1.00
1684,0.00000,0.00000,1.00,1.00
1694,0.00000,0.00000,1.00,1.00
1705,0.00000,0.00000,1.00,1.00
1717,0.00000,0.00000,1.00,1.00
1727,0.00000,0.00000,1.00,1.00
1738,0.00000,0.00000,1.00,1.00
1750,0.00000,0.00000,1.00,1.00
1761,0.00000,0.00000,1.00,1.00
1772,0.00000,0.00000,1.00,1.00
1784,0.00000,0.00000,1.00,1.00
1794,0.00000,0.00000,1.00,1.00
1805,0.00000,0.00000,1.00,1.00
1817,0.00000,0.00000,1.00,1.00
1827,0.00000,0.00000,1.00,1.00
1838,0.00000,0.00000,1.00,1.00
1850,0.00000,0.00000,1.00,1.00
1861,0.00000,0.00000,1.00,1.00
1872,0.00000,0.00000,1.00,1.00
1884,0.00000,0.00000,1.00,1.00
1894,0.00000,0.00000,1.00,1.00
1906,0.00000,0.00000,1.00,1.00
1917,0.00000,0.00000,1.00,1.00
1928,0.00000,0.00000,1.00,1.00
1939,0.00000,0.00000,1.00,1.00
1951,0.00000,0.00000,1.00,1.00
1961,0.00000,0.00000,1.00,1.00
1973,0.00000,0.00000,1.00,1.00
1984,0.00000,0.00000,1.00,1.00
1994,0.00000,0.00000,1.00,1.00
2006,0.00000,0.00000,1.00,1.00
2018,0.00000,0.00000,1.00,1.00
2028,0.00000,0.00000,1.00,1.00
2039,0.00000,0.00000,1.00,1.00
2051,0.00000,0.00000,1.00,1.00
2061,0.00000,0.00000,1.00,1.00
2073,0.00000,0.00000,1.00,1.00
2084,0.00000,0.00000,1.00,1.00
2095,0.00000,0.00000,1.00,1.00
2106,0.00000,0.00000,1.00,1.00
2118,0.00000,0.00000,1.00,1.00
2128,0.00000,0.00000,1.00,1.00
2140,0.00000,0.00000,1.00,1.00
2151,0.00000,0.00000,1.00,1.00
