Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
0,0.00000,-0.02051,0.01296,-0.03823,0.99897,-0.03162,0.00209,0.00007,0.99950,-0.05201,0.01624,-0.03778,0.99780,1.00,-0.03154,-0.02502,-0.00079,0.99919,-0.05296,-0.01086,-0.03807,0.99781,1.00
10,0.41989,-0.02045,0.01295,-0.03826,0.99897,-0.02901,0.00383,0.00011,0.99957,-0.04927,0.01789,-0.03783,0.99791,1.00,-0.02896,-0.02327,-0.00067,0.99931,-0.05026,-0.00921,-0.03805,0.99797,1.00
22,0.86521,-0.02028,0.01294,-0.03819,0.99898,-0.02918,0.00385,0.00011,0.99957,-0.04927,0.01789,-0.03776,0.99791,1.00,-0.02912,-0.02326,-0.00068,0.99930,-0.05026,-0.00921,-0.03799,0.99797,1.00
33,1.33446,-0.02006,0.01287,-0.03820,0.99899,-0.02940,0.00391,0.00011,0.99956,-0.04927,0.01789,-0.03777,0.99791,1.00,-0.02934,-0.02320,-0.00068,0.99930,-0.05026,-0.00921,-0.03801,0.99797,1.00
44,1.75677,-0.01976,0.01284,-0.03821,0.99899,-0.02847,0.00398,0.00011,0.99959,-0.04804,0.01790,-0.03780,0.99797,1.00,-0.02843,-0.02313,-0.00066,0.99933,-0.04904,-0.00920,-0.03802,0.99803,1.00
55,2.20498,-0.01965,0.01272,-0.03832,0.99899,-0.02858,0.00409,0.00012,0.99958,-0.04804,0.01789,-0.03791,0.99797,1.00,-0.02853,-0.02302,-0.00066,0.99933,-0.04904,-0.00921,-0.03814,0.99803,1.00
67,2.66418,-0.01958,0.01267,-0.03841,0.99899,-0.02866,0.00412,0.00012,0.99958,-0.04804,0.01789,-0.03799,0.99796,1.00,-0.02861,-0.02298,-0.00066,0.99933,-0.04904,-0.00921,-0.03823,0.99802,1.00
78,3.08939,-0.01951,0.01261,-0.03847,0.99899,-0.02953,0.00433,0.00013,0.99955,-0.04884,0.01807,-0.03804,0.99792,1.00,-0.02948,-0.02277,-0.00067,0.99931,-0.04983,-0.00902,-0.03830,0.99798,1.00
88,3.52038,-0.01956,0.01258,-0.03857,0.99899,-0.02949,0.00436,0.00013,0.99956,-0.04884,0.01807,-0.03814,0.99791,1.00,-0.02943,-0.02275,-0.00067,0.99931,-0.04983,-0.00903,-0.03840,0.99798,1.00
100,3.97363,-0.01948,0.01255,-0.03860,0.99899,-0.02956,0.00438,0.00013,0.99955,-0.04884,0.01807,-0.03816,0.99791,1.00,-0.02950,-0.02272,-0.00067,0.99931,-0.04983,-0.00903,-0.03843,0.99798,1.00
111,4.39142,-0.01947,0.01255,-0.03869,0.99898,-0.02988,0.00425,0.00013,0.99954,-0.04915,0.01795,-0.03825,0.99790,1.00,-0.02983,-0.02286,-0.00068,0.99929,-0.05015,-0.00915,-0.03852,0.99796,1.00
122,4.82379,-0.01942,0.01265,-0.03886,0.99898,-0.02994,0.00414,0.00012,0.99954,-0.04915,0.01794,-0.03842,0.99789,1.00,-0.02987,-0.02297,-0.00069,0.99929,-0.05015,-0.00916,-0.03869,0.99795,1.00
134,5.28440,-0.01939,0.01278,-0.03911,0.99897,-0.02997,0.00398,0.00012,0.99954,-0.04916,0.01793,-0.03866,0.99788,1.00,-0.02989,-0.02313,-0.00069,0.99929,-0.05015,-0.00917,-0.03894,0.99794,1.00
144,5.69288,-0.01936,0.01293,-0.03927,0.99896,-0.02994,0.00377,0.00011,0.99954,-0.04911,0.01787,-0.03883,0.99788,1.00,-0.02987,-0.02333,-0.00070,0.99928,-0.05011,-0.00923,-0.03910,0.99794,1.00
155,6.11972,-0.01940,0.01304,-0.03933,0.99895,-0.02989,0.00367,0.00011,0.99955,-0.04911,0.01787,-0.03888,0.99788,1.00,-0.02982,-0.02344,-0.00070,0.99928,-0.05011,-0.00923,-0.03916,0.99793,1.00
167,6.55043,-0.01945,0.01313,-0.03936,0.99895,-0.02984,0.00357,0.00011,0.99955,-0.04911,0.01787,-0.03891,0.99788,1.00,-0.02976,-0.02353,-0.00070,0.99928,-0.05010,-0.00923,-0.03918,0.99793,1.00
178,6.95602,-0.01961,0.01323,-0.03931,0.99895,-0.03038,0.00112,0.00003,0.99954,-0.04990,0.01554,-0.03888,0.99788,1.00,-0.03031,-0.02598,-0.00079,0.99920,-0.05091,-0.01156,-0.03916,0.99787,1.00
189,7.36973,-0.01972,0.01329,-0.03924,0.99895,-0.03026,0.00108,0.00003,0.99954,-0.04990,0.01554,-0.03881,0.99788,1.00,-0.03020,-0.02603,-0.00079,0.99920,-0.05091,-0.01155,-0.03908,0.99787,1.00
200,7.79781,-0.01969,0.01333,-0.03939,0.99894,-0.03030,0.00102,0.00003,0.99954,-0.04990,0.01554,-0.03896,0.99787,1.00,-0.03023,-0.02608,-0.00079,0.99920,-0.05091,-0.01156,-0.03923,0.99787,1.00
211,8.20168,-0.01957,0.01340,-0.03970,0.99893,-0.03288,0.00121,0.00004,0.99946,-0.05236,0.01590,-0.03922,0.99773,1.00,-0.03281,-0.02590,-0.00085,0.99913,-0.05337,-0.01120,-0.03957,0.99773,1.00
222,8.60158,-0.01952,0.01346,-0.03994,0.99892,-0.03294,0.00113,0.00004,0.99946,-0.05237,0.01589,-0.03946,0.99772,1.00,-0.03285,-0.02598,-0.00085,0.99912,-0.05337,-0.01121,-0.03981,0.99772,1.00
234,9.01255,-0.01948,0.01342,-0.04002,0.99892,-0.03298,0.00115,0.00004,0.99946,-0.05237,0.01589,-0.03954,0.99772,1.00,-0.03288,-0.02596,-0.00085,0.99912,-0.05336,-0.01122,-0.03989,0.99772,1.00
245,9.39511,-0.01944,0.01339,-0.04006,0.99892,-0.03308,0.00180,0.00006,0.99945,-0.05241,0.01650,-0.03957,0.99770,1.00,-0.03300,-0.02532,-0.00084,0.99913,-0.05342,-0.01060,-0.03993,0.99772,1.00
256,9.78608,-0.01942,0.01336,-0.04012,0.99892,-0.03311,0.00182,0.00006,0.99945,-0.05241,0.01650,-0.03963,0.99770,1.00,-0.03302,-0.02529,-0.00084,0.99913,-0.05342,-0.01061,-0.03999,0.99771,1.00
267,10.17955,-0.01940,0.01329,-0.04011,0.99892,-0.03314,0.00189,0.00006,0.99945,-0.05241,0.01650,-0.03962,0.99770,1.00,-0.03305,-0.02522,-0.00083,0.99914,-0.05342,-0.01060,-0.03998,0.99772,1.00
278,10.55119,-0.01927,0.01319,-0.04010,0.99892,-0.03320,0.00261,0.00009,0.99945,-0.05232,0.01712,-0.03961,0.99770,1.00,-0.03314,-0.02451,-0.00081,0.99915,-0.05335,-0.00999,-0.03997,0.99773,1.00
289,10.93114,-0.01899,0.01310,-0.04010,0.99893,-0.03348,0.00268,0.00009,0.99944,-0.05232,0.01712,-0.03959,0.99770,1.00,-0.03342,-0.02443,-0.00082,0.99914,-0.05335,-0.00999,-0.03998,0.99773,1.00
301,11.31259,-0.01866,0.01303,-0.04006,0.99894,-0.03382,0.00275,0.00009,0.99942,-0.05232,0.01712,-0.03955,0.99770,1.00,-0.03376,-0.02437,-0.00082,0.99913,-0.05335,-0.00999,-0.03995,0.99773,1.00
311,11.66628,-0.01833,0.01296,-0.03988,0.99895,-0.03409,0.00394,0.00013,0.99941,-0.05222,0.01825,-0.03935,0.99769,1.00,-0.03405,-0.02318,-0.00079,0.99915,-0.05327,-0.00886,-0.03977,0.99775,1.00
322,12.02233,-0.01799,0.01276,-0.03965,0.99897,-0.03444,0.00414,0.00014,0.99940,-0.05221,0.01826,-0.03912,0.99770,1.00,-0.03441,-0.02297,-0.00079,0.99914,-0.05327,-0.00885,-0.03956,0.99776,1.00
334,12.38881,-0.01760,0.01269,-0.03936,0.99899,-0.03482,0.00423,0.00015,0.99938,-0.05221,0.01828,-0.03882,0.99771,1.00,-0.03481,-0.02289,-0.00080,0.99913,-0.05327,-0.00883,-0.03928,0.99777,1.00
345,12.72325,-0.01724,0.01260,-0.03900,0.99901,-0.03507,0.00457,0.00016,0.99937,-0.05208,0.01852,-0.03845,0.99773,1.00,-0.03507,-0.02255,-0.00079,0.99913,-0.05315,-0.00859,-0.03892,0.99779,1.00
356,13.06199,-0.01679,0.01249,-0.03858,0.99904,-0.03551,0.00469,0.00017,0.99936,-0.05207,0.01855,-0.03802,0.99775,1.00,-0.03554,-0.02243,-0.00080,0.99912,-0.05316,-0.00857,-0.03852,0.99781,1.00
367,13.40519,-0.01630,0.01241,-0.03828,0.99906,-0.03600,0.00479,0.00017,0.99934,-0.05207,0.01856,-0.03771,0.99776,1.00,-0.03604,-0.02234,-0.00081,0.99910,-0.05316,-0.00855,-0.03824,0.99782,1.00
378,13.72628,-0.01583,0.01236,-0.03804,0.99907,-0.07666,0.05354,0.00412,0.99561,-0.09027,0.06878,-0.03365,0.99297,1.00,-0.07715,0.02633,0.00204,0.99667,-0.09183,0.04159,-0.03534,0.99428,1.00
390,14.05298,-0.01544,0.01234,-0.03799,0.99908,-0.07705,0.05356,0.00414,0.99558,-0.09026,0.06879,-0.03356,0.99297,1.00,-0.07754,0.02635,0.00205,0.99664,-0.09183,0.04160,-0.03527,0.99428,1.00
401,14.36820,-0.01512,0.01232,-0.03803,0.99909,-0.07737,0.05357,0.00416,0.99555,-0.09026,0.06879,-0.03356,0.99297,1.00,-0.07786,0.02635,0.00206,0.99661,-0.09183,0.04160,-0.03528,0.99428,1.00
412,14.66957,-0.01489,0.01245,-0.03810,0.99909,-0.08089,0.07063,0.00575,0.99420,-0.09286,0.08610,-0.03219,0.99143,1.00,-0.08154,0.04350,0.00356,0.99571,-0.09459,0.05901,-0.03402,0.99318,1.00
423,14.96632,-0.01478,0.01250,-0.03810,0.99909,-0.08100,0.07058,0.00575,0.99420,-0.09286,0.08611,-0.03217,0.99143,1.00,-0.08165,0.04345,0.00356,0.99571,-0.09459,0.05901,-0.03400,0.99318,1.00
434,15.26603,-0.01478,0.01261,-0.03803,0.99909,-0.08098,0.07047,0.00574,0.99420,-0.09285,0.08611,-0.03209,0.99143,1.00,-0.08164,0.04335,0.00355,0.99571,-0.09459,0.05902,-0.03392,0.99319,1.00
445,15.54162,-0.01492,0.01272,-0.03773,0.99910,-0.08425,0.07546,0.00640,0.99356,-0.09607,0.09131,-0.03115,0.99069,1.00,-0.08498,0.04835,0.00413,0.99520,-0.09788,0.06424,-0.03307,0.99257,1.00
456,15.82116,-0.01516,0.01273,-0.03758,0.99910,-0.08399,0.07549,0.00638,0.99358,-0.09606,0.09132,-0.03104,0.99069,1.00,-0.08473,0.04838,0.00412,0.99522,-0.09788,0.06425,-0.03294,0.99258,1.00
468,16.09775,-0.01529,0.01273,-0.03749,0.99910,-0.08385,0.07550,0.00637,0.99359,-0.09605,0.09133,-0.03097,0.99069,1.00,-0.08459,0.04840,0.00411,0.99523,-0.09787,0.06426,-0.03287,0.99258,1.00
479,16.34971,-0.01521,0.01283,-0.03738,0.99910,-0.08483,0.08012,0.00684,0.99315,-0.09678,0.09606,-0.03042,0.99019,1.00,-0.08563,0.05305,0.00457,0.99490,-0.09865,0.06903,-0.03234,0.99220,1.00
490,16.60225,-0.01484,0.01283,-0.03730,0.99911,-0.08518,0.08012,0.00687,0.99312,-0.09676,0.09607,-0.03027,0.99020,1.00,-0.08598,0.05305,0.00458,0.99487,-0.09864,0.06904,-0.03221,0.99220,1.00
501,16.85181,-0.01441,0.01290,-0.03712,0.99912,-0.08556,0.08008,0.00690,0.99309,-0.09674,0.09610,-0.03002,0.99020,1.00,-0.08639,0.05300,0.00460,0.99484,-0.09862,0.06906,-0.03198,0.99221,1.00
512,17.08376,-0.01391,0.01303,-0.03706,0.99913,-0.08611,0.08343,0.00724,0.99276,-0.09665,0.09959,-0.02960,0.98988,1.00,-0.08696,0.05638,0.00493,0.99460,-0.09856,0.07258,-0.03158,0.99198,1.00
523,17.30811,-0.01353,0.01313,-0.03707,0.99914,-0.08648,0.08333,0.00726,0.99274,-0.09665,0.09959,-0.02954,0.98988,1.00,-0.08733,0.05627,0.00494,0.99458,-0.09856,0.07259,-0.03154,0.99198,1.00
535,17.53646,-0.01316,0.01336,-0.03713,0.99913,-0.08684,0.08309,0.00727,0.99272,-0.09665,0.09960,-0.02953,0.98988,1.00,-0.08769,0.05603,0.00494,0.99456,-0.09856,0.07259,-0.03156,0.99198,1.00
545,17.74068,-0.01288,0.01363,-0.03714,0.99913,-0.09359,0.11730,0.01111,0.98861,-0.10174,0.13429,-0.02586,0.98537,1.00,-0.09493,0.09060,0.00868,0.99132,-0.10413,0.10766,-0.02802,0.98832,1.00
557,17.94090,-0.01259,0.01392,-0.03715,0.99913,-0.09387,0.11701,0.01111,0.98862,-0.10173,0.13430,-0.02579,0.98537,1.00,-0.09521,0.09030,0.00867,0.99132,-0.10413,0.10767,-0.02797,0.98832,1.00
568,18.13386,-0.01229,0.01426,-0.03703,0.99914,-0.09412,0.11669,0.01111,0.98864,-0.10171,0.13432,-0.02560,0.98537,1.00,-0.09547,0.08999,0.00867,0.99132,-0.10411,0.10769,-0.02780,0.98833,1.00
579,18.31727,-0.01194,0.01455,-0.03692,0.99914,-0.09462,0.11768,0.01126,0.98847,-0.10184,0.13559,-0.02527,0.98519,1.00,-0.09599,0.09098,0.00881,0.99118,-0.10426,0.10897,-0.02748,0.98818,1.00
590,18.48974,-0.01157,0.01483,-0.03684,0.99914,-0.09495,0.11742,0.01128,0.98847,-0.10182,0.13561,-0.02510,0.98520,1.00,-0.09632,0.09071,0.00882,0.99117,-0.10424,0.10899,-0.02733,0.98818,1.00
601,18.65895,-0.01113,0.01500,-0.03687,0.99915,-0.09538,0.11725,0.01131,0.98845,-0.10181,0.13562,-0.02501,0.98520,1.00,-0.09676,0.09054,0.00884,0.99114,-0.10423,0.10899,-0.02727,0.98819,1.00
612,18.81595,-0.01065,0.01524,-0.03704,0.99914,-0.09496,0.12510,0.01203,0.98752,-0.10059,0.14369,-0.02444,0.98419,1.00,-0.09641,0.09850,0.00959,0.99041,-0.10309,0.11719,-0.02668,0.98738,1.00
623,18.95997,-0.01025,0.01544,-0.03712,0.99914,-0.09536,0.12489,0.01206,0.98750,-0.10058,0.14369,-0.02441,0.98420,1.00,-0.09682,0.09830,0.00961,0.99039,-0.10309,0.11719,-0.02668,0.98738,1.00
635,19.09706,-0.00995,0.01550,-0.03725,0.99914,-0.09568,0.12481,0.01209,0.98748,-0.10059,0.14369,-0.02446,0.98419,1.00,-0.09713,0.09821,0.00963,0.99037,-0.10309,0.11718,-0.02674,0.98738,1.00
646,19.22232,-0.00968,0.01553,-0.03746,0.99913,-0.09809,0.12616,0.01254,0.98707,-0.10264,0.14518,-0.02415,0.98377,1.00,-0.09958,0.09955,0.01001,0.98999,-0.10519,0.11867,-0.02650,0.98699,1.00
657,19.34151,-0.00942,0.01556,-0.03783,0.99912,-0.09844,0.12606,0.01257,0.98705,-0.10268,0.14515,-0.02443,0.98376,1.00,-0.09991,0.09945,0.01004,0.98996,-0.10523,0.11863,-0.02680,0.98698,1.00
668,19.45151,-0.00930,0.01550,-0.03805,0.99911,-0.09861,0.12608,0.01260,0.98703,-0.10271,0.14513,-0.02461,0.98376,1.00,-0.10007,0.09946,0.01005,0.98995,-0.10525,0.11861,-0.02699,0.98698,1.00
679,19.54953,-0.00928,0.01539,-0.03802,0.99912,-0.10080,0.12870,0.01315,0.98646,-0.10477,0.14773,-0.02401,0.98317,1.00,-0.10233,0.10210,0.01056,0.98944,-0.10738,0.12123,-0.02644,0.98645,1.00
690,19.64032,-0.00936,0.01535,-0.03774,0.99913,-0.10064,0.12880,0.01314,0.98646,-0.10473,0.14775,-0.02376,0.98318,1.00,-0.10219,0.10221,0.01056,0.98944,-0.10735,0.12126,-0.02618,0.98645,1.00
702,19.71997,-0.00929,0.01532,-0.03751,0.99914,-0.10065,0.12887,0.01315,0.98645,-0.10469,0.14778,-0.02352,0.98318,1.00,-0.10221,0.10228,0.01057,0.98943,-0.10732,0.12128,-0.02594,0.98646,1.00
713,19.78795,-0.00932,0.01533,-0.03691,0.99916,-0.10015,0.15112,0.01539,0.98331,-0.10341,0.16991,-0.02079,0.97980,1.00,-0.10206,0.12491,0.01292,0.98682,-0.10636,0.14382,-0.02311,0.98360,1.00
724,19.84865,-0.00925,0.01542,-0.03642,0.99917,-0.10006,0.15114,0.01538,0.98332,-0.10333,0.16996,-0.02030,0.97981,1.00,-0.10199,0.12492,0.01291,0.98683,-0.10629,0.14387,-0.02262,0.98361,1.00
736,19.90075,-0.00916,0.01557,-0.03611,0.99918,-0.10004,0.15106,0.01537,0.98333,-0.10327,0.17000,-0.01998,0.97981,1.00,-0.10199,0.12485,0.01290,0.98684,-0.10624,0.14391,-0.02230,0.98362,1.00
746,19.93785,-0.00916,0.01571,-0.03588,0.99919,-0.09999,0.15160,0.01542,0.98325,-0.10323,0.17065,-0.01969,0.97971,1.00,-0.10194,0.12540,0.01295,0.98677,-0.10619,0.14457,-0.02201,0.98353,1.00
757,19.96759,-0.00918,0.01591,-0.03566,0.99920,-0.09990,0.15145,0.01539,0.98328,-0.10320,0.17067,-0.01949,0.97971,1.00,-0.10186,0.12525,0.01293,0.98680,-0.10616,0.14460,-0.02180,0.98354,1.00
768,19.98836,-0.00927,0.01613,-0.03543,0.99920,-0.09973,0.15128,0.01534,0.98333,-0.10317,0.17069,-0.01930,0.97972,1.00,-0.10170,0.12508,0.01289,0.98684,-0.10613,0.14462,-0.02160,0.98354,1.00
779,19.99860,-0.00942,0.01628,-0.03523,0.99920,-0.09961,0.15118,0.01531,0.98336,-0.10321,0.17072,-0.01915,0.97971,1.00,-0.10153,0.12498,0.01286,0.98687,-0.10613,0.14464,-0.02144,0.98354,1.00
791,19.99884,-0.00952,0.01646,-0.03507,0.99920,-0.09946,0.15104,0.01528,0.98339,-0.10319,0.17073,-0.01902,0.97971,1.00,-0.10139,0.12484,0.01283,0.98690,-0.10611,0.14466,-0.02131,0.98354,1.00
802,19.98926,-0.00960,0.01669,-0.03488,0.99921,-0.09932,0.15085,0.01523,0.98344,-0.10316,0.17075,-0.01888,0.97972,1.00,-0.10126,0.12465,0.01279,0.98694,-0.10609,0.14468,-0.02116,0.98355,1.00
813,19.96949,-0.00963,0.01675,-0.03469,0.99921,-0.10062,0.15386,0.01575,0.98283,-0.10440,0.17385,-0.01815,0.97905,1.00,-0.10259,0.12771,0.01328,0.98640,-0.10736,0.14782,-0.02046,0.98296,1.00
824,19.94069,-0.00955,0.01683,-0.03449,0.99922,-0.10063,0.15383,0.01575,0.98283,-0.10437,0.17387,-0.01794,0.97906,1.00,-0.10262,0.12768,0.01328,0.98640,-0.10732,0.14784,-0.02024,0.98296,1.00
835,19.90110,-0.00946,0.01689,-0.03448,0.99922,-0.10071,0.15377,0.01576,0.98283,-0.10436,0.17388,-0.01789,0.97906,1.00,-0.10269,0.12762,0.01329,0.98640,-0.10732,0.14785,-0.02020,0.98296,1.00
846,19.85176,-0.00937,0.01690,-0.03443,0.99922,-0.09894,0.15433,0.01554,0.98293,-0.10250,0.17437,-0.01810,0.97916,1.00,-0.10087,0.12819,0.01311,0.98652,-0.10540,0.14836,-0.02037,0.98309,1.00
857,19.79269,-0.00938,0.01684,-0.03431,0.99923,-0.09890,0.15441,0.01554,0.98292,-0.10248,0.17438,-0.01798,0.97917,1.00,-0.10083,0.12827,0.01311,0.98651,-0.10538,0.14837,-0.02025,0.98309,1.00
869,19.72197,-0.00952,0.01671,-0.03418,0.99923,-0.09873,0.15456,0.01553,0.98291,-0.10247,0.17439,-0.01790,0.97917,1.00,-0.10067,0.12843,0.01311,0.98651,-0.10537,0.14838,-0.02016,0.98309,1.00
880,19.64557,-0.00966,0.01649,-0.03399,0.99924,-0.09913,0.15500,0.01563,0.98280,-0.10302,0.17461,-0.01764,0.97907,1.00,-0.10106,0.12886,0.01320,0.98641,-0.10591,0.14859,-0.01991,0.98301,1.00
891,19.55719,-0.00979,0.01625,-0.03391,0.99924,-0.09899,0.15525,0.01564,0.98278,-0.10302,0.17461,-0.01762,0.97908,1.00,-0.10092,0.12911,0.01321,0.98639,-0.10591,0.14860,-0.01988,0.98301,1.00
902,19.45685,-0.00996,0.01607,-0.03398,0.99924,-0.09886,0.15541,0.01563,0.98277,-0.10304,0.17460,-0.01773,0.97907,1.00,-0.10078,0.12928,0.01321,0.98639,-0.10592,0.14859,-0.01998,0.98301,1.00
913,19.35044,-0.01015,0.01587,-0.03406,0.99924,-0.09881,0.15681,0.01577,0.98255,-0.10311,0.17581,-0.01773,0.97885,1.00,-0.10072,0.13070,0.01335,0.98620,-0.10599,0.14983,-0.01997,0.98281,1.00
924,19.23536,-0.01023,0.01566,-0.03406,0.99924,-0.09874,0.15702,0.01578,0.98252,-0.10312,0.17581,-0.01775,0.97885,1.00,-0.10065,0.13091,0.01336,0.98618,-0.10600,0.14982,-0.02000,0.98281,1.00
936,19.10099,-0.01024,0.01554,-0.03403,0.99925,-0.09872,0.15714,0.01579,0.98250,-0.10311,0.17581,-0.01773,0.97885,1.00,-0.10064,0.13103,0.01337,0.98617,-0.10599,0.14983,-0.01997,0.98281,1.00
947,18.96960,-0.01021,0.01543,-0.03390,0.99925,-0.09940,0.15689,0.01587,0.98247,-0.10380,0.17546,-0.01751,0.97884,1.00,-0.10133,0.13078,0.01344,0.98613,-0.10668,0.14947,-0.01977,0.98280,1.00
958,18.82457,-0.01014,0.01535,-0.03379,0.99926,-0.09944,0.15699,0.01589,0.98245,-0.10377,0.17548,-0.01738,0.97884,1.00,-0.10137,0.13088,0.01346,0.98611,-0.10667,0.14948,-0.01965,0.98280,1.00
969,18.66766,-0.01007,0.01532,-0.03376,0.99926,-0.09949,0.15703,0.01590,0.98244,-0.10376,0.17548,-0.01733,0.97885,1.00,-0.10143,0.13092,0.01347,0.98610,-0.10666,0.14949,-0.01959,0.98280,1.00
980,18.50591,-0.01006,0.01527,-0.03376,0.99926,-0.09973,0.15652,0.01589,0.98250,-0.10401,0.17493,-0.01734,0.97892,1.00,-0.10166,0.13040,0.01344,0.98614,-0.10690,0.14893,-0.01962,0.98286,1.00
991,18.33090,-0.00997,0.01527,-0.03380,0.99926,-0.09983,0.15651,0.01590,0.98249,-0.10401,0.17493,-0.01735,0.97892,1.00,-0.10176,0.13040,0.01346,0.98613,-0.10691,0.14893,-0.01963,0.98286,1.00
1002,18.14663,-0.00989,0.01526,-0.03388,0.99926,-0.10021,0.15583,0.01589,0.98256,-0.10433,0.17425,-0.01742,0.97900,1.00,-0.10214,0.12970,0.01343,0.98619,-0.10722,0.14824,-0.01972,0.98292,1.00
1014,17.95267,-0.00982,0.01520,-0.03397,0.99926,-0.10031,0.15587,0.01591,0.98254,-0.10434,0.17425,-0.01748,0.97900,1.00,-0.10223,0.12974,0.01345,0.98617,-0.10723,0.14823,-0.01978,0.98292,1.00
1025,17.75411,-0.00974,0.01519,-0.03402,0.99926,-0.10040,0.15587,0.01593,0.98253,-0.10435,0.17425,-0.01750,0.97900,1.00,-0.10232,0.12974,0.01346,0.98616,-0.10723,0.14823,-0.01981,0.98292,1.00
1036,17.54458,-0.00967,0.01511,-0.03410,0.99926,-0.10001,0.15042,0.01530,0.98343,-0.10409,0.16872,-0.01819,0.97998,1.00,-0.10185,0.12419,0.01282,0.98693,-0.10689,0.14261,-0.02051,0.98378,1.00
1047,17.33000,-0.00961,0.01504,-0.03417,0.99926,-0.10009,0.15047,0.01531,0.98342,-0.10409,0.16872,-0.01824,0.97998,1.00,-0.10193,0.12424,0.01283,0.98692,-0.10690,0.14260,-0.02056,0.98378,1.00
1058,17.09888,-0.00963,0.01491,-0.03427,0.99926,-0.10011,0.15058,0.01533,0.98340,-0.10411,0.16871,-0.01834,0.97998,1.00,-0.10194,0.12435,0.01284,0.98690,-0.10692,0.14259,-0.02066,0.98377,1.00
1069,16.86091,-0.00968,0.01482,-0.03434,0.99925,-0.10074,0.14616,0.01496,0.98401,-0.10495,0.16424,-0.01876,0.98064,1.00,-0.10253,0.11984,0.01244,0.98741,-0.10772,0.13803,-0.02111,0.98433,1.00
1080,16.62118,-0.00996,0.01465,-0.03433,0.99925,-0.10048,0.14633,0.01494,0.98401,-0.10496,0.16423,-0.01884,0.98064,1.00,-0.10227,0.12002,0.01243,0.98741,-0.10773,0.13802,-0.02118,0.98433,1.00
1092,16.36646,-0.01018,0.01456,-0.03423,0.99926,-0.10025,0.14643,0.01492,0.98401,-0.10496,0.16423,-0.01880,0.98064,1.00,-0.10204,0.12013,0.01241,0.98742,-0.10772,0.13803,-0.02113,0.98433,1.00
1103,16.10416,-0.01032,0.01446,-0.03417,0.99926,-0.10010,0.14654,0.01491,0.98401,-0.10496,0.16424,-0.01879,0.98064,1.00,-0.10189,0.12023,0.01241,0.98743,-0.10772,0.13803,-0.02111,0.98433,1.00
1114,15.83970,-0.01049,0.01438,-0.03417,0.99926,-0.09835,0.14348,0.01433,0.98465,-0.10350,0.16105,-0.01941,0.98131,1.00,-0.10008,0.11714,0.01187,0.98799,-0.10619,0.13480,-0.02169,0.98493,1.00
1125,15.56760,-0.01058,0.01432,-0.03418,0.99926,-0.09827,0.14353,0.01433,0.98465,-0.10350,0.16104,-0.01945,0.98131,1.00,-0.10000,0.11719,0.01186,0.98799,-0.10620,0.13480,-0.02173,0.98493,1.00
1136,15.27143,-0.01065,0.01430,-0.03421,0.99926,-0.09679,0.13706,0.01346,0.98573,-0.10234,0.15451,-0.02035,0.98247,1.00,-0.09841,0.11063,0.01101,0.98892,-0.10493,0.12817,-0.02261,0.98593,1.00
1147,14.98401,-0.01076,0.01427,-0.03429,0.99925,-0.09672,0.13708,0.01345,0.98574,-0.10235,0.15450,-0.02045,0.98246,1.00,-0.09833,0.11064,0.01100,0.98892,-0.10494,0.12816,-0.02270,0.98592,1.00
1158,14.69017,-0.01082,0.01425,-0.03435,0.99925,-0.09667,0.13709,0.01344,0.98574,-0.10237,0.15450,-0.02053,0.98246,1.00,-0.09828,0.11065,0.01100,0.98893,-0.10495,0.12815,-0.02277,0.98592,1.00
1170,14.38165,-0.01090,0.01424,-0.03436,0.99925,-0.09698,0.13446,0.01322,0.98607,-0.10285,0.15188,-0.02075,0.98281,1.00,-0.09856,0.10798,0.01076,0.98920,-0.10541,0.12549,-0.02301,0.98621,1.00
1181,14.07195,-0.01100,0.01424,-0.03441,0.99925,-0.09690,0.13445,0.01321,0.98608,-0.10286,0.15187,-0.02083,0.98281,1.00,-0.09848,0.10797,0.01075,0.98921,-0.10542,0.12548,-0.02308,0.98621,1.00
1192,13.75276,-0.01105,0.01424,-0.03443,0.99924,-0.09685,0.13444,0.01321,0.98609,-0.10286,0.15187,-0.02086,0.98281,1.00,-0.09843,0.10796,0.01074,0.98921,-0.10542,0.12548,-0.02311,0.98621,1.00
1203,13.42678,-0.01116,0.01428,-0.03447,0.99924,-0.09715,0.12857,0.01266,0.98685,-0.10347,0.14606,-0.02142,0.98362,1.00,-0.09865,0.10200,0.01017,0.98983,-0.10596,0.11957,-0.02369,0.98687,1.00
1214,13.08772,-0.01125,0.01435,-0.03448,0.99924,-0.09706,0.12850,0.01264,0.98687,-0.10347,0.14605,-0.02146,0.98362,1.00,-0.09856,0.10192,0.01015,0.98985,-0.10596,0.11957,-0.02373,0.98687,1.00
1225,12.75229,-0.01132,0.01446,-0.03452,0.99924,-0.09700,0.12839,0.01262,0.98689,-0.10348,0.14605,-0.02150,0.98362,1.00,-0.09850,0.10182,0.01013,0.98986,-0.10597,0.11956,-0.02377,0.98687,1.00
