Time_ms,Phase,PhaseTime_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
110,Fixation,110,0.00,0.00,0.06322,-0.01450,0.02027,-0.99769,0.12224,0.01155,0.00142,-0.99243,-0.18495,0.00526,-0.01903,0.98255,0.12185,0.03920,0.00482,-0.99176,-0.18513,-0.02256,-0.02066,0.98224,0.00000,0.00000,1.00,1.00
122,Fixation,122,0.00,0.00,0.06365,-0.01408,0.01987,-0.99767,0.12182,0.01101,0.00135,-0.99249,-0.18495,0.00533,-0.01865,0.98256,0.12145,0.03865,0.00473,-0.99183,-0.18513,-0.02248,-0.02026,0.98225,0.00000,0.00000,1.00,1.00
133,Fixation,133,0.00,0.00,0.06410,-0.01373,0.01992,-0.99765,0.12240,0.01084,0.00134,-0.99242,-0.18595,0.00517,-0.01873,0.98237,0.12202,0.03849,0.00474,-0.99177,-0.18613,-0.02266,-0.02034,0.98205,0.00000,0.00000,1.00,1.00
144,Fixation,144,0.00,0.00,0.06443,-0.01340,0.02030,-0.99763,0.12207,0.01063,0.00131,-0.99246,-0.18596,0.00509,-0.01914,0.98236,0.12167,0.03828,0.00470,-0.99182,-0.18612,-0.02273,-0.02073,0.98204,0.00000,0.00000,1.00,1.00
156,Fixation,156,0.00,0.00,0.06440,-0.01305,0.02081,-0.99762,0.12210,0.01045,0.00129,-0.99246,-0.18596,0.00499,-0.01967,0.98235,0.12167,0.03810,0.00467,-0.99183,-0.18611,-0.02283,-0.02126,0.98203,0.00000,0.00000,1.00,1.00
167,Fixation,167,0.00,0.00,0.06419,-0.01266,0.02117,-0.99763,0.12332,0.01132,0.00141,-0.99230,-0.18698,0.00379,-0.02012,0.98215,0.12283,0.03898,0.00483,-0.99165,-0.18709,-0.02404,-0.02176,0.98181,0.00000,0.00000,1.00,1.00
177,Fixation,177,0.00,0.00,0.06398,-0.01210,0.02131,-0.99765,0.12354,0.01082,0.00135,-0.99228,-0.18698,0.00376,-0.02030,0.98215,0.12305,0.03848,0.00478,-0.99164,-0.18708,-0.02408,-0.02194,0.98180,0.00000,0.00000,1.00,1.00
189,Fixation,189,0.00,0.00,0.06402,-0.01150,0.02134,-0.99765,0.12351,0.01025,0.00128,-0.99229,-0.18698,0.00375,-0.02037,0.98214,0.12302,0.03791,0.00470,-0.99167,-0.18708,-0.02409,-0.02201,0.98180,0.00000,0.00000,1.00,1.00
200,Fixation,200,0.00,0.00,0.06438,-0.01076,0.02120,-0.99764,0.12269,0.01012,0.00125,-0.99239,-0.18652,0.00310,-0.02031,0.98224,0.12223,0.03778,0.00466,-0.99177,-0.18664,-0.02473,-0.02192,0.98187,0.00000,0.00000,1.00,1.00
211,Fixation,211,0.00,0.00,0.06444,-0.01003,0.02108,-0.99765,0.12265,0.00938,0.00116,-0.99241,-0.18652,0.00311,-0.02024,0.98224,0.12219,0.03704,0.00456,-0.99180,-0.18664,-0.02472,-0.02185,0.98187,0.00000,0.00000,1.00,1.00
223,Fixation,223,0.00,0.00,0.06409,-0.00953,0.02105,-0.99768,0.12300,0.00888,0.00110,-0.99237,-0.18652,0.00311,-0.02024,0.98224,0.12255,0.03654,0.00452,-0.99178,-0.18664,-0.02472,-0.02187,0.98187,0.00000,0.00000,1.00,1.00
234,Fixation,234,0.00,0.00,0.06346,-0.00924,0.02117,-0.99772,0.12447,0.01009,0.00127,-0.99217,-0.18737,0.00166,-0.02048,0.98207,0.12402,0.03776,0.00472,-0.99155,-0.18750,-0.02619,-0.02216,0.98167,0.00000,0.00000,1.00,1.00
244,Fixation,244,0.00,0.00,0.06258,-0.00904,0.02107,-0.99778,0.12535,0.00988,0.00125,-0.99206,-0.18737,0.00168,-0.02040,0.98208,0.12490,0.03757,0.00473,-0.99145,-0.18750,-0.02618,-0.02213,0.98167,0.00000,0.00000,1.00,1.00
256,Fixation,256,0.00,0.00,0.06199,-0.00878,0.02048,-0.99783,0.12594,0.00944,0.00120,-0.99199,-0.18737,0.00179,-0.01982,0.98209,0.12553,0.03714,0.00470,-0.99138,-0.18752,-0.02608,-0.02159,0.98168,0.00000,0.00000,1.00,1.00
267,Fixation,267,0.00,0.00,0.06244,-0.00853,0.01971,-0.99782,0.14808,0.01737,0.00260,-0.98882,-0.20986,-0.00614,-0.01973,0.97751,0.14749,0.04530,0.00676,-0.98800,-0.20981,-0.03429,-0.02213,0.97689,0.00000,0.00000,1.00,1.00
278,Fixation,278,0.00,0.00,0.06329,-0.00822,0.01902,-0.99778,0.14727,0.01680,0.00250,-0.98895,-0.20987,-0.00599,-0.01903,0.97753,0.14672,0.04472,0.00664,-0.98814,-0.20984,-0.03413,-0.02138,0.97691,0.00000,0.00000,1.00,1.00
290,Fixation,290,0.00,0.00,0.06395,-0.00813,0.01874,-0.99774,0.14662,0.01660,0.00246,-0.98905,-0.20987,-0.00593,-0.01874,0.97753,0.14609,0.04451,0.00658,-0.98825,-0.20985,-0.03405,-0.02105,0.97691,0.00000,0.00000,1.00,1.00
301,Fixation,301,0.00,0.00,0.06399,-0.00815,0.01864,-0.99774,0.14941,0.01787,0.00270,-0.98861,-0.21269,-0.00717,-0.01876,0.97691,0.14883,0.04582,0.00690,-0.98778,-0.21261,-0.03533,-0.02116,0.97627,0.00000,0.00000,1.00,1.00
311,Fixation,311,0.00,0.00,0.06342,-0.00828,0.01886,-0.99777,0.14996,0.01810,0.00275,-0.98852,-0.21269,-0.00721,-0.01899,0.97691,0.14937,0.04605,0.00696,-0.98768,-0.21260,-0.03539,-0.02142,0.97626,0.00000,0.00000,1.00,1.00
323,Fixation,323,0.00,0.00,0.06237,-0.00847,0.01910,-0.99783,0.15099,0.01840,0.00281,-0.98836,-0.21268,-0.00727,-0.01926,0.97690,0.15038,0.04636,0.00706,-0.98752,-0.21259,-0.03546,-0.02174,0.97626,0.00000,0.00000,1.00,1.00
334,Fixation,334,0.00,0.00,0.06171,-0.00845,0.01916,-0.99787,0.15258,0.01941,0.00300,-0.98810,-0.21363,-0.00828,-0.01943,0.97669,0.15190,0.04739,0.00729,-0.98723,-0.21347,-0.03649,-0.02198,0.97602,0.00000,0.00000,1.00,1.00
345,Fixation,345,0.00,0.00,0.06180,-0.00811,0.01867,-0.99788,0.15251,0.01890,0.00292,-0.98812,-0.21363,-0.00817,-0.01895,0.97670,0.15186,0.04688,0.00721,-0.98726,-0.21349,-0.03638,-0.02149,0.97603,0.00000,0.00000,1.00,1.00
357,Fixation,357,0.00,0.00,0.06323,-0.00757,0.01768,-0.99781,0.15114,0.01798,0.00275,-0.98834,-0.21364,-0.00795,-0.01794,0.97671,0.15055,0.04595,0.00700,-0.98751,-0.21353,-0.03615,-0.02041,0.97605,0.00000,0.00000,1.00,1.00
368,Fixation,368,0.00,0.00,0.06446,-0.00706,0.01668,-0.99776,0.14864,0.01550,0.00233,-0.98877,-0.21232,-0.00615,-0.01677,0.97704,0.14814,0.04344,0.00651,-0.98799,-0.21226,-0.03432,-0.01913,0.97642,0.00000,0.00000,1.00,1.00
378,Fixation,378,0.00,0.00,0.06527,-0.00657,0.01603,-0.99772,0.14787,0.01477,0.00221,-0.98889,-0.21232,-0.00601,-0.01612,0.97705,0.14741,0.04271,0.00637,-0.98813,-0.21229,-0.03417,-0.01844,0.97644,0.00000,0.00000,1.00,1.00
390,Fixation,390,0.00,0.00,0.06533,-0.00627,0.01611,-0.99771,0.14780,0.01451,0.00217,-0.98891,-0.21232,-0.00603,-0.01622,0.97705,0.14734,0.04245,0.00633,-0.98815,-0.21228,-0.03419,-0.01854,0.97643,0.00000,0.00000,1.00,1.00
401,Fixation,401,0.00,0.00,0.06451,-0.00606,0.01659,-0.99776,0.14923,0.01762,0.00266,-0.98864,-0.21298,-0.00928,-0.01701,0.97687,0.14862,0.04556,0.00685,-0.98782,-0.21280,-0.03745,-0.01939,0.97618,0.00000,0.00000,1.00,1.00
412,Fixation,412,0.00,0.00,0.06339,-0.00594,0.01718,-0.99782,0.15032,0.01774,0.00270,-0.98847,-0.21297,-0.00942,-0.01766,0.97685,0.14967,0.04570,0.00693,-0.98766,-0.21278,-0.03760,-0.02010,0.97617,0.00000,0.00000,1.00,1.00
424,Fixation,424,0.00,0.00,0.06197,-0.00590,0.01774,-0.99790,0.15170,0.01794,0.00275,-0.98826,-0.21296,-0.00956,-0.01828,0.97684,0.15101,0.04592,0.00702,-0.98744,-0.21275,-0.03775,-0.02079,0.97616,0.00000,0.00000,1.00,1.00
434,Fixation,434,0.00,0.00,0.06086,-0.00590,0.01813,-0.99796,0.15156,0.01740,0.00267,-0.98829,-0.21173,-0.00895,-0.01863,0.97711,0.15085,0.04538,0.00693,-0.98749,-0.21150,-0.03715,-0.02117,0.97644,0.00000,0.00000,1.00,1.00
445,Fixation,445,0.00,0.00,0.06064,-0.00583,0.01831,-0.99797,0.15177,0.01741,0.00267,-0.98826,-0.21173,-0.00899,-0.01883,0.97711,0.15104,0.04539,0.00694,-0.98746,-0.21149,-0.03719,-0.02138,0.97644,0.00000,0.00000,1.00,1.00
458,Fixation,458,0.00,0.00,0.06097,-0.00590,0.01831,-0.99795,0.15145,0.01747,0.00268,-0.98831,-0.21173,-0.00899,-0.01881,0.97711,0.15072,0.04544,0.00694,-0.98751,-0.21149,-0.03718,-0.02135,0.97644,0.00000,0.00000,1.00,1.00
468,Fixation,468,0.00,0.00,0.06149,-0.00608,0.01803,-0.99793,0.14937,0.01224,0.00185,-0.98870,-0.21008,-0.00363,-0.01801,0.97751,0.14881,0.04022,0.00606,-0.98803,-0.21001,-0.03182,-0.02048,0.97697,0.00000,0.00000,1.00,1.00
479,Fixation,479,0.00,0.00,0.06167,-0.00628,0.01816,-0.99791,0.14918,0.01248,0.00188,-0.98873,-0.21008,-0.00366,-0.01812,0.97751,0.14861,0.04045,0.00608,-0.98805,-0.21001,-0.03184,-0.02058,0.97696,0.00000,0.00000,1.00,1.00
491,Fixation,491,0.00,0.00,0.06245,-0.00699,0.01835,-0.99785,0.14839,0.01323,0.00199,-0.98884,-0.21008,-0.00369,-0.01826,0.97751,0.14782,0.04119,0.00616,-0.98814,-0.21001,-0.03186,-0.02068,0.97696,0.00000,0.00000,1.00,1.00
501,Fixation,501,0.00,0.00,0.06253,-0.00741,0.01864,-0.99784,0.14932,0.01361,0.00206,-0.98869,-0.21109,-0.00360,-0.01852,0.97728,0.14875,0.04158,0.00626,-0.98798,-0.21103,-0.03179,-0.02096,0.97674,0.00000,0.00000,1.00,1.00
512,Fixation,512,0.00,0.00,0.06265,-0.00771,0.01882,-0.99783,0.14919,0.01396,0.00211,-0.98871,-0.21109,-0.00364,-0.01868,0.97728,0.14861,0.04193,0.00631,-0.98799,-0.21102,-0.03182,-0.02111,0.97673,0.00000,0.00000,1.00,1.00
524,Fixation,524,0.00,0.00,0.06292,-0.00775,0.01857,-0.99782,0.14893,0.01390,0.00209,-0.98875,-0.21109,-0.00358,-0.01842,0.97729,0.14837,0.04187,0.00629,-0.98803,-0.21103,-0.03176,-0.02083,0.97674,0.00000,0.00000,1.00,1.00
535,Fixation,535,0.00,0.00,0.06326,-0.00770,0.01820,-0.99780,0.14920,0.01616,0.00244,-0.98867,-0.21172,-0.00594,-0.01826,0.97714,0.14861,0.04411,0.00664,-0.98789,-0.21163,-0.03412,-0.02067,0.97654,0.00000,0.00000,1.00,1.00
546,Fixation,546,0.00,0.00,0.06338,-0.00751,0.01763,-0.99781,0.14909,0.01575,0.00238,-0.98870,-0.21173,-0.00582,-0.01768,0.97715,0.14854,0.04371,0.00657,-0.98792,-0.21165,-0.03399,-0.02009,0.97655,0.00000,0.00000,1.00,1.00
558,Fixation,558,0.00,0.00,0.06374,-0.00736,0.01728,-0.99779,0.14875,0.01547,0.00233,-0.98875,-0.21173,-0.00574,-0.01733,0.97716,0.14822,0.04342,0.00651,-0.98798,-0.21166,-0.03391,-0.01971,0.97656,0.00000,0.00000,1.00,1.00
568,Fixation,568,0.00,0.00,0.06423,-0.00705,0.01692,-0.99777,0.14875,0.01458,0.00219,-0.98876,-0.21219,-0.00520,-0.01694,0.97707,0.14824,0.04253,0.00638,-0.98802,-0.21213,-0.03337,-0.01931,0.97648,0.00000,0.00000,1.00,1.00
579,Fixation,579,0.00,0.00,0.06448,-0.00677,0.01671,-0.99776,0.14851,0.01422,0.00214,-0.98881,-0.21219,-0.00515,-0.01673,0.97707,0.14801,0.04217,0.00632,-0.98807,-0.21214,-0.03332,-0.01909,0.97649,0.00000,0.00000,1.00,1.00
592,Fixation,592,0.00,0.00,0.06439,-0.00649,0.01652,-0.99777,0.14861,0.01389,0.00209,-0.98880,-0.21219,-0.00511,-0.01656,0.97708,0.14812,0.04184,0.00627,-0.98806,-0.21214,-0.03329,-0.01892,0.97649,0.00000,0.00000,1.00,1.00
602,Fixation,602,0.00,0.00,0.06390,-0.00619,0.01652,-0.99780,0.15060,0.01517,0.00231,-0.98847,-0.21370,-0.00668,-0.01673,0.97673,0.15004,0.04315,0.00655,-0.98772,-0.21358,-0.03488,-0.01917,0.97612,0.00000,0.00000,1.00,1.00
612,Fixation,612,0.00,0.00,0.06348,-0.00577,0.01649,-0.99783,0.15103,0.01477,0.00226,-0.98842,-0.21370,-0.00668,-0.01674,0.97673,0.15046,0.04275,0.00651,-0.98767,-0.21357,-0.03489,-0.01920,0.97611,0.00000,0.00000,1.00,1.00
625,Fixation,625,0.00,0.00,0.06317,-0.00529,0.01631,-0.99786,0.15135,0.01424,0.00218,-0.98838,-0.21370,-0.00665,-0.01660,0.97674,0.15079,0.04223,0.00645,-0.98764,-0.21358,-0.03486,-0.01908,0.97612,0.00000,0.00000,1.00,1.00
635,Fixation,635,0.00,0.00,0.06290,-0.00508,0.01626,-0.99787,0.15038,0.01369,0.00208,-0.98853,-0.21247,-0.00633,-0.01653,0.97701,0.14982,0.04167,0.00632,-0.98782,-0.21234,-0.03452,-0.01899,0.97640,0.00000,0.00000,1.00,1.00
646,Fixation,646,0.00,0.00,0.06294,-0.00484,0.01611,-0.99788,0.15035,0.01340,0.00204,-0.98854,-0.21247,-0.00630,-0.01639,0.97701,0.14980,0.04138,0.00627,-0.98783,-0.21235,-0.03449,-0.01884,0.97640,0.00000,0.00000,1.00,1.00
658,Fixation,658,0.00,0.00,0.06351,-0.00491,0.01610,-0.99784,0.14978,0.01346,0.00204,-0.98863,-0.21247,-0.00629,-0.01636,0.97701,0.14923,0.04142,0.00626,-0.98791,-0.21235,-0.03448,-0.01879,0.97640,0.00000,0.00000,1.00,1.00
669,Fixation,669,0.00,0.00,0.06403,-0.00498,0.01615,-0.99780,0.15027,0.01406,0.00214,-0.98854,-0.21348,-0.00681,-0.01645,0.97679,0.14971,0.04204,0.00637,-0.98782,-0.21334,-0.03501,-0.01888,0.97617,0.00000,0.00000,1.00,1.00
679,Fixation,679,0.00,0.00,0.06444,-0.00521,0.01631,-0.99778,0.14987,0.01433,0.00217,-0.98860,-0.21348,-0.00684,-0.01658,0.97678,0.14929,0.04230,0.00639,-0.98787,-0.21333,-0.03503,-0.01898,0.97617,0.00000,0.00000,1.00,1.00
691,Fixation,691,0.00,0.00,0.06451,-0.00541,0.01631,-0.99777,0.14979,0.01452,0.00220,-0.98861,-0.21348,-0.00684,-0.01657,0.97678,0.14921,0.04249,0.00642,-0.98787,-0.21333,-0.03503,-0.01896,0.97617,0.00000,0.00000,1.00,1.00
702,Fixation,702,0.00,0.00,0.06480,-0.00560,0.01612,-0.99775,0.14822,0.01463,0.00219,-0.98884,-0.21221,-0.00681,-0.01635,0.97706,0.14766,0.04258,0.00636,-0.98810,-0.21208,-0.03498,-0.01869,0.97645,0.00000,0.00000,1.00,1.00
713,Fixation,713,0.00,0.00,0.06504,-0.00582,0.01598,-0.99774,0.14798,0.01479,0.00221,-0.98888,-0.21221,-0.00678,-0.01618,0.97707,0.14743,0.04274,0.00638,-0.98813,-0.21209,-0.03495,-0.01851,0.97645,0.00000,0.00000,1.00,1.00
725,Fixation,725,0.00,0.00,0.06510,-0.00601,0.01585,-0.99773,0.14792,0.01493,0.00223,-0.98888,-0.21221,-0.00675,-0.01604,0.97707,0.14738,0.04287,0.00639,-0.98813,-0.21209,-0.03491,-0.01837,0.97645,0.00000,0.00000,1.00,1.00
735,Fixation,735,0.00,0.00,0.06548,-0.00603,0.01575,-0.99771,0.14959,0.01529,0.00231,-0.98863,-0.21424,-0.00709,-0.01598,0.97662,0.14903,0.04326,0.00653,-0.98786,-0.21410,-0.03528,-0.01834,0.97600,0.00000,0.00000,1.00,1.00
746,Fixation,746,0.00,0.00,0.06561,-0.00590,0.01571,-0.99770,0.14947,0.01515,0.00229,-0.98865,-0.21424,-0.00708,-0.01594,0.97663,0.14891,0.04311,0.00650,-0.98789,-0.21410,-0.03527,-0.01829,0.97600,0.00000,0.00000,1.00,1.00
758,Fixation,758,0.00,0.00,0.06558,-0.00588,0.01581,-0.99770,0.14949,0.01517,0.00229,-0.98864,-0.21424,-0.00710,-0.01605,0.97662,0.14893,0.04313,0.00650,-0.98789,-0.21410,-0.03529,-0.01841,0.97600,0.00000,0.00000,1.00,1.00
768,Fixation,768,0.00,0.00,0.06556,-0.00577,0.01584,-0.99771,0.15016,0.01409,0.00214,-0.98856,-0.21486,-0.00612,-0.01600,0.97650,0.14959,0.04207,0.00637,-0.98783,-0.21471,-0.03433,-0.01838,0.97590,0.00000,0.00000,1.00,1.00
779,Fixation,779,0.00,0.00,0.06588,-0.00555,0.01585,-0.99769,0.14984,0.01389,0.00210,-0.98861,-0.21486,-0.00613,-0.01602,0.97650,0.14928,0.04186,0.00633,-0.98789,-0.21471,-0.03433,-0.01838,0.97590,0.00000,0.00000,1.00,1.00
791,Fixation,791,0.00,0.00,0.06660,-0.00541,0.01581,-0.99764,0.14913,0.01372,0.00207,-0.98872,-0.21486,-0.00612,-0.01598,0.97650,0.14857,0.04168,0.00627,-0.98800,-0.21472,-0.03431,-0.01829,0.97590,0.00000,0.00000,1.00,1.00
802,Fixation,802,0.00,0.00,0.06730,-0.00511,0.01574,-0.99760,0.14889,0.01221,0.00184,-0.98878,-0.21529,-0.00491,-0.01581,0.97641,0.14836,0.04017,0.00603,-0.98810,-0.21517,-0.03310,-0.01811,0.97585,0.00000,0.00000,1.00,1.00
812,Fixation,812,0.00,0.00,0.06790,-0.00483,0.01577,-0.99756,0.14831,0.01194,0.00179,-0.98887,-0.21529,-0.00492,-0.01585,0.97641,0.14777,0.03989,0.00597,-0.98820,-0.21517,-0.03310,-0.01811,0.97585,0.00000,0.00000,1.00,1.00
824,Fixation,824,0.00,0.00,0.06837,-0.00450,0.01596,-0.99752,0.14784,0.01168,0.00175,-0.98894,-0.21529,-0.00496,-0.01606,0.97641,0.14730,0.03963,0.00591,-0.98828,-0.21516,-0.03314,-0.01829,0.97584,0.00000,0.00000,1.00,1.00
835,Fixation,835,0.00,0.00,0.06882,-0.00424,0.01612,-0.99749,0.14769,0.01187,0.00177,-0.98896,-0.21558,-0.00539,-0.01627,0.97634,0.14714,0.03982,0.00593,-0.98830,-0.21545,-0.03356,-0.01848,0.97576,0.00000,0.00000,1.00,1.00
846,Fixation,846,0.00,0.00,0.06929,-0.00387,0.01621,-0.99746,0.14723,0.01154,0.00172,-0.98903,-0.21558,-0.00541,-0.01637,0.97633,0.14667,0.03948,0.00586,-0.98838,-0.21544,-0.03358,-0.01856,0.97576,0.00000,0.00000,1.00,1.00
858,Fixation,858,0.00,0.00,0.06969,-0.00365,0.01638,-0.99743,0.14683,0.01137,0.00169,-0.98910,-0.21558,-0.00545,-0.01655,0.97633,0.14626,0.03931,0.00582,-0.98845,-0.21544,-0.03361,-0.01872,0.97576,0.00000,0.00000,1.00,1.00
868,Fixation,868,0.00,0.00,0.06987,-0.00341,0.01644,-0.99741,0.14579,0.01216,0.00179,-0.98924,-0.21473,-0.00649,-0.01670,0.97651,0.14522,0.04008,0.00589,-0.98857,-0.21460,-0.03464,-0.01883,0.97591,0.00000,0.00000,1.00,1.00
879,Fixation,879,0.00,0.00,0.06985,-0.00321,0.01642,-0.99742,0.14581,0.01196,0.00176,-0.98924,-0.21473,-0.00649,-0.01670,0.97651,0.14524,0.03989,0.00586,-0.98857,-0.21460,-0.03463,-0.01882,0.97591,0.00000,0.00000,1.00,1.00
891,Fixation,891,0.00,0.00,0.06974,-0.00302,0.01637,-0.99743,0.14592,0.01177,0.00174,-0.98923,-0.21473,-0.00648,-0.01667,0.97651,0.14536,0.03969,0.00584,-0.98857,-0.21460,-0.03463,-0.01880,0.97591,0.00000,0.00000,1.00,1.00
902,Fixation,902,0.00,0.00,0.06981,-0.00296,0.01635,-0.99742,0.14704,0.01239,0.00184,-0.98905,-0.21592,-0.00715,-0.01671,0.97624,0.14649,0.04032,0.00598,-0.98837,-0.21579,-0.03532,-0.01888,0.97562,0.00000,0.00000,1.00,1.00
912,Fixation,912,0.00,0.00,0.07008,-0.00302,0.01647,-0.99740,0.14677,0.01248,0.00185,-0.98909,-0.21591,-0.00717,-0.01682,0.97624,0.14621,0.04041,0.00598,-0.98841,-0.21578,-0.03534,-0.01897,0.97562,0.00000,0.00000,1.00,1.00
925,Fixation,925,0.00,0.00,0.07062,-0.00307,0.01640,-0.99736,0.14623,0.01249,0.00185,-0.98917,-0.21591,-0.00715,-0.01674,0.97624,0.14568,0.04042,0.00596,-0.98849,-0.21579,-0.03531,-0.01885,0.97562,0.00000,0.00000,1.00,1.00
935,Fixation,935,0.00,0.00,0.07116,-0.00315,0.01632,-0.99733,0.14675,0.01096,0.00163,-0.98911,-0.21693,-0.00554,-0.01652,0.97603,0.14625,0.03890,0.00576,-0.98847,-0.21685,-0.03371,-0.01865,0.97544,0.00000,0.00000,1.00,1.00
946,Fixation,946,0.00,0.00,0.07161,-0.00323,0.01633,-0.99729,0.14630,0.01103,0.00163,-0.98918,-0.21693,-0.00553,-0.01652,0.97603,0.14580,0.03897,0.00575,-0.98853,-0.21685,-0.03370,-0.01861,0.97544,0.00000,0.00000,1.00,1.00
958,Fixation,958,0.00,0.00,0.07194,-0.00335,0.01641,-0.99727,0.14597,0.01117,0.00165,-0.98922,-0.21693,-0.00555,-0.01659,0.97603,0.14547,0.03910,0.00575,-0.98857,-0.21685,-0.03371,-0.01866,0.97544,0.00000,0.00000,1.00,1.00
969,Fixation,969,0.00,0.00,0.07235,-0.00352,0.01650,-0.99724,0.14694,0.01013,0.00150,-0.98909,-0.21827,-0.00431,-0.01657,0.97574,0.14646,0.03808,0.00564,-0.98847,-0.21822,-0.03249,-0.01867,0.97518,0.00000,0.00000,1.00,1.00
980,Fixation,980,0.00,0.00,0.07257,-0.00371,0.01661,-0.99722,0.14671,0.01035,0.00153,-0.98912,-0.21827,-0.00433,-0.01666,0.97574,0.14623,0.03829,0.00566,-0.98849,-0.21821,-0.03250,-0.01875,0.97518,0.00000,0.00000,1.00,1.00
992,Fixation,992,0.00,0.00,0.07267,-0.00396,0.01629,-0.99721,0.14662,0.01047,0.00155,-0.98914,-0.21827,-0.00425,-0.01632,0.97574,0.14615,0.03842,0.00568,-0.98850,-0.21823,-0.03243,-0.01840,0.97519,0.00000,0.00000,1.00,1.00
1002,Fixation,1002,0.00,0.00,0.07270,-0.00434,0.01598,-0.99722,0.14714,0.01055,0.00157,-0.98906,-0.21881,-0.00399,-0.01597,0.97563,0.14669,0.03850,0.00571,-0.98842,-0.21878,-0.03217,-0.01806,0.97508,0.00000,0.00000,1.00,1.00
1013,Fixation,1013,0.00,0.00,0.07271,-0.00477,0.01575,-0.99722,0.14712,0.01088,0.00162,-0.98906,-0.21881,-0.00393,-0.01570,0.97563,0.14669,0.03883,0.00576,-0.98840,-0.21879,-0.03211,-0.01780,0.97508,0.00000,0.00000,1.00,1.00
1025,Fixation,1025,0.00,0.00,0.07249,-0.00531,0.01564,-0.99723,0.14735,0.01136,0.00169,-0.98902,-0.21881,-0.00389,-0.01555,0.97564,0.14692,0.03931,0.00584,-0.98835,-0.21880,-0.03208,-0.01766,0.97508,0.00000,0.00000,1.00,1.00
