Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
223,0.10959,-0.02532,0.01779,-0.99350,0.07486,0.00714,0.00054,-0.99717,-0.18380,0.01943,-0.01560,0.98265,1.00,0.07471,0.03441,0.00258,-0.99661,-0.18412,-0.00791,-0.01463,0.98276,1.00
234,0.11029,-0.02494,0.01763,-0.99343,0.07417,0.00672,0.00050,-0.99722,-0.18379,0.01945,-0.01549,0.98265,1.00,0.07403,0.03398,0.00252,-0.99667,-0.18412,-0.00788,-0.01449,0.98276,1.00
246,0.11118,-0.02436,0.01722,-0.99335,0.07328,0.00603,0.00044,-0.99729,-0.18379,0.01951,-0.01515,0.98266,1.00,0.07316,0.03329,0.00244,-0.99676,-0.18413,-0.00781,-0.01410,0.98277,1.00
257,0.11237,-0.02364,0.01639,-0.99325,0.07266,0.00685,0.00050,-0.99733,-0.18437,0.01791,-0.01435,0.98259,1.00,0.07253,0.03411,0.00248,-0.99678,-0.18467,-0.00940,-0.01325,0.98267,1.00
268,0.11322,-0.02310,0.01558,-0.99318,0.07182,0.00611,0.00044,-0.99740,-0.18436,0.01805,-0.01362,0.98260,1.00,0.07173,0.03336,0.00240,-0.99686,-0.18468,-0.00926,-0.01248,0.98268,1.00
279,0.11369,-0.02264,0.01500,-0.99314,0.07134,0.00551,0.00039,-0.99744,-0.18435,0.01814,-0.01311,0.98261,1.00,0.07128,0.03276,0.00234,-0.99692,-0.18468,-0.00916,-0.01194,0.98268,1.00
290,0.11344,-0.02237,0.01473,-0.99318,0.09531,0.02584,0.00247,-0.99511,-0.20798,-0.00228,-0.01205,0.97806,1.00,0.09488,0.05317,0.00508,-0.99405,-0.20790,-0.02975,-0.01152,0.97763,1.00
301,0.11285,-0.02220,0.01464,-0.99326,0.09591,0.02566,0.00247,-0.99506,-0.20798,-0.00227,-0.01200,0.97806,1.00,0.09548,0.05300,0.00509,-0.99401,-0.20790,-0.02975,-0.01151,0.97763,1.00
313,0.11223,-0.02224,0.01477,-0.99332,0.09652,0.02574,0.00250,-0.99500,-0.20798,-0.00230,-0.01214,0.97806,1.00,0.09608,0.05309,0.00513,-0.99394,-0.20789,-0.02979,-0.01168,0.97763,1.00
323,0.11196,-0.02224,0.01476,-0.99335,0.09877,0.02757,0.00274,-0.99472,-0.20995,-0.00411,-0.01212,0.97763,1.00,0.09825,0.05493,0.00543,-0.99363,-0.20978,-0.03162,-0.01173,0.97717,1.00
335,0.11234,-0.02204,0.01421,-0.99332,0.09842,0.02719,0.00269,-0.99477,-0.20995,-0.00400,-0.01158,0.97763,1.00,0.09793,0.05455,0.00538,-0.99368,-0.20979,-0.03150,-0.01117,0.97717,1.00
346,0.11310,-0.02179,0.01342,-0.99325,0.09769,0.02670,0.00262,-0.99486,-0.20996,-0.00383,-0.01081,0.97764,1.00,0.09724,0.05405,0.00529,-0.99378,-0.20982,-0.03133,-0.01036,0.97718,1.00
357,0.11377,-0.02149,0.01276,-0.99319,0.09687,0.02376,0.00231,-0.99501,-0.20977,-0.00124,-0.01020,0.97770,1.00,0.09647,0.05112,0.00496,-0.99401,-0.20966,-0.02874,-0.00972,0.97730,1.00
368,0.11411,-0.02126,0.01257,-0.99316,0.09654,0.02348,0.00228,-0.99505,-0.20977,-0.00120,-0.01003,0.97770,1.00,0.09615,0.05084,0.00492,-0.99406,-0.20967,-0.02870,-0.00953,0.97730,1.00
379,0.11446,-0.02092,0.01286,-0.99312,0.09618,0.02323,0.00225,-0.99509,-0.20977,-0.00127,-0.01036,0.97770,1.00,0.09578,0.05059,0.00487,-0.99410,-0.20966,-0.02877,-0.00983,0.97730,1.00
390,0.11486,-0.02046,0.01336,-0.99308,0.09641,0.02249,0.00218,-0.99509,-0.21038,-0.00094,-0.01090,0.97756,1.00,0.09593,0.04985,0.00481,-0.99413,-0.21021,-0.02844,-0.01037,0.97719,1.00
401,0.11538,-0.01983,0.01391,-0.99303,0.09588,0.02205,0.00212,-0.99515,-0.21038,-0.00107,-0.01150,0.97755,1.00,0.09537,0.04940,0.00474,-0.99420,-0.21020,-0.02857,-0.01094,0.97718,1.00
413,0.11598,-0.01916,0.01398,-0.99297,0.09529,0.02142,0.00205,-0.99522,-0.21038,-0.00110,-0.01164,0.97755,1.00,0.09477,0.04877,0.00465,-0.99429,-0.21019,-0.02859,-0.01105,0.97718,1.00
423,0.11637,-0.01852,0.01371,-0.99294,0.09576,0.02154,0.00207,-0.99517,-0.21122,-0.00188,-0.01142,0.97737,1.00,0.09524,0.04890,0.00468,-0.99424,-0.21103,-0.02938,-0.01083,0.97698,1.00
434,0.11662,-0.01793,0.01317,-0.99293,0.09553,0.02080,0.00200,-0.99521,-0.21122,-0.00178,-0.01095,0.97738,1.00,0.09504,0.04816,0.00460,-0.99430,-0.21104,-0.02928,-0.01035,0.97698,1.00
446,0.11672,-0.01746,0.01257,-0.99293,0.09545,0.02016,0.00193,-0.99523,-0.21122,-0.00167,-0.01041,0.97738,1.00,0.09499,0.04752,0.00454,-0.99433,-0.21106,-0.02916,-0.00980,0.97699,1.00
457,0.11631,-0.01698,0.01214,-0.99299,0.09709,0.02016,0.00197,-0.99507,-0.21242,-0.00217,-0.01004,0.97712,1.00,0.09667,0.04754,0.00462,-0.99417,-0.21229,-0.02968,-0.00949,0.97671,1.00
468,0.11576,-0.01647,0.01186,-0.99307,0.09765,0.01958,0.00192,-0.99503,-0.21242,-0.00213,-0.00983,0.97713,1.00,0.09725,0.04697,0.00459,-0.99414,-0.21229,-0.02965,-0.00931,0.97671,1.00
479,0.11519,-0.01611,0.01187,-0.99314,0.09823,0.01925,0.00190,-0.99498,-0.21242,-0.00214,-0.00990,0.97713,1.00,0.09782,0.04664,0.00459,-0.99410,-0.21229,-0.02967,-0.00941,0.97671,1.00
490,0.11487,-0.01574,0.01205,-0.99318,0.09896,0.01871,0.00186,-0.99491,-0.21282,-0.00194,-0.01013,0.97704,1.00,0.09852,0.04611,0.00457,-0.99406,-0.21267,-0.02949,-0.00967,0.97663,1.00
501,0.11484,-0.01541,0.01214,-0.99319,0.09899,0.01842,0.00183,-0.99492,-0.21282,-0.00197,-0.01026,0.97704,1.00,0.09855,0.04582,0.00454,-0.99407,-0.21266,-0.02951,-0.00980,0.97663,1.00
513,0.11506,-0.01517,0.01208,-0.99317,0.09877,0.01816,0.00180,-0.99494,-0.21282,-0.00196,-0.01022,0.97704,1.00,0.09834,0.04556,0.00451,-0.99410,-0.21266,-0.02950,-0.00975,0.97663,1.00
524,0.11551,-0.01488,0.01203,-0.99312,0.09899,0.01382,0.00137,-0.99499,-0.21342,0.00212,-0.01027,0.97690,1.00,0.09860,0.04124,0.00409,-0.99426,-0.21333,-0.02545,-0.00979,0.97660,1.00
535,0.11599,-0.01468,0.01203,-0.99307,0.09851,0.01362,0.00135,-0.99504,-0.21342,0.00211,-0.01028,0.97690,1.00,0.09812,0.04104,0.00405,-0.99432,-0.21333,-0.02545,-0.00978,0.97660,1.00
546,0.11621,-0.01440,0.01217,-0.99305,0.09829,0.01339,0.00132,-0.99507,-0.21342,0.00208,-0.01045,0.97690,1.00,0.09790,0.04081,0.00402,-0.99435,-0.21332,-0.02548,-0.00994,0.97660,1.00
557,0.11628,-0.01418,0.01246,-0.99304,0.09935,0.01430,0.00143,-0.99495,-0.21455,0.00097,-0.01074,0.97665,1.00,0.09894,0.04173,0.00415,-0.99421,-0.21443,-0.02659,-0.01025,0.97632,1.00
568,0.11629,-0.01389,0.01282,-0.99304,0.09934,0.01414,0.00141,-0.99495,-0.21455,0.00089,-0.01114,0.97665,1.00,0.09890,0.04157,0.00413,-0.99422,-0.21442,-0.02668,-0.01065,0.97632,1.00
580,0.11611,-0.01353,0.01315,-0.99306,0.09952,0.01390,0.00139,-0.99494,-0.21455,0.00081,-0.01151,0.97664,1.00,0.09906,0.04132,0.00412,-0.99421,-0.21441,-0.02676,-0.01103,0.97631,1.00
590,0.11590,-0.01313,0.01355,-0.99308,0.10035,0.01131,0.00114,-0.99489,-0.21513,0.00306,-0.01199,0.97651,1.00,0.09992,0.03875,0.00389,-0.99423,-0.21504,-0.02452,-0.01154,0.97623,1.00
601,0.11585,-0.01282,0.01419,-0.99308,0.10039,0.01121,0.00113,-0.99488,-0.21513,0.00292,-0.01266,0.97650,1.00,0.09993,0.03866,0.00389,-0.99424,-0.21502,-0.02467,-0.01221,0.97622,1.00
613,0.11578,-0.01247,0.01465,-0.99309,0.10046,0.01101,0.00111,-0.99488,-0.21513,0.00281,-0.01315,0.97649,1.00,0.09997,0.03846,0.00387,-0.99424,-0.21501,-0.02478,-0.01270,0.97621,1.00
624,0.11583,-0.01220,0.01495,-0.99308,0.10035,0.01077,0.00109,-0.99489,-0.21507,0.00281,-0.01348,0.97650,1.00,0.09990,0.03822,0.00384,-0.99426,-0.21499,-0.02478,-0.01303,0.97621,1.00
635,0.11582,-0.01205,0.01513,-0.99308,0.10036,0.01068,0.00108,-0.99489,-0.21507,0.00277,-0.01367,0.97650,1.00,0.09990,0.03813,0.00383,-0.99426,-0.21499,-0.02482,-0.01323,0.97621,1.00
646,0.11577,-0.01196,0.01528,-0.99309,0.10041,0.01065,0.00107,-0.99489,-0.21507,0.00274,-0.01383,0.97650,1.00,0.09994,0.03810,0.00383,-0.99426,-0.21498,-0.02486,-0.01339,0.97621,1.00
657,0.11565,-0.01195,0.01540,-0.99310,0.09999,0.01082,0.00109,-0.99493,-0.21454,0.00256,-0.01396,0.97661,1.00,0.09958,0.03826,0.00383,-0.99429,-0.21452,-0.02502,-0.01350,0.97631,1.00
668,0.11557,-0.01208,0.01562,-0.99310,0.10006,0.01102,0.00111,-0.99492,-0.21454,0.00252,-0.01416,0.97661,1.00,0.09964,0.03846,0.00385,-0.99427,-0.21451,-0.02507,-0.01371,0.97630,1.00
680,0.11560,-0.01216,0.01574,-0.99310,0.10003,0.01113,0.00112,-0.99492,-0.21454,0.00250,-0.01427,0.97661,1.00,0.09961,0.03857,0.00386,-0.99427,-0.21451,-0.02509,-0.01381,0.97630,1.00
691,0.11565,-0.01230,0.01565,-0.99309,0.09986,0.01058,0.00106,-0.99494,-0.21441,0.00318,-0.01417,0.97664,1.00,0.09950,0.03802,0.00381,-0.99430,-0.21445,-0.02441,-0.01372,0.97633,1.00
702,0.11570,-0.01226,0.01556,-0.99309,0.09981,0.01051,0.00105,-0.99495,-0.21441,0.00319,-0.01409,0.97664,1.00,0.09946,0.03796,0.00380,-0.99431,-0.21445,-0.02439,-0.01364,0.97634,1.00
713,0.11586,-0.01225,0.01523,-0.99307,0.09965,0.01039,0.00104,-0.99497,-0.21441,0.00327,-0.01377,0.97664,1.00,0.09932,0.03783,0.00378,-0.99433,-0.21446,-0.02432,-0.01330,0.97634,1.00
724,0.11607,-0.01212,0.01469,-0.99306,0.10084,0.01000,0.00101,-0.99485,-0.21578,0.00349,-0.01324,0.97635,1.00,0.10056,0.03745,0.00379,-0.99422,-0.21586,-0.02411,-0.01280,0.97604,1.00
735,0.11612,-0.01204,0.01440,-0.99306,0.10080,0.00983,0.00100,-0.99486,-0.21578,0.00355,-0.01296,0.97635,1.00,0.10053,0.03728,0.00377,-0.99423,-0.21586,-0.02405,-0.01252,0.97605,1.00
747,0.11609,-0.01203,0.01420,-0.99306,0.10083,0.00976,0.00099,-0.99486,-0.21578,0.00360,-0.01277,0.97635,1.00,0.10057,0.03722,0.00376,-0.99423,-0.21587,-0.02400,-0.01233,0.97605,1.00
757,0.11584,-0.01195,0.01404,-0.99310,0.10128,0.00931,0.00095,-0.99481,-0.21596,0.00395,-0.01262,0.97631,1.00,0.10101,0.03678,0.00374,-0.99420,-0.21604,-0.02365,-0.01220,0.97602,1.00
768,0.11537,-0.01191,0.01433,-0.99315,0.10174,0.00936,0.00096,-0.99477,-0.21596,0.00389,-0.01291,0.97631,1.00,0.10146,0.03683,0.00376,-0.99415,-0.21603,-0.02372,-0.01252,0.97602,1.00
780,0.11489,-0.01194,0.01488,-0.99320,0.10222,0.00958,0.00098,-0.99471,-0.21596,0.00377,-0.01346,0.97630,1.00,0.10190,0.03705,0.00380,-0.99410,-0.21602,-0.02385,-0.01309,0.97601,1.00
791,0.11442,-0.01204,0.01562,-0.99324,0.10139,0.00915,0.00093,-0.99480,-0.21468,0.00437,-0.01420,0.97657,1.00,0.10102,0.03662,0.00372,-0.99420,-0.21471,-0.02324,-0.01382,0.97630,1.00
802,0.11415,-0.01212,0.01629,-0.99326,0.10165,0.00944,0.00097,-0.99477,-0.21469,0.00422,-0.01486,0.97656,1.00,0.10124,0.03691,0.00376,-0.99417,-0.21469,-0.02339,-0.01449,0.97629,1.00
814,0.11407,-0.01222,0.01682,-0.99326,0.10173,0.00971,0.00099,-0.99476,-0.21469,0.00411,-0.01537,0.97655,1.00,0.10129,0.03717,0.00379,-0.99415,-0.21468,-0.02350,-0.01501,0.97629,1.00
824,0.11405,-0.01232,0.01732,-0.99325,0.10092,0.00977,0.00099,-0.99485,-0.21389,0.00419,-0.01586,0.97672,1.00,0.10050,0.03723,0.00376,-0.99423,-0.21390,-0.02342,-0.01548,0.97645,1.00
835,0.11400,-0.01242,0.01750,-0.99325,0.10097,0.00992,0.00101,-0.99484,-0.21389,0.00415,-0.01602,0.97672,1.00,0.10053,0.03738,0.00378,-0.99422,-0.21390,-0.02345,-0.01564,0.97645,1.00
847,0.11406,-0.01254,0.01728,-0.99324,0.10091,0.00997,0.00101,-0.99485,-0.21389,0.00420,-0.01579,0.97672,1.00,0.10048,0.03743,0.00378,-0.99423,-0.21390,-0.02340,-0.01541,0.97645,1.00
858,0.11406,-0.01250,0.01692,-0.99325,0.10122,0.01009,0.00103,-0.99481,-0.21419,0.00400,-0.01543,0.97666,1.00,0.10087,0.03756,0.00381,-0.99418,-0.21427,-0.02360,-0.01506,0.97637,1.00
869,0.11400,-0.01257,0.01697,-0.99326,0.10127,0.01018,0.00104,-0.99481,-0.21419,0.00400,-0.01547,0.97666,1.00,0.10093,0.03764,0.00382,-0.99417,-0.21427,-0.02361,-0.01510,0.97637,1.00
880,0.11395,-0.01257,0.01687,-0.99326,0.10133,0.01015,0.00103,-0.99480,-0.21419,0.00402,-0.01538,0.97666,1.00,0.10099,0.03761,0.00382,-0.99417,-0.21427,-0.02359,-0.01501,0.97637,1.00
891,0.11385,-0.01251,0.01689,-0.99328,0.10351,0.01163,0.00121,-0.99456,-0.21626,0.00250,-0.01538,0.97621,1.00,0.10316,0.03910,0.00406,-0.99389,-0.21633,-0.02513,-0.01508,0.97588,1.00
903,0.11374,-0.01238,0.01699,-0.99329,0.10362,0.01154,0.00120,-0.99455,-0.21626,0.00248,-0.01550,0.97621,1.00,0.10326,0.03902,0.00405,-0.99388,-0.21633,-0.02515,-0.01520,0.97588,1.00
914,0.11358,-0.01226,0.01714,-0.99331,0.10378,0.01148,0.00120,-0.99453,-0.21626,0.00244,-0.01566,0.97621,1.00,0.10341,0.03896,0.00405,-0.99387,-0.21632,-0.02519,-0.01537,0.97588,1.00
924,0.11352,-0.01224,0.01706,-0.99331,0.10396,0.01156,0.00121,-0.99451,-0.21638,0.00233,-0.01558,0.97618,1.00,0.10360,0.03904,0.00407,-0.99384,-0.21645,-0.02531,-0.01530,0.97585,1.00
935,0.11332,-0.01213,0.01661,-0.99335,0.10418,0.01132,0.00119,-0.99449,-0.21638,0.00242,-0.01515,0.97619,1.00,0.10383,0.03880,0.00405,-0.99383,-0.21646,-0.02522,-0.01488,0.97585,1.00
947,0.11341,-0.01205,0.01633,-0.99334,0.10410,0.01115,0.00117,-0.99450,-0.21638,0.00248,-0.01488,0.97619,1.00,0.10377,0.03863,0.00403,-0.99384,-0.21646,-0.02516,-0.01461,0.97586,1.00
958,0.11349,-0.01209,0.01635,-0.99333,0.10481,0.01141,0.00120,-0.99443,-0.21718,0.00226,-0.01489,0.97602,1.00,0.10448,0.03890,0.00409,-0.99376,-0.21726,-0.02538,-0.01463,0.97567,1.00
969,0.11360,-0.01198,0.01649,-0.99332,0.10471,0.01135,0.00120,-0.99444,-0.21718,0.00223,-0.01504,0.97601,1.00,0.10437,0.03884,0.00408,-0.99377,-0.21725,-0.02542,-0.01478,0.97567,1.00
980,0.11373,-0.01196,0.01686,-0.99330,0.10457,0.01145,0.00120,-0.99445,-0.21718,0.00215,-0.01541,0.97601,1.00,0.10421,0.03893,0.00408,-0.99378,-0.21724,-0.02550,-0.01514,0.97567,1.00
991,0.11388,-0.01192,0.01746,-0.99327,0.10428,0.01435,0.00150,-0.99444,-0.21710,-0.00076,-0.01598,0.97602,1.00,0.10384,0.04182,0.00437,-0.99370,-0.21709,-0.02838,-0.01569,0.97561,1.00
1002,0.11392,-0.01192,0.01782,-0.99326,0.10424,0.01447,0.00152,-0.99445,-0.21710,-0.00083,-0.01634,0.97601,1.00,0.10377,0.04194,0.00438,-0.99371,-0.21708,-0.02846,-0.01605,0.97561,1.00
1014,0.11403,-0.01190,0.01818,-0.99324,0.10412,0.01457,0.00153,-0.99446,-0.21710,-0.00091,-0.01670,0.97601,1.00,0.10363,0.04204,0.00438,-0.99372,-0.21707,-0.02854,-0.01640,0.97560,1.00
1025,0.11415,-0.01188,0.01855,-0.99322,0.10366,0.01465,0.00153,-0.99450,-0.21677,-0.00099,-0.01706,0.97607,1.00,0.10318,0.04212,0.00437,-0.99376,-0.21676,-0.02861,-0.01675,0.97566,1.00
1036,0.11428,-0.01199,0.01869,-0.99320,0.10352,0.01480,0.00154,-0.99452,-0.21677,-0.00102,-0.01718,0.97607,1.00,0.10304,0.04226,0.00438,-0.99377,-0.21675,-0.02864,-0.01686,0.97566,1.00
1047,0.11463,-0.01218,0.01860,-0.99316,0.10318,0.01495,0.00155,-0.99455,-0.21677,-0.00099,-0.01707,0.97607,1.00,0.10270,0.04241,0.00438,-0.99380,-0.21676,-0.02861,-0.01673,0.97566,1.00
1058,0.11509,-0.01244,0.01842,-0.99311,0.10300,0.01454,0.00151,-0.99457,-0.21704,-0.00035,-0.01686,0.97602,1.00,0.10259,0.04200,0.00434,-0.99383,-0.21709,-0.02796,-0.01650,0.97561,1.00
1069,0.11609,-0.01274,0.01847,-0.99299,0.10200,0.01483,0.00152,-0.99467,-0.21704,-0.00035,-0.01686,0.97602,1.00,0.10159,0.04228,0.00432,-0.99392,-0.21709,-0.02795,-0.01645,0.97561,1.00
1081,0.11704,-0.01307,0.01883,-0.99286,0.10103,0.01525,0.00155,-0.99477,-0.21704,-0.00041,-0.01716,0.97601,1.00,0.10060,0.04269,0.00432,-0.99400,-0.21708,-0.02800,-0.01669,0.97561,1.00
1092,0.11770,-0.01345,0.01937,-0.99277,0.10098,0.01538,0.00156,-0.99477,-0.21765,-0.00011,-0.01765,0.97587,1.00,0.10055,0.04282,0.00433,-0.99400,-0.21770,-0.02770,-0.01716,0.97547,1.00
1103,0.11801,-0.01386,0.01978,-0.99272,0.10065,0.01589,0.00161,-0.99479,-0.21765,-0.00019,-0.01800,0.97586,1.00,0.10020,0.04333,0.00437,-0.99401,-0.21769,-0.02777,-0.01749,0.97547,1.00
1114,0.11804,-0.01440,0.01985,-0.99271,0.10061,0.01643,0.00166,-0.99479,-0.21765,-0.00019,-0.01800,0.97586,1.00,0.10015,0.04387,0.00442,-0.99399,-0.21769,-0.02777,-0.01749,0.97547,1.00
1125,0.11766,-0.01503,0.01954,-0.99275,0.10337,0.01724,0.00179,-0.99449,-0.21999,-0.00035,-0.01763,0.97534,1.00,0.10293,0.04470,0.00463,-0.99367,-0.22004,-0.02797,-0.01720,0.97494,1.00
1136,0.11709,-0.01578,0.01883,-0.99282,0.10393,0.01774,0.00185,-0.99442,-0.21999,-0.00018,-0.01685,0.97536,1.00,0.10354,0.04520,0.00471,-0.99359,-0.22007,-0.02780,-0.01646,0.97495,1.00
1147,0.11663,-0.01674,0.01823,-0.99287,0.10439,0.01848,0.00194,-0.99436,-0.21999,-0.00002,-0.01616,0.97537,1.00,0.10403,0.04595,0.00481,-0.99350,-0.22008,-0.02765,-0.01579,0.97496,1.00
1158,0.11653,-0.01769,0.01796,-0.99287,0.10426,0.01800,0.00189,-0.99439,-0.21974,0.00138,-0.01579,0.97543,1.00,0.10394,0.04546,0.00476,-0.99353,-0.21987,-0.02625,-0.01543,0.97505,1.00
1169,0.11675,-0.01870,0.01823,-0.99282,0.10401,0.01905,0.00199,-0.99439,-0.21974,0.00135,-0.01594,0.97543,1.00,0.10368,0.04652,0.00485,-0.99351,-0.21987,-0.02628,-0.01556,0.97505,1.00
1181,0.11721,-0.01963,0.01870,-0.99274,0.10353,0.02009,0.00209,-0.99442,-0.21974,0.00127,-0.01629,0.97542,1.00,0.10318,0.04755,0.00494,-0.99351,-0.21986,-0.02635,-0.01588,0.97505,1.00
1192,0.11783,-0.02044,0.01932,-0.99264,0.10363,0.01944,0.00203,-0.99442,-0.22045,0.00279,-0.01681,0.97525,1.00,0.10320,0.04690,0.00487,-0.99354,-0.22051,-0.02483,-0.01639,0.97493,1.00
1203,0.11845,-0.02111,0.01951,-0.99254,0.10299,0.02014,0.00209,-0.99448,-0.22045,0.00276,-0.01691,0.97525,1.00,0.10255,0.04759,0.00491,-0.99358,-0.22050,-0.02485,-0.01645,0.97493,1.00
1214,0.11910,-0.02163,0.01945,-0.99246,0.10232,0.02062,0.00212,-0.99454,-0.22045,0.00279,-0.01678,0.97525,1.00,0.10189,0.04806,0.00493,-0.99362,-0.22051,-0.02481,-0.01629,0.97493,1.00
1225,0.11958,-0.02201,0.01906,-0.99240,0.10132,0.02200,0.00224,-0.99461,-0.21996,0.00172,-0.01632,0.97537,1.00,0.10087,0.04942,0.00502,-0.99366,-0.21998,-0.02586,-0.01579,0.97503,1.00
1236,0.12001,-0.02220,0.01874,-0.99235,0.10090,0.02207,0.00224,-0.99465,-0.21996,0.00180,-0.01597,0.97538,1.00,0.10047,0.04949,0.00500,-0.99370,-0.21999,-0.02578,-0.01542,0.97504,1.00
1248,0.12039,-0.02206,0.01844,-0.99231,0.10053,0.02184,0.00221,-0.99469,-0.21996,0.00186,-0.01568,0.97538,1.00,0.10011,0.04926,0.00496,-0.99374,-0.22000,-0.02571,-0.01511,0.97504,1.00
