Time_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
134,0.00,0.00,0.01738,0.02656,-0.02981,0.99905,-0.08463,-0.01965,-0.00167,0.99622,-0.06787,0.00938,-0.02946,0.99722,1.00,-0.08418,-0.04695,-0.00397,0.99534,-0.06831,-0.01789,-0.03221,0.99698,1.00
146,0.00,0.00,0.01732,0.02663,-0.02998,0.99905,-0.08457,-0.01974,-0.00168,0.99622,-0.06787,0.00937,-0.02963,0.99721,1.00,-0.08411,-0.04704,-0.00398,0.99534,-0.06831,-0.01790,-0.03238,0.99698,1.00
156,0.00,0.00,0.01718,0.02668,-0.03026,0.99904,-0.08389,-0.01830,-0.00154,0.99631,-0.06729,0.01086,-0.02976,0.99723,1.00,-0.08347,-0.04560,-0.00382,0.99546,-0.06777,-0.01641,-0.03250,0.99704,1.00
167,0.00,0.00,0.01708,0.02673,-0.03051,0.99903,-0.08379,-0.01839,-0.00155,0.99631,-0.06729,0.01084,-0.03002,0.99722,1.00,-0.08336,-0.04569,-0.00383,0.99546,-0.06777,-0.01643,-0.03275,0.99703,1.00
179,0.00,0.00,0.01702,0.02678,-0.03085,0.99902,-0.08372,-0.01849,-0.00155,0.99632,-0.06730,0.01082,-0.03036,0.99721,1.00,-0.08327,-0.04578,-0.00383,0.99547,-0.06776,-0.01645,-0.03308,0.99702,1.00
190,0.00,0.00,0.01697,0.02682,-0.03115,0.99901,-0.08370,-0.01817,-0.00153,0.99632,-0.06732,0.01120,-0.03062,0.99720,1.00,-0.08328,-0.04547,-0.00380,0.99548,-0.06782,-0.01607,-0.03335,0.99701,1.00
201,0.00,0.00,0.01694,0.02687,-0.03160,0.99900,-0.08367,-0.01830,-0.00154,0.99632,-0.06732,0.01117,-0.03108,0.99718,1.00,-0.08322,-0.04559,-0.00381,0.99548,-0.06781,-0.01610,-0.03380,0.99700,1.00
213,0.00,0.00,0.01682,0.02698,-0.03208,0.99898,-0.08354,-0.01848,-0.00155,0.99633,-0.06733,0.01113,-0.03157,0.99717,1.00,-0.08306,-0.04577,-0.00382,0.99549,-0.06780,-0.01613,-0.03428,0.99698,1.00
223,0.00,0.00,0.01661,0.02705,-0.03242,0.99897,-0.08378,-0.01836,-0.00154,0.99631,-0.06778,0.01135,-0.03188,0.99713,1.00,-0.08333,-0.04565,-0.00382,0.99547,-0.06829,-0.01591,-0.03460,0.99694,1.00
234,0.00,0.00,0.01635,0.02717,-0.03285,0.99896,-0.08351,-0.01853,-0.00155,0.99633,-0.06779,0.01132,-0.03232,0.99711,1.00,-0.08304,-0.04583,-0.00382,0.99548,-0.06829,-0.01594,-0.03502,0.99692,1.00
246,0.00,0.00,0.01614,0.02727,-0.03339,0.99894,-0.08330,-0.01871,-0.00156,0.99635,-0.06779,0.01129,-0.03286,0.99709,1.00,-0.08280,-0.04600,-0.00383,0.99550,-0.06828,-0.01598,-0.03555,0.99690,1.00
257,0.00,0.00,0.01589,0.02737,-0.03390,0.99892,-0.08348,-0.02051,-0.00172,0.99630,-0.06830,0.00964,-0.03353,0.99705,1.00,-0.08299,-0.04780,-0.00398,0.99540,-0.06881,-0.01762,-0.03621,0.99682,1.00
268,0.00,0.00,0.01557,0.02756,-0.03421,0.99891,-0.08315,-0.02074,-0.00173,0.99632,-0.06830,0.00962,-0.03384,0.99704,1.00,-0.08264,-0.04802,-0.00399,0.99541,-0.06880,-0.01764,-0.03650,0.99681,1.00
279,0.00,0.00,0.01524,0.02765,-0.03445,0.99891,-0.08282,-0.02086,-0.00173,0.99635,-0.06830,0.00960,-0.03408,0.99704,1.00,-0.08230,-0.04813,-0.00398,0.99544,-0.06880,-0.01766,-0.03672,0.99680,1.00
290,0.00,0.00,0.01498,0.02774,-0.03463,0.99890,-0.08888,-0.02624,-0.00234,0.99569,-0.07483,0.00453,-0.03474,0.99658,1.00,-0.08832,-0.05353,-0.00475,0.99464,-0.07531,-0.02275,-0.03754,0.99619,1.00
301,0.00,0.00,0.01470,0.02789,-0.03486,0.99889,-0.08858,-0.02641,-0.00235,0.99572,-0.07483,0.00451,-0.03498,0.99657,1.00,-0.08802,-0.05371,-0.00475,0.99466,-0.07530,-0.02277,-0.03776,0.99619,1.00
313,0.00,0.00,0.01450,0.02795,-0.03518,0.99888,-0.08838,-0.02652,-0.00235,0.99573,-0.07484,0.00449,-0.03530,0.99656,1.00,-0.08779,-0.05381,-0.00475,0.99467,-0.07530,-0.02279,-0.03806,0.99617,1.00
323,0.00,0.00,0.01426,0.02802,-0.03557,0.99887,-0.11168,-0.03201,-0.00360,0.99322,-0.09862,-0.00011,-0.03625,0.99446,1.00,-0.11092,-0.05946,-0.00665,0.99203,-0.09894,-0.02755,-0.03966,0.99392,1.00
334,0.00,0.00,0.01399,0.02799,-0.03591,0.99887,-0.11140,-0.03204,-0.00359,0.99325,-0.09862,-0.00015,-0.03658,0.99445,1.00,-0.11062,-0.05949,-0.00663,0.99206,-0.09893,-0.02758,-0.03998,0.99391,1.00
346,0.00,0.00,0.01379,0.02794,-0.03613,0.99886,-0.11119,-0.03202,-0.00358,0.99328,-0.09862,-0.00017,-0.03680,0.99444,1.00,-0.11040,-0.05947,-0.00662,0.99208,-0.09893,-0.02760,-0.04019,0.99390,1.00
357,0.00,0.00,0.01375,0.02786,-0.03624,0.99886,-0.11240,-0.03680,-0.00417,0.99297,-0.10008,-0.00496,-0.03752,0.99426,1.00,-0.11158,-0.06422,-0.00723,0.99165,-0.10035,-0.03238,-0.04093,0.99358,1.00
368,0.00,0.00,0.01375,0.02776,-0.03631,0.99886,-0.11240,-0.03671,-0.00416,0.99298,-0.10008,-0.00497,-0.03759,0.99426,1.00,-0.11157,-0.06414,-0.00722,0.99166,-0.10034,-0.03239,-0.04100,0.99358,1.00
380,0.00,0.00,0.01386,0.02763,-0.03644,0.99886,-0.11252,-0.03661,-0.00415,0.99297,-0.10008,-0.00498,-0.03772,0.99425,1.00,-0.11168,-0.06404,-0.00721,0.99165,-0.10034,-0.03240,-0.04114,0.99357,1.00
390,0.00,0.00,0.01406,0.02749,-0.03639,0.99886,-0.11333,-0.03656,-0.00417,0.99288,-0.10068,-0.00504,-0.03770,0.99419,1.00,-0.11253,-0.06399,-0.00726,0.99156,-0.10099,-0.03247,-0.04115,0.99351,1.00
401,0.00,0.00,0.01438,0.02736,-0.03644,0.99886,-0.11364,-0.03646,-0.00417,0.99284,-0.10068,-0.00505,-0.03776,0.99419,1.00,-0.11284,-0.06390,-0.00727,0.99153,-0.10098,-0.03247,-0.04122,0.99350,1.00
413,0.00,0.00,0.01467,0.02723,-0.03630,0.99886,-0.11395,-0.03630,-0.00417,0.99281,-0.10068,-0.00504,-0.03763,0.99419,1.00,-0.11315,-0.06374,-0.00727,0.99150,-0.10099,-0.03246,-0.04112,0.99351,1.00
424,0.00,0.00,0.01512,0.02717,-0.03612,0.99886,-0.11556,-0.03636,-0.00423,0.99263,-0.10185,-0.00511,-0.03749,0.99408,1.00,-0.11478,-0.06381,-0.00739,0.99131,-0.10217,-0.03255,-0.04104,0.99339,1.00
435,0.00,0.00,0.01554,0.02709,-0.03581,0.99887,-0.11599,-0.03623,-0.00423,0.99258,-0.10185,-0.00508,-0.03719,0.99409,1.00,-0.11523,-0.06369,-0.00740,0.99127,-0.10218,-0.03252,-0.04076,0.99340,1.00
446,0.00,0.00,0.01599,0.02704,-0.03537,0.99888,-0.11646,-0.03610,-0.00424,0.99253,-0.10185,-0.00504,-0.03676,0.99411,1.00,-0.11572,-0.06356,-0.00742,0.99122,-0.10219,-0.03248,-0.04036,0.99342,1.00
457,0.00,0.00,0.01627,0.02704,-0.03500,0.99889,-0.11747,-0.03491,-0.00413,0.99245,-0.10253,-0.00386,-0.03626,0.99406,1.00,-0.11676,-0.06239,-0.00735,0.99117,-0.10289,-0.03132,-0.03989,0.99340,1.00
468,0.00,0.00,0.01653,0.02702,-0.03469,0.99890,-0.11774,-0.03483,-0.00413,0.99242,-0.10253,-0.00383,-0.03595,0.99407,1.00,-0.11705,-0.06232,-0.00736,0.99114,-0.10290,-0.03129,-0.03961,0.99341,1.00
480,0.00,0.00,0.01683,0.02715,-0.03478,0.99888,-0.11804,-0.03500,-0.00416,0.99238,-0.10253,-0.00384,-0.03605,0.99407,1.00,-0.11733,-0.06249,-0.00740,0.99110,-0.10289,-0.03130,-0.03972,0.99341,1.00
491,0.00,0.00,0.01725,0.02733,-0.03486,0.99887,-0.11742,-0.03404,-0.00403,0.99249,-0.10146,-0.00272,-0.03600,0.99418,1.00,-0.11670,-0.06153,-0.00724,0.99123,-0.10181,-0.03018,-0.03966,0.99355,1.00
502,0.00,0.00,0.01765,0.02747,-0.03468,0.99887,-0.11782,-0.03416,-0.00406,0.99244,-0.10147,-0.00270,-0.03583,0.99419,1.00,-0.11711,-0.06166,-0.00728,0.99118,-0.10182,-0.03017,-0.03952,0.99356,1.00
513,0.00,0.00,0.01812,0.02752,-0.03440,0.99887,-0.11829,-0.03416,-0.00407,0.99238,-0.10147,-0.00267,-0.03557,0.99420,1.00,-0.11759,-0.06166,-0.00732,0.99112,-0.10182,-0.03014,-0.03928,0.99357,1.00
524,0.00,0.00,0.01855,0.02766,-0.03400,0.99887,-0.11913,-0.03420,-0.00411,0.99228,-0.10187,-0.00259,-0.03517,0.99417,1.00,-0.11842,-0.06171,-0.00737,0.99102,-0.10220,-0.03007,-0.03893,0.99355,1.00
535,0.00,0.00,0.01892,0.02772,-0.03348,0.99888,-0.11951,-0.03416,-0.00411,0.99224,-0.10187,-0.00254,-0.03467,0.99419,1.00,-0.11883,-0.06168,-0.00740,0.99097,-0.10222,-0.03002,-0.03844,0.99357,1.00
547,0.00,0.00,0.01928,0.02775,-0.03307,0.99888,-0.11989,-0.03412,-0.00412,0.99219,-0.10187,-0.00250,-0.03426,0.99420,1.00,-0.11923,-0.06164,-0.00742,0.99092,-0.10223,-0.02998,-0.03805,0.99358,1.00
557,0.00,0.00,0.01952,0.02776,-0.03282,0.99888,-0.11897,-0.03296,-0.00395,0.99234,-0.10066,-0.00139,-0.03386,0.99434,1.00,-0.11830,-0.06048,-0.00722,0.99111,-0.10101,-0.02887,-0.03764,0.99375,1.00
568,0.00,0.00,0.01972,0.02778,-0.03270,0.99888,-0.11917,-0.03295,-0.00396,0.99232,-0.10066,-0.00138,-0.03374,0.99435,1.00,-0.11851,-0.06047,-0.00723,0.99108,-0.10101,-0.02886,-0.03753,0.99376,1.00
580,0.00,0.00,0.01978,0.02772,-0.03260,0.99889,-0.11923,-0.03288,-0.00395,0.99231,-0.10066,-0.00137,-0.03364,0.99435,1.00,-0.11858,-0.06040,-0.00723,0.99108,-0.10102,-0.02885,-0.03743,0.99376,1.00
591,0.00,0.00,0.01989,0.02762,-0.03236,0.99890,-0.11894,-0.03342,-0.00401,0.99233,-0.10026,-0.00204,-0.03349,0.99440,1.00,-0.11824,-0.06093,-0.00727,0.99109,-0.10056,-0.02951,-0.03728,0.99379,1.00
602,0.00,0.00,0.01983,0.02760,-0.03228,0.99890,-0.11888,-0.03337,-0.00400,0.99234,-0.10026,-0.00203,-0.03341,0.99440,1.00,-0.11818,-0.06088,-0.00726,0.99110,-0.10057,-0.02950,-0.03719,0.99380,1.00
614,0.00,0.00,0.01971,0.02757,-0.03218,0.99891,-0.11877,-0.03332,-0.00399,0.99235,-0.10026,-0.00202,-0.03330,0.99440,1.00,-0.11808,-0.06083,-0.00725,0.99111,-0.10057,-0.02949,-0.03708,0.99380,1.00
624,0.00,0.00,0.01956,0.02754,-0.03221,0.99891,-0.11889,-0.03272,-0.00392,0.99236,-0.10051,-0.00145,-0.03325,0.99438,1.00,-0.11817,-0.06024,-0.00718,0.99114,-0.10079,-0.02892,-0.03702,0.99380,1.00
635,0.00,0.00,0.01919,0.02749,-0.03213,0.99892,-0.11853,-0.03264,-0.00390,0.99241,-0.10051,-0.00144,-0.03315,0.99438,1.00,-0.11781,-0.06015,-0.00715,0.99119,-0.10079,-0.02891,-0.03691,0.99380,1.00
647,0.00,0.00,0.01869,0.02738,-0.03207,0.99894,-0.11804,-0.03249,-0.00386,0.99247,-0.10051,-0.00143,-0.03307,0.99439,1.00,-0.11733,-0.06000,-0.00710,0.99125,-0.10080,-0.02890,-0.03680,0.99381,1.00
657,0.00,0.00,0.01823,0.02728,-0.03200,0.99895,-0.11669,-0.03323,-0.00391,0.99260,-0.09965,-0.00231,-0.03309,0.99447,1.00,-0.11596,-0.06072,-0.00710,0.99137,-0.09991,-0.02977,-0.03676,0.99387,1.00
669,0.00,0.00,0.01780,0.02718,-0.03193,0.99896,-0.11628,-0.03310,-0.00388,0.99266,-0.09965,-0.00231,-0.03300,0.99447,1.00,-0.11555,-0.06059,-0.00706,0.99143,-0.09991,-0.02976,-0.03665,0.99388,1.00
680,0.00,0.00,0.01741,0.02704,-0.03186,0.99897,-0.11590,-0.03293,-0.00384,0.99271,-0.09965,-0.00230,-0.03291,0.99448,1.00,-0.11518,-0.06041,-0.00702,0.99148,-0.09992,-0.02975,-0.03654,0.99388,1.00
691,0.00,0.00,0.01721,0.02695,-0.03189,0.99898,-0.11909,-0.03306,-0.00397,0.99232,-0.10305,-0.00241,-0.03297,0.99413,1.00,-0.11834,-0.06058,-0.00723,0.99110,-0.10329,-0.02990,-0.03669,0.99352,1.00
702,0.00,0.00,0.01713,0.02687,-0.03197,0.99898,-0.11901,-0.03299,-0.00396,0.99234,-0.10305,-0.00242,-0.03305,0.99412,1.00,-0.11826,-0.06050,-0.00722,0.99111,-0.10329,-0.02991,-0.03676,0.99352,1.00
714,0.00,0.00,0.01724,0.02678,-0.03215,0.99898,-0.11912,-0.03294,-0.00395,0.99233,-0.10305,-0.00244,-0.03323,0.99412,1.00,-0.11835,-0.06046,-0.00722,0.99110,-0.10328,-0.02993,-0.03695,0.99351,1.00
724,0.00,0.00,0.01743,0.02676,-0.03249,0.99896,-0.11700,-0.03358,-0.00396,0.99256,-0.10078,-0.00311,-0.03366,0.99433,1.00,-0.11622,-0.06107,-0.00716,0.99132,-0.10100,-0.03058,-0.03732,0.99372,1.00
736,0.00,0.00,0.01779,0.02684,-0.03277,0.99894,-0.11735,-0.03374,-0.00399,0.99251,-0.10078,-0.00314,-0.03396,0.99432,1.00,-0.11655,-0.06123,-0.00720,0.99127,-0.10099,-0.03061,-0.03763,0.99370,1.00
747,0.00,0.00,0.01836,0.02698,-0.03315,0.99892,-0.11788,-0.03398,-0.00404,0.99244,-0.10077,-0.00319,-0.03438,0.99431,1.00,-0.11706,-0.06148,-0.00726,0.99119,-0.10098,-0.03066,-0.03808,0.99369,1.00
758,0.00,0.00,0.01894,0.02714,-0.03346,0.99889,-0.11908,-0.03413,-0.00410,0.99229,-0.10141,-0.00310,-0.03471,0.99423,1.00,-0.11826,-0.06164,-0.00736,0.99104,-0.10162,-0.03058,-0.03846,0.99361,1.00
769,0.00,0.00,0.01960,0.02728,-0.03363,0.99887,-0.11972,-0.03433,-0.00414,0.99221,-0.10141,-0.00312,-0.03492,0.99423,1.00,-0.11888,-0.06185,-0.00742,0.99095,-0.10161,-0.03060,-0.03871,0.99360,1.00
781,0.00,0.00,0.02016,0.02753,-0.03378,0.99885,-0.12026,-0.03464,-0.00420,0.99213,-0.10141,-0.00314,-0.03510,0.99422,1.00,-0.11941,-0.06216,-0.00749,0.99087,-0.10160,-0.03062,-0.03892,0.99359,1.00
791,0.00,0.00,0.02067,0.02773,-0.03394,0.99883,-0.11851,-0.03494,-0.00417,0.99233,-0.09916,-0.00327,-0.03528,0.99444,1.00,-0.11769,-0.06244,-0.00741,0.99106,-0.09940,-0.03073,-0.03907,0.99381,1.00
802,0.00,0.00,0.02102,0.02798,-0.03404,0.99881,-0.11885,-0.03521,-0.00422,0.99228,-0.09916,-0.00328,-0.03540,0.99444,1.00,-0.11802,-0.06272,-0.00747,0.99100,-0.09939,-0.03075,-0.03921,0.99380,1.00
814,0.00,0.00,0.02133,0.02819,-0.03398,0.99880,-0.11915,-0.03543,-0.00425,0.99224,-0.09916,-0.00327,-0.03536,0.99444,1.00,-0.11832,-0.06294,-0.00752,0.99095,-0.09939,-0.03074,-0.03919,0.99380,1.00
825,0.00,0.00,0.02155,0.02834,-0.03398,0.99879,-0.11858,-0.03495,-0.00418,0.99232,-0.09836,-0.00266,-0.03528,0.99452,1.00,-0.11779,-0.06245,-0.00742,0.99104,-0.09863,-0.03013,-0.03910,0.99390,1.00
836,0.00,0.00,0.02166,0.02839,-0.03375,0.99879,-0.11869,-0.03495,-0.00418,0.99231,-0.09836,-0.00264,-0.03505,0.99453,1.00,-0.11792,-0.06246,-0.00743,0.99103,-0.09863,-0.03010,-0.03887,0.99391,1.00
847,0.00,0.00,0.02151,0.02838,-0.03337,0.99881,-0.11857,-0.03485,-0.00416,0.99233,-0.09836,-0.00260,-0.03466,0.99454,1.00,-0.11781,-0.06236,-0.00741,0.99105,-0.09865,-0.03006,-0.03848,0.99392,1.00
858,0.00,0.00,0.02123,0.02828,-0.03285,0.99883,-0.11721,-0.03484,-0.00411,0.99249,-0.09726,-0.00279,-0.03414,0.99467,1.00,-0.11650,-0.06232,-0.00732,0.99121,-0.09757,-0.03024,-0.03791,0.99405,1.00
869,0.00,0.00,0.02086,0.02803,-0.03239,0.99886,-0.11686,-0.03447,-0.00406,0.99254,-0.09726,-0.00274,-0.03364,0.99469,1.00,-0.11618,-0.06195,-0.00726,0.99127,-0.09758,-0.03019,-0.03739,0.99407,1.00
881,0.00,0.00,0.02040,0.02767,-0.03192,0.99890,-0.11644,-0.03399,-0.00399,0.99261,-0.09726,-0.00269,-0.03314,0.99470,1.00,-0.11578,-0.06147,-0.00718,0.99134,-0.09760,-0.03013,-0.03686,0.99409,1.00
891,0.00,0.00,0.01989,0.02721,-0.03139,0.99894,-0.11607,-0.03333,-0.00390,0.99267,-0.09735,-0.00257,-0.03256,0.99471,1.00,-0.11542,-0.06081,-0.00708,0.99143,-0.09767,-0.03001,-0.03626,0.99410,1.00
903,0.00,0.00,0.01928,0.02660,-0.03093,0.99898,-0.11550,-0.03261,-0.00379,0.99276,-0.09735,-0.00252,-0.03205,0.99473,1.00,-0.11488,-0.06008,-0.00696,0.99154,-0.09769,-0.02996,-0.03572,0.99412,1.00
914,0.00,0.00,0.01870,0.02600,-0.03056,0.99902,-0.11496,-0.03190,-0.00369,0.99285,-0.09735,-0.00248,-0.03164,0.99474,1.00,-0.11437,-0.05937,-0.00685,0.99164,-0.09770,-0.02991,-0.03528,0.99414,1.00
925,0.00,0.00,0.01805,0.02532,-0.03029,0.99906,-0.11506,-0.02745,-0.00318,0.99297,-0.09794,0.00127,-0.03083,0.99471,1.00,-0.11449,-0.05494,-0.00634,0.99188,-0.09830,-0.02619,-0.03447,0.99421,1.00
936,0.00,0.00,0.01740,0.02462,-0.03005,0.99909,-0.11445,-0.02667,-0.00307,0.99307,-0.09794,0.00130,-0.03056,0.99472,1.00,-0.11389,-0.05416,-0.00622,0.99200,-0.09831,-0.02616,-0.03416,0.99423,1.00
947,0.00,0.00,0.01681,0.02390,-0.02989,0.99913,-0.11389,-0.02589,-0.00297,0.99315,-0.09794,0.00132,-0.03036,0.99473,1.00,-0.11335,-0.05338,-0.00610,0.99210,-0.09831,-0.02614,-0.03393,0.99423,1.00
958,0.00,0.00,0.01630,0.02318,-0.02976,0.99916,-0.10817,-0.02347,-0.00255,0.99385,-0.09264,0.00285,-0.03001,0.99524,1.00,-0.10765,-0.05093,-0.00552,0.99287,-0.09302,-0.02457,-0.03340,0.99480,1.00
970,0.00,0.00,0.01590,0.02248,-0.02983,0.99918,-0.10779,-0.02278,-0.00247,0.99391,-0.09264,0.00284,-0.03006,0.99524,1.00,-0.10727,-0.05023,-0.00543,0.99295,-0.09302,-0.02458,-0.03343,0.99480,1.00
981,0.00,0.00,0.01557,0.02191,-0.02999,0.99919,-0.10748,-0.02223,-0.00240,0.99396,-0.09264,0.00283,-0.03020,0.99524,1.00,-0.10696,-0.04968,-0.00535,0.99301,-0.09302,-0.02459,-0.03355,0.99480,1.00
992,0.00,0.00,0.01539,0.02141,-0.02999,0.99920,-0.10728,-0.02329,-0.00251,0.99395,-0.09264,0.00127,-0.03039,0.99523,1.00,-0.10672,-0.05073,-0.00545,0.99298,-0.09298,-0.02615,-0.03373,0.99475,1.00
1003,0.00,0.00,0.01530,0.02097,-0.02997,0.99921,-0.10720,-0.02283,-0.00246,0.99397,-0.09264,0.00127,-0.03035,0.99524,1.00,-0.10664,-0.05028,-0.00540,0.99301,-0.09299,-0.02614,-0.03368,0.99475,1.00
1015,0.00,0.00,0.01535,0.02058,-0.02983,0.99923,-0.10726,-0.02242,-0.00242,0.99398,-0.09264,0.00129,-0.03021,0.99524,1.00,-0.10671,-0.04987,-0.00536,0.99302,-0.09299,-0.02613,-0.03355,0.99476,1.00
1025,0.00,0.00,0.01551,0.02027,-0.02965,0.99923,-0.10534,-0.02297,-0.00243,0.99417,-0.09057,0.00036,-0.03013,0.99543,1.00,-0.10481,-0.05041,-0.00532,0.99320,-0.09093,-0.02705,-0.03342,0.99493,1.00
1036,0.00,0.00,0.01566,0.02009,-0.02938,0.99924,-0.10550,-0.02275,-0.00241,0.99416,-0.09057,0.00038,-0.02986,0.99544,1.00,-0.10499,-0.05018,-0.00530,0.99319,-0.09094,-0.02702,-0.03316,0.99494,1.00
1048,0.00,0.00,0.01581,0.02001,-0.02922,0.99925,-0.10566,-0.02264,-0.00241,0.99414,-0.09057,0.00040,-0.02970,0.99545,1.00,-0.10516,-0.05007,-0.00530,0.99318,-0.09094,-0.02701,-0.03301,0.99494,1.00
1059,0.00,0.00,0.01587,0.01993,-0.02900,0.99925,-0.10548,-0.02296,-0.00244,0.99415,-0.09034,-0.00002,-0.02953,0.99547,1.00,-0.10499,-0.05040,-0.00533,0.99318,-0.09071,-0.02743,-0.03284,0.99496,1.00
1070,0.00,0.00,0.01590,0.01997,-0.02885,0.99926,-0.10551,-0.02296,-0.00244,0.99415,-0.09034,-0.00001,-0.02937,0.99548,1.00,-0.10503,-0.05040,-0.00533,0.99318,-0.09072,-0.02742,-0.03268,0.99496,1.00
1081,0.00,0.00,0.01590,0.02005,-0.02866,0.99926,-0.10551,-0.02300,-0.00244,0.99415,-0.09034,0.00001,-0.02918,0.99548,1.00,-0.10504,-0.05044,-0.00533,0.99317,-0.09072,-0.02740,-0.03249,0.99497,1.00
1092,0.00,0.00,0.01591,0.02019,-0.02844,0.99926,-0.10419,-0.02360,-0.00247,0.99427,-0.08902,-0.00050,-0.02902,0.99561,1.00,-0.10371,-0.05103,-0.00533,0.99328,-0.08939,-0.02790,-0.03229,0.99508,1.00
1103,0.00,0.00,0.01588,0.02025,-0.02818,0.99927,-0.10417,-0.02361,-0.00247,0.99428,-0.08902,-0.00048,-0.02875,0.99561,1.00,-0.10371,-0.05104,-0.00533,0.99328,-0.08940,-0.02788,-0.03202,0.99509,1.00
1114,0.00,0.00,0.01575,0.02030,-0.02805,0.99928,-0.10404,-0.02363,-0.00247,0.99429,-0.08902,-0.00047,-0.02862,0.99562,1.00,-0.10358,-0.05106,-0.00532,0.99330,-0.08940,-0.02786,-0.03189,0.99509,1.00
1125,0.00,0.00,0.01569,0.02042,-0.02800,0.99928,-0.10347,-0.02197,-0.00229,0.99439,-0.08846,0.00128,-0.02836,0.99568,1.00,-0.10301,-0.04941,-0.00512,0.99344,-0.08884,-0.02612,-0.03160,0.99520,1.00
1137,0.00,0.00,0.01562,0.02052,-0.02801,0.99928,-0.10340,-0.02207,-0.00229,0.99439,-0.08846,0.00128,-0.02837,0.99568,1.00,-0.10294,-0.04950,-0.00513,0.99344,-0.08884,-0.02612,-0.03161,0.99520,1.00
