Time_ms,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
6948,19.41694,0.07561,0.07478,-0.02456,0.99403,0.03227,0.09997,-0.00324,0.99446,0.10948,0.17320,-0.02250,0.97853,1.00,0.03261,0.07335,-0.00240,0.99677,0.10940,0.14684,-0.02376,0.98281,1.00
6962,19.54387,0.07560,0.07454,-0.02428,0.99405,0.03189,0.10888,-0.00349,0.99354,0.10920,0.18178,-0.02174,0.97702,1.00,0.03226,0.08237,-0.00267,0.99608,0.10918,0.15555,-0.02302,0.98151,1.00
6975,19.65392,0.07569,0.07430,-0.02422,0.99406,0.03182,0.10911,-0.00349,0.99351,0.10922,0.18177,-0.02164,0.97702,1.00,0.03219,0.08260,-0.00267,0.99606,0.10920,0.15553,-0.02292,0.98151,1.00
6990,19.75036,0.07587,0.07396,-0.02412,0.99408,-0.01384,0.13175,0.00184,0.99119,0.06475,0.20447,-0.01106,0.97667,1.00,-0.01409,0.10560,0.00150,0.99431,0.06409,0.17874,-0.01344,0.98172,1.00
7003,19.82974,0.07608,0.07351,-0.02405,0.99410,-0.01402,0.13219,0.00187,0.99112,0.06479,0.20446,-0.01089,0.97667,1.00,-0.01428,0.10604,0.00152,0.99426,0.06412,0.17873,-0.01328,0.98172,1.00
7018,19.89603,0.07639,0.07313,-0.02389,0.99411,-0.01425,0.13254,0.00191,0.99107,0.06485,0.20444,-0.01061,0.97667,1.00,-0.01453,0.10640,0.00155,0.99422,0.06416,0.17871,-0.01302,0.98172,1.00
7031,19.94486,0.07659,0.07274,-0.02373,0.99412,-0.03231,0.14082,0.00460,0.98950,0.04734,0.21238,-0.00578,0.97602,1.00,-0.03290,0.11478,0.00380,0.99284,0.04633,0.18681,-0.00860,0.98127,1.00
7045,19.97830,0.07678,0.07227,-0.02359,0.99415,-0.03243,0.14127,0.00463,0.98943,0.04739,0.21237,-0.00554,0.97602,1.00,-0.03303,0.11524,0.00383,0.99278,0.04638,0.18680,-0.00837,0.98127,1.00
7059,19.99647,0.07691,0.07189,-0.02346,0.99417,-0.05041,0.14080,0.00718,0.98873,0.02974,0.21168,-0.00160,0.97689,1.00,-0.05131,0.11469,0.00593,0.99206,0.02840,0.18609,-0.00486,0.98211,1.00
7073,19.99925,0.07704,0.07149,-0.02341,0.99419,-0.05051,0.14119,0.00721,0.98867,0.02977,0.21168,-0.00149,0.97689,1.00,-0.05142,0.11509,0.00597,0.99201,0.02842,0.18608,-0.00475,0.98211,1.00
7087,19.98669,0.07720,0.07116,-0.02339,0.99420,-0.05039,0.13707,0.00698,0.98926,0.02998,0.20731,-0.00203,0.97781,1.00,-0.05125,0.11090,0.00573,0.99249,0.02867,0.18165,-0.00531,0.98293,1.00
7101,19.95893,0.07731,0.07085,-0.02338,0.99421,-0.05049,0.13738,0.00701,0.98921,0.02999,0.20731,-0.00196,0.97781,1.00,-0.05135,0.11122,0.00575,0.99245,0.02868,0.18164,-0.00525,0.98293,1.00
7115,19.91414,0.07742,0.07061,-0.02331,0.99422,-0.05056,0.13762,0.00703,0.98917,0.03002,0.20730,-0.00184,0.97781,1.00,-0.05143,0.11146,0.00578,0.99242,0.02870,0.18164,-0.00513,0.98293,1.00
7129,19.85536,0.07740,0.07048,-0.02331,0.99423,-0.04955,0.13686,0.00685,0.98933,0.03098,0.20642,-0.00216,0.97797,1.00,-0.05039,0.11070,0.00562,0.99256,0.02970,0.18076,-0.00543,0.98306,1.00
7143,19.78103,0.07737,0.07037,-0.02336,0.99424,-0.04954,0.13697,0.00686,0.98931,0.03097,0.20643,-0.00221,0.97797,1.00,-0.05037,0.11081,0.00562,0.99255,0.02969,0.18076,-0.00548,0.98306,1.00
7157,19.69081,0.07725,0.07036,-0.02341,0.99425,-0.04786,0.13675,0.00662,0.98943,0.03251,0.20619,-0.00265,0.97797,1.00,-0.04866,0.11060,0.00542,0.99266,0.03127,0.18053,-0.00588,0.98305,1.00
7170,19.58743,0.07714,0.07025,-0.02346,0.99427,-0.04778,0.13686,0.00661,0.98942,0.03249,0.20619,-0.00272,0.97797,1.00,-0.04858,0.11071,0.00542,0.99265,0.03126,0.18053,-0.00594,0.98305,1.00
7185,19.46204,0.07694,0.07021,-0.02347,0.99428,-0.04759,0.13690,0.00659,0.98942,0.03248,0.20620,-0.00280,0.97797,1.00,-0.04838,0.11076,0.00540,0.99265,0.03124,0.18054,-0.00601,0.98305,1.00
7198,19.32958,0.07681,0.07014,-0.02362,0.99430,-0.04716,0.13802,0.00658,0.98928,0.03282,0.20723,-0.00291,0.97774,1.00,-0.04794,0.11190,0.00540,0.99255,0.03159,0.18160,-0.00611,0.98285,1.00
7212,19.18076,0.07668,0.06998,-0.02358,0.99432,-0.04703,0.13818,0.00657,0.98927,0.03282,0.20723,-0.00291,0.97774,1.00,-0.04781,0.11206,0.00540,0.99254,0.03159,0.18160,-0.00610,0.98285,1.00
7226,19.01453,0.07658,0.06979,-0.02337,0.99434,-0.04648,0.13815,0.00649,0.98930,0.03322,0.20700,-0.00284,0.97777,1.00,-0.04727,0.11203,0.00534,0.99257,0.03199,0.18137,-0.00601,0.98288,1.00
7240,18.83748,0.07650,0.06960,-0.02331,0.99436,-0.04639,0.13834,0.00649,0.98928,0.03323,0.20700,-0.00280,0.97777,1.00,-0.04718,0.11222,0.00533,0.99255,0.03200,0.18137,-0.00597,0.98288,1.00
7254,18.64231,0.07651,0.06936,-0.02320,0.99438,-0.04623,0.13827,0.00646,0.98929,0.03338,0.20669,-0.00274,0.97783,1.00,-0.04702,0.11215,0.00531,0.99256,0.03216,0.18105,-0.00590,0.98293,1.00
7268,18.43566,0.07636,0.06909,-0.02300,0.99442,-0.04602,0.13854,0.00644,0.98927,0.03341,0.20668,-0.00259,0.97783,1.00,-0.04682,0.11243,0.00530,0.99254,0.03219,0.18105,-0.00574,0.98293,1.00
7282,18.20314,0.07644,0.06878,-0.02297,0.99443,-0.04608,0.13885,0.00647,0.98922,0.03343,0.20668,-0.00250,0.97783,1.00,-0.04689,0.11274,0.00533,0.99250,0.03220,0.18104,-0.00565,0.98293,1.00
7296,17.97195,0.07659,0.06847,-0.02308,0.99444,-0.04615,0.13598,0.00634,0.98962,0.03348,0.20356,-0.00296,0.97849,1.00,-0.04692,0.10982,0.00519,0.99283,0.03227,0.17787,-0.00613,0.98351,1.00
7309,17.72305,0.07659,0.06817,-0.02284,0.99447,-0.04606,0.13628,0.00634,0.98958,0.03353,0.20355,-0.00272,0.97849,1.00,-0.04685,0.11012,0.00520,0.99280,0.03232,0.17786,-0.00588,0.98351,1.00
7324,17.45560,0.07662,0.06793,-0.02258,0.99449,-0.04474,0.13358,0.00604,0.99001,0.03478,0.20065,-0.00308,0.97904,1.00,-0.04550,0.10739,0.00492,0.99316,0.03360,0.17492,-0.00622,0.98399,1.00
7338,17.17467,0.07664,0.06781,-0.02229,0.99450,-0.04467,0.13371,0.00603,0.98999,0.03484,0.20064,-0.00279,0.97904,1.00,-0.04544,0.10752,0.00492,0.99315,0.03365,0.17491,-0.00593,0.98399,1.00
7352,16.87856,0.07667,0.06766,-0.02203,0.99451,-0.04461,0.13385,0.00603,0.98998,0.03489,0.20063,-0.00253,0.97904,1.00,-0.04539,0.10766,0.00492,0.99314,0.03370,0.17490,-0.00566,0.98399,1.00
7366,16.57584,0.07679,0.06764,-0.02191,0.99451,-0.04446,0.13283,0.00597,0.99012,0.03512,0.19959,-0.00255,0.97925,1.00,-0.04523,0.10663,0.00486,0.99326,0.03395,0.17385,-0.00568,0.98417,1.00
7379,16.26580,0.07691,0.06757,-0.02166,0.99451,-0.04450,0.13290,0.00597,0.99011,0.03518,0.19958,-0.00227,0.97925,1.00,-0.04528,0.10670,0.00486,0.99325,0.03400,0.17384,-0.00541,0.98417,1.00
7393,15.93160,0.07694,0.06743,-0.02144,0.99452,-0.04452,0.13124,0.00590,0.99033,0.03513,0.19780,-0.00227,0.97961,1.00,-0.04528,0.10501,0.00479,0.99343,0.03398,0.17203,-0.00541,0.98449,1.00
7407,15.59432,0.07693,0.06732,-0.02114,0.99454,-0.04441,0.13135,0.00589,0.99032,0.03519,0.19779,-0.00198,0.97961,1.00,-0.04518,0.10513,0.00478,0.99342,0.03403,0.17202,-0.00512,0.98449,1.00
7421,15.23505,0.07686,0.06714,-0.02101,0.99456,-0.04323,0.12629,0.00551,0.99104,0.03620,0.19263,-0.00274,0.98060,1.00,-0.04393,0.09999,0.00442,0.99401,0.03511,0.16677,-0.00586,0.98535,1.00
7435,14.87183,0.07675,0.06700,-0.02075,0.99458,-0.04304,0.12643,0.00549,0.99103,0.03625,0.19262,-0.00251,0.98060,1.00,-0.04375,0.10014,0.00441,0.99400,0.03515,0.16676,-0.00562,0.98535,1.00
7449,14.47499,0.07664,0.06690,-0.02062,0.99460,-0.04289,0.12654,0.00548,0.99102,0.03626,0.19261,-0.00242,0.98060,1.00,-0.04361,0.10024,0.00440,0.99400,0.03516,0.16676,-0.00552,0.98536,1.00
7463,14.09311,0.07637,0.06687,-0.02048,0.99462,-0.04282,0.11900,0.00514,0.99196,0.03595,0.18517,-0.00326,0.98204,1.00,-0.04347,0.09259,0.00405,0.99475,0.03490,0.15919,-0.00637,0.98661,1.00
7477,13.69897,0.07608,0.06681,-0.02036,0.99465,-0.04251,0.11906,0.00510,0.99196,0.03595,0.18517,-0.00322,0.98204,1.00,-0.04316,0.09266,0.00402,0.99475,0.03491,0.15919,-0.00632,0.98661,1.00
7491,13.29089,0.07584,0.06694,-0.02056,0.99466,-0.04147,0.11638,0.00486,0.99233,0.03673,0.18266,-0.00396,0.98248,1.00,-0.04206,0.08995,0.00380,0.99505,0.03574,0.15665,-0.00704,0.98698,1.00
7505,12.86611,0.07555,0.06694,-0.02043,0.99468,-0.04115,0.11638,0.00483,0.99234,0.03674,0.18266,-0.00392,0.98248,1.00,-0.04174,0.08995,0.00377,0.99506,0.03575,0.15665,-0.00698,0.98698,1.00
7519,12.42832,0.07531,0.06697,-0.02017,0.99470,-0.04085,0.11635,0.00479,0.99236,0.03677,0.18266,-0.00376,0.98248,1.00,-0.04144,0.08992,0.00375,0.99508,0.03578,0.15664,-0.00680,0.98698,1.00
7532,11.99233,0.07514,0.06709,-0.02007,0.99471,-0.04125,0.10781,0.00448,0.99330,0.03607,0.17438,-0.00461,0.98401,1.00,-0.04180,0.08127,0.00341,0.99581,0.03511,0.14824,-0.00768,0.98830,1.00
7548,11.50486,0.07508,0.06711,-0.02005,0.99471,-0.04119,0.10780,0.00447,0.99331,0.03607,0.17438,-0.00461,0.98401,1.00,-0.04174,0.08125,0.00341,0.99581,0.03511,0.14824,-0.00767,0.98830,1.00
7560,11.08327,0.07490,0.06714,-0.01993,0.99473,-0.04140,0.10119,0.00421,0.99400,0.03558,0.16791,-0.00526,0.98515,1.00,-0.04191,0.07457,0.00314,0.99633,0.03464,0.14167,-0.00834,0.98927,1.00
7574,10.62551,0.07482,0.06718,-0.01984,0.99473,-0.04129,0.10116,0.00420,0.99400,0.03559,0.16790,-0.00520,0.98515,1.00,-0.04180,0.07453,0.00313,0.99634,0.03465,0.14167,-0.00827,0.98927,1.00
7588,10.14409,0.07466,0.06709,-0.01975,0.99475,-0.04007,0.08855,0.00356,0.99526,0.03643,0.15539,-0.00681,0.98716,1.00,-0.04049,0.06179,0.00251,0.99726,0.03556,0.12899,-0.00987,0.99096,1.00
7602,9.66584,0.07459,0.06695,-0.01960,0.99477,-0.03997,0.08870,0.00356,0.99525,0.03646,0.15538,-0.00667,0.98716,1.00,-0.04040,0.06194,0.00251,0.99726,0.03558,0.12899,-0.00972,0.99096,1.00
7616,9.14717,0.07454,0.06672,-0.01952,0.99479,-0.03990,0.08893,0.00356,0.99523,0.03647,0.15538,-0.00659,0.98716,1.00,-0.04033,0.06217,0.00251,0.99725,0.03559,0.12898,-0.00964,0.99096,1.00
7630,8.66299,0.07457,0.06640,-0.01946,0.99481,-0.03694,0.01987,0.00073,0.99912,0.03819,0.08677,-0.01478,0.99539,1.00,-0.03699,-0.00726,-0.00027,0.99929,0.03756,0.05987,-0.01780,0.99734,1.00
7644,8.16746,0.07471,0.06603,-0.01931,0.99483,-0.03706,0.02024,0.00075,0.99911,0.03821,0.08677,-0.01459,0.99539,1.00,-0.03712,-0.00689,-0.00026,0.99929,0.03757,0.05986,-0.01762,0.99734,1.00
7658,7.65625,0.07482,0.06565,-0.01923,0.99485,-0.03727,-0.02762,-0.00103,0.99892,0.03706,0.03889,-0.01986,0.99836,1.00,-0.03708,-0.05463,-0.00203,0.99782,0.03658,0.01202,-0.02286,0.99900,1.00
7672,7.13341,0.07487,0.06526,-0.01898,0.99487,-0.03732,-0.02723,-0.00102,0.99893,0.03708,0.03888,-0.01957,0.99836,1.00,-0.03715,-0.05424,-0.00202,0.99783,0.03659,0.01201,-0.02258,0.99900,1.00
7686,6.60492,0.07479,0.06495,-0.01877,0.99490,-0.03725,-0.02692,-0.00100,0.99894,0.03708,0.03887,-0.01934,0.99837,1.00,-0.03709,-0.05393,-0.00200,0.99785,0.03659,0.01200,-0.02235,0.99901,1.00
7700,6.07644,0.07461,0.06466,-0.01851,0.99494,-0.03709,-0.03523,-0.00131,0.99869,0.03688,0.03030,-0.02001,0.99866,1.00,-0.03689,-0.06220,-0.00230,0.99738,0.03642,0.00346,-0.02300,0.99907,1.00
7714,5.54266,0.07436,0.06448,-0.01838,0.99497,-0.03684,-0.03505,-0.00129,0.99871,0.03688,0.03030,-0.01988,0.99866,1.00,-0.03665,-0.06201,-0.00228,0.99740,0.03642,0.00346,-0.02285,0.99907,1.00
7727,5.00929,0.07406,0.06441,-0.01812,0.99501,-0.03651,-0.04173,-0.00153,0.99846,0.03676,0.02356,-0.02034,0.99884,1.00,-0.03628,-0.06865,-0.00250,0.99698,0.03633,-0.00325,-0.02329,0.99906,1.00
7741,4.46911,0.07373,0.06426,-0.01786,0.99505,-0.03619,-0.04158,-0.00151,0.99848,0.03677,0.02355,-0.02007,0.99884,1.00,-0.03597,-0.06849,-0.00247,0.99700,0.03633,-0.00326,-0.02300,0.99907,1.00
7755,3.92130,0.07342,0.06418,-0.01766,0.99508,-0.03496,-0.04824,-0.00169,0.99822,0.03754,0.01680,-0.02060,0.99894,1.00,-0.03471,-0.07511,-0.00262,0.99657,0.03714,-0.00997,-0.02349,0.99898,1.00
7769,3.37942,0.07329,0.06418,-0.01747,0.99509,-0.03483,-0.04824,-0.00168,0.99823,0.03755,0.01680,-0.02042,0.99895,1.00,-0.03459,-0.07511,-0.00261,0.99657,0.03714,-0.00998,-0.02329,0.99899,1.00
7784,2.80175,0.07311,0.06415,-0.01740,0.99511,-0.03466,-0.04821,-0.00167,0.99823,0.03755,0.01679,-0.02034,0.99895,1.00,-0.03442,-0.07507,-0.00259,0.99658,0.03714,-0.00998,-0.02321,0.99899,1.00
7797,2.27445,0.07304,0.06408,-0.01712,0.99512,-0.03431,-0.04849,-0.00167,0.99823,0.03783,0.01642,-0.02010,0.99895,1.00,-0.03407,-0.07535,-0.00258,0.99657,0.03743,-0.01035,-0.02295,0.99898,1.00
7811,1.72791,0.07301,0.06396,-0.01689,0.99513,-0.03429,-0.04837,-0.00166,0.99824,0.03783,0.01641,-0.01985,0.99895,1.00,-0.03406,-0.07523,-0.00257,0.99658,0.03743,-0.01036,-0.02270,0.99899,1.00
7825,1.17336,0.07301,0.06387,-0.01685,0.99514,-0.03517,-0.00870,-0.00031,0.99934,0.03779,0.05579,-0.01553,0.99761,1.00,-0.03510,-0.03579,-0.00126,0.99874,0.03731,0.02886,-0.01845,0.99872,1.00
7839,0.60571,0.07269,0.06375,-0.01678,0.99517,-0.03486,-0.00856,-0.00030,0.99936,0.03780,0.05579,-0.01547,0.99761,1.00,-0.03479,-0.03566,-0.00124,0.99876,0.03731,0.02886,-0.01837,0.99872,1.00
7853,0.04611,0.07232,0.06355,-0.01680,0.99521,-0.03449,-0.00836,-0.00029,0.99937,0.03780,0.05579,-0.01549,0.99761,1.00,-0.03442,-0.03545,-0.00122,0.99878,0.03731,0.02886,-0.01837,0.99872,1.00
7867,-0.51353,0.07216,0.06337,-0.01698,0.99523,-0.03409,-0.00839,-0.00029,0.99938,0.03802,0.05558,-0.01570,0.99761,1.00,-0.03399,-0.03548,-0.00121,0.99879,0.03756,0.02865,-0.01857,0.99871,1.00
7881,-1.06301,0.07195,0.06319,-0.01706,0.99526,-0.03389,-0.00820,-0.00028,0.99939,0.03802,0.05559,-0.01577,0.99761,1.00,-0.03379,-0.03529,-0.00119,0.99881,0.03756,0.02865,-0.01863,0.99871,1.00
7894,-1.61047,0.07180,0.06302,-0.01685,0.99528,-0.03335,-0.02228,-0.00074,0.99920,0.03813,0.04141,-0.01708,0.99827,1.00,-0.03319,-0.04931,-0.00164,0.99823,0.03771,0.01451,-0.01990,0.99899,1.00
7908,-2.16704,0.07157,0.06295,-0.01676,0.99531,-0.03311,-0.02220,-0.00074,0.99920,0.03814,0.04141,-0.01699,0.99827,1.00,-0.03296,-0.04923,-0.00163,0.99824,0.03771,0.01451,-0.01980,0.99899,1.00
7922,-2.72493,0.07142,0.06306,-0.01655,0.99531,-0.03296,-0.03379,-0.00112,0.99888,0.03790,0.02998,-0.01798,0.99867,1.00,-0.03277,-0.06076,-0.00200,0.99761,0.03750,0.00312,-0.02077,0.99908,1.00
7936,-3.26803,0.07126,0.06330,-0.01652,0.99531,-0.03280,-0.03403,-0.00112,0.99888,0.03790,0.02998,-0.01796,0.99867,1.00,-0.03261,-0.06100,-0.00199,0.99760,0.03750,0.00312,-0.02075,0.99908,1.00
7951,-3.84341,0.07109,0.06360,-0.01646,0.99530,-0.03263,-0.03433,-0.00112,0.99888,0.03790,0.02998,-0.01792,0.99867,1.00,-0.03244,-0.06130,-0.00199,0.99759,0.03750,0.00311,-0.02070,0.99908,1.00
7964,-4.37144,0.07089,0.06383,-0.01628,0.99531,-0.03289,-0.04557,-0.00150,0.99842,0.03721,0.01902,-0.01887,0.99895,1.00,-0.03264,-0.07246,-0.00237,0.99683,0.03684,-0.00779,-0.02164,0.99906,1.00
7978,-4.90813,0.07070,0.06410,-0.01618,0.99530,-0.03270,-0.04583,-0.00150,0.99841,0.03721,0.01902,-0.01879,0.99895,1.00,-0.03247,-0.07272,-0.00237,0.99682,0.03684,-0.00779,-0.02154,0.99906,1.00
7992,-5.44578,0.07055,0.06421,-0.01612,0.99531,-0.03500,-0.05931,-0.00208,0.99762,0.03446,0.00574,-0.02009,0.99919,1.00,-0.03468,-0.08609,-0.00300,0.99568,0.03415,-0.02097,-0.02288,0.99893,1.00
8005,-5.96814,0.07037,0.06428,-0.01619,0.99532,-0.03482,-0.05937,-0.00207,0.99763,0.03446,0.00574,-0.02015,0.99919,1.00,-0.03449,-0.08615,-0.00298,0.99568,0.03415,-0.02097,-0.02293,0.99893,1.00
8019,-6.49761,0.07031,0.06433,-0.01622,0.99532,-0.03475,-0.05942,-0.00207,0.99763,0.03446,0.00574,-0.02018,0.99919,1.00,-0.03442,-0.08620,-0.00298,0.99568,0.03415,-0.02097,-0.02296,0.99893,1.00
8033,-7.02262,0.07025,0.06418,-0.01631,0.99533,-0.03510,-0.06802,-0.00239,0.99706,0.03385,-0.00296,-0.02117,0.99920,1.00,-0.03472,-0.09470,-0.00330,0.99490,0.03358,-0.02960,-0.02394,0.99871,1.00
8047,-7.54273,0.07010,0.06406,-0.01625,0.99535,-0.03496,-0.06789,-0.00238,0.99708,0.03384,-0.00297,-0.02109,0.99920,1.00,-0.03458,-0.09457,-0.00329,0.99491,0.03358,-0.02960,-0.02385,0.99871,1.00
8061,-8.05751,0.07003,0.06387,-0.01633,0.99536,-0.03141,-0.08131,-0.00256,0.99619,0.03701,-0.01661,-0.02250,0.99892,1.00,-0.03100,-0.10782,-0.00336,0.99368,0.03675,-0.04311,-0.02514,0.99808,1.00
8075,-8.56103,0.06996,0.06363,-0.01659,0.99538,-0.03132,-0.08107,-0.00255,0.99621,0.03701,-0.01660,-0.02275,0.99892,1.00,-0.03090,-0.10758,-0.00335,0.99371,0.03676,-0.04310,-0.02538,0.99807,1.00
8089,-9.06562,0.06972,0.06344,-0.01647,0.99541,-0.02856,-0.09339,-0.00268,0.99522,0.03925,-0.02917,-0.02376,0.99852,1.00,-0.02815,-0.11972,-0.00340,0.99240,0.03898,-0.05552,-0.02628,0.99735,1.00
8103,-9.56143,0.06948,0.06333,-0.01651,0.99543,-0.02832,-0.09327,-0.00265,0.99523,0.03925,-0.02917,-0.02376,0.99852,1.00,-0.02791,-0.11961,-0.00336,0.99242,0.03898,-0.05552,-0.02628,0.99735,1.00
8118,-10.05976,0.06920,0.06327,-0.01647,0.99546,-0.02806,-0.09321,-0.00263,0.99525,0.03924,-0.02917,-0.02368,0.99852,1.00,-0.02765,-0.11955,-0.00333,0.99244,0.03898,-0.05552,-0.02618,0.99735,1.00
8131,-10.51459,0.06893,0.06317,-0.01656,0.99548,-0.02622,-0.10510,-0.00277,0.99411,0.04051,-0.04120,-0.02481,0.99802,1.00,-0.02580,-0.13125,-0.00342,0.99101,0.04024,-0.06740,-0.02723,0.99654,1.00
8145,-10.97988,0.06881,0.06314,-0.01671,0.99549,-0.02608,-0.10507,-0.00276,0.99412,0.04052,-0.04119,-0.02494,0.99802,1.00,-0.02565,-0.13122,-0.00340,0.99102,0.04025,-0.06739,-0.02735,0.99654,1.00
8159,-11.44983,0.06875,0.06303,-0.01680,0.99550,-0.02305,-0.11371,-0.00264,0.99324,0.04326,-0.05003,-0.02568,0.99748,1.00,-0.02265,-0.13973,-0.00320,0.98993,0.04296,-0.07610,-0.02799,0.99578,1.00
8172,-11.89585,0.06879,0.06291,-0.01689,0.99550,-0.02308,-0.11359,-0.00264,0.99326,0.04326,-0.05002,-0.02576,0.99748,1.00,-0.02267,-0.13960,-0.00320,0.98994,0.04297,-0.07609,-0.02808,0.99578,1.00
8186,-12.34058,0.06889,0.06275,-0.01694,0.99550,-0.02318,-0.11343,-0.00265,0.99327,0.04327,-0.05002,-0.02582,0.99748,1.00,-0.02277,-0.13944,-0.00321,0.98996,0.04297,-0.07609,-0.02814,0.99578,1.00
8200,-12.76815,0.06911,0.06252,-0.01702,0.99550,-0.02375,-0.12472,-0.00299,0.99190,0.04260,-0.06154,-0.02699,0.99683,1.00,-0.02330,-0.15053,-0.00355,0.98832,0.04233,-0.08743,-0.02931,0.99484,1.00
8214,-13.19343,0.06940,0.06231,-0.01710,0.99549,-0.02402,-0.12452,-0.00302,0.99192,0.04261,-0.06153,-0.02711,0.99683,1.00,-0.02356,-0.15033,-0.00358,0.98835,0.04234,-0.08742,-0.02943,0.99484,1.00
8228,-13.61064,0.06969,0.06205,-0.01715,0.99549,-0.02430,-0.13741,-0.00337,0.99021,0.04225,-0.07470,-0.02841,0.99591,1.00,-0.02381,-0.16298,-0.00393,0.98633,0.04200,-0.10036,-0.03072,0.99359,1.00
8242,-14.00925,0.06994,0.06175,-0.01719,0.99549,-0.02454,-0.13712,-0.00340,0.99024,0.04226,-0.07469,-0.02848,0.99590,1.00,-0.02405,-0.16269,-0.00397,0.98638,0.04201,-0.10036,-0.03080,0.99359,1.00
8256,-14.40655,0.07003,0.06142,-0.01725,0.99550,-0.02364,-0.14365,-0.00343,0.98934,0.04307,-0.08158,-0.02909,0.99531,1.00,-0.02315,-0.16909,-0.00397,0.98532,0.04280,-0.10713,-0.03137,0.99283,1.00
8270,-14.78168,0.06986,0.06106,-0.01730,0.99554,-0.02347,-0.14329,-0.00340,0.98940,0.04306,-0.08159,-0.02908,0.99531,1.00,-0.02298,-0.16873,-0.00394,0.98539,0.04280,-0.10713,-0.03135,0.99283,1.00
8284,-15.16321,0.06960,0.06071,-0.01726,0.99558,-0.02325,-0.14293,-0.00336,0.98945,0.04305,-0.08159,-0.02896,0.99531,1.00,-0.02276,-0.16837,-0.00389,0.98545,0.04279,-0.10714,-0.03122,0.99283,1.00
8298,-15.51757,0.06923,0.06034,-0.01734,0.99562,-0.02206,-0.14863,-0.00332,0.98864,0.04370,-0.08771,-0.02940,0.99475,1.00,-0.02159,-0.17396,-0.00381,0.98451,0.04342,-0.11315,-0.03161,0.99213,1.00
8312,-15.86045,0.06904,0.06004,-0.01737,0.99565,-0.02188,-0.14833,-0.00328,0.98869,0.04370,-0.08771,-0.02937,0.99475,1.00,-0.02141,-0.17365,-0.00378,0.98457,0.04341,-0.11315,-0.03157,0.99213,1.00
8326,-16.19624,0.06896,0.05978,-0.01751,0.99567,-0.02020,-0.15135,-0.00309,0.98827,0.04520,-0.09105,-0.02962,0.99438,1.00,-0.01975,-0.17662,-0.00354,0.98407,0.04489,-0.11644,-0.03176,0.99167,1.00
8340,-16.51236,0.06895,0.05943,-0.01759,0.99569,-0.02018,-0.15101,-0.00308,0.98832,0.04521,-0.09105,-0.02966,0.99438,1.00,-0.01973,-0.17628,-0.00353,0.98414,0.04490,-0.11644,-0.03181,0.99167,1.00
8354,-16.81901,0.06901,0.05914,-0.01767,0.99570,-0.02023,-0.15072,-0.00309,0.98837,0.04522,-0.09105,-0.02974,0.99438,1.00,-0.01978,-0.17599,-0.00354,0.98419,0.04491,-0.11643,-0.03189,0.99167,1.00
8368,-17.11745,0.06920,0.05895,-0.01784,0.99570,-0.02072,-0.15642,-0.00328,0.98747,0.04472,-0.09694,-0.03049,0.99382,1.00,-0.02024,-0.18158,-0.00374,0.98316,0.04442,-0.12222,-0.03264,0.99097,1.00
8382,-17.40319,0.06929,0.05872,-0.01779,0.99571,-0.02083,-0.15619,-0.00329,0.98750,0.04471,-0.09694,-0.03045,0.99382,1.00,-0.02035,-0.18135,-0.00375,0.98320,0.04442,-0.12222,-0.03260,0.99097,1.00
8395,-17.66527,0.06935,0.05847,-0.01772,0.99572,-0.02099,-0.16111,-0.00343,0.98671,0.04448,-0.10212,-0.03085,0.99330,1.00,-0.02051,-0.18617,-0.00389,0.98230,0.04418,-0.12730,-0.03299,0.99033,1.00
8409,-17.91587,0.06946,0.05834,-0.01763,0.99572,-0.02111,-0.16099,-0.00345,0.98672,0.04447,-0.10212,-0.03078,0.99330,1.00,-0.02064,-0.18605,-0.00391,0.98232,0.04417,-0.12730,-0.03293,0.99033,1.00
8423,-18.16117,0.06939,0.05820,-0.01768,0.99573,-0.02151,-0.17032,-0.00372,0.98515,0.04372,-0.11162,-0.03169,0.99228,1.00,-0.02100,-0.19517,-0.00418,0.98054,0.04344,-0.13661,-0.03382,0.98909,1.00
8437,-18.38124,0.06931,0.05800,-0.01769,0.99575,-0.02144,-0.17013,-0.00370,0.98518,0.04372,-0.11162,-0.03166,0.99228,1.00,-0.02093,-0.19497,-0.00416,0.98058,0.04344,-0.13661,-0.03379,0.98910,1.00
8451,-18.59752,0.06949,0.05780,-0.01775,0.99575,-0.02160,-0.16993,-0.00373,0.98521,0.04373,-0.11162,-0.03176,0.99228,1.00,-0.02109,-0.19478,-0.00419,0.98061,0.04345,-0.13661,-0.03389,0.98909,1.00
8465,-18.79506,0.06988,0.05760,-0.01782,0.99573,-0.02289,-0.17711,-0.00412,0.98392,0.04256,-0.11898,-0.03270,0.99144,1.00,-0.02232,-0.20179,-0.00460,0.97916,0.04233,-0.14381,-0.03485,0.98809,1.00
