Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
389,0.12177,0.00064,0.01046,-0.99250,-0.10587,-0.01071,0.00114,-0.99432,-0.01589,0.00875,-0.01277,0.99975,1.00,-0.10584,0.01683,-0.00179,-0.99424,-0.01621,-0.01822,-0.00651,0.99968,1.00
400,0.12181,0.00058,0.01044,-0.99250,-0.10498,-0.01174,0.00124,-0.99440,-0.01681,0.00982,-0.01298,0.99973,1.00,-0.10495,0.01579,-0.00167,-0.99435,-0.01712,-0.01715,-0.00674,0.99968,1.00
411,0.12181,0.00052,0.01042,-0.99250,-0.10498,-0.01167,0.00123,-0.99440,-0.01681,0.00983,-0.01295,0.99973,1.00,-0.10496,0.01586,-0.00167,-0.99435,-0.01712,-0.01715,-0.00671,0.99968,1.00
423,0.12177,0.00049,0.01036,-0.99250,-0.10461,-0.01175,0.00124,-0.99444,-0.01714,0.00995,-0.01291,0.99972,1.00,-0.10458,0.01578,-0.00166,-0.99439,-0.01745,-0.01702,-0.00669,0.99968,1.00
434,0.12175,0.00038,0.01033,-0.99251,-0.10463,-0.00933,0.00098,-0.99447,-0.01713,0.00768,-0.01234,0.99975,1.00,-0.10457,0.01820,-0.00191,-0.99435,-0.01747,-0.01929,-0.00611,0.99964,1.00
444,0.12176,0.00031,0.01027,-0.99251,-0.10465,-0.00926,0.00097,-0.99447,-0.01713,0.00768,-0.01227,0.99975,1.00,-0.10458,0.01827,-0.00192,-0.99435,-0.01747,-0.01929,-0.00604,0.99964,1.00
456,0.12172,0.00027,0.01019,-0.99251,-0.10219,-0.00877,0.00090,-0.99473,-0.01957,0.00729,-0.01207,0.99971,1.00,-0.10211,0.01874,-0.00192,-0.99459,-0.01991,-0.01967,-0.00592,0.99959,1.00
468,0.12172,0.00023,0.01015,-0.99251,-0.10220,-0.00883,0.00091,-0.99472,-0.01955,0.00739,-0.01205,0.99971,1.00,-0.10213,0.01867,-0.00192,-0.99459,-0.01989,-0.01956,-0.00590,0.99959,1.00
478,0.12176,0.00023,0.01009,-0.99251,-0.10224,-0.00883,0.00091,-0.99472,-0.01955,0.00739,-0.01199,0.99971,1.00,-0.10216,0.01868,-0.00192,-0.99459,-0.01990,-0.01956,-0.00584,0.99959,1.00
489,0.12187,0.00024,0.01015,-0.99249,-0.10236,-0.01096,0.00113,-0.99469,-0.01952,0.00946,-0.01252,0.99969,1.00,-0.10232,0.01655,-0.00170,-0.99461,-0.01983,-0.01750,-0.00636,0.99963,1.00
501,0.12198,0.00026,0.01016,-0.99248,-0.10206,-0.01280,0.00131,-0.99470,-0.01991,0.01125,-0.01295,0.99965,1.00,-0.10204,0.01471,-0.00151,-0.99467,-0.02020,-0.01570,-0.00679,0.99965,1.00
511,0.12214,0.00027,0.01018,-0.99246,-0.10222,-0.01282,0.00132,-0.99468,-0.01991,0.01125,-0.01297,0.99965,1.00,-0.10220,0.01469,-0.00151,-0.99465,-0.02020,-0.01570,-0.00681,0.99965,1.00
522,0.12239,0.00025,0.01022,-0.99243,-0.09238,-0.01360,0.00126,-0.99563,-0.03003,0.01216,-0.01307,0.99939,1.00,-0.09238,0.01382,-0.00128,-0.99563,-0.03031,-0.01475,-0.00719,0.99941,1.00
534,0.12259,0.00021,0.01022,-0.99241,-0.06434,-0.01772,0.00114,-0.99777,-0.05828,0.01657,-0.01349,0.99807,1.00,-0.06438,0.00953,-0.00061,-0.99788,-0.05854,-0.01025,-0.00840,0.99820,1.00
545,0.12270,0.00018,0.01029,-0.99239,-0.06445,-0.01768,0.00114,-0.99776,-0.05829,0.01657,-0.01355,0.99807,1.00,-0.06449,0.00956,-0.00062,-0.99787,-0.05854,-0.01026,-0.00846,0.99820,1.00
556,0.12273,0.00012,0.01033,-0.99239,-0.05916,-0.01865,0.00111,-0.99807,-0.06359,0.01764,-0.01369,0.99773,1.00,-0.05921,0.00857,-0.00051,-0.99821,-0.06384,-0.00917,-0.00875,0.99788,1.00
568,0.12281,0.00005,0.01034,-0.99238,-0.05902,-0.01949,0.00115,-0.99807,-0.06380,0.01854,-0.01386,0.99769,1.00,-0.05907,0.00773,-0.00046,-0.99822,-0.06405,-0.00827,-0.00892,0.99787,1.00
578,0.12292,-0.00002,0.01033,-0.99236,-0.05913,-0.01943,0.00115,-0.99806,-0.06380,0.01854,-0.01384,0.99769,1.00,-0.05918,0.00779,-0.00046,-0.99822,-0.06405,-0.00827,-0.00890,0.99787,1.00
590,0.12316,-0.00012,0.01040,-0.99233,-0.05963,-0.01939,0.00116,-0.99803,-0.06355,0.01859,-0.01393,0.99771,1.00,-0.05968,0.00783,-0.00047,-0.99819,-0.06380,-0.00822,-0.00896,0.99789,1.00
601,0.12334,-0.00026,0.01042,-0.99231,-0.05965,-0.01864,0.00111,-0.99804,-0.06371,0.01799,-0.01382,0.99771,1.00,-0.05969,0.00858,-0.00051,-0.99818,-0.06397,-0.00882,-0.00885,0.99787,1.00
611,0.12351,-0.00036,0.01045,-0.99229,-0.05983,-0.01854,0.00111,-0.99804,-0.06371,0.01799,-0.01384,0.99771,1.00,-0.05987,0.00868,-0.00052,-0.99817,-0.06397,-0.00882,-0.00886,0.99787,1.00
623,0.12359,-0.00044,0.01038,-0.99228,-0.05997,-0.01795,0.00108,-0.99804,-0.06365,0.01750,-0.01367,0.99773,1.00,-0.06001,0.00927,-0.00056,-0.99815,-0.06391,-0.00931,-0.00869,0.99787,1.00
635,0.12372,-0.00048,0.01032,-0.99226,-0.05922,-0.01805,0.00107,-0.99808,-0.06453,0.01765,-0.01363,0.99767,1.00,-0.05925,0.00917,-0.00054,-0.99820,-0.06479,-0.00916,-0.00866,0.99782,1.00
646,0.12381,-0.00050,0.01027,-0.99225,-0.05931,-0.01804,0.00107,-0.99808,-0.06453,0.01765,-0.01357,0.99767,1.00,-0.05934,0.00918,-0.00055,-0.99820,-0.06479,-0.00916,-0.00860,0.99782,1.00
658,0.12390,-0.00051,0.01029,-0.99224,-0.05995,-0.01999,0.00120,-0.99800,-0.06396,0.01958,-0.01397,0.99766,1.00,-0.06000,0.00723,-0.00043,-0.99817,-0.06421,-0.00723,-0.00898,0.99787,1.00
669,0.12396,-0.00058,0.01040,-0.99223,-0.06198,-0.02003,0.00124,-0.99788,-0.06199,0.01965,-0.01413,0.99778,1.00,-0.06203,0.00720,-0.00045,-0.99805,-0.06224,-0.00716,-0.00907,0.99799,1.00
680,0.12404,-0.00056,0.01034,-0.99222,-0.06191,-0.01979,0.00123,-0.99789,-0.06215,0.01940,-0.01403,0.99778,1.00,-0.06196,0.00744,-0.00046,-0.99805,-0.06240,-0.00741,-0.00897,0.99798,1.00
691,0.12414,-0.00052,0.01033,-0.99221,-0.06200,-0.01983,0.00123,-0.99788,-0.06215,0.01940,-0.01402,0.99778,1.00,-0.06205,0.00740,-0.00046,-0.99805,-0.06240,-0.00740,-0.00896,0.99798,1.00
703,0.12419,-0.00049,0.01027,-0.99221,-0.06075,-0.01759,0.00107,-0.99800,-0.06348,0.01719,-0.01353,0.99774,1.00,-0.06078,0.00963,-0.00059,-0.99810,-0.06375,-0.00962,-0.00851,0.99788,1.00
714,0.12425,-0.00042,0.01026,-0.99220,-0.06069,-0.01692,0.00103,-0.99801,-0.06362,0.01646,-0.01339,0.99775,1.00,-0.06071,0.01031,-0.00063,-0.99810,-0.06389,-0.01035,-0.00837,0.99787,1.00
725,0.12430,-0.00040,0.01025,-0.99219,-0.06074,-0.01694,0.00103,-0.99801,-0.06362,0.01646,-0.01339,0.99775,1.00,-0.06076,0.01029,-0.00063,-0.99810,-0.06389,-0.01035,-0.00836,0.99787,1.00
736,0.12432,-0.00029,0.01019,-0.99219,-0.06203,-0.01702,0.00106,-0.99793,-0.06234,0.01642,-0.01335,0.99783,1.00,-0.06205,0.01021,-0.00063,-0.99802,-0.06260,-0.01039,-0.00829,0.99795,1.00
747,0.12439,-0.00017,0.01016,-0.99218,-0.06202,-0.01808,0.00112,-0.99791,-0.06242,0.01735,-0.01351,0.99781,1.00,-0.06205,0.00915,-0.00057,-0.99803,-0.06268,-0.00946,-0.00845,0.99795,1.00
758,0.12446,-0.00009,0.01012,-0.99217,-0.06208,-0.01817,0.00113,-0.99791,-0.06242,0.01735,-0.01348,0.99781,1.00,-0.06211,0.00906,-0.00056,-0.99803,-0.06268,-0.00946,-0.00841,0.99795,1.00
769,0.12458,0.00012,0.01011,-0.99216,-0.06044,-0.02004,0.00121,-0.99797,-0.06416,0.01900,-0.01378,0.99766,1.00,-0.06049,0.00718,-0.00044,-0.99814,-0.06441,-0.00780,-0.00876,0.99785,1.00
781,0.12468,0.00030,0.01014,-0.99215,-0.06054,-0.02022,0.00123,-0.99796,-0.06416,0.01900,-0.01384,0.99766,1.00,-0.06059,0.00700,-0.00043,-0.99814,-0.06441,-0.00780,-0.00881,0.99785,1.00
791,0.12480,0.00045,0.01027,-0.99213,-0.06055,-0.02023,0.00123,-0.99796,-0.06426,0.01885,-0.01397,0.99766,1.00,-0.06061,0.00699,-0.00042,-0.99814,-0.06451,-0.00796,-0.00893,0.99785,1.00
802,0.12491,0.00056,0.01046,-0.99211,-0.06194,-0.01988,0.00123,-0.99788,-0.06298,0.01837,-0.01411,0.99775,1.00,-0.06201,0.00735,-0.00046,-0.99805,-0.06322,-0.00844,-0.00904,0.99792,1.00
814,0.12501,0.00065,0.01063,-0.99210,-0.06189,-0.01976,0.00123,-0.99789,-0.06313,0.01814,-0.01426,0.99774,1.00,-0.06196,0.00747,-0.00046,-0.99805,-0.06337,-0.00866,-0.00918,0.99791,1.00
826,0.12517,0.00075,0.01070,-0.99208,-0.06205,-0.01987,0.00124,-0.99787,-0.06313,0.01814,-0.01434,0.99774,1.00,-0.06212,0.00737,-0.00046,-0.99804,-0.06337,-0.00867,-0.00926,0.99791,1.00
836,0.12532,0.00083,0.01071,-0.99206,-0.06267,-0.02004,0.00126,-0.99783,-0.06266,0.01822,-0.01440,0.99777,1.00,-0.06274,0.00720,-0.00045,-0.99800,-0.06290,-0.00859,-0.00929,0.99794,1.00
848,0.12560,0.00096,0.01088,-0.99202,-0.06202,-0.01999,0.00124,-0.99787,-0.06359,0.01805,-0.01454,0.99771,1.00,-0.06209,0.00724,-0.00045,-0.99804,-0.06384,-0.00876,-0.00944,0.99788,1.00
859,0.12587,0.00107,0.01098,-0.99199,-0.06229,-0.02011,0.00126,-0.99786,-0.06359,0.01804,-0.01467,0.99771,1.00,-0.06237,0.00712,-0.00045,-0.99803,-0.06384,-0.00876,-0.00956,0.99788,1.00
870,0.12615,0.00119,0.01116,-0.99195,-0.06233,-0.02024,0.00126,-0.99785,-0.06383,0.01804,-0.01487,0.99769,1.00,-0.06241,0.00700,-0.00044,-0.99803,-0.06407,-0.00876,-0.00974,0.99786,1.00
881,0.12635,0.00134,0.01120,-0.99192,-0.06222,-0.02046,0.00128,-0.99785,-0.06414,0.01810,-0.01494,0.99767,1.00,-0.06230,0.00677,-0.00042,-0.99803,-0.06439,-0.00870,-0.00982,0.99784,1.00
892,0.12648,0.00143,0.01127,-0.99190,-0.06234,-0.02055,0.00128,-0.99784,-0.06414,0.01809,-0.01503,0.99766,1.00,-0.06242,0.00668,-0.00042,-0.99803,-0.06439,-0.00871,-0.00990,0.99784,1.00
903,0.12659,0.00150,0.01144,-0.99189,-0.06392,-0.02122,0.00136,-0.99773,-0.06266,0.01865,-0.01535,0.99774,1.00,-0.06401,0.00602,-0.00039,-0.99793,-0.06291,-0.00815,-0.01017,0.99793,1.00
915,0.12659,0.00152,0.01165,-0.99189,-0.06363,-0.02107,0.00134,-0.99775,-0.06295,0.01846,-0.01552,0.99773,1.00,-0.06372,0.00617,-0.00039,-0.99795,-0.06320,-0.00834,-0.01035,0.99791,1.00
926,0.12660,0.00149,0.01186,-0.99188,-0.06363,-0.02103,0.00134,-0.99775,-0.06295,0.01845,-0.01573,0.99772,1.00,-0.06373,0.00620,-0.00040,-0.99795,-0.06320,-0.00835,-0.01056,0.99791,1.00
937,0.12658,0.00143,0.01213,-0.99188,-0.06339,-0.02213,0.00141,-0.99774,-0.06315,0.01958,-0.01621,0.99768,1.00,-0.06351,0.00511,-0.00032,-0.99797,-0.06339,-0.00722,-0.01105,0.99790,1.00
948,0.12669,0.00133,0.01235,-0.99186,-0.06406,-0.02198,0.00141,-0.99770,-0.06259,0.01950,-0.01642,0.99771,1.00,-0.06417,0.00526,-0.00034,-0.99793,-0.06285,-0.00729,-0.01124,0.99793,1.00
959,0.12679,0.00123,0.01254,-0.99185,-0.06415,-0.02188,0.00141,-0.99770,-0.06259,0.01949,-0.01660,0.99771,1.00,-0.06427,0.00536,-0.00035,-0.99792,-0.06284,-0.00731,-0.01141,0.99793,1.00
970,0.12697,0.00120,0.01280,-0.99182,-0.06425,-0.02196,0.00141,-0.99769,-0.06267,0.01958,-0.01689,0.99770,1.00,-0.06437,0.00528,-0.00034,-0.99791,-0.06293,-0.00721,-0.01169,0.99792,1.00
981,0.12718,0.00117,0.01291,-0.99180,-0.06222,-0.02210,0.00138,-0.99782,-0.06490,0.01977,-0.01698,0.99755,1.00,-0.06233,0.00513,-0.00032,-0.99804,-0.06518,-0.00702,-0.01184,0.99778,1.00
993,0.12734,0.00107,0.01299,-0.99177,-0.06238,-0.02200,0.00138,-0.99781,-0.06490,0.01977,-0.01706,0.99755,1.00,-0.06249,0.00523,-0.00033,-0.99803,-0.06518,-0.00702,-0.01190,0.99778,1.00
1004,0.12750,0.00091,0.01306,-0.99175,-0.06236,-0.02186,0.00137,-0.99781,-0.06508,0.01978,-0.01711,0.99754,1.00,-0.06246,0.00537,-0.00034,-0.99803,-0.06537,-0.00701,-0.01196,0.99776,1.00
1015,0.12774,0.00080,0.01323,-0.99172,-0.06273,-0.02167,0.00136,-0.99779,-0.06496,0.01969,-0.01727,0.99754,1.00,-0.06283,0.00556,-0.00035,-0.99801,-0.06526,-0.00710,-0.01210,0.99777,1.00
1026,0.12804,0.00069,0.01332,-0.99168,-0.06303,-0.02156,0.00136,-0.99778,-0.06496,0.01968,-0.01736,0.99754,1.00,-0.06313,0.00567,-0.00036,-0.99799,-0.06526,-0.00711,-0.01217,0.99777,1.00
1037,0.12828,0.00071,0.01317,-0.99165,-0.06590,-0.02009,0.00133,-0.99762,-0.06237,0.01817,-0.01699,0.99774,1.00,-0.06597,0.00716,-0.00047,-0.99780,-0.06268,-0.00862,-0.01171,0.99793,1.00
1048,0.12850,0.00070,0.01301,-0.99162,-0.06579,-0.02165,0.00143,-0.99760,-0.06267,0.01973,-0.01713,0.99769,1.00,-0.06586,0.00560,-0.00037,-0.99781,-0.06299,-0.00706,-0.01185,0.99792,1.00
1060,0.12860,0.00073,0.01278,-0.99161,-0.06590,-0.02167,0.00143,-0.99759,-0.06266,0.01974,-0.01691,0.99770,1.00,-0.06596,0.00557,-0.00037,-0.99781,-0.06299,-0.00705,-0.01163,0.99792,1.00
1070,0.12875,0.00069,0.01259,-0.99160,-0.06572,-0.02172,0.00143,-0.99760,-0.06300,0.01984,-0.01673,0.99768,1.00,-0.06576,0.00553,-0.00036,-0.99782,-0.06333,-0.00695,-0.01144,0.99790,1.00
1081,0.12888,0.00067,0.01232,-0.99158,-0.06306,-0.02174,0.00137,-0.99777,-0.06580,0.01993,-0.01641,0.99750,1.00,-0.06309,0.00550,-0.00035,-0.99799,-0.06613,-0.00686,-0.01120,0.99772,1.00
1092,0.12894,0.00058,0.01206,-0.99158,-0.06313,-0.02164,0.00137,-0.99777,-0.06580,0.01994,-0.01615,0.99750,1.00,-0.06315,0.00560,-0.00035,-0.99799,-0.06613,-0.00684,-0.01093,0.99773,1.00
1104,0.12903,0.00056,0.01187,-0.99157,-0.06438,-0.02257,0.00146,-0.99767,-0.06462,0.02087,-0.01616,0.99756,1.00,-0.06442,0.00467,-0.00030,-0.99791,-0.06495,-0.00591,-0.01090,0.99781,1.00
1114,0.12910,0.00049,0.01181,-0.99156,-0.06424,-0.02256,0.00145,-0.99768,-0.06484,0.02093,-0.01611,0.99755,1.00,-0.06428,0.00468,-0.00030,-0.99792,-0.06514,-0.00585,-0.01086,0.99780,1.00
1125,0.12917,0.00048,0.01186,-0.99155,-0.06431,-0.02255,0.00145,-0.99767,-0.06484,0.02093,-0.01616,0.99755,1.00,-0.06435,0.00469,-0.00030,-0.99792,-0.06514,-0.00586,-0.01090,0.99780,1.00
1137,0.12935,0.00055,0.01195,-0.99153,-0.06465,-0.02268,0.00147,-0.99765,-0.06467,0.02098,-0.01627,0.99755,1.00,-0.06472,0.00456,-0.00030,-0.99789,-0.06496,-0.00580,-0.01100,0.99781,1.00
1147,0.12954,0.00061,0.01210,-0.99150,-0.06483,-0.02275,0.00148,-0.99764,-0.06468,0.02097,-0.01644,0.99755,1.00,-0.06491,0.00450,-0.00029,-0.99788,-0.06496,-0.00581,-0.01116,0.99781,1.00
1159,0.12965,0.00076,0.01228,-0.99148,-0.06479,-0.02212,0.00144,-0.99765,-0.06483,0.02019,-0.01649,0.99756,1.00,-0.06488,0.00512,-0.00033,-0.99788,-0.06511,-0.00659,-0.01121,0.99779,1.00
1170,0.12970,0.00099,0.01229,-0.99148,-0.06394,-0.02233,0.00143,-0.99770,-0.06573,0.02018,-0.01651,0.99750,1.00,-0.06403,0.00491,-0.00032,-0.99794,-0.06600,-0.00660,-0.01125,0.99773,1.00
1181,0.12965,0.00120,0.01222,-0.99148,-0.06370,-0.02381,0.00152,-0.99768,-0.06590,0.02144,-0.01671,0.99746,1.00,-0.06379,0.00342,-0.00022,-0.99796,-0.06618,-0.00534,-0.01145,0.99773,1.00
1193,0.12951,0.00142,0.01212,-0.99150,-0.06356,-0.02404,0.00153,-0.99769,-0.06590,0.02145,-0.01663,0.99746,1.00,-0.06365,0.00319,-0.00020,-0.99797,-0.06618,-0.00533,-0.01139,0.99773,1.00
1203,0.12938,0.00159,0.01204,-0.99152,-0.06548,-0.02402,0.00158,-0.99756,-0.06385,0.02124,-0.01658,0.99760,1.00,-0.06557,0.00322,-0.00021,-0.99784,-0.06413,-0.00555,-0.01128,0.99786,1.00
1215,0.12934,0.00178,0.01193,-0.99153,-0.06605,-0.02289,0.00152,-0.99755,-0.06326,0.01993,-0.01625,0.99767,1.00,-0.06612,0.00436,-0.00029,-0.99780,-0.06355,-0.00686,-0.01094,0.99790,1.00
1226,0.12933,0.00192,0.01189,-0.99153,-0.06604,-0.02302,0.00152,-0.99755,-0.06326,0.01993,-0.01622,0.99767,1.00,-0.06611,0.00423,-0.00028,-0.99780,-0.06355,-0.00685,-0.01091,0.99790,1.00
1237,0.12941,0.00207,0.01193,-0.99152,-0.06619,-0.02291,0.00152,-0.99754,-0.06319,0.01966,-0.01623,0.99768,1.00,-0.06627,0.00434,-0.00029,-0.99779,-0.06347,-0.00713,-0.01092,0.99790,1.00
1248,0.12954,0.00224,0.01192,-0.99150,-0.06429,-0.02275,0.00147,-0.99767,-0.06522,0.01936,-0.01615,0.99755,1.00,-0.06436,0.00449,-0.00029,-0.99792,-0.06551,-0.00742,-0.01088,0.99777,1.00
1260,0.12969,0.00238,0.01191,-0.99148,-0.06444,-0.02288,0.00148,-0.99766,-0.06522,0.01936,-0.01616,0.99755,1.00,-0.06452,0.00436,-0.00028,-0.99791,-0.06550,-0.00742,-0.01089,0.99777,1.00
1270,0.12985,0.00255,0.01194,-0.99146,-0.06455,-0.02383,0.00154,-0.99763,-0.06526,0.02011,-0.01637,0.99753,1.00,-0.06463,0.00341,-0.00022,-0.99790,-0.06553,-0.00667,-0.01109,0.99777,1.00
1281,0.12997,0.00261,0.01211,-0.99144,-0.06454,-0.02509,0.00162,-0.99760,-0.06536,0.02128,-0.01678,0.99749,1.00,-0.06465,0.00215,-0.00014,-0.99791,-0.06563,-0.00550,-0.01149,0.99776,1.00
1292,0.13000,0.00261,0.01224,-0.99144,-0.06456,-0.02510,0.00162,-0.99760,-0.06536,0.02127,-0.01692,0.99749,1.00,-0.06468,0.00214,-0.00014,-0.99790,-0.06563,-0.00551,-0.01163,0.99776,1.00
1304,0.13000,0.00257,0.01242,-0.99143,-0.06575,-0.02485,0.00164,-0.99753,-0.06417,0.02104,-0.01708,0.99757,1.00,-0.06588,0.00240,-0.00016,-0.99783,-0.06443,-0.00574,-0.01176,0.99784,1.00
1314,0.12999,0.00261,0.01245,-0.99143,-0.06687,-0.02402,0.00161,-0.99747,-0.06306,0.02017,-0.01696,0.99766,1.00,-0.06698,0.00323,-0.00022,-0.99775,-0.06333,-0.00661,-0.01161,0.99790,1.00
1326,0.12989,0.00258,0.01248,-0.99145,-0.06677,-0.02399,0.00161,-0.99748,-0.06306,0.02017,-0.01699,0.99766,1.00,-0.06688,0.00326,-0.00022,-0.99776,-0.06333,-0.00662,-0.01164,0.99790,1.00
1337,0.12978,0.00252,0.01257,-0.99146,-0.06536,-0.02376,0.00156,-0.99758,-0.06436,0.02002,-0.01700,0.99758,1.00,-0.06547,0.00348,-0.00023,-0.99785,-0.06463,-0.00676,-0.01170,0.99782,1.00
1348,0.12961,0.00243,0.01285,-0.99148,-0.06536,-0.02334,0.00153,-0.99759,-0.06419,0.01969,-0.01721,0.99759,1.00,-0.06547,0.00390,-0.00026,-0.99785,-0.06447,-0.00710,-0.01191,0.99782,1.00
1360,0.12962,0.00237,0.01330,-0.99147,-0.06535,-0.02329,0.00153,-0.99759,-0.06420,0.01966,-0.01764,0.99759,1.00,-0.06549,0.00395,-0.00026,-0.99785,-0.06447,-0.00712,-0.01234,0.99782,1.00
1370,0.12971,0.00233,0.01369,-0.99145,-0.06510,-0.02328,0.00152,-0.99761,-0.06453,0.01967,-0.01804,0.99756,1.00,-0.06525,0.00397,-0.00026,-0.99786,-0.06480,-0.00712,-0.01274,0.99779,1.00
1382,0.12995,0.00222,0.01411,-0.99142,-0.06580,-0.02444,0.00161,-0.99753,-0.06404,0.02088,-0.01871,0.99755,1.00,-0.06596,0.00281,-0.00019,-0.99782,-0.06431,-0.00590,-0.01339,0.99782,1.00
1393,0.13014,0.00210,0.01460,-0.99139,-0.06597,-0.02433,0.00161,-0.99752,-0.06405,0.02085,-0.01919,0.99754,1.00,-0.06616,0.00292,-0.00019,-0.99780,-0.06430,-0.00593,-0.01386,0.99782,1.00
1403,0.13039,0.00191,0.01515,-0.99134,-0.06543,-0.02539,0.00167,-0.99753,-0.06482,0.02206,-0.01995,0.99745,1.00,-0.06563,0.00185,-0.00012,-0.99784,-0.06508,-0.00472,-0.01463,0.99776,1.00
1415,0.13066,0.00175,0.01560,-0.99130,-0.06718,-0.02538,0.00171,-0.99742,-0.06332,0.02214,-0.02045,0.99754,1.00,-0.06738,0.00187,-0.00013,-0.99773,-0.06360,-0.00464,-0.01507,0.99785,1.00
1427,0.13095,0.00155,0.01599,-0.99126,-0.06747,-0.02518,0.00170,-0.99740,-0.06333,0.02212,-0.02083,0.99753,1.00,-0.06768,0.00207,-0.00014,-0.99770,-0.06359,-0.00466,-0.01544,0.99785,1.00
1437,0.13134,0.00134,0.01627,-0.99120,-0.06738,-0.02324,0.00157,-0.99746,-0.06384,0.02040,-0.02075,0.99754,1.00,-0.06756,0.00401,-0.00027,-0.99771,-0.06414,-0.00637,-0.01535,0.99780,1.00
1449,0.13156,0.00117,0.01647,-0.99117,-0.06726,-0.02330,0.00157,-0.99746,-0.06418,0.02061,-0.02097,0.99751,1.00,-0.06741,0.00396,-0.00027,-0.99772,-0.06451,-0.00616,-0.01557,0.99778,1.00
1460,0.13162,0.00095,0.01666,-0.99116,-0.06731,-0.02308,0.00156,-0.99746,-0.06418,0.02060,-0.02114,0.99750,1.00,-0.06747,0.00418,-0.00028,-0.99771,-0.06451,-0.00617,-0.01573,0.99777,1.00
