Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
156,-0.01177,-0.00225,0.00625,-0.99991,-0.08405,-0.00421,0.00036,-0.99645,0.09580,0.00594,-0.00672,0.99536,1.00,-0.08398,0.02315,-0.00195,-0.99620,0.09555,-0.02145,-0.00474,0.99518,1.00
167,-0.01181,-0.00257,0.00641,-0.99991,-0.08382,-0.00392,0.00033,-0.99647,0.09560,0.00595,-0.00689,0.99538,1.00,-0.08374,0.02344,-0.00197,-0.99621,0.09535,-0.02144,-0.00491,0.99520,1.00
179,-0.01200,-0.00282,0.00646,-0.99990,-0.08363,-0.00368,0.00031,-0.99649,0.09560,0.00595,-0.00694,0.99538,1.00,-0.08355,0.02368,-0.00199,-0.99622,0.09535,-0.02143,-0.00497,0.99520,1.00
189,-0.01204,-0.00311,0.00652,-0.99990,-0.08271,-0.00354,0.00029,-0.99657,0.09473,0.00611,-0.00701,0.99546,1.00,-0.08263,0.02381,-0.00197,-0.99629,0.09447,-0.02127,-0.00507,0.99529,1.00
200,-0.01207,-0.00345,0.00663,-0.99990,-0.08256,-0.00437,0.00036,-0.99658,0.09462,0.00726,-0.00720,0.99546,1.00,-0.08249,0.02298,-0.00190,-0.99633,0.09437,-0.02011,-0.00526,0.99532,1.00
212,-0.01206,-0.00373,0.00672,-0.99990,-0.06336,-0.01753,0.00111,-0.99784,0.07551,0.02083,-0.00784,0.99690,1.00,-0.06342,0.00971,-0.00062,-0.99794,0.07539,-0.00643,-0.00644,0.99711,1.00
223,-0.01204,-0.00393,0.00679,-0.99990,-0.06339,-0.01733,0.00110,-0.99784,0.07551,0.02084,-0.00792,0.99690,1.00,-0.06345,0.00991,-0.00063,-0.99794,0.07539,-0.00642,-0.00652,0.99711,1.00
235,-0.01210,-0.00414,0.00683,-0.99989,-0.04614,-0.01744,0.00081,-0.99878,0.05834,0.02127,-0.00760,0.99804,1.00,-0.04619,0.00972,-0.00045,-0.99889,0.05820,-0.00590,-0.00668,0.99827,1.00
246,-0.01221,-0.00433,0.00690,-0.99989,-0.04504,-0.01717,0.00077,-0.99884,0.05735,0.02119,-0.00765,0.99810,1.00,-0.04508,0.00999,-0.00045,-0.99893,0.05720,-0.00598,-0.00676,0.99832,1.00
256,-0.01226,-0.00448,0.00684,-0.99989,-0.04499,-0.01701,0.00077,-0.99884,0.05735,0.02118,-0.00759,0.99810,1.00,-0.04503,0.01015,-0.00046,-0.99893,0.05720,-0.00598,-0.00670,0.99832,1.00
268,-0.01231,-0.00453,0.00682,-0.99989,-0.04538,-0.01730,0.00079,-0.99882,0.05779,0.02152,-0.00759,0.99807,1.00,-0.04541,0.00986,-0.00045,-0.99892,0.05764,-0.00565,-0.00669,0.99830,1.00
279,-0.01227,-0.00451,0.00679,-0.99989,-0.04542,-0.01732,0.00079,-0.99882,0.05779,0.02152,-0.00756,0.99807,1.00,-0.04545,0.00984,-0.00045,-0.99892,0.05764,-0.00565,-0.00666,0.99830,1.00
289,-0.01213,-0.00440,0.00684,-0.99989,-0.04526,-0.01884,0.00085,-0.99880,0.05749,0.02294,-0.00766,0.99805,1.00,-0.04529,0.00832,-0.00038,-0.99894,0.05735,-0.00423,-0.00676,0.99832,1.00
301,-0.01171,-0.00401,0.00709,-0.99990,-0.04608,-0.01952,0.00090,-0.99875,0.05790,0.02321,-0.00793,0.99802,1.00,-0.04613,0.00764,-0.00035,-0.99891,0.05777,-0.00396,-0.00700,0.99830,1.00
312,-0.01132,-0.00363,0.00735,-0.99990,-0.04645,-0.01993,0.00093,-0.99872,0.05790,0.02323,-0.00821,0.99802,1.00,-0.04652,0.00723,-0.00034,-0.99889,0.05777,-0.00395,-0.00726,0.99830,1.00
323,-0.01095,-0.00322,0.00755,-0.99991,-0.04588,-0.02021,0.00093,-0.99874,0.05697,0.02309,-0.00840,0.99807,1.00,-0.04596,0.00695,-0.00032,-0.99892,0.05684,-0.00408,-0.00745,0.99835,1.00
334,-0.01055,-0.00283,0.00770,-0.99991,-0.04569,-0.02034,0.00093,-0.99875,0.05638,0.02282,-0.00853,0.99811,1.00,-0.04576,0.00682,-0.00031,-0.99893,0.05625,-0.00435,-0.00758,0.99838,1.00
345,-0.01006,-0.00236,0.00766,-0.99992,-0.04618,-0.02080,0.00096,-0.99872,0.05638,0.02282,-0.00851,0.99811,1.00,-0.04625,0.00636,-0.00029,-0.99891,0.05625,-0.00435,-0.00753,0.99838,1.00
356,-0.00968,-0.00201,0.00764,-0.99992,-0.04616,-0.01954,0.00090,-0.99874,0.05597,0.02121,-0.00843,0.99817,1.00,-0.04621,0.00762,-0.00035,-0.99890,0.05582,-0.00596,-0.00744,0.99840,1.00
367,-0.00929,-0.00174,0.00764,-0.99993,-0.04984,-0.01931,0.00096,-0.99857,0.05926,0.02067,-0.00850,0.99799,1.00,-0.04988,0.00787,-0.00039,-0.99872,0.05910,-0.00652,-0.00740,0.99820,1.00
379,-0.00887,-0.00141,0.00765,-0.99993,-0.05026,-0.01964,0.00099,-0.99854,0.05926,0.02067,-0.00852,0.99799,1.00,-0.05030,0.00754,-0.00038,-0.99871,0.05910,-0.00652,-0.00740,0.99820,1.00
390,-0.00850,-0.00105,0.00767,-0.99993,-0.05005,-0.02124,0.00106,-0.99852,0.05869,0.02192,-0.00859,0.99800,1.00,-0.05010,0.00593,-0.00030,-0.99873,0.05854,-0.00527,-0.00746,0.99824,1.00
401,-0.00821,-0.00070,0.00770,-0.99994,-0.04975,-0.02170,0.00108,-0.99853,0.05811,0.02203,-0.00863,0.99803,1.00,-0.04980,0.00547,-0.00027,-0.99874,0.05795,-0.00516,-0.00750,0.99828,1.00
411,-0.00803,-0.00040,0.00771,-0.99994,-0.04992,-0.02201,0.00110,-0.99851,0.05811,0.02203,-0.00864,0.99803,1.00,-0.04998,0.00516,-0.00026,-0.99874,0.05795,-0.00516,-0.00750,0.99828,1.00
423,-0.00795,-0.00009,0.00782,-0.99994,-0.04889,-0.02181,0.00107,-0.99857,0.05699,0.02153,-0.00870,0.99810,1.00,-0.04894,0.00536,-0.00026,-0.99879,0.05684,-0.00565,-0.00759,0.99834,1.00
434,-0.00793,0.00011,0.00783,-0.99994,-0.04949,-0.02338,0.00116,-0.99850,0.05759,0.02289,-0.00878,0.99804,1.00,-0.04956,0.00379,-0.00019,-0.99876,0.05744,-0.00429,-0.00766,0.99831,1.00
445,-0.00783,0.00033,0.00787,-0.99994,-0.04958,-0.02360,0.00117,-0.99849,0.05759,0.02290,-0.00883,0.99804,1.00,-0.04965,0.00357,-0.00018,-0.99876,0.05744,-0.00429,-0.00770,0.99831,1.00
457,-0.00764,0.00048,0.00793,-0.99994,-0.05036,-0.02285,0.00115,-0.99847,0.05816,0.02198,-0.00887,0.99803,1.00,-0.05042,0.00432,-0.00022,-0.99872,0.05802,-0.00521,-0.00771,0.99827,1.00
467,-0.00742,0.00057,0.00801,-0.99994,-0.05034,-0.02253,0.00114,-0.99848,0.05793,0.02156,-0.00894,0.99805,1.00,-0.05041,0.00465,-0.00023,-0.99872,0.05778,-0.00562,-0.00777,0.99828,1.00
479,-0.00724,0.00056,0.00816,-0.99994,-0.05051,-0.02254,0.00114,-0.99847,0.05793,0.02157,-0.00909,0.99805,1.00,-0.05059,0.00464,-0.00023,-0.99871,0.05778,-0.00561,-0.00792,0.99828,1.00
490,-0.00725,0.00052,0.00816,-0.99994,-0.04748,-0.02084,0.00099,-0.99865,0.05488,0.01994,-0.00896,0.99825,1.00,-0.04754,0.00632,-0.00030,-0.99885,0.05472,-0.00723,-0.00787,0.99844,1.00
501,-0.00727,0.00057,0.00814,-0.99994,-0.04628,-0.01903,0.00088,-0.99875,0.05369,0.01809,-0.00884,0.99835,1.00,-0.04632,0.00813,-0.00038,-0.99889,0.05352,-0.00908,-0.00778,0.99850,1.00
512,-0.00742,0.00054,0.00803,-0.99994,-0.04692,-0.02015,0.00095,-0.99869,0.05449,0.01923,-0.00879,0.99829,1.00,-0.04696,0.00702,-0.00033,-0.99887,0.05431,-0.00794,-0.00772,0.99846,1.00
523,-0.00754,0.00060,0.00789,-0.99994,-0.04681,-0.02019,0.00095,-0.99870,0.05449,0.01922,-0.00864,0.99829,1.00,-0.04684,0.00697,-0.00033,-0.99888,0.05431,-0.00795,-0.00758,0.99846,1.00
534,-0.00756,0.00069,0.00780,-0.99994,-0.04774,-0.01941,0.00093,-0.99867,0.05544,0.01836,-0.00854,0.99826,1.00,-0.04777,0.00775,-0.00037,-0.99883,0.05525,-0.00882,-0.00745,0.99841,1.00
546,-0.00754,0.00081,0.00790,-0.99994,-0.04780,-0.01950,0.00093,-0.99867,0.05548,0.01831,-0.00864,0.99825,1.00,-0.04783,0.00767,-0.00037,-0.99883,0.05530,-0.00886,-0.00755,0.99840,1.00
557,-0.00743,0.00094,0.00810,-0.99994,-0.04789,-0.01965,0.00094,-0.99866,0.05547,0.01832,-0.00884,0.99825,1.00,-0.04794,0.00752,-0.00036,-0.99882,0.05530,-0.00885,-0.00774,0.99840,1.00
568,-0.00741,0.00100,0.00853,-0.99994,-0.04825,-0.01964,0.00095,-0.99864,0.05582,0.01824,-0.00927,0.99823,1.00,-0.04832,0.00753,-0.00036,-0.99880,0.05566,-0.00894,-0.00816,0.99838,1.00
579,-0.00748,0.00090,0.00877,-0.99993,-0.04513,-0.01895,0.00086,-0.99880,0.05277,0.01767,-0.00944,0.99841,1.00,-0.04520,0.00820,-0.00037,-0.99894,0.05260,-0.00950,-0.00841,0.99854,1.00
590,-0.00767,0.00061,0.00885,-0.99993,-0.04495,-0.01867,0.00084,-0.99881,0.05277,0.01767,-0.00951,0.99841,1.00,-0.04502,0.00848,-0.00038,-0.99895,0.05260,-0.00949,-0.00850,0.99853,1.00
602,-0.00775,0.00026,0.00873,-0.99993,-0.04451,-0.01834,0.00082,-0.99884,0.05241,0.01770,-0.00938,0.99842,1.00,-0.04456,0.00881,-0.00039,-0.99897,0.05222,-0.00946,-0.00838,0.99856,1.00
612,-0.00780,-0.00018,0.00845,-0.99993,-0.04447,-0.01788,0.00080,-0.99885,0.05241,0.01769,-0.00911,0.99843,1.00,-0.04451,0.00928,-0.00041,-0.99897,0.05222,-0.00948,-0.00811,0.99856,1.00
623,-0.00770,-0.00066,0.00804,-0.99994,-0.04468,-0.01745,0.00078,-0.99885,0.05250,0.01775,-0.00870,0.99843,1.00,-0.04468,0.00971,-0.00043,-0.99895,0.05229,-0.00941,-0.00770,0.99856,1.00
635,-0.00747,-0.00120,0.00771,-0.99994,-0.04502,-0.01807,0.00081,-0.99882,0.05261,0.01893,-0.00843,0.99840,1.00,-0.04501,0.00908,-0.00041,-0.99895,0.05240,-0.00823,-0.00741,0.99857,1.00
645,-0.00724,-0.00166,0.00748,-0.99994,-0.04526,-0.01759,0.00080,-0.99882,0.05262,0.01892,-0.00822,0.99840,1.00,-0.04523,0.00956,-0.00043,-0.99893,0.05239,-0.00824,-0.00718,0.99857,1.00
657,-0.00698,-0.00209,0.00740,-0.99995,-0.04876,-0.01769,0.00086,-0.99865,0.05586,0.01941,-0.00823,0.99822,1.00,-0.04875,0.00948,-0.00046,-0.99877,0.05565,-0.00776,-0.00709,0.99839,1.00
668,-0.00667,-0.00241,0.00731,-0.99995,-0.04893,-0.01693,0.00083,-0.99866,0.05571,0.01898,-0.00813,0.99823,1.00,-0.04892,0.01024,-0.00050,-0.99875,0.05551,-0.00820,-0.00698,0.99840,1.00
679,-0.00636,-0.00268,0.00723,-0.99995,-0.04925,-0.01666,0.00082,-0.99865,0.05572,0.01898,-0.00807,0.99823,1.00,-0.04924,0.01052,-0.00052,-0.99873,0.05551,-0.00820,-0.00690,0.99840,1.00
690,-0.00603,-0.00286,0.00719,-0.99995,-0.04788,-0.01594,0.00076,-0.99873,0.05401,0.01845,-0.00799,0.99834,1.00,-0.04788,0.01123,-0.00054,-0.99879,0.05382,-0.00872,-0.00685,0.99849,1.00
702,-0.00572,-0.00303,0.00730,-0.99995,-0.04783,-0.01576,0.00076,-0.99873,0.05365,0.01844,-0.00810,0.99836,1.00,-0.04784,0.01140,-0.00055,-0.99879,0.05347,-0.00873,-0.00695,0.99851,1.00
712,-0.00544,-0.00304,0.00735,-0.99995,-0.04811,-0.01576,0.00076,-0.99872,0.05365,0.01845,-0.00816,0.99836,1.00,-0.04812,0.01141,-0.00055,-0.99878,0.05347,-0.00873,-0.00700,0.99851,1.00
724,-0.00510,-0.00302,0.00742,-0.99996,-0.04853,-0.01479,0.00072,-0.99871,0.05372,0.01744,-0.00820,0.99837,1.00,-0.04854,0.01238,-0.00060,-0.99874,0.05354,-0.00973,-0.00702,0.99849,1.00
736,-0.00477,-0.00284,0.00756,-0.99996,-0.05037,-0.01530,0.00077,-0.99861,0.05524,0.01776,-0.00839,0.99828,1.00,-0.05039,0.01187,-0.00060,-0.99866,0.05507,-0.00942,-0.00715,0.99841,1.00
746,-0.00459,-0.00260,0.00783,-0.99996,-0.05008,-0.01638,0.00082,-0.99861,0.05479,0.01858,-0.00870,0.99829,1.00,-0.05012,0.01080,-0.00054,-0.99868,0.05462,-0.00860,-0.00746,0.99844,1.00
757,-0.00449,-0.00251,0.00818,-0.99995,-0.05016,-0.01650,0.00083,-0.99860,0.05478,0.01860,-0.00905,0.99828,1.00,-0.05022,0.01068,-0.00054,-0.99868,0.05462,-0.00858,-0.00781,0.99844,1.00
769,-0.00449,-0.00245,0.00848,-0.99995,-0.05014,-0.01654,0.00083,-0.99860,0.05476,0.01856,-0.00935,0.99828,1.00,-0.05021,0.01064,-0.00053,-0.99868,0.05460,-0.00862,-0.00811,0.99844,1.00
780,-0.00455,-0.00260,0.00861,-0.99995,-0.04900,-0.01499,0.00074,-0.99869,0.05367,0.01717,-0.00939,0.99837,1.00,-0.04905,0.01218,-0.00060,-0.99872,0.05349,-0.01001,-0.00818,0.99849,1.00
791,-0.00461,-0.00277,0.00858,-0.99995,-0.04894,-0.01482,0.00073,-0.99869,0.05367,0.01717,-0.00936,0.99837,1.00,-0.04899,0.01236,-0.00061,-0.99872,0.05349,-0.01001,-0.00815,0.99849,1.00
802,-0.00462,-0.00296,0.00841,-0.99995,-0.04790,-0.01452,0.00070,-0.99875,0.05264,0.01707,-0.00917,0.99843,1.00,-0.04792,0.01265,-0.00061,-0.99877,0.05243,-0.01010,-0.00799,0.99854,1.00
812,-0.00467,-0.00334,0.00775,-0.99995,-0.04783,-0.01413,0.00068,-0.99876,0.05261,0.01710,-0.00851,0.99843,1.00,-0.04781,0.01304,-0.00062,-0.99877,0.05238,-0.01007,-0.00734,0.99855,1.00
824,-0.00452,-0.00348,0.00715,-0.99996,-0.04801,-0.01393,0.00067,-0.99875,0.05262,0.01707,-0.00791,0.99844,1.00,-0.04795,0.01324,-0.00064,-0.99876,0.05237,-0.01010,-0.00673,0.99855,1.00
835,-0.00431,-0.00361,0.00670,-0.99996,-0.04898,-0.01546,0.00076,-0.99868,0.05338,0.01874,-0.00756,0.99837,1.00,-0.04892,0.01171,-0.00057,-0.99873,0.05314,-0.00844,-0.00634,0.99853,1.00
845,-0.00401,-0.00357,0.00639,-0.99997,-0.04964,-0.01378,0.00068,-0.99867,0.05373,0.01703,-0.00719,0.99838,1.00,-0.04957,0.01340,-0.00066,-0.99868,0.05349,-0.01015,-0.00595,0.99850,1.00
857,-0.00375,-0.00348,0.00629,-0.99997,-0.04990,-0.01387,0.00069,-0.99866,0.05373,0.01703,-0.00709,0.99839,1.00,-0.04983,0.01331,-0.00066,-0.99867,0.05349,-0.01015,-0.00584,0.99850,1.00
868,-0.00378,-0.00339,0.00630,-0.99997,-0.04967,-0.01529,0.00076,-0.99865,0.05353,0.01836,-0.00716,0.99837,1.00,-0.04963,0.01189,-0.00059,-0.99870,0.05333,-0.00882,-0.00591,0.99852,1.00
879,-0.00371,-0.00323,0.00631,-0.99997,-0.04929,-0.01447,0.00071,-0.99868,0.05309,0.01738,-0.00712,0.99841,1.00,-0.04927,0.01270,-0.00063,-0.99870,0.05290,-0.00979,-0.00588,0.99853,1.00
891,-0.00370,-0.00310,0.00609,-0.99997,-0.04931,-0.01458,0.00072,-0.99868,0.05309,0.01737,-0.00690,0.99841,1.00,-0.04928,0.01260,-0.00062,-0.99871,0.05289,-0.00981,-0.00566,0.99854,1.00
901,-0.00352,-0.00298,0.00567,-0.99997,-0.04931,-0.01370,0.00068,-0.99869,0.05290,0.01640,-0.00644,0.99844,1.00,-0.04926,0.01347,-0.00066,-0.99869,0.05270,-0.01078,-0.00519,0.99854,1.00
913,-0.00337,-0.00286,0.00523,-0.99998,-0.05087,-0.01368,0.00070,-0.99861,0.05431,0.01628,-0.00602,0.99837,1.00,-0.05081,0.01350,-0.00069,-0.99862,0.05411,-0.01091,-0.00472,0.99846,1.00
925,-0.00309,-0.00275,0.00487,-0.99998,-0.05116,-0.01376,0.00070,-0.99860,0.05431,0.01626,-0.00567,0.99838,1.00,-0.05108,0.01342,-0.00069,-0.99860,0.05411,-0.01093,-0.00436,0.99847,1.00
936,-0.00264,-0.00261,0.00454,-0.99998,-0.05144,-0.01355,0.00070,-0.99858,0.05414,0.01592,-0.00533,0.99839,1.00,-0.05137,0.01363,-0.00070,-0.99859,0.05394,-0.01126,-0.00401,0.99847,1.00
946,-0.00216,-0.00235,0.00424,-0.99999,-0.05164,-0.01366,0.00071,-0.99857,0.05386,0.01579,-0.00503,0.99841,1.00,-0.05158,0.01352,-0.00070,-0.99858,0.05368,-0.01140,-0.00369,0.99849,1.00
958,-0.00175,-0.00203,0.00400,-0.99999,-0.05206,-0.01396,0.00073,-0.99855,0.05386,0.01578,-0.00481,0.99841,1.00,-0.05198,0.01323,-0.00069,-0.99856,0.05367,-0.01141,-0.00344,0.99849,1.00
969,-0.00134,-0.00159,0.00373,-0.99999,-0.05172,-0.01420,0.00074,-0.99856,0.05311,0.01559,-0.00453,0.99846,1.00,-0.05165,0.01299,-0.00067,-0.99858,0.05294,-0.01160,-0.00316,0.99853,1.00
980,-0.00101,-0.00112,0.00356,-0.99999,-0.05203,-0.01564,0.00082,-0.99852,0.05309,0.01658,-0.00441,0.99844,1.00,-0.05198,0.01154,-0.00060,-0.99858,0.05295,-0.01061,-0.00302,0.99854,1.00
991,-0.00076,-0.00073,0.00347,-0.99999,-0.05228,-0.01603,0.00084,-0.99850,0.05309,0.01657,-0.00433,0.99844,1.00,-0.05223,0.01116,-0.00058,-0.99857,0.05295,-0.01061,-0.00292,0.99854,1.00
1002,-0.00048,-0.00034,0.00347,-0.99999,-0.05198,-0.01642,0.00085,-0.99851,0.05252,0.01658,-0.00433,0.99847,1.00,-0.05196,0.01076,-0.00056,-0.99859,0.05240,-0.01061,-0.00292,0.99857,1.00
1013,-0.00035,0.00008,0.00350,-0.99999,-0.05206,-0.01671,0.00087,-0.99850,0.05247,0.01645,-0.00436,0.99848,1.00,-0.05206,0.01048,-0.00055,-0.99859,0.05237,-0.01074,-0.00295,0.99857,1.00
1025,-0.00018,0.00046,0.00347,-0.99999,-0.05224,-0.01708,0.00089,-0.99849,0.05247,0.01645,-0.00434,0.99848,1.00,-0.05223,0.01010,-0.00053,-0.99858,0.05237,-0.01074,-0.00292,0.99857,1.00
1035,-0.00004,0.00085,0.00339,-0.99999,-0.05244,-0.01821,0.00096,-0.99846,0.05254,0.01719,-0.00429,0.99846,1.00,-0.05245,0.00898,-0.00047,-0.99858,0.05245,-0.01000,-0.00287,0.99857,1.00
1046,0.00023,0.00129,0.00335,-0.99999,-0.05236,-0.01885,0.00099,-0.99845,0.05220,0.01738,-0.00427,0.99848,1.00,-0.05238,0.00834,-0.00044,-0.99859,0.05212,-0.00981,-0.00284,0.99859,1.00
1058,0.00050,0.00168,0.00333,-0.99999,-0.05263,-0.01923,0.00101,-0.99843,0.05220,0.01738,-0.00426,0.99848,1.00,-0.05265,0.00796,-0.00042,-0.99858,0.05212,-0.00981,-0.00282,0.99859,1.00
1069,0.00083,0.00203,0.00337,-0.99999,-0.05389,-0.01914,0.00103,-0.99836,0.05312,0.01693,-0.00430,0.99844,1.00,-0.05391,0.00805,-0.00043,-0.99851,0.05305,-0.01026,-0.00281,0.99854,1.00
1080,0.00112,0.00233,0.00348,-0.99999,-0.05235,-0.01937,0.00102,-0.99844,0.05130,0.01686,-0.00439,0.99853,1.00,-0.05239,0.00782,-0.00041,-0.99860,0.05124,-0.01033,-0.00294,0.99863,1.00
1092,0.00145,0.00263,0.00366,-0.99999,-0.05267,-0.01969,0.00104,-0.99842,0.05130,0.01687,-0.00458,0.99853,1.00,-0.05272,0.00750,-0.00040,-0.99858,0.05124,-0.01032,-0.00311,0.99863,1.00
1103,0.00153,0.00281,0.00379,-0.99999,-0.05234,-0.02040,0.00107,-0.99842,0.05089,0.01739,-0.00474,0.99854,1.00,-0.05241,0.00678,-0.00036,-0.99860,0.05085,-0.00979,-0.00327,0.99865,1.00
1114,0.00160,0.00300,0.00395,-0.99999,-0.05200,-0.02118,0.00110,-0.99842,0.05049,0.01797,-0.00492,0.99855,1.00,-0.05207,0.00601,-0.00031,-0.99863,0.05045,-0.00921,-0.00346,0.99868,1.00
1126,0.00156,0.00304,0.00403,-0.99999,-0.05196,-0.02123,0.00110,-0.99842,0.05048,0.01798,-0.00501,0.99855,1.00,-0.05203,0.00596,-0.00031,-0.99863,0.05045,-0.00921,-0.00355,0.99868,1.00
1136,0.00148,0.00321,0.00397,-0.99999,-0.05318,-0.02173,0.00116,-0.99835,0.05179,0.01831,-0.00498,0.99848,1.00,-0.05325,0.00546,-0.00029,-0.99857,0.05175,-0.00888,-0.00349,0.99861,1.00
1147,0.00142,0.00332,0.00394,-0.99999,-0.05352,-0.02152,0.00115,-0.99833,0.05218,0.01799,-0.00494,0.99846,1.00,-0.05358,0.00567,-0.00030,-0.99855,0.05213,-0.00919,-0.00345,0.99859,1.00
1159,0.00130,0.00341,0.00381,-0.99999,-0.05340,-0.02160,0.00116,-0.99834,0.05219,0.01799,-0.00481,0.99846,1.00,-0.05345,0.00559,-0.00030,-0.99855,0.05213,-0.00920,-0.00332,0.99859,1.00
1170,0.00122,0.00348,0.00393,-0.99999,-0.05327,-0.02184,0.00117,-0.99834,0.05214,0.01816,-0.00493,0.99846,1.00,-0.05333,0.00534,-0.00029,-0.99856,0.05209,-0.00903,-0.00345,0.99860,1.00
1180,0.00103,0.00350,0.00409,-0.99999,-0.05454,-0.02168,0.00118,-0.99828,0.05360,0.01797,-0.00509,0.99839,1.00,-0.05461,0.00551,-0.00030,-0.99849,0.05356,-0.00923,-0.00358,0.99852,1.00
1192,0.00084,0.00338,0.00420,-0.99999,-0.05435,-0.02158,0.00117,-0.99829,0.05360,0.01797,-0.00520,0.99839,1.00,-0.05442,0.00562,-0.00031,-0.99850,0.05356,-0.00922,-0.00370,0.99852,1.00
1203,0.00060,0.00324,0.00423,-0.99999,-0.05422,-0.02256,0.00123,-0.99827,0.05372,0.01909,-0.00529,0.99836,1.00,-0.05430,0.00463,-0.00025,-0.99851,0.05368,-0.00810,-0.00379,0.99852,1.00
1213,0.00034,0.00301,0.00418,-0.99999,-0.05417,-0.02078,0.00113,-0.99832,0.05392,0.01755,-0.00514,0.99838,1.00,-0.05423,0.00641,-0.00035,-0.99851,0.05386,-0.00964,-0.00366,0.99850,1.00
1225,0.00004,0.00273,0.00412,-0.99999,-0.05387,-0.02050,0.00111,-0.99834,0.05392,0.01755,-0.00507,0.99838,1.00,-0.05393,0.00670,-0.00036,-0.99852,0.05386,-0.00964,-0.00361,0.99850,1.00
