Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
0,-0.01385,-0.00666,0.01023,-0.99983,-0.07559,-0.00339,0.00026,-0.99713,0.08942,0.00925,-0.01092,0.99589,1.00,-0.07549,0.02392,-0.00181,-0.99686,0.08905,-0.01807,-0.00922,0.99582,1.00
12,-0.01374,-0.00681,0.01018,-0.99983,-0.07677,-0.00318,0.00025,-0.99704,0.09049,0.00920,-0.01087,0.99580,1.00,-0.07666,0.02413,-0.00186,-0.99676,0.09011,-0.01814,-0.00915,0.99572,1.00
22,-0.01359,-0.00693,0.01014,-0.99983,-0.07895,-0.00310,0.00025,-0.99687,0.09251,0.00921,-0.01086,0.99561,1.00,-0.07883,0.02423,-0.00192,-0.99659,0.09213,-0.01814,-0.00907,0.99554,1.00
33,-0.01353,-0.00704,0.01014,-0.99983,-0.07900,-0.00299,0.00024,-0.99687,0.09251,0.00921,-0.01086,0.99561,1.00,-0.07889,0.02434,-0.00193,-0.99658,0.09213,-0.01814,-0.00906,0.99554,1.00
45,-0.01350,-0.00712,0.01015,-0.99983,-0.07889,-0.00395,0.00031,-0.99688,0.09237,0.01025,-0.01094,0.99561,1.00,-0.07879,0.02337,-0.00185,-0.99662,0.09201,-0.01710,-0.00915,0.99557,1.00
57,-0.01353,-0.00726,0.01021,-0.99983,-0.07776,-0.00221,0.00017,-0.99697,0.09127,0.00866,-0.01088,0.99573,1.00,-0.07765,0.02511,-0.00196,-0.99666,0.09088,-0.01868,-0.00912,0.99564,1.00
67,-0.01357,-0.00734,0.01019,-0.99983,-0.07773,-0.00213,0.00017,-0.99697,0.09127,0.00866,-0.01087,0.99573,1.00,-0.07761,0.02519,-0.00196,-0.99666,0.09088,-0.01869,-0.00911,0.99564,1.00
78,-0.01371,-0.00743,0.01024,-0.99983,-0.07750,-0.00094,0.00007,-0.99699,0.09116,0.00755,-0.01084,0.99575,1.00,-0.07738,0.02637,-0.00205,-0.99665,0.09077,-0.01979,-0.00909,0.99563,1.00
88,-0.01380,-0.00747,0.01030,-0.99982,-0.07780,-0.00101,0.00008,-0.99697,0.09156,0.00766,-0.01092,0.99571,1.00,-0.07768,0.02630,-0.00205,-0.99663,0.09117,-0.01968,-0.00916,0.99560,1.00
101,-0.01382,-0.00749,0.01033,-0.99982,-0.07779,-0.00100,0.00008,-0.99697,0.09156,0.00766,-0.01094,0.99571,1.00,-0.07766,0.02631,-0.00205,-0.99663,0.09117,-0.01968,-0.00919,0.99560,1.00
112,-0.01375,-0.00750,0.01038,-0.99982,-0.07835,-0.00111,0.00009,-0.99693,0.09205,0.00778,-0.01101,0.99566,1.00,-0.07823,0.02620,-0.00206,-0.99659,0.09166,-0.01956,-0.00924,0.99556,1.00
123,-0.01359,-0.00746,0.01043,-0.99983,-0.07909,-0.00226,0.00018,-0.99686,0.09264,0.00887,-0.01113,0.99560,1.00,-0.07898,0.02506,-0.00199,-0.99656,0.09226,-0.01848,-0.00934,0.99552,1.00
134,-0.01340,-0.00737,0.01046,-0.99983,-0.07928,-0.00236,0.00019,-0.99685,0.09264,0.00888,-0.01117,0.99560,1.00,-0.07917,0.02497,-0.00198,-0.99655,0.09226,-0.01848,-0.00936,0.99552,1.00
145,-0.01328,-0.00727,0.01048,-0.99983,-0.08162,-0.00249,0.00020,-0.99666,0.09486,0.00888,-0.01121,0.99539,1.00,-0.08150,0.02485,-0.00203,-0.99636,0.09447,-0.01849,-0.00933,0.99531,1.00
157,-0.01322,-0.00714,0.01058,-0.99983,-0.08155,-0.00260,0.00021,-0.99667,0.09473,0.00886,-0.01130,0.99540,1.00,-0.08144,0.02474,-0.00202,-0.99637,0.09434,-0.01851,-0.00942,0.99532,1.00
167,-0.01317,-0.00707,0.01057,-0.99983,-0.08160,-0.00267,0.00022,-0.99666,0.09473,0.00886,-0.01130,0.99540,1.00,-0.08148,0.02467,-0.00202,-0.99637,0.09434,-0.01851,-0.00942,0.99532,1.00
179,-0.01315,-0.00698,0.01063,-0.99983,-0.07900,-0.00271,0.00022,-0.99687,0.09212,0.00883,-0.01133,0.99564,1.00,-0.07889,0.02461,-0.00195,-0.99658,0.09173,-0.01851,-0.00952,0.99557,1.00
190,-0.01312,-0.00690,0.01062,-0.99983,-0.07892,-0.00267,0.00021,-0.99688,0.09202,0.00872,-0.01130,0.99566,1.00,-0.07881,0.02465,-0.00195,-0.99658,0.09162,-0.01863,-0.00950,0.99557,1.00
201,-0.01308,-0.00684,0.01057,-0.99984,-0.07897,-0.00273,0.00022,-0.99687,0.09202,0.00872,-0.01126,0.99566,1.00,-0.07885,0.02459,-0.00195,-0.99658,0.09162,-0.01863,-0.00945,0.99557,1.00
212,-0.01299,-0.00671,0.01051,-0.99984,-0.07822,-0.00562,0.00044,-0.99692,0.09122,0.01149,-0.01137,0.99570,1.00,-0.07813,0.02170,-0.00170,-0.99671,0.09085,-0.01586,-0.00958,0.99569,1.00
223,-0.01287,-0.00662,0.01043,-0.99984,-0.06712,-0.00596,0.00040,-0.99773,0.08001,0.01187,-0.01117,0.99666,1.00,-0.06704,0.02129,-0.00143,-0.99752,0.07966,-0.01540,-0.00969,0.99666,1.00
234,-0.01276,-0.00657,0.01052,-0.99984,-0.06723,-0.00603,0.00041,-0.99772,0.08001,0.01188,-0.01126,0.99666,1.00,-0.06716,0.02123,-0.00143,-0.99752,0.07966,-0.01540,-0.00977,0.99666,1.00
245,-0.01267,-0.00647,0.01050,-0.99984,-0.04176,-0.01000,0.00042,-0.99908,0.05451,0.01603,-0.01105,0.99832,1.00,-0.04174,0.01715,-0.00072,-0.99898,0.05421,-0.01113,-0.01026,0.99841,1.00
257,-0.01265,-0.00641,0.01052,-0.99984,-0.03846,-0.01141,0.00044,-0.99920,0.05121,0.01741,-0.01105,0.99847,1.00,-0.03844,0.01573,-0.00061,-0.99914,0.05092,-0.00973,-0.01035,0.99860,1.00
268,-0.01264,-0.00631,0.01043,-0.99985,-0.03847,-0.01150,0.00044,-0.99919,0.05121,0.01741,-0.01097,0.99848,1.00,-0.03845,0.01564,-0.00060,-0.99914,0.05092,-0.00974,-0.01026,0.99860,1.00
278,-0.01260,-0.00619,0.01024,-0.99985,-0.03687,-0.01220,0.00045,-0.99925,0.04958,0.01802,-0.01075,0.99855,1.00,-0.03685,0.01493,-0.00055,-0.99921,0.04928,-0.00912,-0.01010,0.99869,1.00
290,-0.01244,-0.00602,0.01004,-0.99985,-0.03848,-0.01272,0.00049,-0.99918,0.05103,0.01835,-0.01060,0.99847,1.00,-0.03845,0.01442,-0.00055,-0.99916,0.05074,-0.00880,-0.00989,0.99862,1.00
302,-0.01214,-0.00582,0.00990,-0.99986,-0.03879,-0.01291,0.00050,-0.99916,0.05103,0.01834,-0.01047,0.99847,1.00,-0.03875,0.01423,-0.00055,-0.99915,0.05073,-0.00880,-0.00974,0.99863,1.00
312,-0.01183,-0.00549,0.00981,-0.99987,-0.03746,-0.01262,0.00047,-0.99922,0.04941,0.01774,-0.01033,0.99857,1.00,-0.03743,0.01451,-0.00054,-0.99919,0.04911,-0.00940,-0.00963,0.99870,1.00
323,-0.01152,-0.00513,0.00971,-0.99987,-0.03896,-0.01321,0.00051,-0.99915,0.05059,0.01796,-0.01026,0.99851,1.00,-0.03893,0.01393,-0.00054,-0.99914,0.05030,-0.00919,-0.00952,0.99865,1.00
335,-0.01127,-0.00461,0.00966,-0.99988,-0.03921,-0.01372,0.00054,-0.99914,0.05059,0.01796,-0.01021,0.99851,1.00,-0.03917,0.01342,-0.00053,-0.99914,0.05030,-0.00919,-0.00945,0.99865,1.00
346,-0.01103,-0.00418,0.00966,-0.99988,-0.03914,-0.01385,0.00054,-0.99914,0.05028,0.01765,-0.01021,0.99853,1.00,-0.03911,0.01329,-0.00052,-0.99915,0.05000,-0.00950,-0.00944,0.99866,1.00
357,-0.01083,-0.00372,0.00972,-0.99989,-0.03938,-0.01396,0.00055,-0.99913,0.05033,0.01731,-0.01026,0.99853,1.00,-0.03937,0.01317,-0.00052,-0.99914,0.05006,-0.00984,-0.00948,0.99865,1.00
368,-0.01058,-0.00331,0.00972,-0.99989,-0.03962,-0.01438,0.00057,-0.99911,0.05033,0.01731,-0.01026,0.99853,1.00,-0.03961,0.01276,-0.00051,-0.99913,0.05006,-0.00984,-0.00947,0.99865,1.00
379,-0.01040,-0.00296,0.00962,-0.99990,-0.03953,-0.01440,0.00057,-0.99911,0.05005,0.01698,-0.01015,0.99855,1.00,-0.03952,0.01274,-0.00050,-0.99914,0.04978,-0.01017,-0.00936,0.99866,1.00
390,-0.01015,-0.00259,0.00940,-0.99990,-0.03943,-0.01414,0.00056,-0.99912,0.04970,0.01636,-0.00991,0.99858,1.00,-0.03940,0.01300,-0.00051,-0.99914,0.04942,-0.01078,-0.00911,0.99868,1.00
401,-0.00996,-0.00238,0.00921,-0.99991,-0.03962,-0.01434,0.00057,-0.99911,0.04970,0.01636,-0.00972,0.99858,1.00,-0.03959,0.01280,-0.00051,-0.99913,0.04942,-0.01079,-0.00891,0.99868,1.00
413,-0.00968,-0.00215,0.00889,-0.99991,-0.03958,-0.01585,0.00063,-0.99909,0.04938,0.01765,-0.00944,0.99858,1.00,-0.03954,0.01129,-0.00045,-0.99915,0.04911,-0.00950,-0.00863,0.99871,1.00
424,-0.00945,-0.00206,0.00862,-0.99992,-0.04031,-0.01569,0.00063,-0.99906,0.04988,0.01740,-0.00918,0.99856,1.00,-0.04027,0.01145,-0.00046,-0.99912,0.04961,-0.00975,-0.00835,0.99869,1.00
435,-0.00918,-0.00191,0.00836,-0.99992,-0.04058,-0.01582,0.00064,-0.99905,0.04988,0.01739,-0.00893,0.99856,1.00,-0.04053,0.01133,-0.00046,-0.99911,0.04961,-0.00976,-0.00807,0.99869,1.00
446,-0.00899,-0.00186,0.00823,-0.99992,-0.04042,-0.01598,0.00065,-0.99905,0.04953,0.01751,-0.00880,0.99858,1.00,-0.04038,0.01116,-0.00045,-0.99912,0.04927,-0.00964,-0.00795,0.99871,1.00
457,-0.00889,-0.00183,0.00811,-0.99993,-0.04022,-0.01612,0.00065,-0.99906,0.04923,0.01763,-0.00869,0.99859,1.00,-0.04019,0.01102,-0.00044,-0.99913,0.04898,-0.00952,-0.00783,0.99872,1.00
468,-0.00889,-0.00185,0.00804,-0.99993,-0.04022,-0.01609,0.00065,-0.99906,0.04923,0.01762,-0.00861,0.99860,1.00,-0.04019,0.01105,-0.00044,-0.99913,0.04898,-0.00953,-0.00776,0.99872,1.00
479,-0.00897,-0.00176,0.00791,-0.99993,-0.04015,-0.01599,0.00064,-0.99907,0.04924,0.01744,-0.00847,0.99860,1.00,-0.04013,0.01115,-0.00045,-0.99913,0.04901,-0.00971,-0.00763,0.99872,1.00
490,-0.00902,-0.00165,0.00761,-0.99993,-0.03955,-0.01596,0.00063,-0.99909,0.04868,0.01731,-0.00816,0.99863,1.00,-0.03952,0.01118,-0.00044,-0.99916,0.04845,-0.00983,-0.00733,0.99875,1.00
501,-0.00914,-0.00154,0.00738,-0.99993,-0.03943,-0.01605,0.00063,-0.99909,0.04868,0.01730,-0.00792,0.99863,1.00,-0.03939,0.01109,-0.00044,-0.99916,0.04844,-0.00984,-0.00710,0.99875,1.00
512,-0.00920,-0.00142,0.00716,-0.99993,-0.03939,-0.01669,0.00066,-0.99908,0.04870,0.01783,-0.00771,0.99862,1.00,-0.03935,0.01045,-0.00041,-0.99917,0.04847,-0.00931,-0.00690,0.99876,1.00
524,-0.00929,-0.00133,0.00720,-0.99993,-0.03930,-0.01679,0.00066,-0.99909,0.04870,0.01784,-0.00775,0.99862,1.00,-0.03928,0.01034,-0.00041,-0.99917,0.04849,-0.00931,-0.00693,0.99876,1.00
535,-0.00939,-0.00124,0.00719,-0.99993,-0.03920,-0.01688,0.00066,-0.99909,0.04870,0.01784,-0.00774,0.99862,1.00,-0.03918,0.01026,-0.00040,-0.99918,0.04849,-0.00931,-0.00693,0.99876,1.00
547,-0.00947,-0.00116,0.00719,-0.99993,-0.03917,-0.01745,0.00068,-0.99908,0.04875,0.01833,-0.00775,0.99861,1.00,-0.03917,0.00969,-0.00038,-0.99919,0.04856,-0.00881,-0.00694,0.99876,1.00
557,-0.00937,-0.00108,0.00713,-0.99993,-0.03837,-0.01739,0.00067,-0.99911,0.04785,0.01821,-0.00767,0.99866,1.00,-0.03837,0.00974,-0.00037,-0.99922,0.04766,-0.00894,-0.00688,0.99880,1.00
568,-0.00924,-0.00103,0.00716,-0.99993,-0.03849,-0.01745,0.00067,-0.99911,0.04785,0.01821,-0.00771,0.99866,1.00,-0.03850,0.00969,-0.00037,-0.99921,0.04766,-0.00893,-0.00691,0.99880,1.00
579,-0.00882,-0.00110,0.00729,-0.99993,-0.03899,-0.01749,0.00068,-0.99909,0.04793,0.01831,-0.00786,0.99865,1.00,-0.03901,0.00965,-0.00038,-0.99919,0.04775,-0.00884,-0.00704,0.99880,1.00
590,-0.00849,-0.00118,0.00736,-0.99994,-0.03945,-0.01826,0.00072,-0.99905,0.04806,0.01915,-0.00796,0.99863,1.00,-0.03949,0.00887,-0.00035,-0.99918,0.04790,-0.00799,-0.00712,0.99880,1.00
602,-0.00814,-0.00127,0.00744,-0.99994,-0.03980,-0.01818,0.00072,-0.99904,0.04806,0.01916,-0.00806,0.99863,1.00,-0.03984,0.00896,-0.00036,-0.99917,0.04790,-0.00799,-0.00720,0.99879,1.00
613,-0.00776,-0.00143,0.00748,-0.99994,-0.04176,-0.01703,0.00071,-0.99898,0.04964,0.01815,-0.00811,0.99857,1.00,-0.04180,0.01012,-0.00042,-0.99907,0.04947,-0.00900,-0.00719,0.99871,1.00
624,-0.00743,-0.00160,0.00752,-0.99994,-0.04177,-0.01655,0.00069,-0.99899,0.04931,0.01783,-0.00815,0.99859,1.00,-0.04180,0.01060,-0.00044,-0.99907,0.04914,-0.00932,-0.00721,0.99872,1.00
635,-0.00715,-0.00181,0.00753,-0.99994,-0.04205,-0.01634,0.00069,-0.99898,0.04931,0.01783,-0.00817,0.99859,1.00,-0.04208,0.01081,-0.00046,-0.99906,0.04914,-0.00932,-0.00722,0.99872,1.00
646,-0.00691,-0.00211,0.00763,-0.99994,-0.04349,-0.01441,0.00063,-0.99895,0.05049,0.01619,-0.00825,0.99856,1.00,-0.04351,0.01274,-0.00056,-0.99897,0.05031,-0.01097,-0.00725,0.99865,1.00
658,-0.00675,-0.00244,0.00773,-0.99994,-0.04319,-0.01445,0.00062,-0.99896,0.05003,0.01656,-0.00835,0.99858,1.00,-0.04321,0.01270,-0.00055,-0.99899,0.04985,-0.01060,-0.00736,0.99867,1.00
668,-0.00666,-0.00283,0.00775,-0.99994,-0.04327,-0.01406,0.00061,-0.99896,0.05003,0.01656,-0.00839,0.99858,1.00,-0.04330,0.01309,-0.00057,-0.99898,0.04985,-0.01060,-0.00739,0.99867,1.00
680,-0.00672,-0.00327,0.00781,-0.99994,-0.04372,-0.01392,0.00061,-0.99895,0.05054,0.01685,-0.00846,0.99854,1.00,-0.04375,0.01323,-0.00058,-0.99896,0.05035,-0.01031,-0.00745,0.99865,1.00
691,-0.00677,-0.00372,0.00770,-0.99994,-0.04067,-0.01551,0.00063,-0.99905,0.04754,0.01892,-0.00837,0.99865,1.00,-0.04069,0.01163,-0.00047,-0.99910,0.04736,-0.00822,-0.00745,0.99882,1.00
702,-0.00671,-0.00412,0.00750,-0.99994,-0.04073,-0.01511,0.00062,-0.99906,0.04755,0.01891,-0.00817,0.99866,1.00,-0.04074,0.01204,-0.00049,-0.99910,0.04736,-0.00823,-0.00725,0.99882,1.00
713,-0.00671,-0.00444,0.00725,-0.99994,-0.04057,-0.01526,0.00062,-0.99906,0.04738,0.01941,-0.00794,0.99866,1.00,-0.04056,0.01188,-0.00048,-0.99911,0.04718,-0.00774,-0.00703,0.99883,1.00
724,-0.00671,-0.00472,0.00709,-0.99994,-0.04049,-0.01247,0.00051,-0.99910,0.04727,0.01690,-0.00770,0.99871,1.00,-0.04046,0.01467,-0.00059,-0.99907,0.04705,-0.01024,-0.00678,0.99882,1.00
736,-0.00673,-0.00492,0.00697,-0.99994,-0.04047,-0.01226,0.00050,-0.99911,0.04727,0.01690,-0.00758,0.99871,1.00,-0.04043,0.01488,-0.00060,-0.99907,0.04705,-0.01025,-0.00666,0.99882,1.00
747,-0.00678,-0.00498,0.00703,-0.99994,-0.04299,-0.01237,0.00053,-0.99900,0.04984,0.01705,-0.00768,0.99858,1.00,-0.04296,0.01478,-0.00064,-0.99897,0.04963,-0.01010,-0.00670,0.99869,1.00
758,-0.00684,-0.00503,0.00712,-0.99994,-0.04492,-0.01281,0.00058,-0.99891,0.05184,0.01752,-0.00783,0.99847,1.00,-0.04491,0.01434,-0.00064,-0.99889,0.05165,-0.00964,-0.00679,0.99860,1.00
769,-0.00692,-0.00505,0.00725,-0.99994,-0.04484,-0.01281,0.00057,-0.99891,0.05184,0.01753,-0.00796,0.99847,1.00,-0.04484,0.01435,-0.00064,-0.99889,0.05165,-0.00963,-0.00692,0.99860,1.00
780,-0.00690,-0.00509,0.00717,-0.99994,-0.04488,-0.01311,0.00059,-0.99891,0.05186,0.01787,-0.00789,0.99846,1.00,-0.04488,0.01405,-0.00063,-0.99889,0.05167,-0.00929,-0.00685,0.99860,1.00
792,-0.00679,-0.00499,0.00721,-0.99994,-0.04504,-0.01171,0.00053,-0.99892,0.05190,0.01637,-0.00788,0.99849,1.00,-0.04503,0.01545,-0.00070,-0.99887,0.05170,-0.01080,-0.00684,0.99858,1.00
803,-0.00664,-0.00488,0.00727,-0.99994,-0.04519,-0.01182,0.00053,-0.99891,0.05190,0.01637,-0.00794,0.99849,1.00,-0.04518,0.01534,-0.00069,-0.99886,0.05170,-0.01079,-0.00689,0.99858,1.00
813,-0.00649,-0.00474,0.00733,-0.99994,-0.04526,-0.01205,0.00055,-0.99890,0.05182,0.01646,-0.00801,0.99849,1.00,-0.04526,0.01511,-0.00068,-0.99886,0.05163,-0.01071,-0.00695,0.99858,1.00
824,-0.00632,-0.00452,0.00743,-0.99994,-0.04504,-0.01329,0.00060,-0.99890,0.05145,0.01747,-0.00814,0.99849,1.00,-0.04505,0.01387,-0.00063,-0.99889,0.05126,-0.00969,-0.00709,0.99861,1.00
836,-0.00631,-0.00433,0.00752,-0.99994,-0.04505,-0.01349,0.00061,-0.99889,0.05145,0.01748,-0.00823,0.99849,1.00,-0.04506,0.01367,-0.00062,-0.99889,0.05126,-0.00969,-0.00718,0.99861,1.00
847,-0.00630,-0.00419,0.00756,-0.99994,-0.04268,-0.01401,0.00060,-0.99899,0.04907,0.01788,-0.00825,0.99860,1.00,-0.04270,0.01314,-0.00056,-0.99900,0.04889,-0.00928,-0.00726,0.99873,1.00
858,-0.00627,-0.00406,0.00756,-0.99994,-0.04244,-0.01465,0.00062,-0.99899,0.04881,0.01838,-0.00826,0.99860,1.00,-0.04246,0.01250,-0.00053,-0.99902,0.04862,-0.00877,-0.00728,0.99875,1.00
869,-0.00622,-0.00394,0.00755,-0.99994,-0.04254,-0.01387,0.00059,-0.99900,0.04885,0.01748,-0.00821,0.99862,1.00,-0.04254,0.01328,-0.00057,-0.99901,0.04866,-0.00967,-0.00723,0.99874,1.00
881,-0.00619,-0.00383,0.00742,-0.99995,-0.04257,-0.01396,0.00060,-0.99900,0.04885,0.01748,-0.00808,0.99862,1.00,-0.04257,0.01319,-0.00056,-0.99901,0.04865,-0.00968,-0.00709,0.99874,1.00
892,-0.00613,-0.00370,0.00734,-0.99995,-0.04449,-0.01367,0.00061,-0.99892,0.05071,0.01705,-0.00802,0.99854,1.00,-0.04448,0.01349,-0.00060,-0.99892,0.05051,-0.01012,-0.00698,0.99865,1.00
903,-0.00601,-0.00356,0.00722,-0.99995,-0.04462,-0.01380,0.00062,-0.99891,0.05071,0.01704,-0.00790,0.99854,1.00,-0.04460,0.01335,-0.00060,-0.99892,0.05051,-0.01012,-0.00686,0.99865,1.00
913,-0.00595,-0.00346,0.00721,-0.99995,-0.04642,-0.01371,0.00064,-0.99883,0.05246,0.01684,-0.00791,0.99845,1.00,-0.04640,0.01345,-0.00062,-0.99883,0.05225,-0.01033,-0.00681,0.99856,1.00
925,-0.00592,-0.00334,0.00714,-0.99995,-0.04543,-0.01375,0.00063,-0.99887,0.05143,0.01676,-0.00783,0.99851,1.00,-0.04541,0.01341,-0.00061,-0.99888,0.05122,-0.01040,-0.00676,0.99861,1.00
936,-0.00586,-0.00325,0.00705,-0.99995,-0.04549,-0.01383,0.00063,-0.99887,0.05143,0.01676,-0.00774,0.99851,1.00,-0.04547,0.01333,-0.00061,-0.99888,0.05122,-0.01041,-0.00666,0.99861,1.00
947,-0.00578,-0.00308,0.00689,-0.99995,-0.04546,-0.01489,0.00068,-0.99885,0.05133,0.01765,-0.00762,0.99850,1.00,-0.04545,0.01227,-0.00056,-0.99889,0.05113,-0.00951,-0.00654,0.99863,1.00
958,-0.00575,-0.00296,0.00673,-0.99996,-0.04540,-0.01483,0.00067,-0.99886,0.05124,0.01748,-0.00745,0.99851,1.00,-0.04538,0.01233,-0.00056,-0.99889,0.05104,-0.00969,-0.00637,0.99863,1.00
969,-0.00575,-0.00270,0.00665,-0.99996,-0.04540,-0.01508,0.00069,-0.99885,0.05124,0.01747,-0.00737,0.99851,1.00,-0.04538,0.01208,-0.00055,-0.99890,0.05104,-0.00969,-0.00629,0.99863,1.00
981,-0.00574,-0.00245,0.00652,-0.99996,-0.04617,-0.01511,0.00070,-0.99882,0.05199,0.01726,-0.00723,0.99847,1.00,-0.04614,0.01206,-0.00056,-0.99886,0.05179,-0.00991,-0.00613,0.99859,1.00
991,-0.00577,-0.00215,0.00652,-0.99996,-0.04851,-0.01520,0.00074,-0.99871,0.05436,0.01703,-0.00726,0.99835,1.00,-0.04849,0.01198,-0.00058,-0.99875,0.05418,-0.01014,-0.00610,0.99846,1.00
1002,-0.00579,-0.00185,0.00652,-0.99996,-0.04848,-0.01550,0.00075,-0.99870,0.05436,0.01703,-0.00726,0.99835,1.00,-0.04847,0.01167,-0.00057,-0.99876,0.05418,-0.01014,-0.00610,0.99846,1.00
1014,-0.00578,-0.00159,0.00658,-0.99996,-0.04922,-0.01753,0.00086,-0.99863,0.05510,0.01880,-0.00741,0.99828,1.00,-0.04923,0.00964,-0.00048,-0.99874,0.05494,-0.00838,-0.00623,0.99844,1.00
1025,-0.00579,-0.00135,0.00659,-0.99996,-0.04920,-0.01742,0.00086,-0.99864,0.05510,0.01845,-0.00740,0.99828,1.00,-0.04922,0.00975,-0.00048,-0.99874,0.05494,-0.00873,-0.00622,0.99843,1.00
1036,-0.00582,-0.00128,0.00663,-0.99996,-0.04917,-0.01749,0.00086,-0.99864,0.05509,0.01845,-0.00745,0.99828,1.00,-0.04919,0.00968,-0.00048,-0.99874,0.05494,-0.00873,-0.00627,0.99843,1.00
1047,-0.00580,-0.00116,0.00668,-0.99996,-0.04737,-0.01748,0.00083,-0.99872,0.05328,0.01832,-0.00745,0.99838,1.00,-0.04740,0.00969,-0.00046,-0.99883,0.05313,-0.00885,-0.00632,0.99853,1.00
1058,-0.00586,-0.00117,0.00658,-0.99996,-0.04664,-0.01633,0.00076,-0.99878,0.05260,0.01720,-0.00730,0.99844,1.00,-0.04666,0.01083,-0.00051,-0.99885,0.05243,-0.00997,-0.00619,0.99856,1.00
1069,-0.00588,-0.00109,0.00655,-0.99996,-0.04662,-0.01641,0.00077,-0.99878,0.05260,0.01720,-0.00726,0.99844,1.00,-0.04663,0.01076,-0.00050,-0.99885,0.05243,-0.00997,-0.00615,0.99856,1.00
1080,-0.00584,-0.00118,0.00656,-0.99996,-0.04668,-0.01668,0.00078,-0.99877,0.05262,0.01755,-0.00729,0.99843,1.00,-0.04669,0.01048,-0.00049,-0.99885,0.05245,-0.00962,-0.00618,0.99856,1.00
1092,-0.00571,-0.00129,0.00666,-0.99996,-0.04662,-0.01541,0.00072,-0.99879,0.05242,0.01639,-0.00734,0.99846,1.00,-0.04664,0.01175,-0.00055,-0.99884,0.05226,-0.01078,-0.00623,0.99856,1.00
1103,-0.00543,-0.00149,0.00689,-0.99996,-0.04690,-0.01524,0.00072,-0.99878,0.05242,0.01641,-0.00758,0.99846,1.00,-0.04692,0.01193,-0.00056,-0.99883,0.05226,-0.01076,-0.00646,0.99855,1.00
1113,-0.00529,-0.00160,0.00696,-0.99996,-0.04682,-0.01612,0.00076,-0.99877,0.05222,0.01739,-0.00769,0.99845,1.00,-0.04686,0.01105,-0.00052,-0.99884,0.05207,-0.00978,-0.00656,0.99857,1.00
1125,-0.00515,-0.00165,0.00693,-0.99996,-0.04686,-0.01587,0.00074,-0.99878,0.05211,0.01719,-0.00766,0.99846,1.00,-0.04689,0.01130,-0.00053,-0.99884,0.05195,-0.00998,-0.00652,0.99858,1.00
1137,-0.00505,-0.00176,0.00689,-0.99996,-0.04696,-0.01575,0.00074,-0.99877,0.05211,0.01719,-0.00763,0.99846,1.00,-0.04699,0.01142,-0.00054,-0.99883,0.05195,-0.00998,-0.00649,0.99858,1.00
1148,-0.00486,-0.00184,0.00697,-0.99996,-0.04671,-0.01595,0.00075,-0.99878,0.05167,0.01747,-0.00771,0.99848,1.00,-0.04673,0.01121,-0.00052,-0.99884,0.05151,-0.00970,-0.00657,0.99860,1.00
1158,-0.00464,-0.00190,0.00708,-0.99996,-0.04646,-0.01584,0.00074,-0.99879,0.05120,0.01741,-0.00782,0.99851,1.00,-0.04648,0.01132,-0.00053,-0.99885,0.05104,-0.00976,-0.00668,0.99863,1.00
1169,-0.00437,-0.00197,0.00732,-0.99996,-0.04672,-0.01580,0.00074,-0.99878,0.05120,0.01742,-0.00807,0.99850,1.00,-0.04676,0.01137,-0.00053,-0.99884,0.05104,-0.00975,-0.00692,0.99863,1.00
1181,-0.00414,-0.00199,0.00773,-0.99996,-0.04699,-0.01586,0.00075,-0.99877,0.05124,0.01749,-0.00850,0.99850,1.00,-0.04705,0.01130,-0.00053,-0.99883,0.05110,-0.00968,-0.00733,0.99862,1.00
1192,-0.00396,-0.00206,0.00821,-0.99996,-0.04858,-0.01517,0.00074,-0.99870,0.05265,0.01683,-0.00898,0.99843,1.00,-0.04865,0.01200,-0.00058,-0.99874,0.05251,-0.01034,-0.00776,0.99854,1.00
1203,-0.00388,-0.00210,0.00858,-0.99995,-0.04940,-0.01601,0.00079,-0.99865,0.05341,0.01768,-0.00940,0.99837,1.00,-0.04949,0.01116,-0.00055,-0.99871,0.05326,-0.00950,-0.00816,0.99850,1.00
1215,-0.00392,-0.00216,0.00890,-0.99995,-0.04935,-0.01598,0.00079,-0.99865,0.05341,0.01770,-0.00973,0.99837,1.00,-0.04945,0.01119,-0.00055,-0.99871,0.05327,-0.00948,-0.00849,0.99850,1.00
1226,-0.00405,-0.00232,0.00925,-0.99995,-0.04791,-0.01682,0.00081,-0.99871,0.05210,0.01870,-0.01009,0.99842,1.00,-0.04801,0.01035,-0.00050,-0.99879,0.05195,-0.00848,-0.00889,0.99857,1.00
1237,-0.00422,-0.00253,0.00944,-0.99994,-0.04736,-0.01666,0.00079,-0.99874,0.05173,0.01875,-0.01027,0.99843,1.00,-0.04744,0.01050,-0.00050,-0.99882,0.05156,-0.00842,-0.00909,0.99859,1.00
