Time_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
234,0.00,0.00,-0.00088,0.01071,0.00268,-0.99994,-0.07053,-0.02593,0.00183,-0.99717,0.07149,0.01506,-0.00373,0.99732,1.00,-0.07064,0.00134,-0.00010,-0.99750,0.07152,-0.01222,-0.00182,0.99736,1.00
245,0.00,0.00,-0.00049,0.01076,0.00264,-0.99994,-0.07092,-0.02597,0.00185,-0.99714,0.07149,0.01505,-0.00371,0.99732,1.00,-0.07103,0.00130,-0.00009,-0.99747,0.07151,-0.01222,-0.00178,0.99736,1.00
256,0.00,0.00,0.00011,0.01085,0.00266,-0.99994,-0.04590,-0.02601,0.00120,-0.99861,0.04587,0.01505,-0.00336,0.99883,1.00,-0.04597,0.00114,-0.00005,-0.99894,0.04585,-0.01211,-0.00211,0.99887,1.00
267,0.00,0.00,0.00069,0.01094,0.00266,-0.99994,-0.04571,-0.02755,0.00126,-0.99857,0.04510,0.01651,-0.00344,0.99884,1.00,-0.04579,-0.00040,0.00002,-0.99895,0.04509,-0.01064,-0.00218,0.99892,1.00
278,0.00,0.00,0.00111,0.01098,0.00265,-0.99994,-0.04612,-0.02759,0.00127,-0.99855,0.04510,0.01651,-0.00344,0.99884,1.00,-0.04620,-0.00044,0.00002,-0.99893,0.04509,-0.01064,-0.00216,0.99892,1.00
290,0.00,0.00,0.00162,0.01093,0.00269,-0.99994,-0.04601,-0.02751,0.00127,-0.99856,0.04448,0.01646,-0.00350,0.99887,1.00,-0.04610,-0.00036,0.00002,-0.99894,0.04448,-0.01069,-0.00220,0.99895,1.00
301,0.00,0.00,0.00233,0.01091,0.00263,-0.99993,-0.04434,-0.02675,0.00119,-0.99866,0.04209,0.01574,-0.00339,0.99898,1.00,-0.04441,0.00039,-0.00002,-0.99901,0.04208,-0.01141,-0.00213,0.99905,1.00
312,0.00,0.00,0.00299,0.01082,0.00260,-0.99993,-0.04500,-0.02666,0.00120,-0.99863,0.04209,0.01574,-0.00339,0.99898,1.00,-0.04507,0.00048,-0.00002,-0.99898,0.04208,-0.01141,-0.00208,0.99905,1.00
322,0.00,0.00,0.00373,0.01084,0.00239,-0.99993,-0.04400,-0.02663,0.00117,-0.99868,0.04034,0.01569,-0.00318,0.99906,1.00,-0.04406,0.00052,-0.00002,-0.99903,0.04032,-0.01145,-0.00188,0.99912,1.00
334,0.00,0.00,0.00445,0.01079,0.00229,-0.99993,-0.04486,-0.02598,0.00117,-0.99865,0.04049,0.01509,-0.00309,0.99906,1.00,-0.04492,0.00117,-0.00005,-0.99899,0.04047,-0.01205,-0.00175,0.99911,1.00
345,0.00,0.00,0.00524,0.01085,0.00215,-0.99993,-0.04566,-0.02603,0.00119,-0.99862,0.04049,0.01509,-0.00297,0.99906,1.00,-0.04571,0.00112,-0.00005,-0.99895,0.04047,-0.01206,-0.00159,0.99911,1.00
356,0.00,0.00,0.00613,0.01101,0.00200,-0.99992,-0.04774,-0.02625,0.00126,-0.99851,0.04169,0.01515,-0.00289,0.99901,1.00,-0.04780,0.00091,-0.00004,-0.99886,0.04167,-0.01200,-0.00142,0.99906,1.00
369,0.00,0.00,0.00701,0.01141,0.00174,-0.99991,-0.04926,-0.02665,0.00131,-0.99843,0.04232,0.01515,-0.00267,0.99899,1.00,-0.04931,0.00052,-0.00003,-0.99878,0.04230,-0.01200,-0.00114,0.99903,1.00
380,0.00,0.00,0.00795,0.01184,0.00166,-0.99990,-0.05021,-0.02707,0.00136,-0.99837,0.04232,0.01515,-0.00264,0.99899,1.00,-0.05025,0.00010,-0.00001,-0.99874,0.04230,-0.01201,-0.00106,0.99903,1.00
390,0.00,0.00,0.00894,0.01236,0.00167,-0.99988,-0.05114,-0.02750,0.00141,-0.99831,0.04228,0.01506,-0.00269,0.99899,1.00,-0.05120,-0.00033,0.00002,-0.99869,0.04227,-0.01210,-0.00105,0.99903,1.00
401,0.00,0.00,0.00960,0.01289,0.00181,-0.99987,-0.05174,-0.02937,0.00152,-0.99823,0.04222,0.01639,-0.00295,0.99897,1.00,-0.05184,-0.00220,0.00011,-0.99865,0.04224,-0.01077,-0.00128,0.99905,1.00
412,0.00,0.00,0.00983,0.01333,0.00207,-0.99986,-0.05196,-0.02983,0.00155,-0.99820,0.04222,0.01640,-0.00322,0.99897,1.00,-0.05206,-0.00266,0.00014,-0.99864,0.04225,-0.01076,-0.00154,0.99905,1.00
423,0.00,0.00,0.00978,0.01376,0.00226,-0.99986,-0.05062,-0.02870,0.00146,-0.99830,0.04094,0.01484,-0.00329,0.99905,1.00,-0.05074,-0.00154,0.00008,-0.99871,0.04097,-0.01232,-0.00165,0.99908,1.00
434,0.00,0.00,0.00972,0.01394,0.00246,-0.99985,-0.04889,-0.02827,0.00138,-0.99840,0.03927,0.01421,-0.00343,0.99912,1.00,-0.04901,-0.00111,0.00005,-0.99880,0.03930,-0.01294,-0.00184,0.99914,1.00
445,0.00,0.00,0.00977,0.01420,0.00242,-0.99985,-0.04894,-0.02852,0.00140,-0.99839,0.03927,0.01421,-0.00340,0.99912,1.00,-0.04906,-0.00136,0.00007,-0.99880,0.03930,-0.01294,-0.00180,0.99914,1.00
457,0.00,0.00,0.01000,0.01424,0.00232,-0.99985,-0.04856,-0.02776,0.00135,-0.99843,0.03865,0.01342,-0.00325,0.99916,1.00,-0.04866,-0.00060,0.00003,-0.99882,0.03866,-0.01373,-0.00166,0.99916,1.00
469,0.00,0.00,0.01058,0.01427,0.00211,-0.99984,-0.05511,-0.02729,0.00151,-0.99811,0.04463,0.01291,-0.00312,0.99892,1.00,-0.05521,-0.00010,0.00001,-0.99848,0.04464,-0.01427,-0.00133,0.99890,1.00
480,0.00,0.00,0.01124,0.01414,0.00197,-0.99983,-0.05578,-0.02715,0.00152,-0.99807,0.04463,0.01290,-0.00300,0.99892,1.00,-0.05587,0.00004,0.00000,-0.99844,0.04463,-0.01427,-0.00118,0.99890,1.00
490,0.00,0.00,0.01203,0.01394,0.00195,-0.99983,-0.05668,-0.02599,0.00148,-0.99805,0.04473,0.01194,-0.00294,0.99892,1.00,-0.05676,0.00121,-0.00007,-0.99839,0.04473,-0.01524,-0.00107,0.99888,1.00
502,0.00,0.00,0.01231,0.01368,0.00197,-0.99983,-0.05677,-0.02722,0.00155,-0.99802,0.04455,0.01344,-0.00308,0.99891,1.00,-0.05686,-0.00003,0.00000,-0.99838,0.04456,-0.01374,-0.00119,0.99891,1.00
513,0.00,0.00,0.01219,0.01336,0.00194,-0.99983,-0.05591,-0.02751,0.00154,-0.99806,0.04381,0.01404,-0.00306,0.99894,1.00,-0.05601,-0.00032,0.00002,-0.99843,0.04383,-0.01313,-0.00121,0.99895,1.00
524,0.00,0.00,0.01210,0.01306,0.00173,-0.99984,-0.05583,-0.02718,0.00152,-0.99807,0.04381,0.01403,-0.00285,0.99894,1.00,-0.05592,0.00001,0.00000,-0.99844,0.04383,-0.01314,-0.00100,0.99895,1.00
535,0.00,0.00,0.01195,0.01282,0.00151,-0.99985,-0.05386,-0.02760,0.00149,-0.99817,0.04198,0.01470,-0.00263,0.99901,1.00,-0.05394,-0.00042,0.00002,-0.99854,0.04200,-0.01246,-0.00084,0.99904,1.00
546,0.00,0.00,0.01182,0.01261,0.00131,-0.99985,-0.05374,-0.02737,0.00147,-0.99818,0.04199,0.01469,-0.00242,0.99901,1.00,-0.05381,-0.00019,0.00001,-0.99855,0.04200,-0.01247,-0.00064,0.99904,1.00
557,0.00,0.00,0.01124,0.01239,0.00124,-0.99986,-0.05292,-0.02704,0.00143,-0.99823,0.04174,0.01458,-0.00232,0.99902,1.00,-0.05299,0.00014,-0.00001,-0.99860,0.04175,-0.01258,-0.00058,0.99905,1.00
568,0.00,0.00,0.01077,0.01216,0.00128,-0.99987,-0.05600,-0.02771,0.00156,-0.99804,0.04530,0.01549,-0.00245,0.99885,1.00,-0.05609,-0.00052,0.00003,-0.99843,0.04534,-0.01168,-0.00063,0.99890,1.00
579,0.00,0.00,0.01069,0.01218,0.00137,-0.99987,-0.05592,-0.02774,0.00155,-0.99805,0.04530,0.01549,-0.00253,0.99885,1.00,-0.05602,-0.00055,0.00003,-0.99843,0.04534,-0.01168,-0.00072,0.99890,1.00
591,0.00,0.00,0.01081,0.01218,0.00162,-0.99987,-0.05632,-0.02701,0.00152,-0.99805,0.04558,0.01475,-0.00274,0.99885,1.00,-0.05643,0.00018,-0.00001,-0.99841,0.04563,-0.01243,-0.00091,0.99888,1.00
602,0.00,0.00,0.01152,0.01232,0.00191,-0.99986,-0.05736,-0.02746,0.00158,-0.99797,0.04593,0.01504,-0.00310,0.99883,1.00,-0.05750,-0.00026,0.00002,-0.99835,0.04599,-0.01214,-0.00122,0.99887,1.00
614,0.00,0.00,0.01220,0.01252,0.00221,-0.99984,-0.05838,-0.02782,0.00163,-0.99791,0.04628,0.01518,-0.00344,0.99881,1.00,-0.05852,-0.00062,0.00004,-0.99829,0.04634,-0.01200,-0.00152,0.99885,1.00
624,0.00,0.00,0.01255,0.01269,0.00253,-0.99984,-0.05871,-0.02804,0.00165,-0.99788,0.04627,0.01520,-0.00378,0.99881,1.00,-0.05887,-0.00083,0.00005,-0.99827,0.04634,-0.01199,-0.00183,0.99885,1.00
635,0.00,0.00,0.01270,0.01277,0.00287,-0.99983,-0.05854,-0.02794,0.00164,-0.99789,0.04596,0.01500,-0.00411,0.99882,1.00,-0.05871,-0.00074,0.00004,-0.99827,0.04603,-0.01218,-0.00216,0.99886,1.00
646,0.00,0.00,0.01254,0.01270,0.00308,-0.99984,-0.05837,-0.02789,0.00163,-0.99790,0.04596,0.01501,-0.00431,0.99882,1.00,-0.05855,-0.00069,0.00004,-0.99828,0.04603,-0.01217,-0.00238,0.99886,1.00
657,0.00,0.00,0.01218,0.01242,0.00329,-0.99984,-0.05766,-0.02784,0.00161,-0.99795,0.04561,0.01524,-0.00451,0.99883,1.00,-0.05783,-0.00065,0.00004,-0.99833,0.04567,-0.01194,-0.00261,0.99888,1.00
668,0.00,0.00,0.01188,0.01212,0.00327,-0.99985,-0.05708,-0.02662,0.00152,-0.99801,0.04532,0.01432,-0.00441,0.99886,1.00,-0.05722,0.00058,-0.00003,-0.99836,0.04536,-0.01286,-0.00253,0.99888,1.00
679,0.00,0.00,0.01158,0.01171,0.00301,-0.99986,-0.05679,-0.02619,0.00149,-0.99804,0.04533,0.01430,-0.00413,0.99886,1.00,-0.05692,0.00101,-0.00006,-0.99838,0.04535,-0.01287,-0.00227,0.99889,1.00
690,0.00,0.00,0.01130,0.01134,0.00263,-0.99987,-0.06052,-0.02662,0.00161,-0.99781,0.04933,0.01513,-0.00385,0.99866,1.00,-0.06062,0.00059,-0.00004,-0.99816,0.04934,-0.01207,-0.00189,0.99871,1.00
701,0.00,0.00,0.01081,0.01103,0.00235,-0.99988,-0.06026,-0.02575,0.00156,-0.99785,0.04955,0.01458,-0.00351,0.99866,1.00,-0.06034,0.00146,-0.00009,-0.99818,0.04954,-0.01261,-0.00158,0.99869,1.00
713,0.00,0.00,0.01058,0.01080,0.00209,-0.99988,-0.06005,-0.02549,0.00153,-0.99787,0.04955,0.01457,-0.00324,0.99866,1.00,-0.06011,0.00172,-0.00010,-0.99819,0.04953,-0.01262,-0.00132,0.99869,1.00
724,0.00,0.00,0.01061,0.01079,0.00186,-0.99988,-0.05961,-0.02515,0.00150,-0.99790,0.04907,0.01426,-0.00298,0.99869,1.00,-0.05966,0.00206,-0.00012,-0.99822,0.04905,-0.01293,-0.00107,0.99871,1.00
735,0.00,0.00,0.01075,0.01084,0.00165,-0.99988,-0.05949,-0.02553,0.00152,-0.99790,0.04882,0.01460,-0.00280,0.99870,1.00,-0.05954,0.00168,-0.00010,-0.99822,0.04880,-0.01260,-0.00088,0.99873,1.00
746,0.00,0.00,0.01096,0.01085,0.00152,-0.99988,-0.05970,-0.02553,0.00153,-0.99789,0.04882,0.01459,-0.00268,0.99870,1.00,-0.05975,0.00169,-0.00010,-0.99821,0.04880,-0.01260,-0.00075,0.99873,1.00
757,0.00,0.00,0.01158,0.01083,0.00158,-0.99987,-0.06059,-0.02584,0.00157,-0.99783,0.04908,0.01492,-0.00279,0.99868,1.00,-0.06065,0.00137,-0.00008,-0.99816,0.04908,-0.01228,-0.00082,0.99872,1.00
769,0.00,0.00,0.01195,0.01083,0.00144,-0.99987,-0.06169,-0.02610,0.00161,-0.99775,0.04982,0.01518,-0.00269,0.99864,1.00,-0.06177,0.00112,-0.00007,-0.99809,0.04983,-0.01202,-0.00068,0.99869,1.00
780,0.00,0.00,0.01188,0.01078,0.00118,-0.99987,-0.06163,-0.02602,0.00161,-0.99776,0.04982,0.01517,-0.00243,0.99864,1.00,-0.06169,0.00120,-0.00007,-0.99809,0.04983,-0.01203,-0.00043,0.99869,1.00
791,0.00,0.00,0.01162,0.01093,0.00077,-0.99987,-0.06112,-0.02628,0.00161,-0.99778,0.04955,0.01531,-0.00201,0.99865,1.00,-0.06117,0.00093,-0.00006,-0.99813,0.04956,-0.01189,-0.00003,0.99870,1.00
802,0.00,0.00,0.01121,0.01107,0.00041,-0.99988,-0.05926,-0.02644,0.00157,-0.99789,0.04809,0.01535,-0.00162,0.99872,1.00,-0.05930,0.00077,-0.00005,-0.99824,0.04810,-0.01184,0.00030,0.99877,1.00
813,0.00,0.00,0.01070,0.01125,0.00010,-0.99988,-0.05870,-0.02663,0.00157,-0.99792,0.04803,0.01538,-0.00129,0.99873,1.00,-0.05874,0.00058,-0.00003,-0.99827,0.04805,-0.01181,0.00061,0.99878,1.00
824,0.00,0.00,0.00991,0.01141,-0.00010,-0.99989,-0.05791,-0.02676,0.00155,-0.99796,0.04803,0.01537,-0.00105,0.99873,1.00,-0.05795,0.00044,-0.00003,-0.99832,0.04804,-0.01182,0.00079,0.99878,1.00
835,0.00,0.00,0.00924,0.01139,-0.00024,-0.99989,-0.05985,-0.02665,0.00160,-0.99785,0.05064,0.01529,-0.00092,0.99860,1.00,-0.05990,0.00056,-0.00003,-0.99820,0.05067,-0.01191,0.00096,0.99864,1.00
847,0.00,0.00,0.00871,0.01142,-0.00036,-0.99990,-0.05991,-0.02628,0.00158,-0.99786,0.05122,0.01489,-0.00077,0.99858,1.00,-0.05998,0.00093,-0.00006,-0.99820,0.05127,-0.01231,0.00110,0.99861,1.00
858,0.00,0.00,0.00834,0.01129,-0.00053,-0.99990,-0.05955,-0.02613,0.00156,-0.99788,0.05122,0.01488,-0.00057,0.99858,1.00,-0.05960,0.00108,-0.00006,-0.99822,0.05127,-0.01232,0.00128,0.99861,1.00
869,0.00,0.00,0.00809,0.01118,-0.00077,-0.99990,-0.05981,-0.02495,0.00150,-0.99790,0.05172,0.01382,-0.00026,0.99857,1.00,-0.05986,0.00226,-0.00014,-0.99820,0.05177,-0.01338,0.00159,0.99857,1.00
880,0.00,0.00,0.00799,0.01102,-0.00098,-0.99991,-0.05790,-0.02575,0.00149,-0.99799,0.04991,0.01479,-0.00008,0.99864,1.00,-0.05796,0.00145,-0.00008,-0.99832,0.04997,-0.01240,0.00172,0.99867,1.00
891,0.00,0.00,0.00786,0.01084,-0.00125,-0.99991,-0.05778,-0.02554,0.00148,-0.99800,0.04991,0.01478,0.00019,0.99864,1.00,-0.05782,0.00166,-0.00010,-0.99833,0.04997,-0.01241,0.00198,0.99867,1.00
902,0.00,0.00,0.00790,0.01067,-0.00139,-0.99991,-0.05635,-0.02507,0.00142,-0.99810,0.04844,0.01449,0.00037,0.99872,1.00,-0.05639,0.00212,-0.00012,-0.99841,0.04850,-0.01269,0.00212,0.99874,1.00
913,0.00,0.00,0.00800,0.01039,-0.00138,-0.99991,-0.05881,-0.02625,0.00155,-0.99792,0.05080,0.01595,0.00023,0.99858,1.00,-0.05888,0.00095,-0.00006,-0.99826,0.05089,-0.01124,0.00205,0.99864,1.00
925,0.00,0.00,0.00810,0.01009,-0.00109,-0.99992,-0.05889,-0.02599,0.00153,-0.99793,0.05079,0.01597,-0.00006,0.99858,1.00,-0.05898,0.00122,-0.00007,-0.99826,0.05089,-0.01123,0.00177,0.99864,1.00
936,0.00,0.00,0.00785,0.00970,-0.00071,-0.99992,-0.05861,-0.02591,0.00152,-0.99794,0.05077,0.01626,-0.00045,0.99858,1.00,-0.05873,0.00130,-0.00008,-0.99827,0.05089,-0.01094,0.00137,0.99864,1.00
946,0.00,0.00,0.00745,0.00941,-0.00045,-0.99993,-0.05826,-0.02598,0.00152,-0.99796,0.05082,0.01661,-0.00071,0.99857,1.00,-0.05840,0.00122,-0.00007,-0.99829,0.05096,-0.01058,0.00108,0.99864,1.00
958,0.00,0.00,0.00701,0.00903,-0.00027,-0.99993,-0.05782,-0.02562,0.00148,-0.99800,0.05082,0.01662,-0.00088,0.99857,1.00,-0.05796,0.00158,-0.00009,-0.99832,0.05096,-0.01057,0.00089,0.99864,1.00
969,0.00,0.00,0.00668,0.00859,-0.00006,-0.99994,-0.05755,-0.02263,0.00130,-0.99809,0.05089,0.01405,-0.00090,0.99861,1.00,-0.05768,0.00458,-0.00026,-0.99832,0.05100,-0.01315,0.00085,0.99861,1.00
980,0.00,0.00,0.00652,0.00814,0.00020,-0.99995,-0.05701,-0.02264,0.00129,-0.99812,0.05052,0.01450,-0.00117,0.99862,1.00,-0.05713,0.00456,-0.00026,-0.99836,0.05062,-0.01269,0.00056,0.99864,1.00
991,0.00,0.00,0.00620,0.00769,0.00031,-0.99995,-0.05669,-0.02221,0.00126,-0.99814,0.05051,0.01450,-0.00128,0.99862,1.00,-0.05682,0.00499,-0.00028,-0.99837,0.05062,-0.01269,0.00044,0.99864,1.00
1002,0.00,0.00,0.00594,0.00714,0.00044,-0.99996,-0.05758,-0.02146,0.00124,-0.99811,0.05167,0.01430,-0.00140,0.99856,1.00,-0.05769,0.00575,-0.00033,-0.99832,0.05175,-0.01290,0.00034,0.99858,1.00
1014,0.00,0.00,0.00584,0.00669,0.00042,-0.99996,-0.05777,-0.02263,0.00131,-0.99807,0.05195,0.01593,-0.00148,0.99852,1.00,-0.05787,0.00457,-0.00027,-0.99831,0.05203,-0.01127,0.00026,0.99858,1.00
1026,0.00,0.00,0.00593,0.00624,0.00052,-0.99996,-0.05785,-0.02219,0.00129,-0.99808,0.05195,0.01593,-0.00158,0.99852,1.00,-0.05796,0.00501,-0.00029,-0.99831,0.05204,-0.01127,0.00016,0.99858,1.00
1036,0.00,0.00,0.00599,0.00582,0.00063,-0.99997,-0.05826,-0.02248,0.00131,-0.99805,0.05231,0.01662,-0.00174,0.99849,1.00,-0.05837,0.00473,-0.00028,-0.99828,0.05238,-0.01057,0.00001,0.99857,1.00
1048,0.00,0.00,0.00608,0.00549,0.00076,-0.99997,-0.05856,-0.02283,0.00134,-0.99802,0.05251,0.01730,-0.00192,0.99847,1.00,-0.05866,0.00438,-0.00026,-0.99827,0.05258,-0.00990,-0.00016,0.99857,1.00
1060,0.00,0.00,0.00604,0.00519,0.00079,-0.99997,-0.05852,-0.02254,0.00132,-0.99803,0.05251,0.01730,-0.00194,0.99847,1.00,-0.05862,0.00467,-0.00027,-0.99827,0.05258,-0.00990,-0.00018,0.99857,1.00
1070,0.00,0.00,0.00608,0.00511,0.00087,-0.99997,-0.06005,-0.02197,0.00132,-0.99795,0.05400,0.01680,-0.00201,0.99840,1.00,-0.06014,0.00525,-0.00032,-0.99818,0.05406,-0.01040,-0.00021,0.99848,1.00
1081,0.00,0.00,0.00620,0.00507,0.00073,-0.99997,-0.06019,-0.02189,0.00132,-0.99795,0.05403,0.01678,-0.00188,0.99840,1.00,-0.06027,0.00533,-0.00032,-0.99817,0.05408,-0.01043,-0.00007,0.99848,1.00
1092,0.00,0.00,0.00631,0.00518,0.00057,-0.99997,-0.06031,-0.02199,0.00133,-0.99794,0.05403,0.01677,-0.00172,0.99840,1.00,-0.06038,0.00523,-0.00032,-0.99816,0.05407,-0.01044,0.00010,0.99848,1.00
1103,0.00,0.00,0.00653,0.00537,0.00039,-0.99996,-0.06051,-0.02259,0.00137,-0.99791,0.05400,0.01719,-0.00158,0.99839,1.00,-0.06056,0.00463,-0.00028,-0.99815,0.05404,-0.01002,0.00025,0.99849,1.00
1114,0.00,0.00,0.00666,0.00570,0.00019,-0.99996,-0.06029,-0.02278,0.00138,-0.99792,0.05365,0.01708,-0.00138,0.99841,1.00,-0.06034,0.00443,-0.00027,-0.99817,0.05368,-0.01013,0.00045,0.99851,1.00
1126,0.00,0.00,0.00689,0.00606,0.00012,-0.99996,-0.06052,-0.02314,0.00140,-0.99790,0.05365,0.01707,-0.00131,0.99841,1.00,-0.06056,0.00408,-0.00025,-0.99816,0.05368,-0.01013,0.00053,0.99851,1.00
1137,0.00,0.00,0.00688,0.00659,0.00009,-0.99995,-0.06137,-0.02387,0.00147,-0.99783,0.05452,0.01728,-0.00132,0.99836,1.00,-0.06143,0.00335,-0.00021,-0.99811,0.05456,-0.00994,0.00054,0.99846,1.00
1148,0.00,0.00,0.00694,0.00706,0.00011,-0.99995,-0.06143,-0.02434,0.00150,-0.99781,0.05452,0.01728,-0.00135,0.99836,1.00,-0.06149,0.00289,-0.00018,-0.99810,0.05456,-0.00994,0.00052,0.99846,1.00
1159,0.00,0.00,0.00699,0.00764,0.00007,-0.99995,-0.06003,-0.02332,0.00140,-0.99792,0.05307,0.01568,-0.00117,0.99847,1.00,-0.06009,0.00390,-0.00023,-0.99819,0.05310,-0.01153,0.00066,0.99852,1.00
