Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
485,-0.03412,0.00395,0.00916,-0.99937,-0.05672,-0.01349,0.00077,-0.99830,0.09088,0.00905,-0.00923,0.99578,1.00,-0.05672,0.01371,-0.00078,-0.99830,0.09062,-0.01819,-0.00861,0.99568,1.00
496,-0.03406,0.00384,0.00917,-0.99937,-0.05590,-0.01372,0.00077,-0.99834,0.09000,0.00939,-0.00924,0.99585,1.00,-0.05591,0.01349,-0.00076,-0.99834,0.08975,-0.01785,-0.00865,0.99577,1.00
507,-0.03395,0.00378,0.00916,-0.99937,-0.05584,-0.01374,0.00077,-0.99835,0.08983,0.00947,-0.00923,0.99587,1.00,-0.05584,0.01346,-0.00075,-0.99835,0.08958,-0.01776,-0.00863,0.99578,1.00
519,-0.03384,0.00370,0.00911,-0.99938,-0.05595,-0.01365,0.00077,-0.99834,0.08983,0.00947,-0.00919,0.99587,1.00,-0.05595,0.01355,-0.00076,-0.99834,0.08957,-0.01777,-0.00858,0.99578,1.00
530,-0.03366,0.00368,0.00897,-0.99939,-0.05032,-0.01369,0.00069,-0.99864,0.08403,0.00959,-0.00901,0.99638,1.00,-0.05031,0.01349,-0.00068,-0.99864,0.08377,-0.01762,-0.00855,0.99629,1.00
541,-0.03350,0.00353,0.00884,-0.99939,-0.04093,-0.01572,0.00064,-0.99904,0.07451,0.01184,-0.00880,0.99711,1.00,-0.04093,0.01143,-0.00047,-0.99910,0.07427,-0.01533,-0.00860,0.99708,1.00
552,-0.03337,0.00350,0.00868,-0.99940,-0.01450,-0.01791,0.00026,-0.99973,0.04800,0.01428,-0.00829,0.99871,1.00,-0.01449,0.00917,-0.00013,-0.99985,0.04776,-0.01280,-0.00880,0.99874,1.00
563,-0.03333,0.00342,0.00859,-0.99940,-0.01454,-0.01782,0.00026,-0.99974,0.04800,0.01428,-0.00821,0.99871,1.00,-0.01452,0.00926,-0.00013,-0.99985,0.04776,-0.01280,-0.00872,0.99874,1.00
574,-0.03328,0.00344,0.00845,-0.99940,-0.01438,-0.01636,0.00024,-0.99976,0.04779,0.01279,-0.00809,0.99874,1.00,-0.01436,0.01073,-0.00015,-0.99984,0.04754,-0.01429,-0.00860,0.99873,1.00
585,-0.03328,0.00342,0.00825,-0.99941,-0.01439,-0.01632,0.00023,-0.99976,0.04779,0.01278,-0.00789,0.99874,1.00,-0.01436,0.01076,-0.00015,-0.99984,0.04754,-0.01430,-0.00840,0.99873,1.00
597,-0.03319,0.00343,0.00811,-0.99941,-0.01290,-0.01818,0.00023,-0.99975,0.04622,0.01464,-0.00770,0.99879,1.00,-0.01288,0.00890,-0.00011,-0.99988,0.04598,-0.01243,-0.00825,0.99883,1.00
608,-0.03300,0.00350,0.00796,-0.99942,-0.01298,-0.01863,0.00024,-0.99974,0.04611,0.01502,-0.00754,0.99880,1.00,-0.01295,0.00845,-0.00011,-0.99988,0.04588,-0.01205,-0.00809,0.99884,1.00
619,-0.03281,0.00355,0.00801,-0.99942,-0.01317,-0.01868,0.00025,-0.99974,0.04611,0.01503,-0.00760,0.99879,1.00,-0.01315,0.00840,-0.00011,-0.99988,0.04588,-0.01205,-0.00813,0.99884,1.00
630,-0.03248,0.00369,0.00796,-0.99943,-0.01308,-0.01886,0.00025,-0.99974,0.04570,0.01506,-0.00754,0.99881,1.00,-0.01307,0.00823,-0.00011,-0.99988,0.04547,-0.01202,-0.00807,0.99886,1.00
642,-0.03209,0.00380,0.00805,-0.99945,-0.01327,-0.01893,0.00025,-0.99973,0.04551,0.01503,-0.00764,0.99882,1.00,-0.01328,0.00815,-0.00011,-0.99988,0.04529,-0.01205,-0.00815,0.99887,1.00
652,-0.03175,0.00391,0.00807,-0.99946,-0.01331,-0.01884,0.00025,-0.99973,0.04520,0.01481,-0.00767,0.99884,1.00,-0.01332,0.00825,-0.00011,-0.99988,0.04499,-0.01227,-0.00817,0.99888,1.00
663,-0.03146,0.00395,0.00809,-0.99946,-0.01361,-0.01888,0.00026,-0.99973,0.04520,0.01481,-0.00769,0.99884,1.00,-0.01362,0.00820,-0.00011,-0.99987,0.04499,-0.01227,-0.00818,0.99888,1.00
675,-0.03110,0.00401,0.00811,-0.99948,-0.01561,-0.01956,0.00031,-0.99969,0.04685,0.01543,-0.00774,0.99875,1.00,-0.01562,0.00752,-0.00012,-0.99985,0.04665,-0.01166,-0.00816,0.99881,1.00
686,-0.03082,0.00404,0.00802,-0.99948,-0.01589,-0.01959,0.00031,-0.99968,0.04685,0.01542,-0.00766,0.99875,1.00,-0.01590,0.00749,-0.00012,-0.99985,0.04665,-0.01166,-0.00807,0.99881,1.00
698,-0.03054,0.00397,0.00805,-0.99949,-0.01573,-0.02018,0.00032,-0.99967,0.04641,0.01608,-0.00768,0.99876,1.00,-0.01574,0.00691,-0.00011,-0.99985,0.04621,-0.01100,-0.00809,0.99884,1.00
708,-0.03031,0.00397,0.00802,-0.99950,-0.01836,-0.02008,0.00037,-0.99963,0.04882,0.01597,-0.00770,0.99865,1.00,-0.01837,0.00701,-0.00013,-0.99981,0.04862,-0.01112,-0.00802,0.99872,1.00
719,-0.03002,0.00391,0.00798,-0.99951,-0.01866,-0.02003,0.00037,-0.99963,0.04882,0.01597,-0.00767,0.99865,1.00,-0.01867,0.00706,-0.00013,-0.99980,0.04862,-0.01112,-0.00798,0.99872,1.00
730,-0.02973,0.00387,0.00785,-0.99952,-0.01942,-0.01945,0.00038,-0.99962,0.04929,0.01544,-0.00757,0.99864,1.00,-0.01942,0.00763,-0.00015,-0.99978,0.04908,-0.01165,-0.00785,0.99870,1.00
742,-0.02935,0.00376,0.00789,-0.99953,-0.01847,-0.01936,0.00036,-0.99964,0.04795,0.01546,-0.00761,0.99870,1.00,-0.01848,0.00773,-0.00014,-0.99980,0.04775,-0.01163,-0.00790,0.99876,1.00
752,-0.02885,0.00373,0.00789,-0.99955,-0.01897,-0.01934,0.00037,-0.99963,0.04795,0.01546,-0.00763,0.99870,1.00,-0.01898,0.00775,-0.00015,-0.99979,0.04775,-0.01163,-0.00790,0.99876,1.00
764,-0.02836,0.00366,0.00793,-0.99956,-0.01978,-0.02033,0.00040,-0.99960,0.04828,0.01652,-0.00768,0.99867,1.00,-0.01979,0.00676,-0.00013,-0.99978,0.04808,-0.01057,-0.00791,0.99876,1.00
775,-0.02792,0.00380,0.00783,-0.99957,-0.01970,-0.02078,0.00041,-0.99959,0.04776,0.01683,-0.00758,0.99869,1.00,-0.01971,0.00631,-0.00012,-0.99979,0.04756,-0.01026,-0.00780,0.99879,1.00
785,-0.02752,0.00383,0.00765,-0.99958,-0.02010,-0.02080,0.00042,-0.99958,0.04776,0.01682,-0.00742,0.99869,1.00,-0.02010,0.00629,-0.00013,-0.99978,0.04756,-0.01027,-0.00762,0.99879,1.00
798,-0.02706,0.00391,0.00759,-0.99960,-0.02009,-0.02093,0.00042,-0.99958,0.04729,0.01687,-0.00736,0.99871,1.00,-0.02009,0.00616,-0.00012,-0.99978,0.04709,-0.01023,-0.00755,0.99881,1.00
808,-0.02665,0.00398,0.00752,-0.99961,-0.02150,-0.02211,0.00048,-0.99952,0.04830,0.01797,-0.00732,0.99864,1.00,-0.02151,0.00498,-0.00011,-0.99976,0.04810,-0.00913,-0.00746,0.99877,1.00
819,-0.02624,0.00406,0.00738,-0.99962,-0.02203,-0.02213,0.00049,-0.99951,0.04842,0.01792,-0.00719,0.99864,1.00,-0.02204,0.00496,-0.00011,-0.99975,0.04823,-0.00918,-0.00731,0.99877,1.00
830,-0.02593,0.00427,0.00727,-0.99963,-0.02235,-0.02234,0.00050,-0.99950,0.04842,0.01791,-0.00709,0.99864,1.00,-0.02235,0.00476,-0.00011,-0.99974,0.04823,-0.00918,-0.00719,0.99877,1.00
841,-0.02582,0.00442,0.00731,-0.99963,-0.02239,-0.02189,0.00049,-0.99951,0.04835,0.01731,-0.00713,0.99866,1.00,-0.02239,0.00520,-0.00012,-0.99974,0.04816,-0.00978,-0.00723,0.99877,1.00
852,-0.02573,0.00451,0.00742,-0.99963,-0.02141,-0.02092,0.00045,-0.99955,0.04728,0.01627,-0.00723,0.99872,1.00,-0.02143,0.00617,-0.00013,-0.99975,0.04710,-0.01083,-0.00735,0.99880,1.00
864,-0.02579,0.00460,0.00758,-0.99963,-0.02135,-0.02103,0.00045,-0.99955,0.04728,0.01627,-0.00738,0.99872,1.00,-0.02137,0.00606,-0.00013,-0.99975,0.04710,-0.01082,-0.00751,0.99880,1.00
875,-0.02585,0.00471,0.00760,-0.99963,-0.02140,-0.02097,0.00045,-0.99955,0.04739,0.01610,-0.00741,0.99872,1.00,-0.02143,0.00612,-0.00013,-0.99975,0.04722,-0.01100,-0.00753,0.99880,1.00
886,-0.02590,0.00479,0.00756,-0.99962,-0.02256,-0.02151,0.00049,-0.99951,0.04861,0.01656,-0.00738,0.99865,1.00,-0.02259,0.00558,-0.00013,-0.99973,0.04843,-0.01054,-0.00747,0.99874,1.00
898,-0.02603,0.00483,0.00741,-0.99962,-0.02244,-0.02154,0.00048,-0.99952,0.04861,0.01655,-0.00722,0.99865,1.00,-0.02246,0.00555,-0.00012,-0.99973,0.04843,-0.01055,-0.00732,0.99874,1.00
909,-0.02614,0.00480,0.00720,-0.99962,-0.02228,-0.02135,0.00048,-0.99952,0.04856,0.01639,-0.00701,0.99866,1.00,-0.02229,0.00574,-0.00013,-0.99974,0.04837,-0.01071,-0.00712,0.99875,1.00
920,-0.02618,0.00480,0.00689,-0.99962,-0.02226,-0.02132,0.00047,-0.99952,0.04856,0.01638,-0.00670,0.99866,1.00,-0.02225,0.00577,-0.00013,-0.99974,0.04837,-0.01072,-0.00680,0.99875,1.00
932,-0.02615,0.00478,0.00677,-0.99962,-0.02270,-0.02155,0.00049,-0.99951,0.04897,0.01662,-0.00658,0.99864,1.00,-0.02269,0.00554,-0.00013,-0.99973,0.04878,-0.01048,-0.00668,0.99873,1.00
943,-0.02609,0.00480,0.00671,-0.99963,-0.02195,-0.02017,0.00044,-0.99956,0.04815,0.01523,-0.00652,0.99870,1.00,-0.02194,0.00692,-0.00015,-0.99974,0.04796,-0.01187,-0.00663,0.99876,1.00
953,-0.02613,0.00486,0.00661,-0.99963,-0.02194,-0.02172,0.00048,-0.99952,0.04819,0.01672,-0.00641,0.99868,1.00,-0.02194,0.00537,-0.00012,-0.99975,0.04801,-0.01038,-0.00652,0.99877,1.00
965,-0.02619,0.00499,0.00655,-0.99962,-0.02187,-0.02185,0.00048,-0.99952,0.04819,0.01672,-0.00634,0.99868,1.00,-0.02187,0.00524,-0.00011,-0.99975,0.04801,-0.01038,-0.00646,0.99877,1.00
976,-0.02625,0.00517,0.00644,-0.99962,-0.02183,-0.02199,0.00048,-0.99952,0.04820,0.01669,-0.00623,0.99868,1.00,-0.02183,0.00510,-0.00011,-0.99975,0.04803,-0.01041,-0.00635,0.99877,1.00
987,-0.02625,0.00538,0.00631,-0.99962,-0.02248,-0.02242,0.00050,-0.99950,0.04885,0.01691,-0.00610,0.99864,1.00,-0.02248,0.00467,-0.00010,-0.99974,0.04869,-0.01019,-0.00620,0.99874,1.00
998,-0.02621,0.00556,0.00628,-0.99962,-0.02252,-0.02260,0.00051,-0.99949,0.04885,0.01691,-0.00607,0.99864,1.00,-0.02253,0.00449,-0.00010,-0.99974,0.04869,-0.01019,-0.00617,0.99874,1.00
1009,-0.02606,0.00569,0.00639,-0.99962,-0.02391,-0.02259,0.00054,-0.99946,0.05009,0.01675,-0.00620,0.99858,1.00,-0.02393,0.00451,-0.00011,-0.99970,0.04994,-0.01035,-0.00626,0.99868,1.00
1020,-0.02575,0.00586,0.00647,-0.99963,-0.02440,-0.02228,0.00054,-0.99945,0.05028,0.01627,-0.00629,0.99858,1.00,-0.02443,0.00482,-0.00012,-0.99969,0.05013,-0.01083,-0.00633,0.99866,1.00
1031,-0.02549,0.00595,0.00654,-0.99964,-0.02466,-0.02238,0.00055,-0.99945,0.05028,0.01628,-0.00638,0.99858,1.00,-0.02469,0.00472,-0.00012,-0.99968,0.05014,-0.01083,-0.00640,0.99866,1.00
1042,-0.02513,0.00603,0.00651,-0.99964,-0.02490,-0.02223,0.00055,-0.99944,0.05015,0.01606,-0.00635,0.99859,1.00,-0.02493,0.00486,-0.00012,-0.99968,0.05001,-0.01105,-0.00636,0.99867,1.00
1053,-0.02487,0.00609,0.00646,-0.99965,-0.02490,-0.02220,0.00055,-0.99944,0.04989,0.01597,-0.00631,0.99861,1.00,-0.02492,0.00489,-0.00012,-0.99968,0.04975,-0.01114,-0.00631,0.99868,1.00
1065,-0.02462,0.00598,0.00645,-0.99966,-0.02515,-0.02210,0.00056,-0.99944,0.04989,0.01597,-0.00630,0.99861,1.00,-0.02518,0.00500,-0.00013,-0.99967,0.04975,-0.01114,-0.00629,0.99868,1.00
1076,-0.02451,0.00585,0.00648,-0.99966,-0.02301,-0.02391,0.00055,-0.99945,0.04766,0.01792,-0.00630,0.99868,1.00,-0.02304,0.00318,-0.00007,-0.99973,0.04752,-0.00917,-0.00635,0.99881,1.00
1087,-0.02453,0.00572,0.00651,-0.99966,-0.02327,-0.02372,0.00055,-0.99945,0.04794,0.01786,-0.00634,0.99867,1.00,-0.02331,0.00337,-0.00008,-0.99972,0.04780,-0.00923,-0.00638,0.99879,1.00
1098,-0.02457,0.00545,0.00641,-0.99966,-0.02324,-0.02345,0.00055,-0.99945,0.04794,0.01786,-0.00625,0.99867,1.00,-0.02327,0.00364,-0.00008,-0.99972,0.04780,-0.00924,-0.00629,0.99879,1.00
1109,-0.02459,0.00519,0.00625,-0.99966,-0.02281,-0.02220,0.00051,-0.99949,0.04752,0.01688,-0.00609,0.99871,1.00,-0.02283,0.00489,-0.00011,-0.99973,0.04737,-0.01022,-0.00614,0.99881,1.00
1121,-0.02471,0.00487,0.00604,-0.99966,-0.02271,-0.02191,0.00050,-0.99950,0.04754,0.01691,-0.00588,0.99871,1.00,-0.02272,0.00518,-0.00012,-0.99973,0.04739,-0.01019,-0.00594,0.99881,1.00
1132,-0.02495,0.00456,0.00589,-0.99966,-0.02249,-0.02159,0.00049,-0.99951,0.04754,0.01690,-0.00573,0.99871,1.00,-0.02248,0.00550,-0.00012,-0.99973,0.04739,-0.01019,-0.00580,0.99881,1.00
1143,-0.02522,0.00430,0.00562,-0.99966,-0.02276,-0.02094,0.00048,-0.99952,0.04807,0.01652,-0.00547,0.99869,1.00,-0.02274,0.00616,-0.00014,-0.99972,0.04791,-0.01058,-0.00553,0.99878,1.00
1155,-0.02531,0.00408,0.00538,-0.99966,-0.02402,-0.02109,0.00051,-0.99949,0.04942,0.01688,-0.00525,0.99862,1.00,-0.02401,0.00601,-0.00014,-0.99969,0.04927,-0.01022,-0.00529,0.99872,1.00
1166,-0.02526,0.00396,0.00519,-0.99966,-0.02408,-0.02095,0.00050,-0.99949,0.04942,0.01687,-0.00506,0.99862,1.00,-0.02406,0.00614,-0.00015,-0.99969,0.04926,-0.01023,-0.00510,0.99872,1.00
1176,-0.02501,0.00395,0.00505,-0.99967,-0.02357,-0.02129,0.00050,-0.99950,0.04867,0.01723,-0.00492,0.99865,1.00,-0.02355,0.00581,-0.00014,-0.99971,0.04852,-0.00987,-0.00496,0.99876,1.00
1187,-0.02473,0.00398,0.00495,-0.99967,-0.02401,-0.02194,0.00053,-0.99947,0.04883,0.01785,-0.00484,0.99864,1.00,-0.02400,0.00516,-0.00012,-0.99970,0.04869,-0.00926,-0.00486,0.99876,1.00
1198,-0.02447,0.00414,0.00502,-0.99968,-0.02427,-0.02210,0.00054,-0.99946,0.04882,0.01785,-0.00492,0.99864,1.00,-0.02427,0.00499,-0.00012,-0.99969,0.04869,-0.00925,-0.00492,0.99876,1.00
1210,-0.02431,0.00432,0.00515,-0.99968,-0.02425,-0.02249,0.00055,-0.99945,0.04866,0.01806,-0.00504,0.99864,1.00,-0.02427,0.00460,-0.00011,-0.99969,0.04855,-0.00905,-0.00504,0.99877,1.00
1221,-0.02433,0.00446,0.00533,-0.99968,-0.02299,-0.02268,0.00052,-0.99948,0.04742,0.01811,-0.00519,0.99870,1.00,-0.02302,0.00441,-0.00010,-0.99973,0.04732,-0.00899,-0.00523,0.99883,1.00
1233,-0.02446,0.00458,0.00552,-0.99968,-0.02285,-0.02281,0.00052,-0.99948,0.04742,0.01812,-0.00538,0.99870,1.00,-0.02289,0.00428,-0.00010,-0.99973,0.04732,-0.00898,-0.00542,0.99882,1.00
1243,-0.02465,0.00466,0.00564,-0.99967,-0.02246,-0.02227,0.00050,-0.99950,0.04721,0.01749,-0.00549,0.99872,1.00,-0.02251,0.00482,-0.00011,-0.99974,0.04711,-0.00961,-0.00555,0.99883,1.00
1254,-0.02494,0.00457,0.00581,-0.99966,-0.02215,-0.02219,0.00049,-0.99951,0.04721,0.01750,-0.00565,0.99872,1.00,-0.02221,0.00490,-0.00011,-0.99974,0.04711,-0.00960,-0.00572,0.99883,1.00
1266,-0.02520,0.00437,0.00596,-0.99966,-0.02264,-0.02185,0.00049,-0.99950,0.04795,0.01735,-0.00581,0.99868,1.00,-0.02270,0.00524,-0.00012,-0.99973,0.04786,-0.00975,-0.00588,0.99879,1.00
1277,-0.02540,0.00405,0.00609,-0.99965,-0.02255,-0.02237,0.00050,-0.99950,0.04807,0.01819,-0.00593,0.99866,1.00,-0.02261,0.00472,-0.00011,-0.99973,0.04797,-0.00891,-0.00601,0.99879,1.00
1288,-0.02547,0.00381,0.00600,-0.99965,-0.02249,-0.02213,0.00050,-0.99950,0.04807,0.01819,-0.00585,0.99866,1.00,-0.02254,0.00496,-0.00011,-0.99973,0.04797,-0.00891,-0.00593,0.99879,1.00
1300,-0.02544,0.00363,0.00581,-0.99965,-0.02341,-0.02197,0.00051,-0.99948,0.04896,0.01821,-0.00568,0.99862,1.00,-0.02345,0.00512,-0.00012,-0.99971,0.04884,-0.00889,-0.00574,0.99875,1.00
1309,-0.02519,0.00338,0.00568,-0.99966,-0.02256,-0.02079,0.00047,-0.99953,0.04785,0.01729,-0.00555,0.99869,1.00,-0.02258,0.00630,-0.00014,-0.99973,0.04772,-0.00981,-0.00562,0.99880,1.00
1321,-0.02481,0.00312,0.00573,-0.99967,-0.02239,-0.01924,0.00043,-0.99956,0.04729,0.01600,-0.00561,0.99874,1.00,-0.02240,0.00785,-0.00018,-0.99972,0.04715,-0.01110,-0.00567,0.99881,1.00
1333,-0.02438,0.00307,0.00582,-0.99968,-0.02281,-0.01921,0.00044,-0.99956,0.04729,0.01600,-0.00572,0.99874,1.00,-0.02283,0.00789,-0.00018,-0.99971,0.04715,-0.01110,-0.00576,0.99881,1.00
1344,-0.02394,0.00293,0.00587,-0.99969,-0.02316,-0.01914,0.00044,-0.99955,0.04720,0.01609,-0.00578,0.99874,1.00,-0.02318,0.00795,-0.00018,-0.99970,0.04706,-0.01102,-0.00580,0.99881,1.00
1355,-0.02360,0.00294,0.00595,-0.99970,-0.02469,-0.01967,0.00049,-0.99950,0.04838,0.01659,-0.00589,0.99867,1.00,-0.02472,0.00743,-0.00018,-0.99967,0.04825,-0.01052,-0.00586,0.99876,1.00
1366,-0.02338,0.00289,0.00596,-0.99970,-0.02490,-0.01962,0.00049,-0.99950,0.04838,0.01659,-0.00592,0.99867,1.00,-0.02493,0.00748,-0.00019,-0.99966,0.04825,-0.01052,-0.00588,0.99876,1.00
1376,-0.02327,0.00283,0.00606,-0.99971,-0.02456,-0.01841,0.00045,-0.99953,0.04792,0.01543,-0.00601,0.99871,1.00,-0.02459,0.00869,-0.00021,-0.99966,0.04779,-0.01167,-0.00597,0.99877,1.00
1388,-0.02323,0.00280,0.00600,-0.99971,-0.02418,-0.01923,0.00047,-0.99952,0.04750,0.01629,-0.00595,0.99872,1.00,-0.02420,0.00787,-0.00019,-0.99968,0.04736,-0.01082,-0.00593,0.99880,1.00
1400,-0.02316,0.00278,0.00607,-0.99971,-0.02424,-0.01921,0.00047,-0.99952,0.04750,0.01629,-0.00603,0.99872,1.00,-0.02427,0.00789,-0.00019,-0.99967,0.04736,-0.01081,-0.00600,0.99880,1.00
1411,-0.02304,0.00276,0.00614,-0.99971,-0.02405,-0.01929,0.00046,-0.99952,0.04719,0.01639,-0.00609,0.99873,1.00,-0.02408,0.00780,-0.00019,-0.99968,0.04705,-0.01071,-0.00606,0.99882,1.00
1421,-0.02295,0.00268,0.00626,-0.99971,-0.02503,-0.01929,0.00048,-0.99950,0.04808,0.01647,-0.00623,0.99869,1.00,-0.02506,0.00780,-0.00020,-0.99966,0.04794,-0.01064,-0.00617,0.99877,1.00
1433,-0.02275,0.00257,0.00644,-0.99972,-0.02522,-0.01920,0.00048,-0.99950,0.04808,0.01648,-0.00642,0.99869,1.00,-0.02526,0.00789,-0.00020,-0.99965,0.04795,-0.01063,-0.00635,0.99877,1.00
1443,-0.02267,0.00239,0.00655,-0.99972,-0.02555,-0.01837,0.00047,-0.99950,0.04832,0.01582,-0.00654,0.99869,1.00,-0.02559,0.00873,-0.00022,-0.99963,0.04819,-0.01129,-0.00646,0.99875,1.00
1454,-0.02252,0.00226,0.00652,-0.99972,-0.02564,-0.01815,0.00047,-0.99951,0.04825,0.01573,-0.00652,0.99869,1.00,-0.02567,0.00895,-0.00023,-0.99963,0.04811,-0.01138,-0.00643,0.99876,1.00
1466,-0.02234,0.00211,0.00634,-0.99973,-0.02582,-0.01799,0.00046,-0.99950,0.04826,0.01572,-0.00635,0.99869,1.00,-0.02584,0.00911,-0.00024,-0.99962,0.04811,-0.01139,-0.00625,0.99876,1.00
1476,-0.02218,0.00197,0.00608,-0.99973,-0.02642,-0.01632,0.00043,-0.99952,0.04869,0.01419,-0.00610,0.99869,1.00,-0.02642,0.01079,-0.00029,-0.99959,0.04852,-0.01292,-0.00598,0.99872,1.00
1488,-0.02199,0.00187,0.00591,-0.99974,-0.02641,-0.01638,0.00043,-0.99952,0.04848,0.01436,-0.00593,0.99870,1.00,-0.02640,0.01072,-0.00028,-0.99959,0.04831,-0.01275,-0.00581,0.99873,1.00
1500,-0.02176,0.00176,0.00591,-0.99974,-0.02664,-0.01627,0.00043,-0.99951,0.04848,0.01436,-0.00594,0.99870,1.00,-0.02662,0.01083,-0.00029,-0.99959,0.04831,-0.01275,-0.00580,0.99873,1.00
1510,-0.02154,0.00178,0.00588,-0.99975,-0.02631,-0.01879,0.00049,-0.99948,0.04794,0.01685,-0.00592,0.99869,1.00,-0.02631,0.00832,-0.00022,-0.99962,0.04778,-0.01026,-0.00579,0.99879,1.00
1521,-0.02146,0.00175,0.00592,-0.99975,-0.02555,-0.01893,0.00048,-0.99949,0.04711,0.01703,-0.00595,0.99873,1.00,-0.02556,0.00817,-0.00021,-0.99964,0.04696,-0.01008,-0.00584,0.99883,1.00
1533,-0.02145,0.00183,0.00592,-0.99975,-0.02556,-0.01901,0.00049,-0.99949,0.04711,0.01703,-0.00595,0.99873,1.00,-0.02557,0.00809,-0.00021,-0.99964,0.04696,-0.01008,-0.00584,0.99883,1.00
1544,-0.02143,0.00181,0.00590,-0.99975,-0.02588,-0.01750,0.00045,-0.99951,0.04739,0.01554,-0.00593,0.99874,1.00,-0.02589,0.00960,-0.00025,-0.99962,0.04724,-0.01157,-0.00581,0.99880,1.00
