Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
88553,350.00,0.00,-0.16401,-0.02922,-0.03837,0.98528,1.00,-0.16347,-0.05762,-0.04506,0.98383,1.00
88567,350.00,0.00,-0.16200,-0.02891,-0.03833,0.98562,1.00,-0.16147,-0.05728,-0.04496,0.98419,1.00
88580,350.00,0.00,-0.16200,-0.02891,-0.03833,0.98562,1.00,-0.16147,-0.05728,-0.04496,0.98419,1.00
88594,350.00,0.00,-0.15503,-0.02869,-0.03791,0.98676,1.00,-0.15458,-0.05695,-0.04433,0.98534,1.00
88608,350.00,0.00,-0.15503,-0.02869,-0.03788,0.98677,1.00,-0.15458,-0.05694,-0.04430,0.98534,1.00
88622,350.00,0.00,-0.15492,-0.02568,-0.03720,0.98689,1.00,-0.15454,-0.05396,-0.04365,0.98555,1.00
88636,350.00,0.00,-0.15492,-0.02570,-0.03728,0.98689,1.00,-0.15454,-0.05397,-0.04373,0.98554,1.00
88651,350.00,0.00,-0.15492,-0.02570,-0.03733,0.98689,1.00,-0.15454,-0.05398,-0.04379,0.98554,1.00
88664,350.00,0.00,-0.15736,-0.02562,-0.03739,0.98650,1.00,-0.15697,-0.05394,-0.04393,0.98515,1.00
88678,350.00,0.00,-0.15736,-0.02562,-0.03738,0.98650,1.00,-0.15697,-0.05394,-0.04391,0.98515,1.00
88692,350.00,0.00,-0.15792,-0.02568,-0.03742,0.98641,1.00,-0.15753,-0.05401,-0.04395,0.98506,1.00
88706,350.00,0.00,-0.15793,-0.02567,-0.03735,0.98641,1.00,-0.15754,-0.05400,-0.04388,0.98506,1.00
88720,350.00,0.00,-0.15793,-0.02566,-0.03730,0.98641,1.00,-0.15754,-0.05399,-0.04382,0.98506,1.00
88733,350.00,0.00,-0.15753,-0.02440,-0.03695,0.98652,1.00,-0.15717,-0.05273,-0.04347,0.98520,1.00
88747,350.00,0.00,-0.15753,-0.02439,-0.03685,0.98653,1.00,-0.15718,-0.05271,-0.04338,0.98521,1.00
88761,350.00,0.00,-0.15842,-0.02441,-0.03683,0.98638,1.00,-0.15806,-0.05275,-0.04340,0.98506,1.00
88775,350.00,0.00,-0.15842,-0.02439,-0.03674,0.98639,1.00,-0.15807,-0.05274,-0.04331,0.98507,1.00
88789,350.00,0.00,-0.15730,-0.02450,-0.03670,0.98656,1.00,-0.15695,-0.05282,-0.04324,0.98525,1.00
88803,350.00,0.00,-0.15730,-0.02451,-0.03675,0.98656,1.00,-0.15694,-0.05283,-0.04330,0.98524,1.00
88818,350.00,0.00,-0.15730,-0.02451,-0.03675,0.98656,1.00,-0.15694,-0.05283,-0.04330,0.98524,1.00
88831,350.00,0.00,-0.15592,-0.02844,-0.03762,0.98664,1.00,-0.15547,-0.05672,-0.04411,0.98522,1.00
88845,350.00,0.00,-0.15592,-0.02844,-0.03760,0.98664,1.00,-0.15547,-0.05671,-0.04409,0.98523,1.00
88859,350.00,0.00,-0.15279,-0.03224,-0.03836,0.98699,1.00,-0.15227,-0.06044,-0.04473,0.98547,1.00
88873,350.00,0.00,-0.15279,-0.03225,-0.03839,0.98699,1.00,-0.15227,-0.06045,-0.04475,0.98547,1.00
88887,350.00,0.00,-0.15279,-0.03223,-0.03831,0.98699,1.00,-0.15228,-0.06044,-0.04468,0.98548,1.00
88900,350.00,0.00,-0.15201,-0.03257,-0.03832,0.98710,1.00,-0.15149,-0.06076,-0.04467,0.98558,1.00
88914,350.00,0.00,-0.15201,-0.03256,-0.03829,0.98710,1.00,-0.15150,-0.06075,-0.04463,0.98558,1.00
88928,350.00,0.00,-0.15243,-0.03226,-0.03829,0.98705,1.00,-0.15192,-0.06045,-0.04465,0.98553,1.00
88942,350.00,0.00,-0.15243,-0.03226,-0.03831,0.98704,1.00,-0.15191,-0.06045,-0.04466,0.98553,1.00
88956,350.00,0.00,-0.15378,-0.03108,-0.03806,0.98688,1.00,-0.15328,-0.05931,-0.04447,0.98540,1.00
88970,350.00,0.00,-0.15379,-0.03106,-0.03794,0.98689,1.00,-0.15329,-0.05929,-0.04434,0.98540,1.00
88985,350.00,0.00,-0.15379,-0.03106,-0.03792,0.98689,1.00,-0.15329,-0.05929,-0.04433,0.98540,1.00
88998,350.00,0.00,-0.15383,-0.03022,-0.03777,0.98691,1.00,-0.15335,-0.05845,-0.04418,0.98545,1.00
89012,350.00,0.00,-0.15383,-0.03024,-0.03788,0.98691,1.00,-0.15335,-0.05847,-0.04429,0.98545,1.00
89026,350.00,0.00,-0.15385,-0.03074,-0.03805,0.98688,1.00,-0.15335,-0.05897,-0.04445,0.98541,1.00
89040,350.00,0.00,-0.15384,-0.03076,-0.03821,0.98688,1.00,-0.15334,-0.05899,-0.04461,0.98540,1.00
89054,350.00,0.00,-0.15383,-0.03079,-0.03838,0.98687,1.00,-0.15333,-0.05902,-0.04479,0.98539,1.00
89067,350.00,0.00,-0.15579,-0.02952,-0.03827,0.98661,1.00,-0.15530,-0.05779,-0.04476,0.98516,1.00
89082,350.00,0.00,-0.15579,-0.02951,-0.03821,0.98661,1.00,-0.15530,-0.05778,-0.04471,0.98516,1.00
89095,350.00,0.00,-0.15569,-0.03055,-0.03841,0.98659,1.00,-0.15519,-0.05881,-0.04490,0.98511,1.00
89109,350.00,0.00,-0.15569,-0.03054,-0.03839,0.98659,1.00,-0.15519,-0.05881,-0.04488,0.98511,1.00
89123,350.00,0.00,-0.15395,-0.03115,-0.03850,0.98684,1.00,-0.15344,-0.05938,-0.04492,0.98535,1.00
89137,350.00,0.00,-0.15395,-0.03116,-0.03852,0.98684,1.00,-0.15344,-0.05938,-0.04493,0.98535,1.00
89152,350.00,0.00,-0.15394,-0.03117,-0.03860,0.98683,1.00,-0.15344,-0.05939,-0.04500,0.98534,1.00
89165,350.00,0.00,-0.15275,-0.03109,-0.03860,0.98702,1.00,-0.15226,-0.05930,-0.04496,0.98554,1.00
89179,350.00,0.00,-0.15275,-0.03110,-0.03866,0.98702,1.00,-0.15225,-0.05931,-0.04502,0.98553,1.00
89193,350.00,0.00,-0.15230,-0.03120,-0.03867,0.98708,1.00,-0.15181,-0.05940,-0.04501,0.98560,1.00
89207,350.00,0.00,-0.15230,-0.03120,-0.03867,0.98708,1.00,-0.15180,-0.05940,-0.04502,0.98560,1.00
89221,0.00,0.00,-0.15230,-0.03122,-0.03876,0.98708,1.00,-0.15180,-0.05941,-0.04511,0.98559,1.00
89234,0.00,0.00,-0.15228,-0.03106,-0.03869,0.98709,1.00,-0.15180,-0.05926,-0.04505,0.98560,1.00
89249,0.00,0.00,-0.15228,-0.03106,-0.03870,0.98709,1.00,-0.15180,-0.05926,-0.04507,0.98560,1.00
89263,0.00,0.00,-0.15221,-0.02936,-0.03831,0.98717,1.00,-0.15177,-0.05757,-0.04467,0.98573,1.00
89276,0.00,0.00,-0.15221,-0.02937,-0.03836,0.98717,1.00,-0.15176,-0.05758,-0.04472,0.98572,1.00
89290,0.00,0.00,-0.14667,-0.02234,-0.03686,0.98825,1.00,-0.14642,-0.05051,-0.04308,0.98699,1.00
89304,0.00,0.00,-0.14666,-0.02236,-0.03704,0.98824,1.00,-0.14642,-0.05054,-0.04326,0.98698,1.00
89319,0.00,0.00,-0.14666,-0.02237,-0.03706,0.98824,1.00,-0.14641,-0.05054,-0.04328,0.98698,1.00
89332,0.00,0.00,-0.14621,-0.02216,-0.03687,0.98832,1.00,-0.14598,-0.05033,-0.04307,0.98707,1.00
89346,0.00,0.00,-0.14621,-0.02215,-0.03681,0.98832,1.00,-0.14599,-0.05032,-0.04302,0.98707,1.00
89360,0.00,0.00,-0.14619,-0.02271,-0.03696,0.98830,1.00,-0.14595,-0.05087,-0.04318,0.98704,1.00
89374,0.00,0.00,-0.14619,-0.02270,-0.03696,0.98830,1.00,-0.14595,-0.05087,-0.04318,0.98704,1.00
89388,0.00,0.00,-0.14670,-0.02251,-0.03705,0.98823,1.00,-0.14645,-0.05068,-0.04328,0.98697,1.00
89402,0.00,0.00,-0.14670,-0.02251,-0.03703,0.98823,1.00,-0.14645,-0.05068,-0.04325,0.98697,1.00
89415,0.00,0.00,-0.14670,-0.02251,-0.03704,0.98823,1.00,-0.14645,-0.05068,-0.04325,0.98697,1.00
89429,0.00,0.00,-0.14781,-0.02235,-0.03704,0.98807,1.00,-0.14756,-0.05054,-0.04329,0.98681,1.00
89443,0.00,0.00,-0.14781,-0.02236,-0.03706,0.98807,1.00,-0.14756,-0.05054,-0.04330,0.98681,1.00
89457,0.00,0.00,-0.14800,-0.02229,-0.03708,0.98804,1.00,-0.14775,-0.05048,-0.04332,0.98678,1.00
89471,0.00,0.00,-0.14800,-0.02231,-0.03718,0.98804,1.00,-0.14775,-0.05049,-0.04342,0.98678,1.00
89485,0.00,0.00,-0.14799,-0.02232,-0.03727,0.98803,1.00,-0.14774,-0.05050,-0.04351,0.98678,1.00
89499,0.00,0.00,-0.14817,-0.02239,-0.03729,0.98800,1.00,-0.14793,-0.05057,-0.04354,0.98674,1.00
89513,0.00,0.00,-0.14817,-0.02238,-0.03723,0.98801,1.00,-0.14793,-0.05056,-0.04348,0.98675,1.00
89527,0.00,0.00,-0.15184,-0.02233,-0.03722,0.98745,1.00,-0.15158,-0.05058,-0.04359,0.98619,1.00
89541,0.00,0.00,-0.15184,-0.02232,-0.03716,0.98745,1.00,-0.15158,-0.05057,-0.04353,0.98619,1.00
89555,0.00,0.00,-0.15187,-0.02460,-0.03760,0.98738,1.00,-0.15155,-0.05283,-0.04397,0.98606,1.00
89569,0.00,0.00,-0.15187,-0.02460,-0.03759,0.98738,1.00,-0.15155,-0.05283,-0.04396,0.98606,1.00
89583,0.00,0.00,-0.15186,-0.02461,-0.03769,0.98738,1.00,-0.15155,-0.05285,-0.04407,0.98605,1.00
89597,0.00,0.00,-0.14894,-0.02469,-0.03767,0.98782,1.00,-0.14864,-0.05288,-0.04395,0.98650,1.00
89610,0.00,0.00,-0.14894,-0.02470,-0.03774,0.98782,1.00,-0.14863,-0.05289,-0.04402,0.98650,1.00
89624,0.00,0.00,-0.14404,-0.02471,-0.03756,0.98855,1.00,-0.14377,-0.05283,-0.04368,0.98723,1.00
89638,0.00,0.00,-0.14404,-0.02471,-0.03757,0.98855,1.00,-0.14377,-0.05283,-0.04369,0.98723,1.00
89652,0.00,0.00,-0.14404,-0.02471,-0.03751,0.98855,1.00,-0.14377,-0.05282,-0.04362,0.98724,1.00
89666,0.00,0.00,-0.07028,-0.02538,-0.03523,0.99658,1.00,-0.07050,-0.05265,-0.03909,0.99535,1.00
89680,0.00,0.00,-0.07028,-0.02538,-0.03512,0.99659,1.00,-0.07051,-0.05265,-0.03899,0.99536,1.00
89694,0.00,0.00,-0.05638,-0.02567,-0.03461,0.99748,1.00,-0.05670,-0.05284,-0.03809,0.99626,1.00
89708,0.00,0.00,-0.05639,-0.02566,-0.03446,0.99748,1.00,-0.05671,-0.05283,-0.03795,0.99627,1.00
89722,0.00,0.00,-0.05632,-0.02617,-0.03444,0.99748,1.00,-0.05663,-0.05334,-0.03793,0.99625,1.00
89736,0.00,0.00,-0.05632,-0.02617,-0.03449,0.99747,1.00,-0.05662,-0.05334,-0.03797,0.99625,1.00
89750,0.00,0.00,-0.05632,-0.02617,-0.03453,0.99747,1.00,-0.05662,-0.05334,-0.03799,0.99625,1.00
89764,0.00,0.00,-0.05544,-0.02757,-0.03476,0.99748,1.00,-0.05573,-0.05472,-0.03818,0.99621,1.00
89777,0.00,0.00,-0.05544,-0.02757,-0.03488,0.99747,1.00,-0.05572,-0.05473,-0.03831,0.99621,1.00
89792,0.00,0.00,-0.05561,-0.02710,-0.03487,0.99748,1.00,-0.05590,-0.05426,-0.03832,0.99622,1.00
89806,0.00,0.00,-0.05561,-0.02710,-0.03479,0.99748,1.00,-0.05590,-0.05425,-0.03825,0.99623,1.00
89819,0.00,0.00,-0.05562,-0.02709,-0.03463,0.99748,1.00,-0.05591,-0.05424,-0.03809,0.99623,1.00
89833,0.00,0.00,-0.05436,-0.02710,-0.03449,0.99756,1.00,-0.05467,-0.05425,-0.03791,0.99631,1.00
89847,0.00,0.00,-0.05436,-0.02709,-0.03444,0.99756,1.00,-0.05467,-0.05424,-0.03786,0.99631,1.00
89861,0.00,0.00,-0.05409,-0.02710,-0.03444,0.99757,1.00,-0.05440,-0.05425,-0.03784,0.99633,1.00
89875,0.00,0.00,-0.05409,-0.02711,-0.03449,0.99757,1.00,-0.05440,-0.05425,-0.03788,0.99632,1.00
89889,0.00,0.00,-0.05329,-0.02842,-0.03465,0.99757,1.00,-0.05359,-0.05555,-0.03801,0.99629,1.00
89903,0.00,0.00,-0.05330,-0.02841,-0.03460,0.99757,1.00,-0.05359,-0.05554,-0.03794,0.99630,1.00
89917,0.00,0.00,-0.05330,-0.02841,-0.03458,0.99758,1.00,-0.05359,-0.05554,-0.03791,0.99630,1.00
89931,0.00,0.00,-0.05364,-0.02848,-0.03469,0.99755,1.00,-0.05393,-0.05562,-0.03803,0.99627,1.00
89945,0.00,0.00,-0.05364,-0.02849,-0.03476,0.99755,1.00,-0.05393,-0.05562,-0.03810,0.99627,1.00
89959,0.00,0.00,-0.05446,-0.02701,-0.03467,0.99755,1.00,-0.05476,-0.05416,-0.03804,0.99630,1.00
89973,0.00,0.00,-0.05446,-0.02701,-0.03472,0.99755,1.00,-0.05476,-0.05416,-0.03810,0.99630,1.00
89986,0.00,0.00,-0.05446,-0.02701,-0.03470,0.99755,1.00,-0.05476,-0.05416,-0.03809,0.99630,1.00
90000,0.00,0.00,-0.05457,-0.02646,-0.03462,0.99756,1.00,-0.05488,-0.05362,-0.03801,0.99633,1.00
90014,0.00,0.00,-0.05458,-0.02646,-0.03455,0.99756,1.00,-0.05489,-0.05361,-0.03794,0.99633,1.00
90028,0.00,0.00,-0.05447,-0.02622,-0.03466,0.99757,1.00,-0.05478,-0.05337,-0.03805,0.99634,1.00
90042,0.00,0.00,-0.05446,-0.02623,-0.03488,0.99756,1.00,-0.05477,-0.05338,-0.03827,0.99634,1.00
90056,0.00,0.00,-0.05396,-0.02609,-0.03484,0.99759,1.00,-0.05427,-0.05324,-0.03822,0.99637,1.00
90070,0.00,0.00,-0.05396,-0.02608,-0.03481,0.99760,1.00,-0.05428,-0.05324,-0.03818,0.99637,1.00
90084,0.00,0.00,-0.05396,-0.02608,-0.03475,0.99760,1.00,-0.05428,-0.05323,-0.03813,0.99638,1.00
90098,0.00,0.00,-0.05396,-0.02768,-0.03505,0.99754,1.00,-0.05426,-0.05482,-0.03843,0.99628,1.00
90112,0.00,0.00,-0.05396,-0.02769,-0.03508,0.99754,1.00,-0.05426,-0.05483,-0.03846,0.99628,1.00
90126,0.00,0.00,-0.05439,-0.02766,-0.03511,0.99752,1.00,-0.05469,-0.05480,-0.03850,0.99625,1.00
90139,0.00,0.00,-0.05439,-0.02766,-0.03514,0.99752,1.00,-0.05469,-0.05480,-0.03853,0.99625,1.00
90154,0.00,0.00,-0.05439,-0.02766,-0.03520,0.99752,1.00,-0.05469,-0.05481,-0.03859,0.99625,1.00
90168,0.00,0.00,-0.05569,-0.02767,-0.03541,0.99744,1.00,-0.05597,-0.05482,-0.03883,0.99617,1.00
90181,0.00,0.00,-0.05568,-0.02767,-0.03551,0.99743,1.00,-0.05597,-0.05482,-0.03894,0.99617,1.00
90195,0.00,0.00,-0.05564,-0.02760,-0.03556,0.99744,1.00,-0.05593,-0.05475,-0.03899,0.99617,1.00
90209,0.00,0.00,-0.05564,-0.02760,-0.03553,0.99744,1.00,-0.05593,-0.05475,-0.03897,0.99617,1.00
90223,0.00,0.00,-0.05558,-0.02848,-0.03565,0.99741,1.00,-0.05587,-0.05562,-0.03908,0.99612,1.00
90237,0.00,0.00,-0.05558,-0.02848,-0.03565,0.99741,1.00,-0.05587,-0.05562,-0.03908,0.99612,1.00
90251,0.00,0.00,-0.05558,-0.02847,-0.03563,0.99741,1.00,-0.05587,-0.05562,-0.03907,0.99612,1.00
90265,0.00,0.00,-0.05302,-0.02641,-0.03526,0.99762,1.00,-0.05335,-0.05355,-0.03863,0.99639,1.00
90279,0.00,0.00,-0.05302,-0.02641,-0.03516,0.99763,1.00,-0.05335,-0.05355,-0.03853,0.99639,1.00
90292,0.00,0.00,-0.05220,-0.02984,-0.03551,0.99756,1.00,-0.05250,-0.05695,-0.03884,0.99624,1.00
90306,0.00,0.00,-0.05220,-0.02983,-0.03537,0.99756,1.00,-0.05251,-0.05695,-0.03870,0.99624,1.00
90320,0.00,0.00,-0.05221,-0.02983,-0.03532,0.99757,1.00,-0.05251,-0.05694,-0.03866,0.99625,1.00
90334,0.00,0.00,-0.05207,-0.03158,-0.03547,0.99751,1.00,-0.05235,-0.05868,-0.03880,0.99615,1.00
90348,0.00,0.00,-0.05207,-0.03158,-0.03541,0.99752,1.00,-0.05236,-0.05868,-0.03875,0.99615,1.00
90362,0.00,0.00,-0.04823,-0.03354,-0.03546,0.99764,1.00,-0.04852,-0.06061,-0.03868,0.99623,1.00
90376,0.00,0.00,-0.04823,-0.03354,-0.03542,0.99764,1.00,-0.04853,-0.06061,-0.03864,0.99623,1.00
90390,0.00,0.00,-0.04818,-0.03371,-0.03540,0.99764,1.00,-0.04847,-0.06077,-0.03862,0.99623,1.00
90404,0.00,0.00,-0.04818,-0.03371,-0.03533,0.99764,1.00,-0.04847,-0.06077,-0.03856,0.99623,1.00
90418,0.00,0.00,-0.04819,-0.03370,-0.03522,0.99765,1.00,-0.04848,-0.06077,-0.03845,0.99623,1.00
90432,0.00,0.00,-0.04604,-0.03311,-0.03496,0.99778,1.00,-0.04635,-0.06017,-0.03814,0.99638,1.00
90446,0.00,0.00,-0.04604,-0.03310,-0.03484,0.99778,1.00,-0.04635,-0.06016,-0.03803,0.99639,1.00
90460,0.00,0.00,-0.04839,-0.03290,-0.03484,0.99768,1.00,-0.04868,-0.05998,-0.03809,0.99628,1.00
90473,0.00,0.00,-0.04839,-0.03290,-0.03484,0.99768,1.00,-0.04868,-0.05998,-0.03807,0.99628,1.00
90488,0.00,0.00,-0.04697,-0.03305,-0.03484,0.99774,1.00,-0.04726,-0.06012,-0.03803,0.99635,1.00
90501,0.00,0.00,-0.04697,-0.03306,-0.03491,0.99774,1.00,-0.04725,-0.06012,-0.03810,0.99634,1.00
90515,0.00,0.00,-0.04697,-0.03306,-0.03501,0.99774,1.00,-0.04725,-0.06013,-0.03822,0.99634,1.00
90529,0.00,0.00,-0.04706,-0.03305,-0.03500,0.99773,1.00,-0.04734,-0.06012,-0.03822,0.99634,1.00
90543,0.00,0.00,-0.04707,-0.03304,-0.03477,0.99774,1.00,-0.04735,-0.06011,-0.03801,0.99634,1.00
90557,0.00,0.00,-0.04657,-0.03304,-0.03459,0.99777,1.00,-0.04686,-0.06011,-0.03782,0.99637,1.00
90571,0.00,0.00,-0.04657,-0.03304,-0.03455,0.99777,1.00,-0.04687,-0.06010,-0.03778,0.99638,1.00
90585,0.00,0.00,-0.04657,-0.03304,-0.03459,0.99777,1.00,-0.04686,-0.06011,-0.03782,0.99637,1.00
90599,0.00,0.00,-0.04270,-0.03317,-0.03450,0.99794,1.00,-0.04301,-0.06021,-0.03762,0.99655,1.00
90613,0.00,0.00,-0.04270,-0.03317,-0.03449,0.99794,1.00,-0.04301,-0.06021,-0.03761,0.99655,1.00
90627,0.00,0.00,-0.04251,-0.03010,-0.03409,0.99806,1.00,-0.04285,-0.05716,-0.03720,0.99675,1.00
90640,0.00,0.00,-0.04251,-0.03010,-0.03408,0.99806,1.00,-0.04285,-0.05716,-0.03719,0.99675,1.00
90655,0.00,0.00,-0.05312,-0.02230,-0.03346,0.99778,1.00,-0.05347,-0.04948,-0.03688,0.99666,1.00
90668,0.00,0.00,-0.05312,-0.02230,-0.03351,0.99778,1.00,-0.05347,-0.04948,-0.03693,0.99666,1.00
90682,0.00,0.00,-0.05312,-0.02230,-0.03348,0.99778,1.00,-0.05347,-0.04948,-0.03691,0.99666,1.00
90696,0.00,0.00,-0.05325,-0.02229,-0.03343,0.99777,1.00,-0.05360,-0.04947,-0.03688,0.99665,1.00
90710,0.00,0.00,-0.05325,-0.02229,-0.03330,0.99778,1.00,-0.05361,-0.04946,-0.03675,0.99666,1.00
90724,0.00,0.00,-0.05225,-0.02229,-0.03319,0.99783,1.00,-0.05261,-0.04946,-0.03661,0.99672,1.00
90738,0.00,0.00,-0.05226,-0.02229,-0.03312,0.99784,1.00,-0.05262,-0.04946,-0.03653,0.99672,1.00
90752,0.00,0.00,-0.05225,-0.02229,-0.03322,0.99783,1.00,-0.05261,-0.04946,-0.03663,0.99672,1.00
90766,0.00,0.00,-0.05062,-0.02305,-0.03344,0.99789,1.00,-0.05097,-0.05021,-0.03680,0.99676,1.00
90780,0.00,0.00,-0.05062,-0.02305,-0.03347,0.99789,1.00,-0.05096,-0.05021,-0.03684,0.99676,1.00
90794,0.00,0.00,-0.05222,-0.02303,-0.03335,0.99781,1.00,-0.05257,-0.05019,-0.03677,0.99668,1.00
90808,0.00,0.00,-0.05223,-0.02303,-0.03333,0.99781,1.00,-0.05257,-0.05019,-0.03676,0.99668,1.00
90821,0.00,0.00,-0.05070,-0.02243,-0.03324,0.99791,1.00,-0.05106,-0.04959,-0.03663,0.99679,1.00
90835,0.00,0.00,-0.05070,-0.02243,-0.03329,0.99791,1.00,-0.05106,-0.04959,-0.03668,0.99679,1.00
90849,0.00,0.00,-0.05070,-0.02243,-0.03335,0.99790,1.00,-0.05105,-0.04959,-0.03675,0.99679,1.00
90863,0.00,0.00,-0.05139,-0.02197,-0.03339,0.99788,1.00,-0.05174,-0.04914,-0.03681,0.99677,1.00
90877,0.00,0.00,-0.05139,-0.02198,-0.03351,0.99787,1.00,-0.05174,-0.04915,-0.03693,0.99677,1.00
90891,0.00,0.00,-0.05036,-0.02172,-0.03357,0.99793,1.00,-0.05071,-0.04888,-0.03695,0.99683,1.00
90905,0.00,0.00,-0.05035,-0.02172,-0.03361,0.99793,1.00,-0.05071,-0.04888,-0.03699,0.99683,1.00
90919,0.00,0.00,-0.05035,-0.02172,-0.03361,0.99793,1.00,-0.05071,-0.04888,-0.03699,0.99683,1.00
90933,0.00,0.00,-0.05130,-0.02113,-0.03347,0.99790,1.00,-0.05167,-0.04830,-0.03686,0.99681,1.00
90947,0.00,0.00,-0.05130,-0.02113,-0.03339,0.99790,1.00,-0.05167,-0.04830,-0.03679,0.99682,1.00
90961,0.00,0.00,-0.05108,-0.02146,-0.03338,0.99791,1.00,-0.05145,-0.04863,-0.03678,0.99681,1.00
90975,0.00,0.00,-0.05108,-0.02146,-0.03336,0.99791,1.00,-0.05145,-0.04863,-0.03676,0.99681,1.00
90989,0.00,0.00,-0.05325,-0.02217,-0.03348,0.99777,1.00,-0.05360,-0.04935,-0.03693,0.99666,1.00
91002,0.00,0.00,-0.05325,-0.02217,-0.03350,0.99777,1.00,-0.05360,-0.04935,-0.03696,0.99666,1.00
91017,0.00,0.00,-0.05325,-0.02217,-0.03341,0.99778,1.00,-0.05360,-0.04935,-0.03687,0.99666,1.00
91031,0.00,0.00,-0.05193,-0.02330,-0.03347,0.99782,1.00,-0.05227,-0.05046,-0.03689,0.99667,1.00
91044,0.00,0.00,-0.05193,-0.02330,-0.03336,0.99782,1.00,-0.05228,-0.05046,-0.03678,0.99668,1.00
91058,0.00,0.00,-0.05345,-0.02341,-0.03334,0.99774,1.00,-0.05379,-0.05058,-0.03681,0.99659,1.00
91072,0.00,0.00,-0.05345,-0.02341,-0.03325,0.99774,1.00,-0.05379,-0.05058,-0.03671,0.99659,1.00
91086,0.00,0.00,-0.05345,-0.02340,-0.03314,0.99775,1.00,-0.05380,-0.05057,-0.03661,0.99660,1.00
91100,0.00,0.00,-0.05266,-0.02235,-0.03299,0.99782,1.00,-0.05301,-0.04952,-0.03644,0.99670,1.00
91114,0.00,0.00,-0.05266,-0.02235,-0.03296,0.99782,1.00,-0.05301,-0.04952,-0.03642,0.99670,1.00
91128,0.00,0.00,-0.05253,-0.02014,-0.03256,0.99789,1.00,-0.05290,-0.04733,-0.03603,0.99683,1.00
91142,0.00,0.00,-0.05254,-0.02013,-0.03228,0.99789,1.00,-0.05292,-0.04732,-0.03576,0.99684,1.00
91156,0.00,0.00,-0.05241,-0.02201,-0.03229,0.99786,1.00,-0.05276,-0.04919,-0.03577,0.99675,1.00
91170,0.00,0.00,-0.05241,-0.02200,-0.03220,0.99786,1.00,-0.05277,-0.04918,-0.03569,0.99676,1.00
91184,0.00,0.00,-0.05241,-0.02200,-0.03213,0.99787,1.00,-0.05277,-0.04918,-0.03563,0.99676,1.00
91197,0.00,0.00,-0.05042,-0.02208,-0.03204,0.99797,1.00,-0.05077,-0.04925,-0.03548,0.99686,1.00
91211,0.00,0.00,-0.05042,-0.02208,-0.03195,0.99797,1.00,-0.05078,-0.04924,-0.03541,0.99687,1.00
91225,10.00,0.00,-0.05107,-0.02266,-0.03212,0.99792,1.00,-0.05140,-0.04983,-0.03561,0.99680,1.00
91239,10.00,0.00,-0.05107,-0.02266,-0.03207,0.99792,1.00,-0.05140,-0.04983,-0.03556,0.99680,1.00
91253,10.00,0.00,-0.05107,-0.02266,-0.03204,0.99792,1.00,-0.05140,-0.04983,-0.03553,0.99680,1.00
91267,10.00,0.00,-0.05073,-0.02344,-0.03202,0.99792,1.00,-0.05105,-0.05060,-0.03550,0.99678,1.00
91281,10.00,0.00,-0.05073,-0.02343,-0.03195,0.99793,1.00,-0.05105,-0.05060,-0.03542,0.99678,1.00
91295,10.00,0.00,-0.05161,-0.02353,-0.03204,0.99788,1.00,-0.05192,-0.05070,-0.03553,0.99673,1.00
91309,10.00,0.00,-0.05161,-0.02353,-0.03197,0.99788,1.00,-0.05193,-0.05070,-0.03546,0.99673,1.00
91323,10.00,0.00,-0.05184,-0.02197,-0.03180,0.99791,1.00,-0.05217,-0.04915,-0.03529,0.99680,1.00
91336,10.00,0.00,-0.05184,-0.02197,-0.03181,0.99791,1.00,-0.05217,-0.04915,-0.03528,0.99680,1.00
91351,10.00,0.00,-0.05184,-0.02198,-0.03184,0.99791,1.00,-0.05217,-0.04915,-0.03530,0.99680,1.00
91365,10.00,0.00,-0.05263,-0.02201,-0.03195,0.99786,1.00,-0.05295,-0.04920,-0.03542,0.99676,1.00
91378,10.00,0.00,-0.05264,-0.02201,-0.03192,0.99786,1.00,-0.05295,-0.04920,-0.03539,0.99676,1.00
91392,10.00,0.00,-0.05304,-0.02345,-0.03211,0.99780,1.00,-0.05335,-0.05063,-0.03558,0.99666,1.00
91406,10.00,0.00,-0.05304,-0.02345,-0.03209,0.99780,1.00,-0.05335,-0.05063,-0.03556,0.99666,1.00
91420,10.00,0.00,-0.05305,-0.02345,-0.03202,0.99780,1.00,-0.05335,-0.05063,-0.03550,0.99666,1.00
91434,10.00,0.00,-0.05256,-0.02353,-0.03191,0.99783,1.00,-0.05288,-0.05070,-0.03536,0.99669,1.00
91448,10.00,0.00,-0.05257,-0.02352,-0.03184,0.99783,1.00,-0.05288,-0.05070,-0.03528,0.99669,1.00
91462,10.00,0.00,-0.04954,-0.02213,-0.03175,0.99802,1.00,-0.04988,-0.04929,-0.03511,0.99692,1.00
91476,10.00,0.00,-0.04953,-0.02214,-0.03199,0.99801,1.00,-0.04987,-0.04930,-0.03535,0.99691,1.00
91490,10.00,0.00,-0.04847,-0.02076,-0.03180,0.99810,1.00,-0.04882,-0.04792,-0.03514,0.99704,1.00
91503,10.00,0.00,-0.04847,-0.02075,-0.03171,0.99811,1.00,-0.04883,-0.04792,-0.03505,0.99704,1.00
91518,10.00,0.00,-0.04847,-0.02075,-0.03170,0.99811,1.00,-0.04883,-0.04792,-0.03505,0.99704,1.00
