Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
67300,-0.05259,-0.02982,-0.03034,0.99771,1.00,-0.05287,-0.05697,-0.03333,0.99642,1.00
67314,-0.05267,-0.02976,-0.03036,0.99771,1.00,-0.05295,-0.05691,-0.03334,0.99642,1.00
67328,-0.05267,-0.02976,-0.03033,0.99771,1.00,-0.05295,-0.05691,-0.03332,0.99642,1.00
67342,-0.05267,-0.02976,-0.03025,0.99771,1.00,-0.05296,-0.05690,-0.03323,0.99642,1.00
67355,-0.05447,-0.02960,-0.03016,0.99762,1.00,-0.05475,-0.05676,-0.03319,0.99633,1.00
67370,-0.05447,-0.02960,-0.03011,0.99762,1.00,-0.05475,-0.05675,-0.03313,0.99634,1.00
67383,-0.05646,-0.02988,-0.03021,0.99750,1.00,-0.05673,-0.05704,-0.03328,0.99620,1.00
67397,-0.05646,-0.02988,-0.03032,0.99750,1.00,-0.05672,-0.05705,-0.03339,0.99620,1.00
67411,-0.05671,-0.03303,-0.03070,0.99737,1.00,-0.05693,-0.06018,-0.03376,0.99599,1.00
67425,-0.05670,-0.03303,-0.03072,0.99737,1.00,-0.05693,-0.06018,-0.03378,0.99599,1.00
67439,-0.05670,-0.03304,-0.03079,0.99737,1.00,-0.05693,-0.06019,-0.03384,0.99599,1.00
67453,-0.05627,-0.03317,-0.03077,0.99739,1.00,-0.05650,-0.06032,-0.03382,0.99601,1.00
67467,-0.05627,-0.03317,-0.03077,0.99739,1.00,-0.05650,-0.06032,-0.03381,0.99601,1.00
67481,-0.05630,-0.03290,-0.03066,0.99740,1.00,-0.05654,-0.06005,-0.03370,0.99602,1.00
67495,-0.05630,-0.03290,-0.03065,0.99740,1.00,-0.05654,-0.06005,-0.03369,0.99602,1.00
67509,-0.05361,-0.03289,-0.03058,0.99755,1.00,-0.05386,-0.06002,-0.03354,0.99618,1.00
67522,-0.05360,-0.03289,-0.03066,0.99755,1.00,-0.05386,-0.06002,-0.03362,0.99618,1.00
67537,-0.05360,-0.03289,-0.03071,0.99755,1.00,-0.05385,-0.06002,-0.03366,0.99617,1.00
67551,-0.05330,-0.03282,-0.03069,0.99757,1.00,-0.05356,-0.05995,-0.03364,0.99620,1.00
67564,-0.05330,-0.03282,-0.03073,0.99757,1.00,-0.05356,-0.05995,-0.03368,0.99619,1.00
67578,-0.05166,-0.03276,-0.03077,0.99765,1.00,-0.05193,-0.05988,-0.03366,0.99629,1.00
67592,-0.05166,-0.03276,-0.03089,0.99765,1.00,-0.05192,-0.05988,-0.03378,0.99628,1.00
67606,-0.05166,-0.03277,-0.03096,0.99765,1.00,-0.05192,-0.05988,-0.03384,0.99628,1.00
67620,-0.05179,-0.03270,-0.03107,0.99764,1.00,-0.05205,-0.05982,-0.03396,0.99627,1.00
67634,-0.05178,-0.03270,-0.03117,0.99764,1.00,-0.05204,-0.05982,-0.03408,0.99627,1.00
67648,-0.05185,-0.03218,-0.03104,0.99765,1.00,-0.05213,-0.05930,-0.03396,0.99630,1.00
67662,-0.05185,-0.03217,-0.03095,0.99766,1.00,-0.05213,-0.05930,-0.03387,0.99630,1.00
67676,-0.05143,-0.03274,-0.03084,0.99766,1.00,-0.05172,-0.05986,-0.03375,0.99629,1.00
67690,-0.05144,-0.03274,-0.03080,0.99766,1.00,-0.05172,-0.05986,-0.03370,0.99630,1.00
67704,-0.05144,-0.03274,-0.03079,0.99766,1.00,-0.05172,-0.05986,-0.03369,0.99630,1.00
67718,-0.05137,-0.03250,-0.03086,0.99767,1.00,-0.05165,-0.05962,-0.03375,0.99631,1.00
67731,-0.05137,-0.03250,-0.03091,0.99767,1.00,-0.05165,-0.05962,-0.03380,0.99631,1.00
67745,-0.05202,-0.03255,-0.03096,0.99764,1.00,-0.05229,-0.05967,-0.03387,0.99627,1.00
67759,-0.05202,-0.03255,-0.03097,0.99763,1.00,-0.05229,-0.05967,-0.03387,0.99627,1.00
67773,-0.05202,-0.03255,-0.03093,0.99764,1.00,-0.05229,-0.05967,-0.03383,0.99627,1.00
67787,-0.05274,-0.03330,-0.03106,0.99757,1.00,-0.05300,-0.06042,-0.03397,0.99619,1.00
67801,-0.05274,-0.03330,-0.03107,0.99757,1.00,-0.05300,-0.06042,-0.03399,0.99619,1.00
67815,-0.05245,-0.03345,-0.03097,0.99758,1.00,-0.05272,-0.06057,-0.03389,0.99619,1.00
67829,-0.05245,-0.03345,-0.03092,0.99758,1.00,-0.05272,-0.06056,-0.03384,0.99620,1.00
67843,-0.05274,-0.03430,-0.03093,0.99754,1.00,-0.05300,-0.06141,-0.03386,0.99613,1.00
67857,-0.05274,-0.03429,-0.03087,0.99754,1.00,-0.05300,-0.06141,-0.03378,0.99613,1.00
67871,-0.05274,-0.03430,-0.03096,0.99754,1.00,-0.05300,-0.06141,-0.03387,0.99613,1.00
67885,-0.05235,-0.03128,-0.03086,0.99766,1.00,-0.05263,-0.05841,-0.03376,0.99633,1.00
67898,-0.05235,-0.03128,-0.03091,0.99766,1.00,-0.05263,-0.05841,-0.03383,0.99633,1.00
67912,-0.05461,-0.02784,-0.03051,0.99765,1.00,-0.05492,-0.05501,-0.03351,0.99641,1.00
67926,-0.05462,-0.02784,-0.03044,0.99765,1.00,-0.05492,-0.05500,-0.03344,0.99641,1.00
67940,-0.05462,-0.02784,-0.03042,0.99766,1.00,-0.05492,-0.05500,-0.03342,0.99641,1.00
67954,-0.05235,-0.02745,-0.03031,0.99779,1.00,-0.05267,-0.05460,-0.03327,0.99656,1.00
67968,-0.05235,-0.02744,-0.03024,0.99779,1.00,-0.05268,-0.05460,-0.03320,0.99657,1.00
67982,-0.05314,-0.02737,-0.03026,0.99775,1.00,-0.05346,-0.05453,-0.03324,0.99653,1.00
67996,-0.05314,-0.02738,-0.03028,0.99775,1.00,-0.05346,-0.05453,-0.03326,0.99653,1.00
68010,-0.05195,-0.02741,-0.03031,0.99781,1.00,-0.05227,-0.05456,-0.03326,0.99659,1.00
68024,-0.05195,-0.02742,-0.03041,0.99781,1.00,-0.05226,-0.05457,-0.03335,0.99658,1.00
68038,-0.05194,-0.02742,-0.03052,0.99781,1.00,-0.05226,-0.05457,-0.03345,0.99658,1.00
68052,-0.05102,-0.02910,-0.03075,0.99780,1.00,-0.05133,-0.05623,-0.03364,0.99653,1.00
68065,-0.05102,-0.02910,-0.03076,0.99780,1.00,-0.05133,-0.05623,-0.03366,0.99653,1.00
68079,-0.05118,-0.02980,-0.03085,0.99777,1.00,-0.05148,-0.05693,-0.03375,0.99648,1.00
68093,-0.05118,-0.02980,-0.03081,0.99777,1.00,-0.05149,-0.05693,-0.03371,0.99648,1.00
68107,-0.05118,-0.02979,-0.03078,0.99777,1.00,-0.05149,-0.05693,-0.03368,0.99648,1.00
68121,-0.05176,-0.02972,-0.03078,0.99774,1.00,-0.05207,-0.05685,-0.03370,0.99645,1.00
68135,-0.05176,-0.02971,-0.03075,0.99774,1.00,-0.05207,-0.05685,-0.03367,0.99646,1.00
68149,-0.05232,-0.02918,-0.03071,0.99773,1.00,-0.05263,-0.05632,-0.03365,0.99646,1.00
68163,-0.05232,-0.02918,-0.03067,0.99773,1.00,-0.05263,-0.05632,-0.03361,0.99646,1.00
68177,-0.05290,-0.02799,-0.03054,0.99774,1.00,-0.05322,-0.05514,-0.03350,0.99650,1.00
68191,-0.05290,-0.02799,-0.03056,0.99774,1.00,-0.05322,-0.05514,-0.03352,0.99650,1.00
68205,-0.05290,-0.02800,-0.03064,0.99774,1.00,-0.05322,-0.05515,-0.03360,0.99649,1.00
68219,-0.05350,-0.02762,-0.03062,0.99772,1.00,-0.05382,-0.05478,-0.03360,0.99648,1.00
68232,-0.05350,-0.02762,-0.03058,0.99772,1.00,-0.05382,-0.05478,-0.03356,0.99648,1.00
68246,-0.05347,-0.02726,-0.03047,0.99773,1.00,-0.05380,-0.05442,-0.03345,0.99651,1.00
68260,-0.05347,-0.02725,-0.03038,0.99774,1.00,-0.05380,-0.05441,-0.03336,0.99651,1.00
68274,-0.05347,-0.02725,-0.03029,0.99774,1.00,-0.05381,-0.05441,-0.03327,0.99651,1.00
68288,-0.05183,-0.02768,-0.03024,0.99781,1.00,-0.05216,-0.05483,-0.03318,0.99658,1.00
68302,-0.05183,-0.02768,-0.03019,0.99782,1.00,-0.05217,-0.05483,-0.03313,0.99658,1.00
68316,-0.05181,-0.02790,-0.03010,0.99781,1.00,-0.05213,-0.05504,-0.03305,0.99657,1.00
68330,-0.05181,-0.02789,-0.03003,0.99782,1.00,-0.05214,-0.05504,-0.03298,0.99658,1.00
68344,-0.05167,-0.02927,-0.03024,0.99778,1.00,-0.05197,-0.05641,-0.03319,0.99650,1.00
68358,-0.05167,-0.02928,-0.03029,0.99778,1.00,-0.05197,-0.05642,-0.03324,0.99650,1.00
68373,-0.05166,-0.02928,-0.03040,0.99777,1.00,-0.05197,-0.05642,-0.03335,0.99650,1.00
68386,-0.05151,-0.02941,-0.03048,0.99777,1.00,-0.05181,-0.05655,-0.03342,0.99649,1.00
68400,-0.05150,-0.02942,-0.03056,0.99777,1.00,-0.05180,-0.05656,-0.03350,0.99649,1.00
68414,-0.05146,-0.02947,-0.03058,0.99777,1.00,-0.05176,-0.05661,-0.03353,0.99649,1.00
68427,-0.05147,-0.02946,-0.03045,0.99778,1.00,-0.05177,-0.05660,-0.03342,0.99649,1.00
68441,-0.05147,-0.02945,-0.03030,0.99778,1.00,-0.05178,-0.05659,-0.03327,0.99650,1.00
68455,-0.05183,-0.02796,-0.03007,0.99781,1.00,-0.05215,-0.05511,-0.03306,0.99657,1.00
68469,-0.05183,-0.02796,-0.03007,0.99781,1.00,-0.05215,-0.05511,-0.03306,0.99657,1.00
