Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
17554,11.18141,-0.05105,0.04516,-0.01964,0.99748,1.00,-0.05189,0.01800,-0.02198,0.99825,1.00
17568,11.63593,-0.05411,0.05824,-0.01862,0.99666,1.00,-0.05510,0.03113,-0.02106,0.99777,1.00
17582,12.07900,-0.05412,0.05823,-0.01879,0.99666,1.00,-0.05511,0.03112,-0.02122,0.99777,1.00
17596,12.52785,-0.05140,0.07181,-0.01798,0.99593,1.00,-0.05251,0.04480,-0.02033,0.99741,1.00
17610,12.95278,-0.05141,0.07180,-0.01805,0.99593,1.00,-0.05252,0.04479,-0.02041,0.99741,1.00
17624,13.37332,-0.05143,0.07179,-0.01835,0.99592,1.00,-0.05253,0.04478,-0.02070,0.99740,1.00
17638,13.77872,-0.05104,0.08472,-0.01735,0.99495,1.00,-0.05227,0.05781,-0.01969,0.99676,1.00
17652,14.18072,-0.05105,0.08471,-0.01744,0.99494,1.00,-0.05228,0.05781,-0.01978,0.99676,1.00
17666,14.57450,-0.04942,0.09659,-0.01662,0.99396,1.00,-0.05075,0.06980,-0.01891,0.99609,1.00
17680,14.94077,-0.04943,0.09658,-0.01675,0.99396,1.00,-0.05076,0.06980,-0.01904,0.99609,1.00
17694,15.31269,-0.04889,0.11297,-0.01535,0.99228,1.00,-0.05037,0.08638,-0.01761,0.99483,1.00
17707,15.65287,-0.04890,0.11296,-0.01542,0.99228,1.00,-0.05038,0.08638,-0.01767,0.99483,1.00
17721,15.99624,-0.04889,0.11297,-0.01541,0.99228,1.00,-0.05037,0.08638,-0.01765,0.99483,1.00
17735,16.32187,-0.04883,0.11930,-0.01484,0.99155,1.00,-0.05038,0.09279,-0.01707,0.99426,1.00
17749,16.63674,-0.04884,0.11929,-0.01492,0.99154,1.00,-0.05038,0.09279,-0.01715,0.99426,1.00
17763,16.94318,-0.04987,0.12800,-0.01398,0.99042,1.00,-0.05151,0.10162,-0.01623,0.99336,1.00
17777,17.23145,-0.04987,0.12800,-0.01400,0.99042,1.00,-0.05151,0.10162,-0.01625,0.99336,1.00
17791,17.51030,-0.04986,0.12801,-0.01390,0.99042,1.00,-0.05150,0.10162,-0.01614,0.99336,1.00
17805,17.77245,-0.04953,0.13964,-0.01280,0.98888,1.00,-0.05128,0.11345,-0.01502,0.99211,1.00
17819,18.02466,-0.04952,0.13965,-0.01267,0.98888,1.00,-0.05126,0.11345,-0.01489,0.99211,1.00
17833,18.25809,-0.04923,0.14782,-0.01181,0.98772,1.00,-0.05104,0.12177,-0.01400,0.99115,1.00
17847,18.47550,-0.04922,0.14783,-0.01176,0.98772,1.00,-0.05104,0.12177,-0.01395,0.99115,1.00
17861,18.68200,-0.04728,0.15315,-0.01147,0.98700,1.00,-0.04910,0.12721,-0.01360,0.99057,1.00
17874,18.87207,-0.04727,0.15316,-0.01142,0.98700,1.00,-0.04910,0.12721,-0.01355,0.99057,1.00
17889,19.05602,-0.04727,0.15316,-0.01137,0.98701,1.00,-0.04909,0.12722,-0.01350,0.99057,1.00
17902,19.21272,-0.04671,0.16304,-0.01054,0.98546,1.00,-0.04860,0.13730,-0.01264,0.98926,1.00
17916,19.35990,-0.04671,0.16304,-0.01057,0.98546,1.00,-0.04860,0.13730,-0.01267,0.98926,1.00
17930,19.49428,-0.04611,0.16990,-0.01000,0.98433,1.00,-0.04804,0.14430,-0.01206,0.98829,1.00
17944,19.60821,-0.04609,0.16991,-0.00987,0.98433,1.00,-0.04803,0.14431,-0.01195,0.98829,1.00
17958,19.71114,-0.04607,0.16992,-0.00973,0.98433,1.00,-0.04801,0.14431,-0.01181,0.98830,1.00
17972,19.79663,-0.04589,0.17278,-0.00936,0.98385,1.00,-0.04785,0.14724,-0.01144,0.98788,1.00
17986,19.86750,-0.04589,0.17278,-0.00936,0.98385,1.00,-0.04785,0.14724,-0.01144,0.98788,1.00
18000,19.92403,-0.04546,0.17930,-0.00887,0.98270,1.00,-0.04746,0.15390,-0.01092,0.98688,1.00
18013,19.96444,-0.04548,0.17930,-0.00897,0.98270,1.00,-0.04748,0.15390,-0.01105,0.98688,1.00
18027,19.98998,-0.04811,0.18562,-0.00779,0.98141,1.00,-0.05022,0.16034,-0.00994,0.98573,1.00
18041,19.99987,-0.04806,0.18563,-0.00754,0.98142,1.00,-0.05018,0.16036,-0.00969,0.98574,1.00
18056,19.99340,-0.04802,0.18564,-0.00734,0.98142,1.00,-0.05015,0.16037,-0.00949,0.98574,1.00
18070,19.97205,-0.04782,0.18815,-0.00695,0.98095,1.00,-0.04998,0.16294,-0.00909,0.98533,1.00
18083,19.93510,-0.04782,0.18815,-0.00694,0.98095,1.00,-0.04998,0.16294,-0.00909,0.98533,1.00
18097,19.88282,-0.04931,0.19147,-0.00630,0.98024,1.00,-0.05153,0.16632,-0.00847,0.98469,1.00
18111,19.81552,-0.04931,0.19147,-0.00629,0.98024,1.00,-0.05153,0.16632,-0.00848,0.98469,1.00
18125,19.73193,-0.04931,0.19147,-0.00627,0.98024,1.00,-0.05153,0.16632,-0.00845,0.98469,1.00
18139,19.63370,-0.04966,0.19249,-0.00606,0.98002,1.00,-0.05190,0.16737,-0.00826,0.98449,1.00
18153,19.51981,-0.04965,0.19250,-0.00602,0.98002,1.00,-0.05189,0.16737,-0.00822,0.98449,1.00
18167,19.39009,-0.04938,0.19329,-0.00592,0.97988,1.00,-0.05162,0.16819,-0.00810,0.98437,1.00
18181,19.24767,-0.04937,0.19329,-0.00588,0.97988,1.00,-0.05161,0.16819,-0.00807,0.98437,1.00
18195,19.08788,-0.05030,0.19203,-0.00582,0.98008,1.00,-0.05255,0.16689,-0.00803,0.98454,1.00
18208,18.91678,-0.05030,0.19202,-0.00583,0.98008,1.00,-0.05255,0.16689,-0.00804,0.98454,1.00
18223,18.71772,-0.05027,0.19203,-0.00567,0.98008,1.00,-0.05252,0.16690,-0.00789,0.98454,1.00
18237,18.51895,-0.05032,0.18863,-0.00596,0.98074,1.00,-0.05254,0.16342,-0.00818,0.98512,1.00
18250,18.30438,-0.05030,0.18863,-0.00588,0.98074,1.00,-0.05253,0.16343,-0.00811,0.98512,1.00
18264,18.07244,-0.05040,0.18468,-0.00626,0.98149,1.00,-0.05259,0.15939,-0.00851,0.98578,1.00
18278,17.83050,-0.05043,0.18467,-0.00640,0.98148,1.00,-0.05262,0.15938,-0.00866,0.98578,1.00
18292,17.57093,-0.05041,0.18468,-0.00631,0.98149,1.00,-0.05260,0.15939,-0.00857,0.98578,1.00
18306,17.30318,-0.04758,0.18115,-0.00698,0.98228,1.00,-0.04969,0.15580,-0.00918,0.98650,1.00
18320,17.01708,-0.04756,0.18116,-0.00683,0.98228,1.00,-0.04966,0.15581,-0.00904,0.98650,1.00
18334,16.71945,-0.04747,0.17793,-0.00704,0.98287,1.00,-0.04955,0.15251,-0.00926,0.98702,1.00
18347,16.40811,-0.04746,0.17793,-0.00699,0.98287,1.00,-0.04955,0.15251,-0.00922,0.98702,1.00
18362,16.07930,-0.04616,0.17121,-0.00775,0.98412,1.00,-0.04816,0.14566,-0.00998,0.98811,1.00
18375,15.74534,-0.04615,0.17122,-0.00766,0.98412,1.00,-0.04814,0.14567,-0.00989,0.98811,1.00
18390,15.37505,-0.04614,0.17122,-0.00762,0.98412,1.00,-0.04814,0.14567,-0.00984,0.98811,1.00
18404,15.01919,-0.04755,0.16318,-0.00820,0.98542,1.00,-0.04950,0.13746,-0.01048,0.98921,1.00
18417,14.65187,-0.04757,0.16318,-0.00835,0.98541,1.00,-0.04952,0.13745,-0.01062,0.98921,1.00
18431,14.26490,-0.04515,0.15455,-0.00979,0.98691,1.00,-0.04696,0.12867,-0.01202,0.99050,1.00
18445,13.87790,-0.04518,0.15454,-0.00998,0.98690,1.00,-0.04698,0.12866,-0.01221,0.99050,1.00
18459,13.46977,-0.04519,0.15453,-0.01005,0.98690,1.00,-0.04699,0.12866,-0.01230,0.99050,1.00
18473,13.04927,-0.05044,0.14792,-0.00996,0.98766,1.00,-0.05229,0.12190,-0.01235,0.99109,1.00
18487,12.62238,-0.05044,0.14792,-0.00993,0.98766,1.00,-0.05229,0.12190,-0.01232,0.99109,1.00
18501,12.18425,-0.04578,0.13791,-0.01164,0.98932,1.00,-0.04747,0.11174,-0.01392,0.99251,1.00
18515,11.74163,-0.04577,0.13791,-0.01158,0.98932,1.00,-0.04747,0.11174,-0.01386,0.99251,1.00
18529,11.28804,-0.04469,0.12551,-0.01287,0.99100,1.00,-0.04626,0.09914,-0.01513,0.99388,1.00
18542,10.82794,-0.04468,0.12551,-0.01282,0.99100,1.00,-0.04626,0.09915,-0.01508,0.99388,1.00
18557,10.32955,-0.04468,0.12551,-0.01278,0.99100,1.00,-0.04626,0.09915,-0.01504,0.99388,1.00
18570,9.87378,-0.04516,0.11530,-0.01366,0.99221,1.00,-0.04666,0.08879,-0.01594,0.99483,1.00
18584,9.39140,-0.04515,0.11531,-0.01358,0.99221,1.00,-0.04665,0.08880,-0.01586,0.99483,1.00
18598,8.89631,-0.04855,0.10198,-0.01439,0.99350,1.00,-0.04997,0.07528,-0.01679,0.99577,1.00
18612,8.40297,-0.04855,0.10198,-0.01435,0.99350,1.00,-0.04997,0.07528,-0.01675,0.99577,1.00
18626,7.89809,-0.04855,0.10198,-0.01435,0.99350,1.00,-0.04997,0.07528,-0.01675,0.99577,1.00
18639,7.38810,-0.04923,0.09220,-0.01521,0.99441,1.00,-0.05057,0.06539,-0.01765,0.99642,1.00
18653,6.86531,-0.04923,0.09220,-0.01523,0.99441,1.00,-0.05057,0.06539,-0.01767,0.99642,1.00
18667,6.34706,-0.05021,0.08216,-0.01602,0.99522,1.00,-0.05147,0.05525,-0.01850,0.99697,1.00
18681,5.81673,-0.05020,0.08216,-0.01593,0.99523,1.00,-0.05146,0.05525,-0.01841,0.99698,1.00
18695,5.27984,-0.05113,0.06713,-0.01718,0.99629,1.00,-0.05225,0.04009,-0.01969,0.99763,1.00
18709,4.74067,-0.05112,0.06714,-0.01708,0.99629,1.00,-0.05225,0.04010,-0.01959,0.99764,1.00
18723,4.17276,-0.05111,0.06714,-0.01699,0.99629,1.00,-0.05225,0.04010,-0.01950,0.99764,1.00
18737,3.64858,-0.05504,0.05356,-0.01813,0.99688,1.00,-0.05606,0.02641,-0.02075,0.99786,1.00
18751,3.10454,-0.05504,0.05356,-0.01815,0.99688,1.00,-0.05606,0.02641,-0.02077,0.99786,1.00
18764,2.55593,-0.05526,0.04410,-0.01904,0.99732,1.00,-0.05618,0.01691,-0.02166,0.99804,1.00
18778,2.00590,-0.05525,0.04411,-0.01894,0.99732,1.00,-0.05618,0.01691,-0.02157,0.99804,1.00
18792,1.45623,-0.05525,0.04411,-0.01887,0.99732,1.00,-0.05617,0.01692,-0.02151,0.99805,1.00
18806,0.90614,-0.05333,0.02996,-0.02036,0.99792,1.00,-0.05411,0.00273,-0.02293,0.99827,1.00
18820,0.34132,-0.05334,0.02995,-0.02053,0.99792,1.00,-0.05411,0.00273,-0.02310,0.99826,1.00
18834,-0.22285,-0.05365,0.01558,-0.02203,0.99820,1.00,-0.05428,-0.01167,-0.02459,0.99815,1.00
18848,-0.77594,-0.05365,0.01558,-0.02214,0.99819,1.00,-0.05428,-0.01167,-0.02471,0.99815,1.00
18862,-1.33354,-0.05398,-0.00211,-0.02392,0.99825,1.00,-0.05445,-0.02935,-0.02648,0.99773,1.00
18876,-1.90362,-0.05398,-0.00211,-0.02391,0.99825,1.00,-0.05445,-0.02935,-0.02648,0.99773,1.00
18890,-2.46965,-0.05398,-0.00211,-0.02376,0.99826,1.00,-0.05445,-0.02934,-0.02633,0.99774,1.00
18903,-2.98540,-0.01342,-0.02130,-0.02447,0.99938,1.00,-0.01392,-0.04831,-0.02591,0.99840,1.00
18917,-3.52812,-0.01343,-0.02130,-0.02440,0.99939,1.00,-0.01393,-0.04831,-0.02583,0.99840,1.00
18931,-4.09020,-0.01346,-0.03650,-0.02511,0.99893,1.00,-0.01390,-0.06342,-0.02653,0.99754,1.00
18946,-4.64092,-0.01346,-0.03649,-0.02497,0.99893,1.00,-0.01391,-0.06342,-0.02639,0.99754,1.00
18960,-5.18286,-0.01346,-0.03649,-0.02493,0.99893,1.00,-0.01391,-0.06342,-0.02634,0.99754,1.00
18974,-5.72126,-0.05074,-0.05050,-0.02758,0.99705,1.00,-0.05079,-0.07746,-0.02996,0.99525,1.00
18988,-6.26213,-0.05074,-0.05050,-0.02750,0.99706,1.00,-0.05080,-0.07745,-0.02988,0.99525,1.00
19001,-6.77272,-0.05097,-0.07424,-0.02950,0.99550,1.00,-0.05082,-0.10095,-0.03180,0.99308,1.00
19015,-7.29371,-0.05098,-0.07423,-0.02939,0.99550,1.00,-0.05083,-0.10095,-0.03168,0.99309,1.00
19029,-7.81748,-0.05015,-0.08810,-0.03036,0.99438,1.00,-0.04989,-0.11464,-0.03259,0.99162,1.00
19043,-8.32105,-0.05016,-0.08810,-0.03022,0.99439,1.00,-0.04991,-0.11463,-0.03245,0.99162,1.00
19057,-8.83318,-0.05018,-0.08808,-0.02997,0.99440,1.00,-0.04994,-0.11462,-0.03221,0.99163,1.00
19071,-9.33180,-0.04788,-0.09637,-0.03018,0.99374,1.00,-0.04759,-0.12279,-0.03232,0.99076,1.00
19085,-9.81966,-0.04790,-0.09636,-0.02997,0.99374,1.00,-0.04762,-0.12278,-0.03211,0.99077,1.00
19099,-10.30452,-0.04610,-0.10894,-0.03096,0.99250,1.00,-0.04572,-0.13516,-0.03300,0.98922,1.00
19113,-10.77677,-0.04608,-0.10894,-0.03110,0.99249,1.00,-0.04570,-0.13517,-0.03315,0.98921,1.00
19127,-11.24776,-0.04420,-0.11586,-0.03132,0.99179,1.00,-0.04380,-0.14197,-0.03329,0.98834,1.00
19141,-11.69867,-0.04421,-0.11586,-0.03120,0.99179,1.00,-0.04381,-0.14197,-0.03317,0.98834,1.00
19155,-12.16495,-0.04423,-0.11585,-0.03107,0.99179,1.00,-0.04383,-0.14196,-0.03305,0.98835,1.00
19169,-12.58684,-0.04211,-0.12382,-0.03137,0.99092,1.00,-0.04169,-0.14979,-0.03327,0.98728,1.00
19183,-13.01252,-0.04212,-0.12381,-0.03125,0.99092,1.00,-0.04170,-0.14978,-0.03316,0.98728,1.00
19197,-13.44223,-0.03839,-0.13443,-0.03153,0.98968,1.00,-0.03796,-0.16020,-0.03330,0.98579,1.00
19211,-13.84214,-0.03841,-0.13443,-0.03138,0.98968,1.00,-0.03799,-0.16019,-0.03314,0.98580,1.00
19225,-14.24344,-0.03842,-0.13442,-0.03134,0.98968,1.00,-0.03800,-0.16019,-0.03310,0.98580,1.00
19238,-14.61588,-0.03857,-0.14459,-0.03207,0.98822,1.00,-0.03807,-0.17016,-0.03377,0.98410,1.00
19252,-14.98705,-0.03857,-0.14459,-0.03208,0.98822,1.00,-0.03807,-0.17016,-0.03378,0.98410,1.00
19266,-15.35742,-0.03905,-0.15781,-0.03310,0.98614,1.00,-0.03845,-0.18311,-0.03475,0.98173,1.00
19280,-15.70376,-0.03906,-0.15781,-0.03302,0.98614,1.00,-0.03847,-0.18311,-0.03466,0.98173,1.00
19294,-16.04539,-0.03862,-0.16676,-0.03356,0.98467,1.00,-0.03799,-0.19186,-0.03515,0.98006,1.00
19308,-16.37432,-0.03861,-0.16676,-0.03362,0.98467,1.00,-0.03798,-0.19186,-0.03520,0.98006,1.00
19323,-16.70591,-0.03860,-0.16676,-0.03372,0.98466,1.00,-0.03796,-0.19186,-0.03531,0.98005,1.00
19339,-17.06234,-0.03807,-0.17825,-0.03441,0.98265,1.00,-0.03738,-0.20308,-0.03593,0.97779,1.00
19350,-17.27841,-0.03808,-0.17825,-0.03439,0.98265,1.00,-0.03739,-0.20308,-0.03590,0.97779,1.00
19364,-17.55239,-0.03273,-0.18831,-0.03398,0.98098,1.00,-0.03213,-0.21286,-0.03533,0.97591,1.00
19378,-17.80906,-0.03273,-0.18831,-0.03397,0.98098,1.00,-0.03213,-0.21286,-0.03531,0.97592,1.00
19392,-18.05816,-0.03274,-0.18830,-0.03391,0.98098,1.00,-0.03214,-0.21286,-0.03525,0.97592,1.00
19405,-18.28623,-0.03310,-0.19506,-0.03434,0.97963,1.00,-0.03245,-0.21944,-0.03566,0.97443,1.00
19419,-18.50355,-0.03310,-0.19506,-0.03433,0.97963,1.00,-0.03246,-0.21944,-0.03565,0.97443,1.00
19433,-18.70911,-0.03562,-0.20468,-0.03549,0.97754,1.00,-0.03485,-0.22881,-0.03681,0.97215,1.00
19447,-18.89783,-0.03561,-0.20468,-0.03550,0.97754,1.00,-0.03485,-0.22881,-0.03683,0.97215,1.00
19461,-19.07316,-0.03657,-0.20953,-0.03610,0.97645,1.00,-0.03575,-0.23352,-0.03742,0.97097,1.00
19475,-19.23639,-0.03657,-0.20953,-0.03611,0.97645,1.00,-0.03575,-0.23352,-0.03743,0.97097,1.00
19490,-19.38743,-0.03657,-0.20953,-0.03611,0.97645,1.00,-0.03575,-0.23352,-0.03743,0.97097,1.00
19503,-19.51155,-0.03661,-0.21217,-0.03625,0.97587,1.00,-0.03578,-0.23609,-0.03756,0.97034,1.00
19517,-19.62516,-0.03661,-0.21217,-0.03625,0.97587,1.00,-0.03578,-0.23609,-0.03756,0.97034,1.00
19531,-19.72676,-0.04026,-0.21646,-0.03732,0.97475,1.00,-0.03930,-0.24027,-0.03867,0.96914,1.00
19545,-19.81006,-0.04027,-0.21646,-0.03727,0.97475,1.00,-0.03931,-0.24027,-0.03861,0.96914,1.00
19559,-19.87920,-0.04027,-0.21646,-0.03727,0.97475,1.00,-0.03931,-0.24027,-0.03861,0.96914,1.00
19572,-19.93140,-0.04042,-0.22167,-0.03757,0.97356,1.00,-0.03943,-0.24533,-0.03890,0.96786,1.00
19587,-19.97016,-0.04044,-0.22166,-0.03751,0.97356,1.00,-0.03945,-0.24532,-0.03884,0.96786,1.00
19601,-19.99297,-0.04047,-0.22511,-0.03776,0.97276,1.00,-0.03946,-0.24867,-0.03907,0.96700,1.00
19614,-19.99999,-0.04047,-0.22511,-0.03778,0.97276,1.00,-0.03945,-0.24867,-0.03910,0.96699,1.00
19628,-19.99167,-0.03978,-0.22888,-0.03787,0.97190,1.00,-0.03876,-0.25233,-0.03915,0.96607,1.00
19642,-19.96818,-0.03976,-0.22888,-0.03795,0.97190,1.00,-0.03874,-0.25233,-0.03922,0.96607,1.00
19657,-19.92660,-0.03972,-0.22889,-0.03813,0.97189,1.00,-0.03869,-0.25234,-0.03940,0.96606,1.00
19670,-19.87329,-0.03641,-0.23287,-0.03769,0.97109,1.00,-0.03546,-0.25618,-0.03888,0.96519,1.00
19684,-19.80359,-0.03642,-0.23287,-0.03766,0.97110,1.00,-0.03547,-0.25618,-0.03884,0.96520,1.00
19698,-19.71695,-0.03644,-0.23299,-0.03748,0.97107,1.00,-0.03551,-0.25630,-0.03868,0.96517,1.00
19712,-19.61787,-0.03646,-0.23299,-0.03741,0.97108,1.00,-0.03553,-0.25630,-0.03861,0.96517,1.00
19726,-19.50145,-0.03647,-0.23299,-0.03736,0.97108,1.00,-0.03554,-0.25629,-0.03857,0.96518,1.00
19740,-19.37137,-0.03653,-0.23291,-0.03746,0.97109,1.00,-0.03559,-0.25622,-0.03866,0.96519,1.00
19754,-19.22309,-0.03653,-0.23291,-0.03746,0.97109,1.00,-0.03559,-0.25622,-0.03866,0.96519,1.00
19768,-19.06124,-0.03930,-0.23349,-0.03818,0.97081,1.00,-0.03827,-0.25679,-0.03942,0.96490,1.00
19782,-18.88688,-0.03933,-0.23349,-0.03806,0.97082,1.00,-0.03831,-0.25679,-0.03929,0.96491,1.00
19796,-18.69374,-0.03954,-0.23282,-0.03797,0.97097,1.00,-0.03851,-0.25614,-0.03920,0.96508,1.00
19809,-18.49165,-0.03955,-0.23282,-0.03792,0.97098,1.00,-0.03853,-0.25614,-0.03915,0.96508,1.00
19824,-18.26595,-0.03954,-0.23282,-0.03795,0.97097,1.00,-0.03852,-0.25614,-0.03918,0.96508,1.00
19837,-18.03717,-0.03971,-0.22999,-0.03789,0.97164,1.00,-0.03870,-0.25340,-0.03913,0.96580,1.00
19851,-17.78677,-0.03971,-0.22999,-0.03789,0.97164,1.00,-0.03870,-0.25340,-0.03913,0.96580,1.00
19865,-17.53152,-0.04233,-0.22908,-0.03837,0.97173,1.00,-0.04124,-0.25253,-0.03967,0.96590,1.00
19879,-17.26162,-0.04237,-0.22908,-0.03819,0.97174,1.00,-0.04129,-0.25252,-0.03949,0.96590,1.00
19893,-16.97129,-0.04236,-0.22908,-0.03822,0.97173,1.00,-0.04128,-0.25252,-0.03952,0.96590,1.00
19906,-16.67315,-0.04218,-0.21958,-0.03784,0.97395,1.00,-0.04115,-0.24330,-0.03919,0.96828,1.00
19921,-16.35233,-0.04211,-0.21959,-0.03815,0.97394,1.00,-0.04107,-0.24332,-0.03951,0.96827,1.00
19935,-16.02573,-0.04011,-0.21298,-0.03720,0.97552,1.00,-0.03917,-0.23688,-0.03855,0.96998,1.00
19948,-15.69018,-0.04012,-0.21297,-0.03713,0.97553,1.00,-0.03918,-0.23688,-0.03849,0.96999,1.00
19962,-15.33372,-0.03999,-0.21017,-0.03686,0.97615,1.00,-0.03907,-0.23415,-0.03824,0.97066,1.00
19976,-14.97526,-0.03998,-0.21017,-0.03691,0.97615,1.00,-0.03906,-0.23415,-0.03829,0.97066,1.00
19990,-14.59424,-0.03997,-0.21017,-0.03695,0.97615,1.00,-0.03905,-0.23415,-0.03834,0.97066,1.00
20004,-14.21340,-0.04244,-0.20606,-0.03732,0.97691,1.00,-0.04147,-0.23016,-0.03877,0.97150,1.00
20018,-13.81991,-0.04243,-0.20606,-0.03736,0.97690,1.00,-0.04146,-0.23016,-0.03881,0.97149,1.00
20032,-13.41202,-0.04212,-0.19722,-0.03670,0.97877,1.00,-0.04121,-0.22155,-0.03819,0.97353,1.00
20046,-12.99604,-0.04211,-0.19722,-0.03672,0.97877,1.00,-0.04121,-0.22155,-0.03821,0.97353,1.00
20060,-12.56101,-0.04047,-0.19241,-0.03610,0.97981,1.00,-0.03964,-0.21686,-0.03758,0.97467,1.00
20074,-12.12819,-0.04046,-0.19241,-0.03612,0.97981,1.00,-0.03964,-0.21686,-0.03759,0.97467,1.00
20088,-11.66328,-0.04045,-0.19242,-0.03619,0.97981,1.00,-0.03962,-0.21686,-0.03766,0.97467,1.00
20102,-11.21700,-0.03774,-0.18492,-0.03520,0.98140,1.00,-0.03702,-0.20955,-0.03666,0.97641,1.00
20116,-10.75224,-0.03774,-0.18492,-0.03519,0.98140,1.00,-0.03703,-0.20955,-0.03665,0.97641,1.00
20130,-10.27381,-0.03759,-0.17732,-0.03463,0.98283,1.00,-0.03693,-0.20212,-0.03611,0.97800,1.00
20143,-9.79757,-0.03760,-0.17731,-0.03454,0.98283,1.00,-0.03695,-0.20212,-0.03603,0.97800,1.00
20158,-9.28722,-0.03762,-0.17731,-0.03447,0.98283,1.00,-0.03697,-0.20212,-0.03594,0.97800,1.00
20172,-8.79960,-0.04019,-0.16414,-0.03391,0.98503,1.00,-0.03956,-0.18927,-0.03549,0.98049,1.00
20185,-8.30521,-0.04019,-0.16414,-0.03393,0.98503,1.00,-0.03956,-0.18927,-0.03551,0.98049,1.00
20199,-7.79680,-0.04018,-0.15159,-0.03317,0.98707,1.00,-0.03962,-0.17699,-0.03480,0.98280,1.00
20213,-7.28864,-0.04016,-0.15159,-0.03326,0.98707,1.00,-0.03960,-0.17699,-0.03489,0.98280,1.00
20227,-6.76264,-0.03752,-0.14090,-0.03231,0.98878,1.00,-0.03708,-0.16650,-0.03392,0.98476,1.00
20241,-6.24225,-0.03750,-0.14090,-0.03244,0.98878,1.00,-0.03706,-0.16651,-0.03405,0.98475,1.00
20255,-5.69798,-0.03748,-0.14091,-0.03261,0.98878,1.00,-0.03703,-0.16652,-0.03421,0.98475,1.00
20269,-5.16404,-0.03672,-0.13149,-0.03193,0.99012,1.00,-0.03635,-0.15727,-0.03357,0.98632,1.00
20282,-4.63332,-0.03670,-0.13150,-0.03206,0.99012,1.00,-0.03633,-0.15728,-0.03369,0.98631,1.00
20296,-4.08749,-0.03645,-0.11704,-0.03120,0.99197,1.00,-0.03618,-0.14307,-0.03288,0.98850,1.00
20310,-3.54236,-0.03643,-0.11704,-0.03134,0.99196,1.00,-0.03616,-0.14308,-0.03301,0.98850,1.00
20324,-2.98175,-0.03641,-0.11705,-0.03149,0.99196,1.00,-0.03614,-0.14308,-0.03315,0.98849,1.00
20338,-2.44388,-0.04154,-0.10040,-0.03106,0.99359,1.00,-0.04130,-0.12672,-0.03292,0.99053,1.00
20352,-1.89213,-0.04152,-0.10041,-0.03121,0.99359,1.00,-0.04128,-0.12672,-0.03307,0.99053,1.00
20366,-1.31274,-0.04468,-0.09092,-0.03091,0.99438,1.00,-0.04447,-0.11738,-0.03289,0.99155,1.00
20380,-0.77653,-0.04466,-0.09093,-0.03113,0.99437,1.00,-0.04445,-0.11739,-0.03311,0.99154,1.00
20394,-0.22221,-0.04560,-0.07701,-0.03040,0.99552,1.00,-0.04548,-0.10364,-0.03245,0.99304,1.00
20408,0.33830,-0.04558,-0.07702,-0.03062,0.99552,1.00,-0.04546,-0.10365,-0.03266,0.99304,1.00
20422,0.91348,-0.04556,-0.07702,-0.03081,0.99551,1.00,-0.04544,-0.10366,-0.03285,0.99303,1.00
20436,1.46158,-0.04577,-0.06029,-0.02988,0.99668,1.00,-0.04578,-0.08710,-0.03198,0.99463,1.00
20450,2.00509,-0.04576,-0.06029,-0.03007,0.99668,1.00,-0.04576,-0.08711,-0.03218,0.99463,1.00
20463,2.55967,-0.04921,-0.04445,-0.02904,0.99738,1.00,-0.04933,-0.07142,-0.03129,0.99573,1.00
20478,3.11896,-0.04921,-0.04445,-0.02903,0.99738,1.00,-0.04933,-0.07142,-0.03128,0.99573,1.00
20492,3.67538,-0.04921,-0.04445,-0.02902,0.99738,1.00,-0.04933,-0.07142,-0.03127,0.99573,1.00
20505,4.20479,-0.05354,-0.03345,-0.02831,0.99760,1.00,-0.05373,-0.06051,-0.03071,0.99625,1.00
20519,4.75152,-0.05353,-0.03345,-0.02835,0.99760,1.00,-0.05373,-0.06052,-0.03075,0.99625,1.00
20533,5.29656,-0.05313,-0.01980,-0.02721,0.99802,1.00,-0.05345,-0.04694,-0.02963,0.99703,1.00
20547,5.82398,-0.05313,-0.01980,-0.02722,0.99802,1.00,-0.05345,-0.04694,-0.02964,0.99703,1.00
20561,6.36148,-0.05222,-0.00585,-0.02605,0.99828,1.00,-0.05267,-0.03304,-0.02846,0.99766,1.00
20575,6.88418,-0.05222,-0.00585,-0.02616,0.99828,1.00,-0.05267,-0.03305,-0.02855,0.99766,1.00
20589,7.41923,-0.05222,-0.00586,-0.02626,0.99827,1.00,-0.05267,-0.03305,-0.02865,0.99765,1.00
20603,7.91914,-0.05206,0.01234,-0.02474,0.99826,1.00,-0.05268,-0.01489,-0.02716,0.99813,1.00
20617,8.42390,-0.05207,0.01233,-0.02494,0.99826,1.00,-0.05268,-0.01490,-0.02736,0.99813,1.00
20631,8.93184,-0.05529,0.02910,-0.02339,0.99777,1.00,-0.05606,0.00186,-0.02592,0.99809,1.00
20645,9.42529,-0.05529,0.02910,-0.02344,0.99777,1.00,-0.05606,0.00185,-0.02596,0.99809,1.00
20659,9.91863,-0.05529,0.02909,-0.02355,0.99777,1.00,-0.05606,0.00185,-0.02606,0.99809,1.00
20672,10.39033,-0.05726,0.04392,-0.02216,0.99715,1.00,-0.05818,0.01670,-0.02474,0.99786,1.00
