Time_ms,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
106370,0.00000,0.00324,-0.03056,-0.04050,0.99871,1.00,0.00289,-0.05740,-0.04559,0.99731,1.00
106383,0.51416,0.00324,-0.03056,-0.04053,0.99871,1.00,0.00289,-0.05740,-0.04560,0.99730,1.00
106396,1.06761,0.00304,-0.03066,-0.04058,0.99870,1.00,0.00270,-0.05750,-0.04565,0.99730,1.00
106410,1.61810,0.00305,-0.03066,-0.04062,0.99870,1.00,0.00271,-0.05750,-0.04569,0.99730,1.00
106424,2.17889,0.00305,-0.03066,-0.04063,0.99870,1.00,0.00271,-0.05750,-0.04570,0.99730,1.00
106438,2.73463,0.00399,-0.02977,-0.04043,0.99873,1.00,0.00363,-0.05661,-0.04547,0.99735,1.00
106452,3.29455,0.00398,-0.02977,-0.04039,0.99873,1.00,0.00362,-0.05661,-0.04543,0.99736,1.00
106466,3.83864,0.00458,-0.02908,-0.04018,0.99876,1.00,0.00421,-0.05593,-0.04520,0.99740,1.00
106480,4.38755,0.00458,-0.02909,-0.04000,0.99877,1.00,0.00420,-0.05593,-0.04500,0.99741,1.00
106494,4.93004,0.00434,-0.02978,-0.04025,0.99874,1.00,0.00397,-0.05662,-0.04526,0.99736,1.00
106508,5.46899,0.00434,-0.02978,-0.04032,0.99873,1.00,0.00397,-0.05662,-0.04532,0.99736,1.00
106523,6.02872,0.00434,-0.02978,-0.04031,0.99873,1.00,0.00397,-0.05662,-0.04531,0.99736,1.00
106536,6.54178,0.00470,-0.02899,-0.04010,0.99876,1.00,0.00432,-0.05584,-0.04509,0.99741,1.00
106550,7.05835,0.00469,-0.02900,-0.04004,0.99877,1.00,0.00431,-0.05584,-0.04502,0.99741,1.00
106564,7.57750,0.00439,-0.03086,-0.04034,0.99870,1.00,0.00402,-0.05770,-0.04531,0.99730,1.00
106578,8.08071,0.00439,-0.03086,-0.04027,0.99870,1.00,0.00402,-0.05770,-0.04523,0.99730,1.00
106592,8.59552,0.00413,-0.03222,-0.04050,0.99865,1.00,0.00378,-0.05905,-0.04544,0.99721,1.00
106606,9.09854,0.00414,-0.03222,-0.04052,0.99865,1.00,0.00378,-0.05905,-0.04545,0.99721,1.00
106620,9.59467,0.00414,-0.03222,-0.04059,0.99865,1.00,0.00378,-0.05905,-0.04550,0.99721,1.00
106634,10.07850,0.08632,-0.03523,-0.03785,0.99493,1.00,0.08533,-0.06193,-0.04051,0.99360,1.00
106648,10.55067,0.08632,-0.03521,-0.03799,0.99492,1.00,0.08534,-0.06192,-0.04064,0.99360,1.00
106662,11.02908,0.08947,0.08054,-0.02650,0.99237,1.00,0.08868,0.05385,-0.02926,0.99417,1.00
106675,11.47836,0.08943,0.08058,-0.02697,0.99236,1.00,0.08866,0.05389,-0.02972,0.99416,1.00
106690,11.95198,0.08940,0.08062,-0.02740,0.99235,1.00,0.08863,0.05393,-0.03014,0.99415,1.00
106703,12.37707,0.06943,0.08178,-0.02633,0.99388,1.00,0.06851,0.05512,-0.02960,0.99569,1.00
106717,12.80102,0.06939,0.08181,-0.02683,0.99387,1.00,0.06848,0.05515,-0.03010,0.99567,1.00
106731,13.22873,-0.03892,0.03098,-0.03088,0.99828,1.00,-0.03989,0.00365,-0.03718,0.99851,1.00
106745,13.63657,-0.03893,0.03097,-0.03129,0.99827,1.00,-0.03989,0.00364,-0.03758,0.99849,1.00
106759,14.04429,-0.04907,0.03243,-0.03104,0.99779,1.00,-0.05009,0.00502,-0.03762,0.99802,1.00
106773,14.42983,-0.04908,0.03242,-0.03134,0.99778,1.00,-0.05009,0.00500,-0.03789,0.99801,1.00
106787,14.81660,-0.04909,0.03241,-0.03155,0.99777,1.00,-0.05010,0.00499,-0.03809,0.99801,1.00
106801,15.17953,-0.05113,0.03533,-0.03082,0.99759,1.00,-0.05223,0.00790,-0.03741,0.99790,1.00
106814,15.53355,-0.05113,0.03534,-0.03071,0.99759,1.00,-0.05222,0.00791,-0.03729,0.99791,1.00
106829,15.88349,-0.05180,0.03606,-0.03029,0.99755,1.00,-0.05294,0.00862,-0.03687,0.99788,1.00
106842,16.21163,-0.05178,0.03608,-0.02979,0.99756,1.00,-0.05294,0.00865,-0.03638,0.99790,1.00
106856,16.53370,-0.05176,0.03611,-0.02922,0.99758,1.00,-0.05293,0.00868,-0.03582,0.99792,1.00
106870,16.84210,-0.04746,0.03782,-0.02820,0.99776,1.00,-0.04868,0.01043,-0.03467,0.99816,1.00
106884,17.13763,-0.04744,0.03786,-0.02748,0.99778,1.00,-0.04867,0.01047,-0.03397,0.99818,1.00
106898,17.41807,-0.04515,0.04830,-0.02442,0.99751,1.00,-0.04654,0.02095,-0.03085,0.99822,1.00
106912,17.68057,-0.04512,0.04833,-0.02380,0.99753,1.00,-0.04653,0.02098,-0.03023,0.99824,1.00
106926,17.93834,-0.04293,0.11950,-0.00656,0.99188,1.00,-0.04545,0.09274,-0.01281,0.99457,1.00
106940,18.17738,-0.04290,0.11951,-0.00634,0.99189,1.00,-0.04543,0.09275,-0.01259,0.99457,1.00
106954,18.40880,-0.04291,0.11951,-0.00640,0.99188,1.00,-0.04543,0.09275,-0.01264,0.99457,1.00
106968,18.61621,-0.04523,0.13531,-0.00222,0.98977,1.00,-0.04801,0.10876,-0.00848,0.99287,1.00
106982,18.80943,-0.04523,0.13532,-0.00216,0.98977,1.00,-0.04800,0.10876,-0.00844,0.99287,1.00
106996,18.99685,-0.04607,0.14170,-0.00024,0.98884,1.00,-0.04896,0.11524,-0.00653,0.99211,1.00
107010,19.16153,-0.04604,0.14170,-0.00006,0.98884,1.00,-0.04894,0.11525,-0.00636,0.99211,1.00
107023,19.30945,-0.04603,0.14171,0.00001,0.98884,1.00,-0.04893,0.11525,-0.00630,0.99211,1.00
107037,19.44468,-0.04608,0.14973,0.00205,0.98765,1.00,-0.04910,0.12341,-0.00423,0.99113,1.00
107051,19.56752,-0.04609,0.14973,0.00198,0.98765,1.00,-0.04911,0.12340,-0.00429,0.99113,1.00
107065,19.67763,-0.05004,0.15265,0.00334,0.98701,1.00,-0.05317,0.12633,-0.00303,0.99056,1.00
107079,19.76773,-0.05005,0.15265,0.00327,0.98701,1.00,-0.05318,0.12633,-0.00309,0.99056,1.00
107093,19.84457,-0.04981,0.15713,0.00435,0.98631,1.00,-0.05300,0.13090,-0.00195,0.98998,1.00
107107,19.90584,-0.04982,0.15713,0.00425,0.98631,1.00,-0.05301,0.13089,-0.00203,0.98998,1.00
107121,19.95319,-0.04985,0.15712,0.00409,0.98631,1.00,-0.05303,0.13088,-0.00219,0.98998,1.00
107135,19.98325,-0.05628,0.18448,0.01215,0.98115,1.00,-0.06007,0.15872,0.00590,0.98548,1.00
107148,19.99819,-0.05633,0.18447,0.01190,0.98115,1.00,-0.06011,0.15871,0.00566,0.98548,1.00
107162,19.99783,-0.05648,0.19137,0.01361,0.97980,1.00,-0.06039,0.16576,0.00743,0.98429,1.00
107177,19.98160,-0.05649,0.19137,0.01355,0.97980,1.00,-0.06040,0.16576,0.00738,0.98429,1.00
107190,19.95002,-0.05651,0.19136,0.01344,0.97980,1.00,-0.06041,0.16575,0.00728,0.98429,1.00
107204,19.90363,-0.05644,0.19300,0.01395,0.97948,1.00,-0.06038,0.16743,0.00781,0.98400,1.00
107218,19.84023,-0.05648,0.19299,0.01372,0.97948,1.00,-0.06042,0.16741,0.00758,0.98400,1.00
107232,19.76140,-0.05574,0.19323,0.01366,0.97947,1.00,-0.05968,0.16766,0.00754,0.98401,1.00
107246,19.66991,-0.05571,0.19324,0.01385,0.97947,1.00,-0.05965,0.16767,0.00773,0.98401,1.00
107260,19.56178,-0.05538,0.19255,0.01384,0.97963,1.00,-0.05931,0.16697,0.00771,0.98415,1.00
107274,19.43898,-0.05533,0.19256,0.01410,0.97962,1.00,-0.05926,0.16698,0.00797,0.98415,1.00
107288,19.29486,-0.05530,0.19257,0.01423,0.97962,1.00,-0.05924,0.16699,0.00810,0.98414,1.00
107302,19.14567,-0.05326,0.19205,0.01390,0.97984,1.00,-0.05714,0.16649,0.00782,0.98436,1.00
107315,18.97993,-0.05323,0.19206,0.01404,0.97984,1.00,-0.05712,0.16649,0.00797,0.98435,1.00
107330,18.79355,-0.05452,0.19055,0.01413,0.98006,1.00,-0.05841,0.16494,0.00800,0.98454,1.00
107343,18.60060,-0.05451,0.19055,0.01422,0.98006,1.00,-0.05839,0.16494,0.00809,0.98454,1.00
107357,18.38539,-0.05450,0.19055,0.01426,0.98006,1.00,-0.05838,0.16494,0.00814,0.98454,1.00
107371,18.15957,-0.05340,0.18776,0.01331,0.98067,1.00,-0.05720,0.16211,0.00720,0.98509,1.00
107385,17.91715,-0.05340,0.18776,0.01333,0.98067,1.00,-0.05720,0.16211,0.00722,0.98509,1.00
107399,17.66205,-0.05359,0.18531,0.01262,0.98114,1.00,-0.05734,0.15961,0.00649,0.98549,1.00
107413,17.39513,-0.05363,0.18529,0.01240,0.98114,1.00,-0.05737,0.15960,0.00626,0.98549,1.00
107427,17.11295,-0.05348,0.18459,0.01198,0.98129,1.00,-0.05720,0.15888,0.00584,0.98562,1.00
107441,16.82124,-0.05353,0.18457,0.01169,0.98129,1.00,-0.05724,0.15886,0.00556,0.98562,1.00
107455,16.49832,-0.05356,0.18456,0.01154,0.98129,1.00,-0.05727,0.15885,0.00541,0.98563,1.00
107469,16.18683,-0.05153,0.17167,0.00770,0.98378,1.00,-0.05498,0.14570,0.00152,0.98780,1.00
107483,15.85962,-0.05153,0.17167,0.00768,0.98378,1.00,-0.05498,0.14570,0.00150,0.98780,1.00
107497,15.51342,-0.05237,0.17088,0.00757,0.98387,1.00,-0.05583,0.14488,0.00136,0.98787,1.00
107510,15.15953,-0.05238,0.17088,0.00751,0.98387,1.00,-0.05583,0.14488,0.00131,0.98787,1.00
107524,14.78630,-0.05240,0.17087,0.00741,0.98387,1.00,-0.05585,0.14488,0.00121,0.98787,1.00
107538,14.41089,-0.05290,0.16029,0.00472,0.98564,1.00,-0.05618,0.13409,-0.00157,0.98937,1.00
107552,14.01415,-0.05289,0.16030,0.00478,0.98564,1.00,-0.05617,0.13409,-0.00149,0.98937,1.00
107566,13.60695,-0.05339,0.15356,0.00322,0.98669,1.00,-0.05657,0.12723,-0.00310,0.99025,1.00
107580,13.19194,-0.05337,0.15356,0.00333,0.98669,1.00,-0.05655,0.12724,-0.00298,0.99025,1.00
107594,12.76686,-0.04877,0.13885,-0.00093,0.98911,1.00,-0.05162,0.11233,-0.00719,0.99230,1.00
107608,12.34574,-0.04873,0.13886,-0.00066,0.98911,1.00,-0.05159,0.11234,-0.00692,0.99231,1.00
107622,11.88419,-0.04870,0.13887,-0.00043,0.98911,1.00,-0.05157,0.11235,-0.00669,0.99231,1.00
107636,11.44145,-0.04930,0.13258,-0.00170,0.98994,1.00,-0.05207,0.10596,-0.00800,0.99297,1.00
107650,10.97975,-0.04927,0.13259,-0.00147,0.98995,1.00,-0.05204,0.10597,-0.00777,0.99298,1.00
107664,10.51653,-0.05038,0.12049,-0.00427,0.99143,1.00,-0.05294,0.09370,-0.01066,0.99413,1.00
107677,10.05040,-0.05037,0.12049,-0.00420,0.99143,1.00,-0.05293,0.09370,-0.01058,0.99414,1.00
107691,9.56103,-0.05037,0.12049,-0.00419,0.99143,1.00,-0.05293,0.09370,-0.01056,0.99414,1.00
107705,9.07065,-0.05073,0.10913,-0.00694,0.99271,1.00,-0.05309,0.08221,-0.01338,0.99511,1.00
107719,8.56393,-0.05071,0.10914,-0.00677,0.99271,1.00,-0.05308,0.08221,-0.01322,0.99511,1.00
107733,8.05737,-0.05031,0.09533,-0.00996,0.99412,1.00,-0.05244,0.06826,-0.01644,0.99615,1.00
107747,7.54004,-0.05029,0.09534,-0.00976,0.99413,1.00,-0.05242,0.06827,-0.01625,0.99616,1.00
107761,7.02105,-0.05161,0.08659,-0.01164,0.99484,1.00,-0.05360,0.05942,-0.01819,0.99663,1.00
107775,6.50468,-0.05160,0.08660,-0.01147,0.99484,1.00,-0.05359,0.05943,-0.01802,0.99663,1.00
107789,5.95663,-0.05160,0.08660,-0.01143,0.99484,1.00,-0.05358,0.05943,-0.01798,0.99663,1.00
107803,5.42830,-0.05255,0.07018,-0.01532,0.99603,1.00,-0.05425,0.04288,-0.02192,0.99737,1.00
107817,4.89644,-0.05255,0.07018,-0.01525,0.99603,1.00,-0.05424,0.04288,-0.02183,0.99737,1.00
107831,4.35283,-0.05318,0.06085,-0.01752,0.99658,1.00,-0.05470,0.03349,-0.02411,0.99765,1.00
107844,3.81720,-0.05318,0.06085,-0.01756,0.99658,1.00,-0.05470,0.03349,-0.02414,0.99765,1.00
107859,3.26005,-0.05067,0.04457,-0.02162,0.99749,1.00,-0.05189,0.01718,-0.02812,0.99811,1.00
107872,2.71239,-0.05067,0.04457,-0.02175,0.99748,1.00,-0.05190,0.01717,-0.02825,0.99811,1.00
107887,2.14777,-0.05068,0.04456,-0.02181,0.99748,1.00,-0.05190,0.01717,-0.02830,0.99810,1.00
107900,1.59998,-0.05158,0.03032,-0.02523,0.99789,1.00,-0.05256,0.00289,-0.03174,0.99811,1.00
107914,1.04945,-0.05158,0.03033,-0.02517,0.99789,1.00,-0.05256,0.00289,-0.03167,0.99811,1.00
107928,0.48775,-0.05178,0.01380,-0.02899,0.99814,1.00,-0.05249,-0.01364,-0.03546,0.99790,1.00
107942,-0.06304,-0.05178,0.01379,-0.02907,0.99814,1.00,-0.05249,-0.01364,-0.03555,0.99790,1.00
107957,-0.66808,-0.05178,0.01379,-0.02911,0.99814,1.00,-0.05249,-0.01365,-0.03559,0.99789,1.00
107971,-1.19941,-0.05218,0.00395,-0.03132,0.99814,1.00,-0.05272,-0.02348,-0.03780,0.99762,1.00
107984,-1.72989,-0.05218,0.00396,-0.03103,0.99815,1.00,-0.05273,-0.02346,-0.03752,0.99763,1.00
107998,-2.28006,-0.04868,-0.00921,-0.03401,0.99819,1.00,-0.04901,-0.03655,-0.04035,0.99731,1.00
108011,-2.82789,-0.04868,-0.00920,-0.03395,0.99820,1.00,-0.04901,-0.03655,-0.04031,0.99731,1.00
108026,-3.38529,-0.04868,-0.00921,-0.03402,0.99819,1.00,-0.04901,-0.03656,-0.04038,0.99731,1.00
108039,-3.93132,-0.04850,-0.02367,-0.03740,0.99784,1.00,-0.04858,-0.05094,-0.04369,0.99656,1.00
108054,-4.50435,-0.04850,-0.02367,-0.03740,0.99784,1.00,-0.04858,-0.05094,-0.04370,0.99656,1.00
108068,-5.02805,-0.04877,-0.03965,-0.04116,0.99717,1.00,-0.04858,-0.06681,-0.04738,0.99546,1.00
108081,-5.55864,-0.04877,-0.03965,-0.04124,0.99717,1.00,-0.04858,-0.06681,-0.04745,0.99545,1.00
108095,-6.09374,-0.04558,-0.05715,-0.04513,0.99630,1.00,-0.04515,-0.08411,-0.05114,0.99412,1.00
108109,-6.61688,-0.04558,-0.05715,-0.04515,0.99630,1.00,-0.04515,-0.08411,-0.05116,0.99412,1.00
108123,-7.14809,-0.04558,-0.05715,-0.04515,0.99630,1.00,-0.04515,-0.08411,-0.05116,0.99412,1.00
108137,-7.66513,-0.04023,-0.07257,-0.04815,0.99539,1.00,-0.03964,-0.09931,-0.05389,0.99281,1.00
108151,-8.17818,-0.04023,-0.07257,-0.04813,0.99539,1.00,-0.03964,-0.09931,-0.05387,0.99281,1.00
108165,-8.69035,-0.03968,-0.08487,-0.05067,0.99431,1.00,-0.03893,-0.11144,-0.05629,0.99141,1.00
108179,-9.17959,-0.03968,-0.08487,-0.05069,0.99431,1.00,-0.03892,-0.11144,-0.05630,0.99141,1.00
108193,-9.67238,-0.03908,-0.10341,-0.05461,0.99237,1.00,-0.03807,-0.12968,-0.06004,0.98900,1.00
108207,-10.15001,-0.03908,-0.10341,-0.05461,0.99237,1.00,-0.03807,-0.12968,-0.06003,0.98900,1.00
108221,-10.64477,-0.03907,-0.10342,-0.05465,0.99237,1.00,-0.03807,-0.12969,-0.06006,0.98900,1.00
108235,-11.10371,-0.03814,-0.11419,-0.05684,0.99110,1.00,-0.03701,-0.14027,-0.06212,0.98747,1.00
108248,-11.55286,-0.03814,-0.11419,-0.05689,0.99109,1.00,-0.03700,-0.14027,-0.06216,0.98747,1.00
108262,-12.00735,-0.03374,-0.12675,-0.05890,0.98961,1.00,-0.03253,-0.15255,-0.06393,0.98569,1.00
108276,-12.44851,-0.03374,-0.12675,-0.05893,0.98961,1.00,-0.03253,-0.15255,-0.06396,0.98569,1.00
108291,-12.88514,-0.03373,-0.12675,-0.05898,0.98961,1.00,-0.03252,-0.15255,-0.06401,0.98568,1.00
108304,-13.30195,-0.03366,-0.13476,-0.06062,0.98845,1.00,-0.03236,-0.16041,-0.06557,0.98434,1.00
108318,-13.71175,-0.03365,-0.13477,-0.06069,0.98844,1.00,-0.03235,-0.16041,-0.06564,0.98433,1.00
108332,-14.11378,-0.03064,-0.14446,-0.06229,0.98707,1.00,-0.02928,-0.16988,-0.06707,0.98274,1.00
108346,-14.49698,-0.03064,-0.14446,-0.06229,0.98707,1.00,-0.02928,-0.16988,-0.06708,0.98274,1.00
108360,-14.87561,-0.03054,-0.15172,-0.06365,0.98590,1.00,-0.02910,-0.17697,-0.06837,0.98141,1.00
108374,-15.23811,-0.03056,-0.15171,-0.06350,0.98591,1.00,-0.02913,-0.17696,-0.06823,0.98142,1.00
108388,-15.61312,-0.03058,-0.15171,-0.06339,0.98592,1.00,-0.02914,-0.17696,-0.06813,0.98142,1.00
108402,-15.94239,-0.03089,-0.17149,-0.06742,0.98239,1.00,-0.02921,-0.19627,-0.07195,0.97747,1.00
108416,-16.27069,-0.03088,-0.17149,-0.06745,0.98239,1.00,-0.02920,-0.19627,-0.07197,0.97747,1.00
108430,-16.58787,-0.03039,-0.18403,-0.06996,0.97996,1.00,-0.02858,-0.20847,-0.07432,0.97478,1.00
108443,-16.88878,-0.03036,-0.18403,-0.07017,0.97994,1.00,-0.02853,-0.20848,-0.07453,0.97477,1.00
108457,-17.18146,-0.03033,-0.18404,-0.07030,0.97993,1.00,-0.02850,-0.20848,-0.07467,0.97475,1.00
108471,-17.45656,-0.03141,-0.18786,-0.07116,0.97911,1.00,-0.02952,-0.21221,-0.07551,0.97386,1.00
108485,-17.72411,-0.03145,-0.18785,-0.07097,0.97913,1.00,-0.02956,-0.21220,-0.07534,0.97387,1.00
108499,-17.97751,-0.03027,-0.18885,-0.07083,0.97898,1.00,-0.02840,-0.21317,-0.07516,0.97371,1.00
108513,-18.21469,-0.03028,-0.18885,-0.07078,0.97898,1.00,-0.02841,-0.21317,-0.07512,0.97371,1.00
108527,-18.43666,-0.02635,-0.19840,-0.07165,0.97714,1.00,-0.02448,-0.22243,-0.07579,0.97169,1.00
108541,-18.64348,-0.02637,-0.19840,-0.07153,0.97715,1.00,-0.02451,-0.22243,-0.07566,0.97170,1.00
108555,-18.84950,-0.02640,-0.19839,-0.07138,0.97716,1.00,-0.02455,-0.22242,-0.07550,0.97171,1.00
108569,-19.02109,-0.02267,-0.20338,-0.07134,0.97623,1.00,-0.02087,-0.22725,-0.07532,0.97070,1.00
108583,-19.18348,-0.02267,-0.20338,-0.07132,0.97624,1.00,-0.02088,-0.22725,-0.07530,0.97070,1.00
108596,-19.33361,-0.02098,-0.20574,-0.07134,0.97578,1.00,-0.01921,-0.22954,-0.07525,0.97020,1.00
108610,-19.46762,-0.02096,-0.20574,-0.07140,0.97577,1.00,-0.01919,-0.22954,-0.07531,0.97019,1.00
108624,-19.58844,-0.02096,-0.20574,-0.07144,0.97577,1.00,-0.01918,-0.22954,-0.07536,0.97019,1.00
108638,-19.69329,-0.02096,-0.21004,-0.07224,0.97480,1.00,-0.01914,-0.23371,-0.07611,0.96913,1.00
108652,-19.78343,-0.02099,-0.21003,-0.07212,0.97480,1.00,-0.01917,-0.23371,-0.07599,0.96914,1.00
108666,-19.85836,-0.02093,-0.22256,-0.07435,0.97186,1.00,-0.01900,-0.24586,-0.07806,0.96597,1.00
108680,-19.91610,-0.02088,-0.22256,-0.07459,0.97184,1.00,-0.01894,-0.24586,-0.07830,0.96595,1.00
108694,-19.95958,-0.02100,-0.23151,-0.07634,0.96960,1.00,-0.01897,-0.25453,-0.07994,0.96357,1.00
108708,-19.98694,-0.02103,-0.23151,-0.07621,0.96962,1.00,-0.01901,-0.25452,-0.07981,0.96358,1.00
108722,-19.99949,-0.02107,-0.23151,-0.07607,0.96963,1.00,-0.01904,-0.25452,-0.07968,0.96359,1.00
108736,-19.99609,-0.01823,-0.23170,-0.07535,0.96969,1.00,-0.01629,-0.25469,-0.07892,0.96366,1.00
108750,-19.97769,-0.01822,-0.23170,-0.07538,0.96969,1.00,-0.01628,-0.25469,-0.07896,0.96366,1.00
108764,-19.94298,-0.01797,-0.23175,-0.07535,0.96969,1.00,-0.01603,-0.25473,-0.07892,0.96365,1.00
108777,-19.89420,-0.01796,-0.23175,-0.07537,0.96969,1.00,-0.01602,-0.25473,-0.07894,0.96365,1.00
108792,-19.82761,-0.01797,-0.23175,-0.07535,0.96969,1.00,-0.01603,-0.25473,-0.07892,0.96365,1.00
108805,-19.74895,-0.01838,-0.23192,-0.07553,0.96962,1.00,-0.01642,-0.25490,-0.07911,0.96359,1.00
108819,-19.65327,-0.01836,-0.23192,-0.07562,0.96962,1.00,-0.01640,-0.25491,-0.07919,0.96358,1.00
108833,-19.54072,-0.01980,-0.23195,-0.07600,0.96955,1.00,-0.01779,-0.25495,-0.07959,0.96351,1.00
108847,-19.41654,-0.01980,-0.23195,-0.07600,0.96955,1.00,-0.01779,-0.25495,-0.07958,0.96351,1.00
108861,-19.27435,-0.01838,-0.23215,-0.07565,0.96956,1.00,-0.01642,-0.25513,-0.07921,0.96352,1.00
108875,-19.11895,-0.01839,-0.23215,-0.07562,0.96956,1.00,-0.01643,-0.25513,-0.07918,0.96352,1.00
108889,-18.94230,-0.01840,-0.23215,-0.07559,0.96956,1.00,-0.01644,-0.25513,-0.07916,0.96352,1.00
108903,-18.75965,-0.01852,-0.23161,-0.07548,0.96970,1.00,-0.01656,-0.25461,-0.07906,0.96366,1.00
108917,-18.56057,-0.01853,-0.23161,-0.07543,0.96970,1.00,-0.01658,-0.25461,-0.07901,0.96367,1.00
108931,-18.34678,-0.01841,-0.23132,-0.07530,0.96979,1.00,-0.01645,-0.25432,-0.07888,0.96376,1.00
108944,-18.12223,-0.01843,-0.23131,-0.07521,0.96979,1.00,-0.01648,-0.25432,-0.07879,0.96376,1.00
108958,-17.87593,-0.01844,-0.23131,-0.07515,0.96980,1.00,-0.01649,-0.25432,-0.07873,0.96377,1.00
108972,-17.61998,-0.01874,-0.22901,-0.07482,0.97036,1.00,-0.01679,-0.25209,-0.07843,0.96438,1.00
108987,-17.34391,-0.01872,-0.22901,-0.07489,0.97036,1.00,-0.01677,-0.25209,-0.07851,0.96437,1.00
109000,-17.06100,-0.01855,-0.22844,-0.07475,0.97051,1.00,-0.01661,-0.25153,-0.07837,0.96453,1.00
109014,-16.76795,-0.01854,-0.22844,-0.07479,0.97050,1.00,-0.01660,-0.25153,-0.07841,0.96453,1.00
109028,-16.45341,-0.02116,-0.22184,-0.07423,0.97202,1.00,-0.01919,-0.24515,-0.07798,0.96615,1.00
109042,-16.13314,-0.02116,-0.22184,-0.07426,0.97202,1.00,-0.01918,-0.24515,-0.07802,0.96615,1.00
109056,-15.79421,-0.02115,-0.22184,-0.07429,0.97202,1.00,-0.01918,-0.24516,-0.07805,0.96615,1.00
109070,-15.45537,-0.01816,-0.21258,-0.07190,0.97432,1.00,-0.01636,-0.23617,-0.07572,0.96862,1.00
109084,-15.09934,-0.01820,-0.21258,-0.07172,0.97434,1.00,-0.01640,-0.23616,-0.07555,0.96863,1.00
109097,-14.72913,-0.02166,-0.20772,-0.07137,0.97534,1.00,-0.01981,-0.23146,-0.07533,0.96972,1.00
109111,-14.35053,-0.02167,-0.20772,-0.07136,0.97534,1.00,-0.01982,-0.23146,-0.07533,0.96972,1.00
109125,-13.95009,-0.02273,-0.20635,-0.07132,0.97561,1.00,-0.02085,-0.23014,-0.07532,0.97001,1.00
109139,-13.55035,-0.02273,-0.20635,-0.07134,0.97561,1.00,-0.02084,-0.23014,-0.07534,0.97001,1.00
109154,-13.11940,-0.02271,-0.20635,-0.07142,0.97560,1.00,-0.02082,-0.23014,-0.07542,0.97001,1.00
109167,-12.69682,-0.02277,-0.19572,-0.06953,0.97793,1.00,-0.02098,-0.21981,-0.07366,0.97253,1.00
109181,-12.25994,-0.02274,-0.19572,-0.06968,0.97792,1.00,-0.02094,-0.21982,-0.07381,0.97252,1.00
109195,-11.82358,-0.03329,-0.18513,-0.06986,0.97966,1.00,-0.03130,-0.20957,-0.07435,0.97446,1.00
109209,-11.37187,-0.03329,-0.18513,-0.06983,0.97967,1.00,-0.03131,-0.20957,-0.07432,0.97446,1.00
109223,-10.90373,-0.03330,-0.18512,-0.06980,0.97967,1.00,-0.03131,-0.20957,-0.07430,0.97446,1.00
109237,-10.43423,-0.03286,-0.17301,-0.06725,0.98207,1.00,-0.03103,-0.19777,-0.07189,0.97712,1.00
109251,-9.95855,-0.03285,-0.17301,-0.06728,0.98207,1.00,-0.03102,-0.19777,-0.07191,0.97712,1.00
109265,-9.47552,-0.03139,-0.16057,-0.06451,0.98441,1.00,-0.02975,-0.18562,-0.06924,0.97973,1.00
109278,-8.98525,-0.03139,-0.16057,-0.06454,0.98441,1.00,-0.02974,-0.18562,-0.06925,0.97973,1.00
109292,-8.47873,-0.03117,-0.15314,-0.06301,0.98570,1.00,-0.02963,-0.17837,-0.06778,0.98118,1.00
109306,-7.97641,-0.03117,-0.15314,-0.06302,0.98570,1.00,-0.02963,-0.17837,-0.06779,0.98118,1.00
109321,-7.44509,-0.03117,-0.15314,-0.06300,0.98570,1.00,-0.02963,-0.17837,-0.06778,0.98118,1.00
109334,-6.93451,-0.03204,-0.14479,-0.06157,0.98702,1.00,-0.03058,-0.17021,-0.06647,0.98269,1.00
109348,-6.41267,-0.03203,-0.14480,-0.06167,0.98702,1.00,-0.03057,-0.17021,-0.06656,0.98268,1.00
109362,-5.87396,-0.03242,-0.13801,-0.06043,0.98805,1.00,-0.03104,-0.16357,-0.06541,0.98387,1.00
109376,-5.35084,-0.03241,-0.13801,-0.06051,0.98805,1.00,-0.03103,-0.16357,-0.06548,0.98387,1.00
109390,-4.80478,-0.03242,-0.13801,-0.06047,0.98805,1.00,-0.03103,-0.16357,-0.06543,0.98387,1.00
109404,-4.26802,-0.03293,-0.12756,-0.05874,0.98954,1.00,-0.03166,-0.15334,-0.06381,0.98560,1.00
109418,-3.72562,-0.03292,-0.12757,-0.05883,0.98954,1.00,-0.03165,-0.15334,-0.06390,0.98560,1.00
109432,-3.17373,-0.03664,-0.11854,-0.05746,0.99061,1.00,-0.03542,-0.14452,-0.06272,0.98688,1.00
109445,-2.62783,-0.03665,-0.11854,-0.05741,0.99061,1.00,-0.03543,-0.14451,-0.06267,0.98688,1.00
109459,-2.07142,-0.03702,-0.10018,-0.05354,0.99284,1.00,-0.03606,-0.12648,-0.05899,0.98956,1.00
109473,-1.51918,-0.03701,-0.10019,-0.05366,0.99283,1.00,-0.03604,-0.12648,-0.05911,0.98955,1.00
109488,-0.94137,-0.03699,-0.10020,-0.05388,0.99282,1.00,-0.03601,-0.12649,-0.05933,0.98954,1.00
109501,-0.39970,-0.03929,-0.08448,-0.05097,0.99434,1.00,-0.03849,-0.11104,-0.05660,0.99146,1.00
109515,0.15905,-0.03927,-0.08449,-0.05116,0.99433,1.00,-0.03847,-0.11104,-0.05678,0.99145,1.00
