Time_ms,TargetRotX,TargetRotY,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
8777,0.00,0.00,-0.09413,0.02120,0.03848,0.99459,1.00,-0.09322,-0.00650,0.03300,0.99508,1.00
8790,0.00,0.00,-0.09413,0.02121,0.03860,0.99459,1.00,-0.09322,-0.00649,0.03312,0.99507,1.00
8805,0.00,0.00,-0.09415,0.01534,0.03749,0.99473,1.00,-0.09312,-0.01235,0.03199,0.99506,1.00
8818,0.00,0.00,-0.09415,0.01534,0.03749,0.99473,1.00,-0.09312,-0.01235,0.03198,0.99506,1.00
8832,0.00,0.00,-0.09415,0.01535,0.03750,0.99473,1.00,-0.09312,-0.01235,0.03198,0.99506,1.00
8846,0.00,0.00,-0.08937,0.01388,0.03714,0.99521,1.00,-0.08832,-0.01376,0.03176,0.99549,1.00
8860,0.00,0.00,-0.08937,0.01388,0.03719,0.99521,1.00,-0.08832,-0.01376,0.03181,0.99549,1.00
8874,0.00,0.00,-0.08850,0.01377,0.03717,0.99529,1.00,-0.08745,-0.01386,0.03182,0.99556,1.00
8888,0.00,0.00,-0.08850,0.01377,0.03721,0.99529,1.00,-0.08745,-0.01386,0.03185,0.99556,1.00
8902,0.00,0.00,-0.08905,0.01381,0.03721,0.99524,1.00,-0.08799,-0.01383,0.03184,0.99552,1.00
8916,0.00,0.00,-0.08905,0.01381,0.03720,0.99524,1.00,-0.08799,-0.01383,0.03183,0.99552,1.00
8930,0.00,0.00,-0.08905,0.01381,0.03719,0.99524,1.00,-0.08799,-0.01383,0.03181,0.99552,1.00
8944,0.00,0.00,-0.09091,0.01353,0.03710,0.99508,1.00,-0.08984,-0.01413,0.03167,0.99535,1.00
8957,0.00,0.00,-0.09091,0.01353,0.03713,0.99508,1.00,-0.08984,-0.01413,0.03170,0.99535,1.00
8971,0.00,0.00,-0.09087,0.01344,0.03712,0.99508,1.00,-0.08980,-0.01421,0.03169,0.99535,1.00
8985,0.00,0.00,-0.09087,0.01344,0.03714,0.99508,1.00,-0.08980,-0.01421,0.03171,0.99535,1.00
8999,0.00,0.00,-0.09087,0.01345,0.03721,0.99508,1.00,-0.08980,-0.01421,0.03177,0.99535,1.00
9013,0.00,0.00,-0.08856,0.01165,0.03685,0.99532,1.00,-0.08746,-0.01598,0.03148,0.99554,1.00
9027,0.00,0.00,-0.08856,0.01165,0.03686,0.99532,1.00,-0.08746,-0.01598,0.03150,0.99554,1.00
9041,0.00,0.00,-0.08613,0.00229,0.03502,0.99567,1.00,-0.08487,-0.02530,0.02972,0.99563,1.00
9055,0.00,0.00,-0.08613,0.00230,0.03513,0.99566,1.00,-0.08487,-0.02528,0.02984,0.99562,1.00
9069,0.00,0.00,-0.08412,-0.00061,0.03461,0.99585,1.00,-0.08282,-0.02816,0.02937,0.99573,1.00
9083,0.00,0.00,-0.08412,-0.00061,0.03465,0.99585,1.00,-0.08282,-0.02816,0.02941,0.99573,1.00
9097,0.00,0.00,-0.08412,-0.00061,0.03461,0.99585,1.00,-0.08282,-0.02816,0.02937,0.99573,1.00
9111,0.00,0.00,-0.08406,-0.00212,0.03434,0.99587,1.00,-0.08273,-0.02967,0.02910,0.99571,1.00
9125,0.00,0.00,-0.08406,-0.00212,0.03432,0.99587,1.00,-0.08273,-0.02967,0.02908,0.99571,1.00
9139,0.00,0.00,-0.08402,-0.00224,0.03436,0.99587,1.00,-0.08269,-0.02979,0.02912,0.99570,1.00
9152,0.00,0.00,-0.08402,-0.00224,0.03440,0.99587,1.00,-0.08269,-0.02979,0.02917,0.99570,1.00
9166,0.00,0.00,-0.08402,-0.00224,0.03443,0.99587,1.00,-0.08269,-0.02978,0.02920,0.99570,1.00
9181,0.00,0.00,0.00491,0.05832,0.04009,0.99748,1.00,0.00568,0.03136,0.03753,0.99879,1.00
9194,0.00,0.00,0.00491,0.05832,0.04008,0.99748,1.00,0.00568,0.03136,0.03752,0.99879,1.00
9209,0.00,15.00,0.00484,0.05829,0.04007,0.99748,1.00,0.00562,0.03133,0.03750,0.99879,1.00
9222,0.00,15.00,0.00484,0.05829,0.04008,0.99748,1.00,0.00562,0.03133,0.03751,0.99879,1.00
9236,0.00,15.00,-0.09466,-0.00008,0.03505,0.99489,1.00,-0.09333,-0.02775,0.02950,0.99481,1.00
9250,0.00,15.00,-0.09466,-0.00009,0.03498,0.99490,1.00,-0.09333,-0.02775,0.02942,0.99481,1.00
9264,0.00,15.00,-0.09466,-0.00011,0.03470,0.99491,1.00,-0.09332,-0.02778,0.02914,0.99482,1.00
9278,0.00,15.00,-0.09468,-0.00021,0.03450,0.99491,1.00,-0.09334,-0.02788,0.02893,0.99482,1.00
9292,0.00,15.00,-0.09468,-0.00020,0.03457,0.99491,1.00,-0.09334,-0.02787,0.02900,0.99482,1.00
9306,0.00,15.00,-0.09415,0.00325,0.03547,0.99492,1.00,-0.09290,-0.02442,0.02991,0.99493,1.00
9319,0.00,15.00,-0.09415,0.00326,0.03559,0.99492,1.00,-0.09290,-0.02441,0.03002,0.99492,1.00
9333,0.00,15.00,-0.09415,0.00327,0.03566,0.99491,1.00,-0.09290,-0.02441,0.03009,0.99492,1.00
9347,0.00,15.00,-0.08441,0.00516,0.03595,0.99577,1.00,-0.08322,-0.02242,0.03068,0.99581,1.00
9361,0.00,15.00,-0.08441,0.00516,0.03590,0.99577,1.00,-0.08321,-0.02242,0.03063,0.99581,1.00
9375,0.00,15.00,0.04866,0.02732,0.03581,0.99780,1.00,0.04960,0.00030,0.03433,0.99818,1.00
9389,0.00,15.00,0.04866,0.02731,0.03587,0.99780,1.00,0.04960,0.00030,0.03440,0.99818,1.00
9403,0.00,15.00,0.04850,0.03417,0.03630,0.99758,1.00,0.04946,0.00716,0.03484,0.99814,1.00
9417,0.00,15.00,0.04851,0.03417,0.03630,0.99758,1.00,0.04946,0.00716,0.03484,0.99814,1.00
9431,0.00,15.00,0.04850,0.03417,0.03627,0.99758,1.00,0.04946,0.00716,0.03481,0.99814,1.00
9445,0.00,15.00,0.02406,0.03347,0.03702,0.99846,1.00,0.02498,0.00646,0.03489,0.99906,1.00
9459,0.00,15.00,0.02406,0.03347,0.03714,0.99846,1.00,0.02498,0.00646,0.03501,0.99905,1.00
9473,0.00,15.00,-0.07334,0.09201,0.05115,0.99174,1.00,-0.07351,0.06485,0.04650,0.99410,1.00
9487,0.00,15.00,-0.07334,0.09201,0.05123,0.99173,1.00,-0.07350,0.06486,0.04658,0.99409,1.00
9501,0.00,15.00,-0.08483,0.09262,0.05237,0.99070,1.00,-0.08511,0.06536,0.04739,0.99310,1.00
9514,0.00,15.00,-0.08486,0.09260,0.05211,0.99071,1.00,-0.08513,0.06534,0.04713,0.99311,1.00
9528,0.00,15.00,-0.08486,0.09259,0.05203,0.99072,1.00,-0.08514,0.06533,0.04706,0.99311,1.00
9542,0.00,15.00,-0.08479,0.09877,0.05323,0.99006,1.00,-0.08517,0.07157,0.04829,0.99262,1.00
9556,0.00,15.00,-0.08478,0.09878,0.05334,0.99006,1.00,-0.08516,0.07158,0.04841,0.99261,1.00
9570,0.00,15.00,-0.08309,0.09905,0.05331,0.99017,1.00,-0.08347,0.07187,0.04843,0.99273,1.00
9584,0.00,15.00,-0.08309,0.09905,0.05335,0.99017,1.00,-0.08346,0.07188,0.04846,0.99273,1.00
9598,0.00,15.00,-0.08309,0.09906,0.05336,0.99017,1.00,-0.08346,0.07188,0.04847,0.99273,1.00
9612,0.00,15.00,-0.08249,0.09692,0.05294,0.99045,1.00,-0.08282,0.06972,0.04805,0.99296,1.00
9626,0.00,15.00,-0.08249,0.09692,0.05297,0.99045,1.00,-0.08282,0.06973,0.04808,0.99296,1.00
9640,0.00,15.00,-0.08242,0.09702,0.05294,0.99045,1.00,-0.08275,0.06982,0.04806,0.99296,1.00
9654,0.00,15.00,-0.08243,0.09701,0.05288,0.99045,1.00,-0.08275,0.06982,0.04801,0.99296,1.00
9668,0.00,15.00,-0.08116,0.09741,0.05286,0.99052,1.00,-0.08147,0.07023,0.04803,0.99304,1.00
9682,0.00,15.00,-0.08116,0.09741,0.05284,0.99052,1.00,-0.08147,0.07023,0.04800,0.99304,1.00
9696,0.00,15.00,-0.08116,0.09740,0.05278,0.99052,1.00,-0.08147,0.07022,0.04794,0.99304,1.00
9709,0.00,15.00,-0.08068,0.09861,0.05295,0.99044,1.00,-0.08100,0.07145,0.04813,0.99298,1.00
9723,0.00,15.00,-0.08068,0.09861,0.05297,0.99043,1.00,-0.08100,0.07145,0.04815,0.99298,1.00
9737,0.00,15.00,-0.07845,0.12390,0.05721,0.98753,1.00,-0.07915,0.09706,0.05261,0.99073,1.00
9751,0.00,15.00,-0.07845,0.12389,0.05719,0.98754,1.00,-0.07916,0.09706,0.05259,0.99073,1.00
9765,0.00,15.00,-0.07845,0.12390,0.05722,0.98753,1.00,-0.07915,0.09706,0.05263,0.99073,1.00
9779,0.00,15.00,-0.07685,0.13521,0.05897,0.98607,1.00,-0.07771,0.10856,0.05451,0.98955,1.00
9793,0.00,15.00,-0.07683,0.13522,0.05907,0.98606,1.00,-0.07770,0.10857,0.05461,0.98954,1.00
9807,0.00,15.00,-0.07593,0.13560,0.05901,0.98609,1.00,-0.07678,0.10896,0.05457,0.98957,1.00
9821,0.00,15.00,-0.07593,0.13560,0.05901,0.98609,1.00,-0.07679,0.10896,0.05457,0.98957,1.00
9835,0.00,15.00,-0.07522,0.13552,0.05897,0.98615,1.00,-0.07606,0.10889,0.05455,0.98964,1.00
9849,0.00,15.00,-0.07522,0.13552,0.05895,0.98615,1.00,-0.07606,0.10889,0.05452,0.98964,1.00
9863,0.00,15.00,-0.07522,0.13552,0.05895,0.98616,1.00,-0.07606,0.10889,0.05453,0.98964,1.00
9877,0.00,15.00,-0.07580,0.13606,0.05908,0.98603,1.00,-0.07665,0.10944,0.05464,0.98953,1.00
9891,0.00,15.00,-0.07580,0.13607,0.05912,0.98603,1.00,-0.07665,0.10944,0.05470,0.98952,1.00
9905,0.00,15.00,-0.07683,0.13576,0.05925,0.98598,1.00,-0.07769,0.10912,0.05480,0.98947,1.00
9918,0.00,15.00,-0.07683,0.13576,0.05924,0.98598,1.00,-0.07769,0.10911,0.05479,0.98947,1.00
9932,0.00,15.00,-0.07683,0.13576,0.05927,0.98598,1.00,-0.07768,0.10912,0.05482,0.98947,1.00
9946,0.00,15.00,-0.07695,0.13625,0.05937,0.98590,1.00,-0.07781,0.10961,0.05492,0.98940,1.00
9960,0.00,15.00,-0.07696,0.13624,0.05929,0.98590,1.00,-0.07782,0.10961,0.05485,0.98940,1.00
9974,0.00,15.00,-0.07674,0.13581,0.05910,0.98599,1.00,-0.07758,0.10917,0.05467,0.98948,1.00
9988,0.00,15.00,-0.07673,0.13581,0.05912,0.98599,1.00,-0.07758,0.10918,0.05470,0.98948,1.00
10002,0.00,15.00,-0.07458,0.13319,0.05829,0.98656,1.00,-0.07536,0.10653,0.05391,0.98998,1.00
10016,0.00,15.00,-0.07461,0.13317,0.05808,0.98657,1.00,-0.07538,0.10651,0.05369,0.99000,1.00
10030,0.00,15.00,-0.07467,0.13314,0.05769,0.98660,1.00,-0.07542,0.10648,0.05329,0.99002,1.00
10044,0.00,15.00,-0.07450,0.13314,0.05762,0.98661,1.00,-0.07526,0.10648,0.05322,0.99003,1.00
10058,0.00,15.00,-0.07449,0.13315,0.05771,0.98661,1.00,-0.07525,0.10649,0.05331,0.99003,1.00
10072,0.00,15.00,-0.07477,0.13620,0.05834,0.98613,1.00,-0.07560,0.10958,0.05397,0.98963,1.00
10085,0.00,15.00,-0.07475,0.13621,0.05844,0.98613,1.00,-0.07559,0.10959,0.05407,0.98962,1.00
10103,0.00,15.00,-0.07476,0.13620,0.05840,0.98613,1.00,-0.07559,0.10959,0.05402,0.98963,1.00
10113,0.00,15.00,-0.07665,0.13646,0.05864,0.98593,1.00,-0.07751,0.10982,0.05422,0.98944,1.00
10127,0.00,15.00,-0.07666,0.13645,0.05857,0.98594,1.00,-0.07752,0.10982,0.05414,0.98944,1.00
10141,0.00,15.00,-0.07673,0.13650,0.05852,0.98593,1.00,-0.07759,0.10986,0.05410,0.98944,1.00
10155,0.00,15.00,-0.07673,0.13650,0.05858,0.98593,1.00,-0.07758,0.10987,0.05416,0.98943,1.00
10169,0.00,15.00,-0.07641,0.13673,0.05857,0.98592,1.00,-0.07727,0.11010,0.05417,0.98943,1.00
10183,0.00,15.00,-0.07642,0.13673,0.05853,0.98592,1.00,-0.07728,0.11010,0.05413,0.98943,1.00
10197,0.00,15.00,-0.07643,0.13672,0.05844,0.98593,1.00,-0.07729,0.11009,0.05403,0.98944,1.00
10211,0.00,15.00,-0.07655,0.13871,0.05868,0.98562,1.00,-0.07744,0.11211,0.05427,0.98919,1.00
10225,0.00,15.00,-0.07654,0.13872,0.05878,0.98562,1.00,-0.07743,0.11212,0.05437,0.98918,1.00
10238,0.00,15.00,-0.07645,0.13877,0.05893,0.98561,1.00,-0.07735,0.11217,0.05453,0.98917,1.00
10252,0.00,15.00,-0.07644,0.13877,0.05899,0.98561,1.00,-0.07734,0.11217,0.05458,0.98917,1.00
10266,0.00,15.00,-0.07647,0.13876,0.05882,0.98562,1.00,-0.07736,0.11216,0.05441,0.98918,1.00
10280,0.00,15.00,-0.07623,0.13888,0.05862,0.98563,1.00,-0.07711,0.11228,0.05422,0.98920,1.00
10294,0.00,15.00,-0.07622,0.13888,0.05863,0.98563,1.00,-0.07711,0.11228,0.05423,0.98919,1.00
10308,0.00,15.00,-0.07617,0.14342,0.05946,0.98493,1.00,-0.07713,0.11690,0.05509,0.98861,1.00
10322,0.00,15.00,-0.07615,0.14343,0.05962,0.98492,1.00,-0.07711,0.11691,0.05526,0.98860,1.00
10336,0.00,15.00,-0.07609,0.14377,0.05974,0.98487,1.00,-0.07706,0.11725,0.05537,0.98856,1.00
10350,0.00,15.00,-0.07608,0.14377,0.05981,0.98487,1.00,-0.07706,0.11726,0.05545,0.98855,1.00
10364,0.00,15.00,-0.07608,0.14377,0.05980,0.98487,1.00,-0.07706,0.11725,0.05543,0.98856,1.00
10378,0.00,15.00,-0.07516,0.14351,0.05967,0.98498,1.00,-0.07612,0.11700,0.05532,0.98867,1.00
10392,0.00,15.00,-0.07515,0.14352,0.05977,0.98498,1.00,-0.07611,0.11700,0.05540,0.98866,1.00
10406,0.00,15.00,-0.07490,0.14377,0.05979,0.98496,1.00,-0.07586,0.11726,0.05543,0.98865,1.00
10420,0.00,15.00,-0.07491,0.14377,0.05978,0.98496,1.00,-0.07586,0.11726,0.05541,0.98865,1.00
10433,0.00,15.00,-0.07492,0.14376,0.05971,0.98496,1.00,-0.07587,0.11725,0.05533,0.98865,1.00
10447,0.00,15.00,-0.07340,0.14386,0.05942,0.98508,1.00,-0.07432,0.11736,0.05509,0.98877,1.00
10461,0.00,15.00,-0.07341,0.14385,0.05930,0.98509,1.00,-0.07433,0.11735,0.05497,0.98878,1.00
10475,0.00,15.00,-0.07478,0.14396,0.05947,0.98496,1.00,-0.07572,0.11745,0.05510,0.98865,1.00
10489,0.00,15.00,-0.07478,0.14396,0.05946,0.98496,1.00,-0.07572,0.11745,0.05509,0.98865,1.00
10503,0.00,15.00,-0.07324,0.14398,0.05921,0.98509,1.00,-0.07417,0.11749,0.05488,0.98878,1.00
10517,0.00,15.00,-0.07324,0.14398,0.05923,0.98509,1.00,-0.07416,0.11749,0.05491,0.98878,1.00
10532,0.00,15.00,-0.07324,0.14398,0.05924,0.98509,1.00,-0.07416,0.11749,0.05492,0.98878,1.00
10545,0.00,15.00,-0.07689,0.14357,0.05971,0.98484,1.00,-0.07787,0.11703,0.05530,0.98853,1.00
10559,0.00,15.00,-0.07690,0.14356,0.05967,0.98484,1.00,-0.07788,0.11703,0.05526,0.98853,1.00
10573,0.00,15.00,-0.07400,0.14364,0.05922,0.98508,1.00,-0.07493,0.11713,0.05490,0.98876,1.00
10587,0.00,15.00,-0.07400,0.14364,0.05921,0.98508,1.00,-0.07493,0.11713,0.05488,0.98876,1.00
10600,0.00,15.00,-0.07496,0.14373,0.05937,0.98499,1.00,-0.07590,0.11722,0.05502,0.98867,1.00
10614,0.00,15.00,-0.07496,0.14373,0.05932,0.98499,1.00,-0.07591,0.11721,0.05498,0.98867,1.00
10628,0.00,15.00,-0.07496,0.14373,0.05931,0.98499,1.00,-0.07591,0.11721,0.05496,0.98868,1.00
