Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
14717,-0.07359,-0.00318,-0.01560,0.99716,1.00,-0.07373,-0.03036,-0.01700,0.99667,1.00
14731,-0.07359,-0.00320,-0.01583,0.99716,1.00,-0.07373,-0.03038,-0.01722,0.99667,1.00
14745,-0.07395,-0.00298,-0.01617,0.99713,1.00,-0.07407,-0.03016,-0.01757,0.99664,1.00
14759,-0.07395,-0.00297,-0.01610,0.99713,1.00,-0.07408,-0.03015,-0.01751,0.99664,1.00
14773,-0.07394,0.00595,-0.01549,0.99712,1.00,-0.07417,-0.02126,-0.01691,0.99688,1.00
14787,-0.07394,0.00596,-0.01539,0.99713,1.00,-0.07417,-0.02126,-0.01682,0.99688,1.00
14801,-0.07394,0.00596,-0.01535,0.99713,1.00,-0.07417,-0.02125,-0.01678,0.99688,1.00
14815,-0.07240,0.00601,-0.01536,0.99724,1.00,-0.07263,-0.02120,-0.01675,0.99699,1.00
14828,-0.07240,0.00601,-0.01537,0.99724,1.00,-0.07263,-0.02120,-0.01677,0.99699,1.00
14842,-0.07175,0.00576,-0.01542,0.99729,1.00,-0.07198,-0.02145,-0.01679,0.99703,1.00
14856,-0.07175,0.00576,-0.01540,0.99729,1.00,-0.07198,-0.02145,-0.01678,0.99703,1.00
14870,-0.07111,0.00572,-0.01556,0.99733,1.00,-0.07133,-0.02147,-0.01691,0.99708,1.00
14884,-0.07111,0.00571,-0.01578,0.99733,1.00,-0.07133,-0.02149,-0.01713,0.99707,1.00
14898,-0.07111,0.00569,-0.01607,0.99732,1.00,-0.07132,-0.02151,-0.01743,0.99707,1.00
14912,-0.07142,0.00568,-0.01620,0.99730,1.00,-0.07163,-0.02152,-0.01758,0.99704,1.00
14926,-0.07142,0.00568,-0.01628,0.99730,1.00,-0.07163,-0.02152,-0.01767,0.99704,1.00
14940,-0.07123,0.00565,-0.01632,0.99731,1.00,-0.07146,-0.02156,-0.01772,0.99705,1.00
14953,-0.07123,0.00565,-0.01624,0.99731,1.00,-0.07146,-0.02155,-0.01765,0.99705,1.00
14968,-0.07123,0.00565,-0.01620,0.99731,1.00,-0.07146,-0.02155,-0.01760,0.99706,1.00
14981,-0.07124,0.00581,-0.01625,0.99731,1.00,-0.07148,-0.02139,-0.01766,0.99706,1.00
14995,-0.07124,0.00579,-0.01650,0.99731,1.00,-0.07148,-0.02141,-0.01790,0.99705,1.00
15009,-0.07104,0.00588,-0.01647,0.99732,1.00,-0.07128,-0.02133,-0.01788,0.99707,1.00
15023,-0.07104,0.00589,-0.01625,0.99732,1.00,-0.07129,-0.02131,-0.01766,0.99707,1.00
15037,-0.07104,0.00591,-0.01603,0.99733,1.00,-0.07129,-0.02129,-0.01744,0.99708,1.00
15050,-0.07207,0.00438,-0.01595,0.99726,1.00,-0.07231,-0.02282,-0.01739,0.99697,1.00
15064,-0.07207,0.00439,-0.01584,0.99726,1.00,-0.07232,-0.02281,-0.01728,0.99697,1.00
15078,-0.07201,0.00322,-0.01589,0.99727,1.00,-0.07223,-0.02398,-0.01731,0.99695,1.00
15092,-0.07201,0.00321,-0.01593,0.99727,1.00,-0.07223,-0.02398,-0.01733,0.99695,1.00
15106,-0.07220,0.00308,-0.01587,0.99726,1.00,-0.07241,-0.02411,-0.01725,0.99693,1.00
15120,-0.07220,0.00308,-0.01588,0.99726,1.00,-0.07241,-0.02411,-0.01724,0.99693,1.00
15134,-0.07220,0.00308,-0.01587,0.99726,1.00,-0.07241,-0.02411,-0.01722,0.99693,1.00
15148,-0.04675,0.04223,-0.01504,0.99790,1.00,-0.04726,0.01511,-0.01572,0.99864,1.00
15162,-0.04675,0.04223,-0.01503,0.99790,1.00,-0.04726,0.01511,-0.01571,0.99865,1.00
15176,-0.04689,0.04211,-0.01509,0.99790,1.00,-0.04739,0.01499,-0.01576,0.99864,1.00
15190,-0.04689,0.04211,-0.01509,0.99790,1.00,-0.04739,0.01499,-0.01575,0.99864,1.00
15204,-0.04779,0.03118,-0.01533,0.99825,1.00,-0.04824,0.00404,-0.01600,0.99870,1.00
15217,-0.04778,0.03118,-0.01520,0.99826,1.00,-0.04823,0.00405,-0.01586,0.99870,1.00
15231,-0.04778,0.03119,-0.01508,0.99826,1.00,-0.04823,0.00406,-0.01574,0.99870,1.00
15245,-0.06689,0.01350,-0.01520,0.99755,1.00,-0.06721,-0.01369,-0.01636,0.99751,1.00
15259,-0.06688,0.01350,-0.01509,0.99756,1.00,-0.06721,-0.01369,-0.01625,0.99751,1.00
15273,-0.06798,0.00887,-0.01527,0.99753,1.00,-0.06826,-0.01832,-0.01646,0.99736,1.00
15287,-0.06798,0.00887,-0.01528,0.99753,1.00,-0.06826,-0.01832,-0.01647,0.99736,1.00
15301,-0.06798,0.00887,-0.01522,0.99753,1.00,-0.06826,-0.01831,-0.01642,0.99736,1.00
15315,-0.06789,0.01352,-0.01485,0.99749,1.00,-0.06821,-0.01368,-0.01606,0.99745,1.00
15328,-0.06789,0.01353,-0.01466,0.99749,1.00,-0.06821,-0.01366,-0.01588,0.99745,1.00
15342,-0.06769,0.01353,-0.01465,0.99751,1.00,-0.06800,-0.01367,-0.01587,0.99747,1.00
15356,-0.06769,0.01353,-0.01464,0.99751,1.00,-0.06800,-0.01367,-0.01586,0.99747,1.00
15370,-0.06711,0.01492,-0.01473,0.99753,1.00,-0.06742,-0.01228,-0.01593,0.99752,1.00
15384,-0.06711,0.01490,-0.01501,0.99752,1.00,-0.06741,-0.01230,-0.01622,0.99752,1.00
15398,-0.06711,0.01489,-0.01511,0.99752,1.00,-0.06741,-0.01231,-0.01633,0.99752,1.00
15412,-0.06731,0.01323,-0.01506,0.99753,1.00,-0.06760,-0.01396,-0.01629,0.99748,1.00
15426,-0.06731,0.01324,-0.01491,0.99753,1.00,-0.06760,-0.01395,-0.01616,0.99748,1.00
15439,-0.06627,0.01093,-0.01493,0.99763,1.00,-0.06656,-0.01626,-0.01617,0.99752,1.00
15453,-0.06627,0.01093,-0.01495,0.99763,1.00,-0.06656,-0.01626,-0.01619,0.99752,1.00
15468,-0.06627,0.01093,-0.01490,0.99763,1.00,-0.06656,-0.01626,-0.01614,0.99752,1.00
15481,-0.06850,0.00878,-0.01490,0.99750,1.00,-0.06876,-0.01842,-0.01620,0.99733,1.00
15495,-0.06850,0.00878,-0.01488,0.99750,1.00,-0.06876,-0.01841,-0.01618,0.99733,1.00
15509,-0.07042,0.00284,-0.01523,0.99740,1.00,-0.07062,-0.02434,-0.01657,0.99707,1.00
15523,-0.07042,0.00283,-0.01538,0.99740,1.00,-0.07061,-0.02436,-0.01672,0.99707,1.00
15537,-0.07034,0.00279,-0.01551,0.99740,1.00,-0.07053,-0.02440,-0.01686,0.99707,1.00
15551,-0.07034,0.00278,-0.01563,0.99740,1.00,-0.07052,-0.02441,-0.01699,0.99707,1.00
15565,-0.07034,0.00278,-0.01566,0.99740,1.00,-0.07052,-0.02441,-0.01703,0.99707,1.00
15579,-0.06976,0.00334,-0.01570,0.99743,1.00,-0.06997,-0.02385,-0.01706,0.99712,1.00
15592,-0.06976,0.00335,-0.01558,0.99744,1.00,-0.06997,-0.02384,-0.01696,0.99712,1.00
15606,-0.06941,0.00376,-0.01524,0.99746,1.00,-0.06963,-0.02343,-0.01662,0.99716,1.00
15620,-0.06941,0.00377,-0.01517,0.99747,1.00,-0.06963,-0.02342,-0.01655,0.99716,1.00
15634,-0.06941,0.00374,-0.01548,0.99746,1.00,-0.06963,-0.02344,-0.01687,0.99715,1.00
15648,-0.07013,0.00410,-0.01557,0.99741,1.00,-0.07033,-0.02309,-0.01698,0.99711,1.00
15662,-0.07013,0.00411,-0.01542,0.99741,1.00,-0.07034,-0.02308,-0.01683,0.99711,1.00
15676,-0.06980,0.00398,-0.01533,0.99743,1.00,-0.07002,-0.02321,-0.01674,0.99714,1.00
15689,-0.06980,0.00398,-0.01527,0.99744,1.00,-0.07002,-0.02321,-0.01668,0.99714,1.00
15703,-0.06823,0.00263,-0.01534,0.99755,1.00,-0.06843,-0.02455,-0.01670,0.99721,1.00
15717,-0.06823,0.00263,-0.01537,0.99755,1.00,-0.06843,-0.02455,-0.01672,0.99721,1.00
15731,-0.06823,0.00262,-0.01543,0.99755,1.00,-0.06843,-0.02455,-0.01674,0.99721,1.00
15745,-0.06731,0.00165,-0.01550,0.99761,1.00,-0.06751,-0.02551,-0.01677,0.99725,1.00
15759,-0.06731,0.00165,-0.01552,0.99761,1.00,-0.06751,-0.02551,-0.01676,0.99725,1.00
15773,-0.06902,0.00047,-0.01572,0.99749,1.00,-0.06920,-0.02669,-0.01698,0.99710,1.00
15787,-0.06902,0.00047,-0.01573,0.99749,1.00,-0.06920,-0.02669,-0.01698,0.99710,1.00
15801,-0.06902,0.00047,-0.01574,0.99749,1.00,-0.06920,-0.02669,-0.01697,0.99710,1.00
15815,-0.06881,0.00049,-0.01575,0.99751,1.00,-0.06900,-0.02667,-0.01696,0.99712,1.00
15829,-0.06881,0.00049,-0.01577,0.99751,1.00,-0.06900,-0.02668,-0.01697,0.99712,1.00
15842,-0.06910,0.00095,-0.01567,0.99749,1.00,-0.06929,-0.02621,-0.01687,0.99711,1.00
15856,-0.06910,0.00096,-0.01557,0.99749,1.00,-0.06930,-0.02620,-0.01677,0.99711,1.00
15870,-0.06962,0.00343,-0.01548,0.99745,1.00,-0.06984,-0.02374,-0.01669,0.99714,1.00
15884,-0.06962,0.00343,-0.01550,0.99745,1.00,-0.06984,-0.02374,-0.01670,0.99714,1.00
15898,-0.06962,0.00344,-0.01540,0.99745,1.00,-0.06984,-0.02374,-0.01661,0.99714,1.00
15912,-0.06976,0.00352,-0.01532,0.99744,1.00,-0.06998,-0.02366,-0.01653,0.99713,1.00
15925,-0.06976,0.00352,-0.01524,0.99744,1.00,-0.06998,-0.02365,-0.01644,0.99713,1.00
15939,-0.06840,0.00309,-0.01521,0.99754,1.00,-0.06862,-0.02407,-0.01638,0.99722,1.00
15953,-0.06840,0.00309,-0.01523,0.99754,1.00,-0.06862,-0.02407,-0.01640,0.99722,1.00
15968,-0.06840,0.00309,-0.01521,0.99754,1.00,-0.06862,-0.02407,-0.01638,0.99722,1.00
15981,-0.06844,0.00304,-0.01522,0.99753,1.00,-0.06866,-0.02413,-0.01640,0.99721,1.00
15995,-0.06844,0.00304,-0.01521,0.99753,1.00,-0.06866,-0.02413,-0.01639,0.99721,1.00
16009,-0.06871,0.00269,-0.01523,0.99752,1.00,-0.06891,-0.02448,-0.01642,0.99719,1.00
16023,-0.06871,0.00269,-0.01521,0.99752,1.00,-0.06892,-0.02448,-0.01640,0.99719,1.00
16037,-0.06854,0.00363,-0.01521,0.99753,1.00,-0.06875,-0.02354,-0.01640,0.99722,1.00
16051,-0.06854,0.00362,-0.01544,0.99752,1.00,-0.06875,-0.02356,-0.01663,0.99722,1.00
16064,-0.06854,0.00359,-0.01585,0.99752,1.00,-0.06874,-0.02359,-0.01707,0.99721,1.00
16078,-0.06842,0.00413,-0.01595,0.99752,1.00,-0.06862,-0.02304,-0.01718,0.99723,1.00
16092,-0.06842,0.00414,-0.01584,0.99752,1.00,-0.06862,-0.02304,-0.01709,0.99723,1.00
16106,-0.06607,0.00429,-0.01575,0.99768,1.00,-0.06630,-0.02288,-0.01695,0.99739,1.00
16120,-0.06606,0.00429,-0.01571,0.99768,1.00,-0.06630,-0.02287,-0.01692,0.99739,1.00
16134,-0.06606,0.00429,-0.01569,0.99768,1.00,-0.06630,-0.02287,-0.01691,0.99739,1.00
16148,-0.03979,0.00399,-0.01581,0.99908,1.00,-0.04011,-0.02308,-0.01632,0.99880,1.00
16162,-0.03978,0.00400,-0.01571,0.99908,1.00,-0.04011,-0.02307,-0.01622,0.99880,1.00
16176,-0.03944,-0.00498,-0.01583,0.99908,1.00,-0.03974,-0.03201,-0.01632,0.99856,1.00
16190,-0.03944,-0.00498,-0.01578,0.99908,1.00,-0.03974,-0.03201,-0.01628,0.99856,1.00
16204,-0.06281,0.00205,-0.01568,0.99790,1.00,-0.06304,-0.02509,-0.01681,0.99755,1.00
16217,-0.06281,0.00205,-0.01571,0.99790,1.00,-0.06304,-0.02510,-0.01684,0.99755,1.00
16231,-0.06281,0.00204,-0.01580,0.99790,1.00,-0.06303,-0.02510,-0.01694,0.99755,1.00
16245,-0.07315,0.00212,-0.01588,0.99719,1.00,-0.07333,-0.02508,-0.01731,0.99684,1.00
16259,-0.07315,0.00212,-0.01593,0.99719,1.00,-0.07333,-0.02508,-0.01736,0.99684,1.00
16273,-0.07395,0.00283,-0.01589,0.99713,1.00,-0.07414,-0.02438,-0.01734,0.99680,1.00
16287,-0.07395,0.00284,-0.01569,0.99713,1.00,-0.07414,-0.02436,-0.01715,0.99680,1.00
16301,-0.07395,0.00286,-0.01548,0.99714,1.00,-0.07415,-0.02435,-0.01694,0.99681,1.00
16315,-0.07287,0.00615,-0.01525,0.99721,1.00,-0.07310,-0.02106,-0.01668,0.99696,1.00
16328,-0.07287,0.00613,-0.01546,0.99720,1.00,-0.07309,-0.02108,-0.01689,0.99696,1.00
16342,-0.07473,0.00623,-0.01544,0.99707,1.00,-0.07494,-0.02099,-0.01691,0.99682,1.00
16356,-0.07473,0.00624,-0.01532,0.99707,1.00,-0.07495,-0.02098,-0.01679,0.99683,1.00
16370,-0.07678,0.00445,-0.01542,0.99692,1.00,-0.07697,-0.02278,-0.01694,0.99663,1.00
16384,-0.07678,0.00444,-0.01546,0.99692,1.00,-0.07697,-0.02278,-0.01697,0.99663,1.00
16398,-0.07678,0.00444,-0.01550,0.99692,1.00,-0.07697,-0.02278,-0.01700,0.99663,1.00
16412,-0.07699,0.00388,-0.01545,0.99690,1.00,-0.07718,-0.02334,-0.01694,0.99660,1.00
16425,-0.07699,0.00388,-0.01547,0.99690,1.00,-0.07718,-0.02334,-0.01695,0.99660,1.00
16439,-0.07607,0.00420,-0.01537,0.99697,1.00,-0.07627,-0.02301,-0.01681,0.99668,1.00
16453,-0.07607,0.00420,-0.01538,0.99697,1.00,-0.07627,-0.02301,-0.01682,0.99668,1.00
16468,-0.07607,0.00420,-0.01544,0.99697,1.00,-0.07627,-0.02301,-0.01687,0.99668,1.00
16481,-0.07647,0.00456,-0.01558,0.99694,1.00,-0.07666,-0.02266,-0.01701,0.99666,1.00
16495,-0.07647,0.00456,-0.01563,0.99694,1.00,-0.07666,-0.02266,-0.01706,0.99665,1.00
16509,-0.07702,0.00490,-0.01569,0.99689,1.00,-0.07722,-0.02232,-0.01713,0.99662,1.00
16523,-0.07702,0.00489,-0.01572,0.99689,1.00,-0.07722,-0.02233,-0.01716,0.99662,1.00
16537,-0.07728,0.00498,-0.01573,0.99687,1.00,-0.07748,-0.02224,-0.01718,0.99660,1.00
16550,-0.07728,0.00499,-0.01566,0.99687,1.00,-0.07748,-0.02223,-0.01711,0.99660,1.00
16564,-0.07728,0.00500,-0.01557,0.99688,1.00,-0.07748,-0.02223,-0.01703,0.99660,1.00
16578,-0.07505,0.00619,-0.01541,0.99704,1.00,-0.07527,-0.02102,-0.01682,0.99680,1.00
16592,-0.07505,0.00620,-0.01523,0.99704,1.00,-0.07528,-0.02101,-0.01665,0.99680,1.00
16606,-0.07410,0.00410,-0.01526,0.99713,1.00,-0.07431,-0.02310,-0.01668,0.99683,1.00
16620,-0.07410,0.00411,-0.01517,0.99713,1.00,-0.07432,-0.02310,-0.01659,0.99683,1.00
16634,-0.07410,0.00412,-0.01498,0.99713,1.00,-0.07432,-0.02308,-0.01641,0.99683,1.00
16648,-0.02391,0.00533,-0.01513,0.99959,1.00,-0.02430,-0.02171,-0.01522,0.99935,1.00
16662,-0.02391,0.00533,-0.01514,0.99959,1.00,-0.02430,-0.02171,-0.01523,0.99935,1.00
16676,0.00959,0.10464,-0.01805,0.99430,1.00,0.00933,0.07795,-0.01734,0.99676,1.00
16690,0.00959,0.10463,-0.01800,0.99430,1.00,0.00934,0.07795,-0.01730,0.99676,1.00
16703,0.00994,0.10438,-0.01803,0.99432,1.00,0.00969,0.07769,-0.01733,0.99678,1.00
16717,0.00996,0.10438,-0.01787,0.99433,1.00,0.00971,0.07769,-0.01717,0.99678,1.00
16731,0.00997,0.10438,-0.01778,0.99433,1.00,0.00971,0.07769,-0.01708,0.99678,1.00
16745,-0.06270,0.02796,-0.01366,0.99755,1.00,-0.06311,0.00077,-0.01486,0.99790,1.00
16759,-0.06270,0.02797,-0.01356,0.99755,1.00,-0.06311,0.00077,-0.01476,0.99790,1.00
16773,-0.06566,0.02287,-0.01365,0.99749,1.00,-0.06602,-0.00434,-0.01493,0.99770,1.00
16786,-0.06566,0.02287,-0.01359,0.99749,1.00,-0.06602,-0.00434,-0.01487,0.99770,1.00
16801,-0.06565,0.02288,-0.01346,0.99749,1.00,-0.06602,-0.00433,-0.01474,0.99770,1.00
16814,-0.06567,0.02024,-0.01345,0.99755,1.00,-0.06601,-0.00697,-0.01472,0.99769,1.00
16828,-0.06567,0.02022,-0.01366,0.99754,1.00,-0.06601,-0.00698,-0.01493,0.99768,1.00
16842,-0.06641,0.01874,-0.01438,0.99751,1.00,-0.06670,-0.00847,-0.01568,0.99761,1.00
16856,-0.06641,0.01874,-0.01440,0.99751,1.00,-0.06670,-0.00847,-0.01570,0.99761,1.00
16870,-0.06662,0.01707,-0.01440,0.99753,1.00,-0.06692,-0.01013,-0.01573,0.99758,1.00
16884,-0.06662,0.01708,-0.01438,0.99753,1.00,-0.06692,-0.01013,-0.01572,0.99758,1.00
16898,-0.06662,0.01708,-0.01430,0.99753,1.00,-0.06692,-0.01013,-0.01565,0.99758,1.00
16912,-0.06636,0.01225,-0.01448,0.99762,1.00,-0.06664,-0.01495,-0.01582,0.99754,1.00
16925,-0.06636,0.01225,-0.01448,0.99762,1.00,-0.06664,-0.01495,-0.01583,0.99754,1.00
16939,-0.06992,-0.00015,-0.01483,0.99744,1.00,-0.07009,-0.02733,-0.01626,0.99703,1.00
16953,-0.06992,-0.00014,-0.01470,0.99744,1.00,-0.07009,-0.02732,-0.01614,0.99704,1.00
16967,-0.06992,-0.00013,-0.01455,0.99745,1.00,-0.07009,-0.02731,-0.01598,0.99704,1.00
16981,-0.07081,-0.00005,-0.01452,0.99738,1.00,-0.07096,-0.02722,-0.01597,0.99698,1.00
16995,-0.07081,-0.00005,-0.01459,0.99738,1.00,-0.07096,-0.02723,-0.01603,0.99698,1.00
17009,-0.07088,-0.00106,-0.01466,0.99738,1.00,-0.07102,-0.02824,-0.01609,0.99695,1.00
17023,-0.07088,-0.00107,-0.01472,0.99738,1.00,-0.07102,-0.02824,-0.01615,0.99694,1.00
17037,-0.07088,-0.00107,-0.01473,0.99738,1.00,-0.07102,-0.02824,-0.01615,0.99694,1.00
17050,-0.07073,0.00064,-0.01470,0.99739,1.00,-0.07088,-0.02654,-0.01612,0.99700,1.00
17064,-0.07073,0.00065,-0.01464,0.99739,1.00,-0.07088,-0.02653,-0.01608,0.99700,1.00
17078,-0.07078,0.00151,-0.01449,0.99739,1.00,-0.07094,-0.02568,-0.01592,0.99702,1.00
17092,-0.07078,0.00152,-0.01437,0.99739,1.00,-0.07094,-0.02567,-0.01580,0.99703,1.00
17106,-0.07085,0.00141,-0.01451,0.99738,1.00,-0.07100,-0.02577,-0.01593,0.99702,1.00
17120,-0.07085,0.00141,-0.01455,0.99738,1.00,-0.07100,-0.02577,-0.01595,0.99702,1.00
17134,-0.07085,0.00141,-0.01451,0.99738,1.00,-0.07100,-0.02577,-0.01591,0.99702,1.00
17148,-0.04531,0.00539,-0.01447,0.99885,1.00,-0.04558,-0.02171,-0.01518,0.99861,1.00
17162,-0.04531,0.00539,-0.01447,0.99885,1.00,-0.04558,-0.02170,-0.01518,0.99861,1.00
17176,-0.03409,0.04278,-0.01390,0.99841,1.00,-0.03454,0.01569,-0.01433,0.99918,1.00
17189,-0.03409,0.04278,-0.01388,0.99841,1.00,-0.03454,0.01569,-0.01431,0.99918,1.00
17203,-0.03438,0.04297,-0.01388,0.99839,1.00,-0.03482,0.01588,-0.01432,0.99916,1.00
17217,-0.03438,0.04297,-0.01387,0.99839,1.00,-0.03482,0.01588,-0.01431,0.99917,1.00
17231,-0.03438,0.04297,-0.01388,0.99839,1.00,-0.03482,0.01588,-0.01431,0.99916,1.00
17245,-0.06979,0.00051,-0.01459,0.99745,1.00,-0.06994,-0.02667,-0.01594,0.99707,1.00
17259,-0.06979,0.00050,-0.01460,0.99745,1.00,-0.06994,-0.02667,-0.01595,0.99707,1.00
17273,-0.07158,0.00041,-0.01469,0.99733,1.00,-0.07172,-0.02677,-0.01609,0.99694,1.00
17287,-0.07158,0.00040,-0.01474,0.99733,1.00,-0.07172,-0.02678,-0.01614,0.99693,1.00
17301,-0.07158,0.00040,-0.01472,0.99733,1.00,-0.07172,-0.02678,-0.01613,0.99694,1.00
17314,-0.07000,0.00066,-0.01473,0.99744,1.00,-0.07015,-0.02651,-0.01610,0.99705,1.00
17328,-0.07000,0.00066,-0.01473,0.99744,1.00,-0.07015,-0.02651,-0.01610,0.99705,1.00
17342,-0.07099,0.00221,-0.01464,0.99737,1.00,-0.07115,-0.02498,-0.01604,0.99702,1.00
17356,-0.07099,0.00221,-0.01462,0.99737,1.00,-0.07115,-0.02498,-0.01603,0.99702,1.00
17370,-0.07088,0.00225,-0.01454,0.99738,1.00,-0.07104,-0.02494,-0.01595,0.99703,1.00
17384,-0.07088,0.00225,-0.01448,0.99738,1.00,-0.07104,-0.02493,-0.01589,0.99704,1.00
17398,-0.07088,0.00226,-0.01443,0.99738,1.00,-0.07104,-0.02493,-0.01585,0.99704,1.00
17412,-0.07291,0.00221,-0.01438,0.99723,1.00,-0.07306,-0.02499,-0.01585,0.99689,1.00
17425,-0.07291,0.00221,-0.01435,0.99723,1.00,-0.07306,-0.02499,-0.01583,0.99689,1.00
17439,-0.07334,0.00223,-0.01434,0.99720,1.00,-0.07349,-0.02497,-0.01583,0.99686,1.00
17453,-0.07334,0.00223,-0.01435,0.99720,1.00,-0.07349,-0.02497,-0.01584,0.99686,1.00
17468,-0.07334,0.00223,-0.01437,0.99720,1.00,-0.07349,-0.02497,-0.01586,0.99686,1.00
17481,-0.07265,0.00216,-0.01436,0.99725,1.00,-0.07280,-0.02503,-0.01583,0.99691,1.00
17495,-0.07265,0.00216,-0.01435,0.99725,1.00,-0.07280,-0.02503,-0.01581,0.99691,1.00
17509,-0.07231,-0.00011,-0.01444,0.99728,1.00,-0.07244,-0.02730,-0.01588,0.99687,1.00
17523,-0.07231,-0.00011,-0.01447,0.99728,1.00,-0.07244,-0.02730,-0.01591,0.99687,1.00
17537,-0.07231,-0.00012,-0.01451,0.99728,1.00,-0.07244,-0.02730,-0.01595,0.99687,1.00
17551,-0.07234,-0.00022,-0.01456,0.99727,1.00,-0.07247,-0.02741,-0.01600,0.99687,1.00
17565,-0.07234,-0.00022,-0.01450,0.99727,1.00,-0.07247,-0.02740,-0.01593,0.99687,1.00
17578,-0.07094,-0.00019,-0.01445,0.99738,1.00,-0.07107,-0.02737,-0.01585,0.99697,1.00
17592,-0.07094,-0.00019,-0.01438,0.99738,1.00,-0.07108,-0.02736,-0.01577,0.99697,1.00
17606,-0.07175,-0.00022,-0.01432,0.99732,1.00,-0.07188,-0.02740,-0.01573,0.99691,1.00
17620,-0.07175,-0.00022,-0.01427,0.99732,1.00,-0.07189,-0.02740,-0.01570,0.99691,1.00
17634,-0.07175,-0.00021,-0.01421,0.99732,1.00,-0.07189,-0.02740,-0.01564,0.99691,1.00
17648,-0.07101,-0.00028,-0.01424,0.99737,1.00,-0.07114,-0.02746,-0.01566,0.99697,1.00
17661,-0.07101,-0.00027,-0.01413,0.99738,1.00,-0.07115,-0.02745,-0.01556,0.99697,1.00
17675,-0.07110,-0.00035,-0.01419,0.99737,1.00,-0.07123,-0.02753,-0.01561,0.99696,1.00
17689,-0.07110,-0.00037,-0.01444,0.99736,1.00,-0.07122,-0.02755,-0.01586,0.99695,1.00
17703,-0.06756,0.00267,-0.01487,0.99760,1.00,-0.06770,-0.02451,-0.01620,0.99727,1.00
17717,-0.06756,0.00267,-0.01488,0.99760,1.00,-0.06770,-0.02451,-0.01621,0.99727,1.00
17731,-0.06756,0.00267,-0.01484,0.99760,1.00,-0.06771,-0.02450,-0.01618,0.99727,1.00
17745,0.00114,0.04360,-0.01559,0.99893,1.00,0.00076,0.01655,-0.01510,0.99975,1.00
17759,0.00115,0.04360,-0.01539,0.99893,1.00,0.00076,0.01655,-0.01491,0.99975,1.00
17773,0.03771,0.07720,-0.01873,0.99613,1.00,0.03759,0.05021,-0.01730,0.99788,1.00
17786,0.03771,0.07720,-0.01873,0.99613,1.00,0.03759,0.05021,-0.01730,0.99788,1.00
17801,0.03771,0.07720,-0.01869,0.99613,1.00,0.03759,0.05021,-0.01726,0.99788,1.00
17814,0.03787,0.07738,-0.01859,0.99611,1.00,0.03775,0.05040,-0.01715,0.99787,1.00
17828,0.03788,0.07738,-0.01854,0.99611,1.00,0.03776,0.05039,-0.01710,0.99787,1.00
17842,-0.04871,0.02052,-0.01371,0.99851,1.00,-0.04905,-0.00662,-0.01457,0.99867,1.00
17856,-0.04871,0.02051,-0.01385,0.99851,1.00,-0.04905,-0.00662,-0.01469,0.99867,1.00
17870,-0.06657,0.02075,-0.01356,0.99747,1.00,-0.06689,-0.00646,-0.01489,0.99763,1.00
17884,-0.06657,0.02075,-0.01360,0.99747,1.00,-0.06689,-0.00647,-0.01493,0.99763,1.00
17898,-0.06657,0.02075,-0.01359,0.99747,1.00,-0.06689,-0.00647,-0.01493,0.99763,1.00
17912,-0.06651,0.03015,-0.01317,0.99724,1.00,-0.06691,0.00293,-0.01452,0.99765,1.00
17925,-0.06651,0.03016,-0.01308,0.99724,1.00,-0.06691,0.00294,-0.01443,0.99765,1.00
17939,0.05822,0.07905,-0.02033,0.99496,1.00,0.05826,0.05199,-0.01833,0.99678,1.00
17953,0.05823,0.07905,-0.02027,0.99496,1.00,0.05826,0.05198,-0.01825,0.99678,1.00
17968,0.05822,0.07906,-0.02038,0.99496,1.00,0.05826,0.05199,-0.01836,0.99678,1.00
17981,0.05802,0.07903,-0.02045,0.99497,1.00,0.05807,0.05196,-0.01843,0.99679,1.00
17995,0.05802,0.07902,-0.02034,0.99497,1.00,0.05807,0.05196,-0.01832,0.99679,1.00
18009,0.00317,0.05731,-0.01549,0.99823,1.00,0.00282,0.03029,-0.01492,0.99943,1.00
18023,0.00318,0.05731,-0.01542,0.99823,1.00,0.00282,0.03029,-0.01485,0.99943,1.00
18037,-0.00068,0.00012,-0.01413,0.99990,1.00,-0.00110,-0.02689,-0.01361,0.99955,1.00
18050,-0.00068,0.00012,-0.01413,0.99990,1.00,-0.00110,-0.02689,-0.01361,0.99955,1.00
18064,-0.00068,0.00012,-0.01417,0.99990,1.00,-0.00110,-0.02689,-0.01364,0.99954,1.00
18078,-0.06634,0.00098,-0.01424,0.99770,1.00,-0.06649,-0.02618,-0.01548,0.99732,1.00
18092,-0.06634,0.00097,-0.01434,0.99769,1.00,-0.06649,-0.02619,-0.01557,0.99732,1.00
18106,-0.06683,0.00382,-0.01437,0.99765,1.00,-0.06701,-0.02335,-0.01561,0.99736,1.00
18120,-0.06683,0.00382,-0.01440,0.99765,1.00,-0.06701,-0.02335,-0.01563,0.99736,1.00
18134,-0.06683,0.00381,-0.01450,0.99765,1.00,-0.06700,-0.02335,-0.01572,0.99736,1.00
18148,-0.06785,0.00540,-0.01445,0.99758,1.00,-0.06803,-0.02178,-0.01570,0.99732,1.00
18162,-0.06785,0.00540,-0.01447,0.99758,1.00,-0.06803,-0.02178,-0.01571,0.99732,1.00
