Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
28742,0.08329,0.13630,1.00,1.00
28756,0.08329,0.13630,1.00,1.00
28769,0.01502,0.08014,1.00,1.00
28784,0.01502,0.08014,1.00,1.00
28797,0.00097,0.03049,1.00,1.00
28812,0.00097,0.03049,1.00,1.00
28825,0.01006,0.01221,1.00,1.00
28839,0.01006,0.01221,1.00,1.00
28853,0.01006,0.01221,1.00,1.00
28866,0.00090,0.01098,1.00,1.00
28881,0.00090,0.01098,1.00,1.00
28895,0.00010,0.01088,1.00,1.00
28909,0.00010,0.01088,1.00,1.00
28923,0.00010,0.01088,1.00,1.00
28936,0.00001,0.00113,1.00,1.00
28951,0.00001,0.00113,1.00,1.00
28965,0.00000,0.00014,1.00,1.00
28979,0.00000,0.00014,1.00,1.00
28993,0.00000,0.00002,1.00,1.00
29006,0.00000,0.00002,1.00,1.00
29021,0.00000,0.00002,1.00,1.00
29034,0.00000,0.00000,1.00,1.00
29049,0.00000,0.00000,1.00,1.00
29062,0.00000,0.00000,1.00,1.00
29076,0.00000,0.00000,1.00,1.00
29090,0.00000,0.00000,1.00,1.00
29104,0.00000,0.00000,1.00,1.00
29118,0.00000,0.00000,1.00,1.00
29131,0.00000,0.00000,1.00,1.00
29146,0.00000,0.00000,1.00,1.00
29160,0.00000,0.00000,1.00,1.00
29173,0.00000,0.00000,1.00,1.00
29188,0.00000,0.00000,1.00,1.00
29201,0.00000,0.00000,1.00,1.00
29216,0.00000,0.00000,1.00,1.00
29229,0.00000,0.00000,1.00,1.00
29243,0.00000,0.00000,1.00,1.00
29257,0.00000,0.00000,1.00,1.00
29271,0.00000,0.00000,1.00,1.00
29285,0.00000,0.00000,1.00,1.00
29299,0.00000,0.00000,1.00,1.00
29314,0.00000,0.00000,1.00,1.00
29327,0.00000,0.00000,1.00,1.00
29341,0.00000,0.00000,1.00,1.00
29355,0.00000,0.00000,1.00,1.00
29368,0.00000,0.00000,1.00,1.00
29383,0.00000,0.00000,1.00,1.00
29397,0.00000,0.00000,1.00,1.00
29411,0.00000,0.00000,1.00,1.00
29425,0.00000,0.00000,1.00,1.00
29438,0.00000,0.00000,1.00,1.00
29453,0.00000,0.00000,1.00,1.00
29466,0.00000,0.00000,1.00,1.00
29481,0.00000,0.00000,1.00,1.00
29494,0.00000,0.00000,1.00,1.00
29508,0.00000,0.00000,1.00,1.00
29522,0.00000,0.00000,1.00,1.00
29536,0.00000,0.00000,1.00,1.00
29550,0.00000,0.00000,1.00,1.00
29563,0.00000,0.00000,1.00,1.00
29578,0.00000,0.00000,1.00,1.00
29592,0.00000,0.00000,1.00,1.00
29605,0.00000,0.00000,1.00,1.00
29620,0.00000,0.00000,1.00,1.00
29633,0.00000,0.00000,1.00,1.00
29648,0.00000,0.00000,1.00,1.00
29661,0.00000,0.00000,1.00,1.00
29675,0.00000,0.00000,1.00,1.00
29689,0.00000,0.00000,1.00,1.00
29703,0.00000,0.00000,1.00,1.00
29717,0.00000,0.00000,1.00,1.00
29731,0.00000,0.00000,1.00,1.00
29745,0.00000,0.00000,1.00,1.00
29758,0.00000,0.00000,1.00,1.00
29772,0.00000,0.00000,1.00,1.00
29787,0.00000,0.00000,1.00,1.00
29800,0.00000,0.00000,1.00,1.00
29814,0.00000,0.00000,1.00,1.00
29828,0.00000,0.00000,1.00,1.00
29842,0.00000,0.00000,1.00,1.00
29856,0.00000,0.00000,1.00,1.00
29869,0.17193,0.26386,1.00,1.00
29884,0.17193,0.26386,1.00,1.00
29897,0.12643,0.17805,1.00,1.00
29912,0.12643,0.17805,1.00,1.00
29925,0.06195,0.10437,1.00,1.00
29939,0.06195,0.10437,1.00,1.00
29954,0.06195,0.10437,1.00,1.00
29967,0.01368,0.02830,1.00,1.00
29981,0.01368,0.02830,1.00,1.00
29995,0.00343,0.00519,1.00,1.00
30008,0.00343,0.00519,1.00,1.00
30023,0.00343,0.00519,1.00,1.00
30036,0.00097,0.00109,1.00,1.00
30050,0.00097,0.00109,1.00,1.00
30064,0.00030,0.00026,1.00,1.00
30078,0.00030,0.00026,1.00,1.00
30092,0.00011,0.00007,1.00,1.00
