Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
101565,-0,1764755,-0,0009523053,-0,01327015,0,9842151,0,9980469,-0,1767806,-0,0279716,-0,01058139,0,9837958,0,9980469
101579,-0,1764419,-0,0009356532,-0,01332636,0,9842203,0,9980469,-0,1767536,-0,02795609,-0,01064637,0,9838005,0,9980469
101593,-0,176442,-0,0009364355,-0,01333072,0,9842203,0,9980469,-0,1767534,-0,02795777,-0,01065576,0,9838004,0,9980469
101607,-0,1762705,-0,0006454345,-0,01330711,0,9842517,0,9980469,-0,1765914,-0,02766608,-0,01063315,0,983838,0,9980469
101620,-0,1762705,-0,0006315056,-0,01322934,0,9842528,0,9980469,-0,1765933,-0,02765391,-0,0105653,0,9838387,0,9980469
101635,-0,1762704,-0,0006489027,-0,01332646,0,9842514,0,9980469,-0,1765901,-0,02767341,-0,01067398,0,9838375,0,9980469
101649,-0,1742955,0,0007992554,-0,01349653,0,9846006,0,9980469,-0,1746281,-0,02621286,-0,01080507,0,9842263,0,9980469
101662,-0,1742954,0,000800509,-0,01348944,0,9846007,0,9980469,-0,174628,-0,0262127,-0,01080429,0,9842262,0,9980469
101676,-0,1739181,0,0005349983,-0,01338353,0,984669,0,9980469,-0,1742532,-0,02647824,-0,01070383,0,9842867,0,9980469
101690,-0,1739181,0,0005638022,-0,01322044,0,9846713,0,9980469,-0,1742575,-0,02645054,-0,01054735,0,9842883,0,9980469
101704,-0,173918,0,0005850941,-0,01309988,0,9846728,0,9980469,-0,1742607,-0,02642909,-0,01042622,0,9842896,0,9980469
101718,-0,1734714,0,0008088835,-0,01310728,0,9847515,0,9980469,-0,173815,-0,02620199,-0,01042215,0,9843746,0,9980469
101732,-0,1734715,0,0007918272,-0,01320413,0,9847502,0,9980469,-0,1738125,-0,02621815,-0,01051372,0,9843736,0,9980469
101746,-0,1734197,0,0006282479,-0,01324259,0,9847589,0,9980469,-0,1737512,-0,02638105,-0,01054863,0,9843798,0,9980469
101760,-0,1734196,0,0006414969,-0,01316738,0,9847597,0,9980469,-0,1737531,-0,02636816,-0,01047565,0,9843804,0,9980469
101774,-0,1733851,0,0005237013,-0,01310004,0,9847669,0,9980469,-0,1737183,-0,02648658,-0,0104125,0,9843842,0,9980469
101787,-0,173385,0,0005292594,-0,01306848,0,9847674,0,9980469,-0,1737192,-0,0264805,-0,01037805,0,9843845,0,9980469
101802,-0,173385,0,0005415753,-0,01299851,0,9847683,0,9980469,-0,1737211,-0,02646804,-0,01030749,0,9843853,0,9980469
101816,-0,1743656,0,0004062243,-0,01285388,0,9845971,0,9980469,-0,174701,-0,0266103,-0,01018964,0,9842092,0,9980469
101829,-0,1743655,0,0004625376,-0,01253588,0,9846012,0,9980469,-0,1747099,-0,02655176,-0,009859883,0,9842126,0,9980469
101843,-0,1743803,0,0005802494,-0,01236741,0,9846006,0,9980469,-0,1747207,-0,02643329,-0,009686308,0,9842156,0,9980469
101857,-0,1743802,0,0005823635,-0,01235547,0,9846007,0,9980469,-0,174721,-0,0264306,-0,009671314,0,9842157,0,9980469
101871,-0,1743804,0,000557879,-0,01249375,0,9845991,0,9980469,-0,1747175,-0,02645471,-0,00980703,0,9842144,0,9980469
101885,-0,1745522,0,001249924,-0,01310252,0,98456,0,9980469,-0,1748626,-0,02576386,-0,01042025,0,9842007,0,9980469
101899,-0,1745524,0,001225572,-0,01323986,0,9845582,0,9980469,-0,1748587,-0,0257907,-0,0105713,0,9841989,0,9980469
101913,-0,1742284,0,002032237,-0,01312848,0,9846156,0,9980469,-0,1745508,-0,024982,-0,01045448,0,9842756,0,9980469
101927,-0,174228,0,002077263,-0,01287405,0,9846191,0,9980469,-0,1745573,-0,02493658,-0,01019838,0,9842784,0,9980469
101941,-0,1734277,0,002302902,-0,01254613,0,984764,0,9980469,-0,1737736,-0,02470472,-0,009843415,0,9844265,0,9980469
101955,-0,1734273,0,002331378,-0,01238446,0,984766,0,9980469,-0,1737773,-0,0246776,-0,009689841,0,984428,0,9980469
101969,-0,1734269,0,002358874,-0,01222832,0,984768,0,9980469,-0,1737813,-0,02464988,-0,009532806,0,9844297,0,9980469
101983,-0,1734158,0,001529798,-0,01202972,0,9847741,0,9980469,-0,1737457,-0,02548063,-0,00933551,0,9844167,0,9980469
101996,-0,1734159,0,001523174,-0,01206732,0,9847736,0,9980469,-0,1737446,-0,02548829,-0,009378916,0,9844162,0,9980469
102010,-0,1773694,0,001350876,-0,01201997,0,9840702,0,9980469,-0,1776782,-0,02569101,-0,009448411,0,983708,0,9980469
102024,-0,1773694,0,001349121,-0,0120297,0,9840699,0,9980469,-0,1776778,-0,02569456,-0,009468017,0,9837078,0,9980469
102038,-0,1773694,0,001340371,-0,01207826,0,9840693,0,9980469,-0,177676,-0,02570583,-0,009530474,0,9837071,0,9980469
102052,-0,1771172,0,002157919,-0,01216044,0,9841123,0,9980469,-0,1774231,-0,02488841,-0,009618338,0,9837729,0,9980469
102066,-0,1771171,0,002165249,-0,01211972,0,9841129,0,9980469,-0,1774237,-0,02488411,-0,009594414,0,9837733,0,9980469
102080,-0,1754977,0,002377516,-0,01214344,0,9844022,0,9980469,-0,1758051,-0,02466127,-0,00958226,0,9840695,0,9980469
102094,-0,1754976,0,002382342,-0,01211636,0,9844025,0,9980469,-0,1758055,-0,0246585,-0,009566776,0,9840696,0,9980469
102108,-0,1749987,0,001998533,-0,01200977,0,9844935,0,9980469,-0,1753049,-0,02504181,-0,009464482,0,9841502,0,9980469
102122,-0,1749987,0,002000552,-0,01199842,0,9844936,0,9980469,-0,175305,-0,02504109,-0,009460469,0,9841503,0,9980469
102136,-0,1749987,0,001997354,-0,0120164,0,9844934,0,9980469,-0,1753045,-0,02504516,-0,009483261,0,9841501,0,9980469
102150,-0,1752662,-0,003831053,-0,01158435,0,9844456,0,9980469,-0,175515,-0,0308767,-0,009055803,0,9839509,0,9980469
102164,-0,1752658,-0,003849715,-0,01168917,0,9844444,0,9980469,-0,1755118,-0,03089491,-0,009157955,0,9839498,0,9980469
102178,-0,1805731,-0,005752351,-0,0117157,0,983475,0,9980469,-0,1807977,-0,03283642,-0,009328743,0,9829279,0,9980469
102191,-0,1805735,-0,005742566,-0,01166238,0,9834756,0,9980469,-0,1807992,-0,03282851,-0,009285726,0,9829282,0,9980469
102205,-0,1805753,-0,005685642,-0,01135237,0,9834792,0,9980469,-0,1808088,-0,0327749,-0,008994312,0,9829309,0,9980469
102219,-0,1803739,-0,004070463,-0,01135087,0,9835242,0,9980469,-0,180637,-0,03115726,-0,008981808,0,9830153,0,9980469
102233,-0,1803731,-0,004103338,-0,01153013,0,9835221,0,9980469,-0,1806313,-0,03118932,-0,009156356,0,9830136,0,9980469
102247,-0,1780864,-0,005449475,-0,01223736,0,9839238,0,9980469,-0,1783052,-0,03251734,-0,009795371,0,9833891,0,9980469
102261,-0,178085,-0,005494909,-0,01248839,0,9839205,0,9980469,-0,1782964,-0,03256544,-0,01006071,0,9833863,0,9980469
102275,-0,1779888,-0,002544295,-0,01255313,0,9839492,0,9980469,-0,178253,-0,02961388,-0,01012253,0,9834871,0,9980469
102289,-0,177989,-0,002530852,-0,01247878,0,9839502,0,9980469,-0,1782552,-0,02960079,-0,01005029,0,9834877,0,9980469
102303,-0,177989,-0,002524773,-0,0124452,0,9839506,0,9980469,-0,1782562,-0,0295945,-0,01001561,0,9834881,0,9980469
102317,-0,1778845,-0,001896258,-0,01253919,0,9839697,0,9980469,-0,1781717,-0,02896586,-0,01011176,0,9835211,0,9980469
102331,-0,1778845,-0,001900366,-0,01256191,0,9839694,0,9980469,-0,1781709,-0,02897064,-0,01013814,0,9835207,0,9980469
102344,-0,1759516,-0,001784798,-0,01258477,0,9843169,0,9980469,-0,1762419,-0,02884177,-0,01011331,0,9838724,0,9980469
102359,-0,1759518,-0,001770398,-0,01250422,0,9843179,0,9980469,-0,1762441,-0,0288289,-0,01004151,0,9838731,0,9980469
102372,-0,1759519,-0,001754576,-0,01241572,0,984319,0,9980469,-0,1762464,-0,02881482,-0,009962887,0,9838739,0,9980469
102386,-0,1758295,-0,003762467,-0,01220051,0,9843379,0,9980469,-0,1761071,-0,03082353,-0,009752798,0,9838399,0,9980469
102400,-0,1758293,-0,003770396,-0,01224486,0,9843373,0,9980469,-0,1761056,-0,03083266,-0,009803796,0,9838395,0,9980469
102414,-0,1813183,-0,003821407,-0,01226796,0,9833406,0,9980469,-0,1815879,-0,03092628,-0,009982502,0,9828376,0,9980469
102428,-0,1813184,-0,003815943,-0,01223833,0,9833409,0,9980469,-0,1815886,-0,03092209,-0,009959799,0,9828379,0,9980469
