Time_ms,Phase,PhaseTime_ms,TargetRotX,TargetRotY,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
224,Fixation,224,0.00,0.00,0.01157,-0.01116,0.02261,-0.99962,-0.05125,-0.02029,0.00104,-0.99848,0.04012,0.03025,-0.02443,0.99844,-0.05129,0.00689,-0.00035,-0.99866,0.03956,0.00310,-0.02272,0.99895,0.00000,0.00000,1.00,1.00
236,Fixation,236,0.00,0.00,0.01151,-0.01143,0.02262,-0.99961,-0.04942,-0.02009,0.00099,-0.99858,0.03835,0.03036,-0.02438,0.99851,-0.04946,0.00708,-0.00035,-0.99875,0.03779,0.00322,-0.02273,0.99902,0.00000,0.00000,1.00,1.00
246,Fixation,246,0.00,0.00,0.01152,-0.01154,0.02250,-0.99961,-0.04944,-0.01997,0.00099,-0.99858,0.03836,0.03036,-0.02426,0.99851,-0.04947,0.00720,-0.00036,-0.99875,0.03779,0.00321,-0.02261,0.99902,0.00000,0.00000,1.00,1.00
258,Fixation,258,0.00,0.00,0.01148,-0.01170,0.02238,-0.99962,-0.01550,-0.00843,0.00013,-0.99984,0.00421,0.01977,-0.02279,0.99954,-0.01547,0.01866,-0.00029,-0.99971,0.00358,-0.00730,-0.02206,0.99972,0.00000,0.00000,1.00,1.00
269,Fixation,269,0.00,0.00,0.01148,-0.01188,0.02231,-0.99961,-0.01363,-0.00773,0.00011,-0.99988,0.00232,0.01930,-0.02266,0.99955,-0.01360,0.01935,-0.00026,-0.99972,0.00169,-0.00777,-0.02198,0.99973,0.00000,0.00000,1.00,1.00
279,Fixation,279,0.00,0.00,0.01153,-0.01205,0.02228,-0.99961,-0.01196,-0.00764,0.00009,-0.99990,0.00059,0.01942,-0.02261,0.99956,-0.01193,0.01944,-0.00023,-0.99974,-0.00003,-0.00764,-0.02197,0.99973,0.00000,0.00000,1.00,1.00
292,Fixation,292,0.00,0.00,0.01158,-0.01218,0.02241,-0.99961,-0.01071,-0.00744,0.00008,-0.99992,-0.00071,0.01938,-0.02270,0.99955,-0.01070,0.01964,-0.00021,-0.99975,-0.00133,-0.00769,-0.02209,0.99973,0.00000,0.00000,1.00,1.00
302,Fixation,302,0.00,0.00,0.01172,-0.01238,0.02247,-0.99960,-0.01085,-0.00724,0.00008,-0.99992,-0.00072,0.01938,-0.02276,0.99955,-0.01084,0.01984,-0.00022,-0.99974,-0.00133,-0.00769,-0.02215,0.99972,0.00000,0.00000,1.00,1.00
314,Fixation,314,0.00,0.00,0.01182,-0.01249,0.02263,-0.99960,-0.01220,-0.00733,0.00009,-0.99990,0.00054,0.01954,-0.02295,0.99955,-0.01220,0.01975,-0.00024,-0.99973,-0.00007,-0.00752,-0.02230,0.99972,0.00000,0.00000,1.00,1.00
325,Fixation,325,0.00,0.00,0.01187,-0.01266,0.02278,-0.99959,-0.01023,-0.00734,0.00008,-0.99992,-0.00148,0.01977,-0.02307,0.99954,-0.01024,0.01974,-0.00020,-0.99975,-0.00208,-0.00730,-0.02247,0.99972,0.00000,0.00000,1.00,1.00
335,Fixation,335,0.00,0.00,0.01190,-0.01286,0.02284,-0.99959,-0.01214,-0.00748,0.00009,-0.99990,0.00041,0.02006,-0.02317,0.99953,-0.01215,0.01960,-0.00024,-0.99973,-0.00019,-0.00701,-0.02251,0.99972,0.00000,0.00000,1.00,1.00
347,Fixation,347,0.00,0.00,0.01181,-0.01305,0.02275,-0.99959,-0.01206,-0.00729,0.00009,-0.99990,0.00041,0.02006,-0.02307,0.99953,-0.01206,0.01979,-0.00024,-0.99973,-0.00019,-0.00701,-0.02242,0.99972,0.00000,0.00000,1.00,1.00
357,Fixation,357,0.00,0.00,0.01179,-0.01326,0.02265,-0.99959,-0.00758,-0.00599,0.00005,-0.99995,-0.00407,0.01908,-0.02286,0.99955,-0.00758,0.02109,-0.00016,-0.99975,-0.00469,-0.00799,-0.02233,0.99971,0.00000,0.00000,1.00,1.00
369,Fixation,369,0.00,0.00,0.01175,-0.01348,0.02252,-0.99959,-0.01380,-0.00726,0.00010,-0.99988,0.00221,0.02043,-0.02289,0.99953,-0.01379,0.01982,-0.00027,-0.99971,0.00159,-0.00664,-0.02219,0.99973,0.00000,0.00000,1.00,1.00
381,Fixation,381,0.00,0.00,0.01187,-0.01367,0.02247,-0.99958,-0.00894,-0.00599,0.00005,-0.99994,-0.00279,0.01946,-0.02271,0.99955,-0.00892,0.02108,-0.00019,-0.99974,-0.00342,-0.00760,-0.02214,0.99972,0.00000,0.00000,1.00,1.00
391,Fixation,391,0.00,0.00,0.01205,-0.01378,0.02242,-0.99958,-0.01138,-0.00438,0.00005,-0.99993,-0.00057,0.01789,-0.02268,0.99958,-0.01136,0.02270,-0.00026,-0.99968,-0.00119,-0.00917,-0.02204,0.99971,0.00000,0.00000,1.00,1.00
404,Fixation,404,0.00,0.00,0.01234,-0.01383,0.02241,-0.99958,-0.00937,-0.00447,0.00004,-0.99995,-0.00288,0.01809,-0.02263,0.99958,-0.00935,0.02261,-0.00021,-0.99970,-0.00350,-0.00897,-0.02204,0.99971,0.00000,0.00000,1.00,1.00
413,Fixation,413,0.00,0.00,0.01270,-0.01380,0.02255,-0.99957,-0.00973,-0.00451,0.00004,-0.99994,-0.00288,0.01809,-0.02278,0.99957,-0.00971,0.02256,-0.00022,-0.99970,-0.00350,-0.00897,-0.02217,0.99971,0.00000,0.00000,1.00,1.00
426,Fixation,426,0.00,0.00,0.01307,-0.01363,0.02270,-0.99956,-0.01224,-0.00505,0.00006,-0.99991,-0.00072,0.01841,-0.02299,0.99957,-0.01223,0.02202,-0.00027,-0.99968,-0.00133,-0.00866,-0.02230,0.99971,0.00000,0.00000,1.00,1.00
438,Fixation,438,0.00,0.00,0.01346,-0.01340,0.02288,-0.99956,-0.00805,-0.00534,0.00004,-0.99995,-0.00530,0.01855,-0.02311,0.99955,-0.00806,0.02173,-0.00018,-0.99973,-0.00590,-0.00851,-0.02252,0.99969,0.00000,0.00000,1.00,1.00
448,Fixation,448,0.00,0.00,0.01377,-0.01314,0.02300,-0.99955,-0.01333,-0.00629,0.00008,-0.99989,-0.00030,0.01911,-0.02334,0.99954,-0.01334,0.02079,-0.00028,-0.99969,-0.00091,-0.00795,-0.02260,0.99971,0.00000,0.00000,1.00,1.00
459,Fixation,459,0.00,0.00,0.01395,-0.01291,0.02302,-0.99955,-0.01314,-0.00589,0.00008,-0.99990,-0.00068,0.01850,-0.02335,0.99956,-0.01315,0.02119,-0.00028,-0.99969,-0.00129,-0.00857,-0.02261,0.99971,0.00000,0.00000,1.00,1.00
470,Fixation,470,0.00,0.00,0.01391,-0.01266,0.02297,-0.99956,-0.01310,-0.00614,0.00008,-0.99990,-0.00068,0.01850,-0.02330,0.99956,-0.01310,0.02094,-0.00027,-0.99969,-0.00129,-0.00857,-0.02257,0.99971,0.00000,0.00000,1.00,1.00
482,Fixation,482,0.00,0.00,0.01377,-0.01264,0.02298,-0.99956,-0.01534,-0.00598,0.00009,-0.99986,0.00170,0.01826,-0.02334,0.99956,-0.01533,0.02110,-0.00032,-0.99966,0.00108,-0.00880,-0.02255,0.99971,0.00000,0.00000,1.00,1.00
493,Fixation,493,0.00,0.00,0.01348,-0.01265,0.02296,-0.99957,-0.01475,-0.00574,0.00008,-0.99987,0.00140,0.01804,-0.02331,0.99956,-0.01474,0.02134,-0.00031,-0.99966,0.00078,-0.00903,-0.02254,0.99971,0.00000,0.00000,1.00,1.00
503,Fixation,503,0.00,0.00,0.01309,-0.01265,0.02291,-0.99957,-0.01604,-0.00893,0.00014,-0.99983,0.00315,0.02120,-0.02337,0.99950,-0.01603,0.01816,-0.00029,-0.99971,0.00252,-0.00587,-0.02258,0.99972,0.00000,0.00000,1.00,1.00
515,Fixation,515,0.00,0.00,0.01277,-0.01270,0.02283,-0.99958,-0.00830,-0.00873,0.00007,-0.99993,-0.00428,0.02123,-0.02312,0.99950,-0.00829,0.01835,-0.00015,-0.99980,-0.00490,-0.00583,-0.02255,0.99972,0.00000,0.00000,1.00,1.00
525,Fixation,525,0.00,0.00,0.01265,-0.01268,0.02270,-0.99958,-0.00818,-0.00874,0.00007,-0.99993,-0.00427,0.02124,-0.02299,0.99950,-0.00816,0.01834,-0.00015,-0.99980,-0.00490,-0.00583,-0.02242,0.99972,0.00000,0.00000,1.00,1.00
537,Fixation,537,0.00,0.00,0.01272,-0.01263,0.02284,-0.99958,-0.01138,-0.00828,0.00009,-0.99990,-0.00115,0.02064,-0.02318,0.99952,-0.01137,0.01880,-0.00021,-0.99976,-0.00178,-0.00642,-0.02253,0.99972,0.00000,0.00000,1.00,1.00
549,Fixation,549,0.00,0.00,0.01273,-0.01256,0.02291,-0.99958,-0.01162,-0.00746,0.00009,-0.99990,-0.00094,0.01974,-0.02324,0.99953,-0.01161,0.01962,-0.00023,-0.99974,-0.00156,-0.00732,-0.02258,0.99972,0.00000,0.00000,1.00,1.00
559,Fixation,559,0.00,0.00,0.01276,-0.01248,0.02303,-0.99958,-0.01183,-0.00732,0.00009,-0.99990,-0.00077,0.01952,-0.02336,0.99954,-0.01183,0.01976,-0.00023,-0.99973,-0.00139,-0.00754,-0.02269,0.99971,0.00000,0.00000,1.00,1.00
571,Fixation,571,0.00,0.00,0.01267,-0.01242,0.02305,-0.99958,-0.01182,-0.00703,0.00008,-0.99991,-0.00069,0.01918,-0.02337,0.99954,-0.01182,0.02005,-0.00024,-0.99973,-0.00131,-0.00789,-0.02270,0.99971,0.00000,0.00000,1.00,1.00
581,Fixation,581,0.00,0.00,0.01224,-0.01245,0.02297,-0.99958,-0.01307,-0.00676,0.00009,-0.99989,0.00098,0.01891,-0.02330,0.99955,-0.01306,0.02032,-0.00027,-0.99971,0.00036,-0.00816,-0.02262,0.99971,0.00000,0.00000,1.00,1.00
593,Fixation,593,0.00,0.00,0.01187,-0.01247,0.02294,-0.99959,-0.01270,-0.00674,0.00009,-0.99990,0.00098,0.01891,-0.02326,0.99955,-0.01269,0.02034,-0.00026,-0.99971,0.00036,-0.00816,-0.02259,0.99971,0.00000,0.00000,1.00,1.00
605,Fixation,605,0.00,0.00,0.01161,-0.01245,0.02297,-0.99959,-0.00869,-0.00650,0.00006,-0.99994,-0.00277,0.01875,-0.02321,0.99955,-0.00868,0.02057,-0.00018,-0.99975,-0.00340,-0.00831,-0.02266,0.99970,0.00000,0.00000,1.00,1.00
614,Fixation,614,0.00,0.00,0.01158,-0.01237,0.02298,-0.99959,-0.01282,-0.00669,0.00009,-0.99990,0.00139,0.01877,-0.02330,0.99955,-0.01281,0.02039,-0.00026,-0.99971,0.00076,-0.00830,-0.02263,0.99971,0.00000,0.00000,1.00,1.00
627,Fixation,627,0.00,0.00,0.01165,-0.01227,0.02298,-0.99959,-0.00927,-0.00528,0.00005,-0.99994,-0.00226,0.01733,-0.02320,0.99958,-0.00926,0.02179,-0.00020,-0.99972,-0.00289,-0.00973,-0.02263,0.99969,0.00000,0.00000,1.00,1.00
636,Fixation,636,0.00,0.00,0.01167,-0.01211,0.02290,-0.99960,-0.00928,-0.00544,0.00005,-0.99994,-0.00226,0.01733,-0.02313,0.99958,-0.00927,0.02163,-0.00020,-0.99972,-0.00289,-0.00973,-0.02256,0.99969,0.00000,0.00000,1.00,1.00
648,Fixation,648,0.00,0.00,0.01160,-0.01195,0.02274,-0.99960,-0.01341,-0.00744,0.00010,-0.99988,0.00197,0.01908,-0.02308,0.99955,-0.01338,0.01964,-0.00026,-0.99972,0.00134,-0.00799,-0.02240,0.99972,0.00000,0.00000,1.00,1.00
658,Fixation,658,0.00,0.00,0.01148,-0.01179,0.02258,-0.99961,-0.00916,-0.00602,0.00006,-0.99994,-0.00219,0.01761,-0.02281,0.99958,-0.00913,0.02105,-0.00019,-0.99974,-0.00282,-0.00946,-0.02224,0.99970,0.00000,0.00000,1.00,1.00
670,Fixation,670,0.00,0.00,0.01145,-0.01163,0.02246,-0.99961,-0.01347,-0.00670,0.00009,-0.99989,0.00216,0.01802,-0.02278,0.99958,-0.01343,0.02038,-0.00027,-0.99970,0.00152,-0.00905,-0.02210,0.99971,0.00000,0.00000,1.00,1.00
682,Fixation,682,0.00,0.00,0.01139,-0.01150,0.02233,-0.99962,-0.01081,-0.00667,0.00007,-0.99992,-0.00043,0.01792,-0.02260,0.99958,-0.01078,0.02041,-0.00022,-0.99973,-0.00107,-0.00914,-0.02200,0.99972,0.00000,0.00000,1.00,1.00
692,Fixation,692,0.00,0.00,0.01134,-0.01137,0.02229,-0.99962,-0.01234,-0.00697,0.00009,-0.99990,0.00115,0.01806,-0.02260,0.99958,-0.01231,0.02011,-0.00025,-0.99972,0.00052,-0.00901,-0.02195,0.99972,0.00000,0.00000,1.00,1.00
704,Fixation,704,0.00,0.00,0.01107,-0.01132,0.02212,-0.99963,-0.01207,-0.00701,0.00008,-0.99990,0.00115,0.01806,-0.02242,0.99958,-0.01203,0.02006,-0.00024,-0.99973,0.00052,-0.00901,-0.02179,0.99972,0.00000,0.00000,1.00,1.00
715,Fixation,715,0.00,0.00,0.01074,-0.01123,0.02199,-0.99964,-0.01107,-0.00747,0.00008,-0.99991,0.00049,0.01846,-0.02227,0.99958,-0.01104,0.01961,-0.00022,-0.99975,-0.00014,-0.00861,-0.02168,0.99973,0.00000,0.00000,1.00,1.00
726,Fixation,726,0.00,0.00,0.01024,-0.01120,0.02183,-0.99965,-0.01071,-0.00679,0.00007,-0.99992,0.00061,0.01775,-0.02209,0.99960,-0.01067,0.02028,-0.00022,-0.99974,-0.00002,-0.00931,-0.02152,0.99973,0.00000,0.00000,1.00,1.00
738,Fixation,738,0.00,0.00,0.00982,-0.01116,0.02171,-0.99965,-0.00731,-0.00725,0.00005,-0.99995,-0.00235,0.01825,-0.02191,0.99959,-0.00728,0.01982,-0.00014,-0.99978,-0.00297,-0.00881,-0.02145,0.99973,0.00000,0.00000,1.00,1.00
748,Fixation,748,0.00,0.00,0.00951,-0.01109,0.02155,-0.99966,-0.00735,-0.00646,0.00005,-0.99995,-0.00202,0.01739,-0.02174,0.99961,-0.00731,0.02061,-0.00015,-0.99976,-0.00263,-0.00967,-0.02128,0.99972,0.00000,0.00000,1.00,1.00
760,Fixation,760,0.00,0.00,0.00945,-0.01100,0.02149,-0.99966,-0.00729,-0.00655,0.00005,-0.99995,-0.00202,0.01739,-0.02168,0.99961,-0.00725,0.02053,-0.00015,-0.99976,-0.00263,-0.00967,-0.02123,0.99972,0.00000,0.00000,1.00,1.00
772,Fixation,772,0.00,0.00,0.00957,-0.01087,0.02139,-0.99967,-0.00781,-0.00686,0.00005,-0.99995,-0.00162,0.01756,-0.02159,0.99961,-0.00777,0.02021,-0.00016,-0.99977,-0.00223,-0.00951,-0.02112,0.99973,0.00000,0.00000,1.00,1.00
781,Fixation,781,0.00,0.00,0.00965,-0.01079,0.02123,-0.99967,-0.00970,-0.00686,0.00007,-0.99993,0.00019,0.01744,-0.02146,0.99962,-0.00966,0.02021,-0.00020,-0.99975,-0.00042,-0.00962,-0.02094,0.99973,0.00000,0.00000,1.00,1.00
793,Fixation,793,0.00,0.00,0.00974,-0.01066,0.02094,-0.99968,-0.00765,-0.00727,0.00006,-0.99994,-0.00194,0.01777,-0.02114,0.99962,-0.00761,0.01981,-0.00015,-0.99977,-0.00255,-0.00930,-0.02067,0.99974,0.00000,0.00000,1.00,1.00
804,Fixation,804,0.00,0.00,0.00965,-0.01064,0.02068,-0.99968,-0.01011,-0.00896,0.00009,-0.99991,0.00064,0.01939,-0.02096,0.99959,-0.01007,0.01812,-0.00018,-0.99979,0.00004,-0.00768,-0.02043,0.99976,0.00000,0.00000,1.00,1.00
816,Fixation,816,0.00,0.00,0.00958,-0.01060,0.02053,-0.99969,-0.01004,-0.00900,0.00009,-0.99991,0.00065,0.01939,-0.02081,0.99960,-0.00999,0.01808,-0.00018,-0.99979,0.00004,-0.00768,-0.02028,0.99976,0.00000,0.00000,1.00,1.00
827,Fixation,827,0.00,0.00,0.00950,-0.01055,0.02030,-0.99969,-0.00753,-0.00831,0.00006,-0.99994,-0.00180,0.01871,-0.02052,0.99961,-0.00748,0.01876,-0.00014,-0.99980,-0.00240,-0.00836,-0.02005,0.99976,0.00000,0.00000,1.00,1.00
837,Fixation,837,0.00,0.00,0.00958,-0.01042,0.02030,-0.99969,-0.01012,-0.01037,0.00010,-0.99990,0.00074,0.02059,-0.02061,0.99958,-0.01008,0.01670,-0.00017,-0.99981,0.00016,-0.00648,-0.02007,0.99978,0.00000,0.00000,1.00,1.00
849,Fixation,849,0.00,0.00,0.00980,-0.01038,0.02025,-0.99969,-0.01056,-0.00858,0.00009,-0.99991,0.00094,0.01874,-0.02053,0.99961,-0.01053,0.01850,-0.00019,-0.99977,0.00036,-0.00833,-0.01998,0.99977,0.00000,0.00000,1.00,1.00
859,Fixation,859,0.00,0.00,0.01008,-0.01026,0.02016,-0.99969,-0.01085,-0.00870,0.00009,-0.99990,0.00094,0.01874,-0.02046,0.99961,-0.01081,0.01838,-0.00020,-0.99977,0.00036,-0.00833,-0.01989,0.99977,0.00000,0.00000,1.00,1.00
872,Fixation,872,0.00,0.00,0.01038,-0.01022,0.02001,-0.99969,-0.01126,-0.01044,0.00012,-0.99988,0.00108,0.02043,-0.02035,0.99958,-0.01123,0.01664,-0.00019,-0.99980,0.00051,-0.00664,-0.01976,0.99978,0.00000,0.00000,1.00,1.00
883,Fixation,883,0.00,0.00,0.01061,-0.01019,0.01986,-0.99969,-0.01127,-0.00860,0.00010,-0.99990,0.00083,0.01857,-0.02016,0.99962,-0.01123,0.01848,-0.00021,-0.99977,0.00026,-0.00850,-0.01956,0.99977,0.00000,0.00000,1.00,1.00
893,Fixation,893,0.00,0.00,0.01079,-0.01035,0.01980,-0.99969,-0.01137,-0.00928,0.00011,-0.99989,0.00076,0.01940,-0.02012,0.99961,-0.01134,0.01780,-0.00020,-0.99978,0.00020,-0.00767,-0.01951,0.99978,0.00000,0.00000,1.00,1.00
905,Fixation,905,0.00,0.00,0.01089,-0.01057,0.01972,-0.99969,-0.00805,-0.00899,0.00007,-0.99993,-0.00266,0.01940,-0.01997,0.99961,-0.00802,0.01809,-0.00015,-0.99980,-0.00322,-0.00767,-0.01946,0.99978,0.00000,0.00000,1.00,1.00
914,Fixation,914,0.00,0.00,0.01109,-0.01081,0.01952,-0.99969,-0.01380,-0.00944,0.00013,-0.99986,0.00289,0.01998,-0.01990,0.99960,-0.01376,0.01764,-0.00024,-0.99975,0.00233,-0.00709,-0.01923,0.99979,0.00000,0.00000,1.00,1.00
927,Fixation,927,0.00,0.00,0.01114,-0.01111,0.01914,-0.99969,-0.01387,-0.00914,0.00013,-0.99986,0.00289,0.01998,-0.01952,0.99961,-0.01381,0.01795,-0.00025,-0.99974,0.00233,-0.00709,-0.01884,0.99979,0.00000,0.00000,1.00,1.00
939,Fixation,939,0.00,0.00,0.01124,-0.01135,0.01868,-0.99970,-0.00924,-0.00901,0.00008,-0.99992,-0.00184,0.02018,-0.01896,0.99961,-0.00917,0.01807,-0.00017,-0.99979,-0.00241,-0.00689,-0.01841,0.99980,0.00000,0.00000,1.00,1.00
948,Fixation,948,0.00,0.00,0.01125,-0.01164,0.01846,-0.99970,-0.01093,-0.00844,0.00009,-0.99990,-0.00017,0.01987,-0.01878,0.99963,-0.01086,0.01864,-0.00020,-0.99977,-0.00073,-0.00719,-0.01817,0.99981,0.00000,0.00000,1.00,1.00
960,Fixation,960,0.00,0.00,0.01126,-0.01192,0.01852,-0.99969,-0.01077,-0.00794,0.00009,-0.99991,-0.00035,0.01966,-0.01882,0.99963,-0.01072,0.01914,-0.00021,-0.99976,-0.00090,-0.00741,-0.01822,0.99981,0.00000,0.00000,1.00,1.00
970,Fixation,970,0.00,0.00,0.01146,-0.01211,0.01873,-0.99969,-0.01169,-0.00805,0.00009,-0.99990,0.00038,0.01993,-0.01906,0.99962,-0.01167,0.01903,-0.00022,-0.99975,-0.00014,-0.00714,-0.01843,0.99980,0.00000,0.00000,1.00,1.00
983,Fixation,983,0.00,0.00,0.01183,-0.01219,0.01890,-0.99968,-0.01206,-0.00798,0.00010,-0.99990,0.00038,0.01993,-0.01924,0.99962,-0.01205,0.01910,-0.00023,-0.99975,-0.00014,-0.00714,-0.01859,0.99980,0.00000,0.00000,1.00,1.00
994,Fixation,994,0.00,0.00,0.01246,-0.01207,0.01907,-0.99967,-0.01257,-0.00842,0.00011,-0.99989,0.00026,0.02024,-0.01943,0.99961,-0.01258,0.01866,-0.00023,-0.99975,-0.00024,-0.00683,-0.01875,0.99980,0.00000,0.00000,1.00,1.00
1005,Fixation,1005,0.00,0.00,0.01316,-0.01173,0.01921,-0.99966,-0.01639,-0.00949,0.00016,-0.99982,0.00340,0.02090,-0.01967,0.99958,-0.01640,0.01759,-0.00029,-0.99971,0.00290,-0.00617,-0.01887,0.99980,0.00000,0.00000,1.00,1.00
