Time_ms,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftLocalRotX,LeftLocalRotY,LeftLocalRotZ,LeftLocalRotW,LeftWorldRotX,LeftWorldRotY,LeftWorldRotZ,LeftWorldRotW,LeftConfidence,RightLocalRotX,RightLocalRotY,RightLocalRotZ,RightLocalRotW,RightWorldRotX,RightWorldRotY,RightWorldRotZ,RightWorldRotW,RightConfidence
245,0.01562,0.00324,0.02624,-0.99953,-0.04720,-0.02238,0.00106,-0.99863,0.03216,0.01788,-0.02746,0.99895,1.00,-0.04725,0.00478,-0.00023,-0.99887,0.03149,-0.00925,-0.02576,0.99913,1.00
255,0.01575,0.00302,0.02613,-0.99953,-0.04733,-0.02216,0.00105,-0.99863,0.03216,0.01788,-0.02735,0.99895,1.00,-0.04737,0.00500,-0.00024,-0.99886,0.03149,-0.00925,-0.02564,0.99913,1.00
266,0.01584,0.00280,0.02610,-0.99953,-0.02249,-0.01703,0.00038,-0.99960,0.00709,0.01363,-0.02667,0.99953,1.00,-0.02249,0.01007,-0.00023,-0.99970,0.00638,-0.01345,-0.02564,0.99956,1.00
278,0.01581,0.00257,0.02602,-0.99953,-0.02200,-0.01694,0.00037,-0.99961,0.00663,0.01379,-0.02659,0.99953,1.00,-0.02200,0.01015,-0.00022,-0.99971,0.00592,-0.01328,-0.02557,0.99957,1.00
290,0.01578,0.00228,0.02598,-0.99954,-0.02198,-0.01665,0.00037,-0.99962,0.00663,0.01379,-0.02655,0.99953,1.00,-0.02197,0.01044,-0.00023,-0.99970,0.00592,-0.01329,-0.02553,0.99957,1.00
301,0.01573,0.00194,0.02601,-0.99954,-0.02199,-0.01510,0.00033,-0.99964,0.00665,0.01258,-0.02653,0.99955,1.00,-0.02199,0.01199,-0.00026,-0.99969,0.00595,-0.01449,-0.02551,0.99955,1.00
312,0.01568,0.00160,0.02601,-0.99954,-0.02195,-0.01477,0.00032,-0.99965,0.00665,0.01258,-0.02652,0.99955,1.00,-0.02195,0.01233,-0.00027,-0.99968,0.00595,-0.01449,-0.02551,0.99955,1.00
323,0.01566,0.00122,0.02605,-0.99954,-0.02189,-0.01688,0.00037,-0.99962,0.00666,0.01508,-0.02664,0.99951,1.00,-0.02190,0.01022,-0.00022,-0.99971,0.00597,-0.01200,-0.02563,0.99958,1.00
334,0.01570,0.00085,0.02598,-0.99954,-0.02285,-0.01342,0.00031,-0.99965,0.00749,0.01197,-0.02647,0.99955,1.00,-0.02285,0.01367,-0.00031,-0.99965,0.00679,-0.01511,-0.02543,0.99954,1.00
345,0.01572,0.00047,0.02597,-0.99954,-0.02288,-0.01304,0.00030,-0.99965,0.00749,0.01197,-0.02645,0.99955,1.00,-0.02287,0.01406,-0.00032,-0.99964,0.00678,-0.01511,-0.02540,0.99954,1.00
356,0.01576,0.00013,0.02590,-0.99954,-0.02293,-0.01387,0.00032,-0.99964,0.00753,0.01314,-0.02642,0.99954,1.00,-0.02293,0.01323,-0.00030,-0.99965,0.00682,-0.01394,-0.02537,0.99956,1.00
367,0.01587,-0.00020,0.02593,-0.99954,-0.02304,-0.01406,0.00032,-0.99964,0.00753,0.01365,-0.02647,0.99953,1.00,-0.02304,0.01304,-0.00030,-0.99965,0.00683,-0.01342,-0.02542,0.99956,1.00
379,0.01591,-0.00057,0.02590,-0.99954,-0.02309,-0.01370,0.00032,-0.99964,0.00753,0.01365,-0.02643,0.99953,1.00,-0.02309,0.01340,-0.00031,-0.99964,0.00683,-0.01342,-0.02538,0.99956,1.00
391,0.01602,-0.00086,0.02591,-0.99954,-0.02270,-0.01393,0.00032,-0.99965,0.00704,0.01419,-0.02645,0.99952,1.00,-0.02270,0.01316,-0.00030,-0.99966,0.00634,-0.01288,-0.02541,0.99957,1.00
400,0.01611,-0.00109,0.02580,-0.99954,-0.02142,-0.01145,0.00025,-0.99970,0.00561,0.01198,-0.02625,0.99957,1.00,-0.02141,0.01565,-0.00034,-0.99965,0.00490,-0.01509,-0.02523,0.99956,1.00
411,0.01628,-0.00124,0.02565,-0.99954,-0.02160,-0.01131,0.00024,-0.99970,0.00561,0.01198,-0.02610,0.99957,1.00,-0.02158,0.01579,-0.00034,-0.99964,0.00490,-0.01509,-0.02507,0.99956,1.00
424,0.01641,-0.00132,0.02561,-0.99954,-0.02163,-0.01171,0.00025,-0.99970,0.00552,0.01247,-0.02607,0.99957,1.00,-0.02161,0.01539,-0.00033,-0.99965,0.00480,-0.01461,-0.02504,0.99957,1.00
434,0.01650,-0.00147,0.02568,-0.99953,-0.02157,-0.01196,0.00026,-0.99970,0.00537,0.01287,-0.02616,0.99956,1.00,-0.02156,0.01513,-0.00033,-0.99965,0.00467,-0.01420,-0.02513,0.99957,1.00
445,0.01662,-0.00158,0.02581,-0.99953,-0.02241,-0.01231,0.00028,-0.99967,0.00610,0.01330,-0.02631,0.99955,1.00,-0.02241,0.01479,-0.00033,-0.99964,0.00540,-0.01378,-0.02526,0.99957,1.00
457,0.01675,-0.00162,0.02587,-0.99952,-0.02254,-0.01227,0.00028,-0.99967,0.00610,0.01330,-0.02638,0.99955,1.00,-0.02254,0.01482,-0.00033,-0.99964,0.00540,-0.01378,-0.02531,0.99957,1.00
467,0.01695,-0.00176,0.02605,-0.99952,-0.02228,-0.01288,0.00029,-0.99967,0.00567,0.01404,-0.02659,0.99953,1.00,-0.02230,0.01422,-0.00032,-0.99965,0.00498,-0.01303,-0.02553,0.99958,1.00
478,0.01702,-0.00180,0.02619,-0.99951,-0.02243,-0.01416,0.00032,-0.99965,0.00577,0.01537,-0.02678,0.99951,1.00,-0.02246,0.01293,-0.00029,-0.99966,0.00509,-0.01171,-0.02571,0.99959,1.00
490,0.01721,-0.00193,0.02628,-0.99950,-0.02262,-0.01404,0.00032,-0.99965,0.00577,0.01537,-0.02687,0.99950,1.00,-0.02265,0.01305,-0.00030,-0.99966,0.00509,-0.01171,-0.02579,0.99959,1.00
501,0.01739,-0.00202,0.02614,-0.99951,-0.02366,-0.01410,0.00033,-0.99962,0.00663,0.01549,-0.02676,0.99950,1.00,-0.02367,0.01300,-0.00031,-0.99964,0.00594,-0.01159,-0.02565,0.99959,1.00
512,0.01764,-0.00221,0.02599,-0.99950,-0.02371,-0.01029,0.00024,-0.99967,0.00633,0.01187,-0.02646,0.99956,1.00,-0.02369,0.01681,-0.00040,-0.99958,0.00561,-0.01521,-0.02534,0.99955,1.00
524,0.01775,-0.00243,0.02593,-0.99950,-0.02382,-0.01006,0.00024,-0.99967,0.00633,0.01187,-0.02640,0.99956,1.00,-0.02380,0.01704,-0.00041,-0.99957,0.00561,-0.01521,-0.02527,0.99955,1.00
535,0.01770,-0.00262,0.02584,-0.99951,-0.02047,-0.00978,0.00020,-0.99974,0.00301,0.01186,-0.02626,0.99958,1.00,-0.02044,0.01731,-0.00035,-0.99964,0.00229,-0.01521,-0.02523,0.99956,1.00
546,0.01758,-0.00289,0.02580,-0.99951,-0.02012,-0.00978,0.00020,-0.99975,0.00279,0.01215,-0.02622,0.99958,1.00,-0.02010,0.01731,-0.00035,-0.99965,0.00208,-0.01492,-0.02520,0.99957,1.00
557,0.01741,-0.00294,0.02566,-0.99951,-0.01996,-0.00973,0.00019,-0.99975,0.00279,0.01215,-0.02608,0.99958,1.00,-0.01993,0.01736,-0.00035,-0.99965,0.00207,-0.01492,-0.02507,0.99957,1.00
568,0.01741,-0.00296,0.02555,-0.99952,-0.02082,-0.01222,0.00025,-0.99971,0.00371,0.01463,-0.02608,0.99955,1.00,-0.02079,0.01488,-0.00031,-0.99967,0.00300,-0.01244,-0.02504,0.99960,1.00
579,0.01740,-0.00285,0.02522,-0.99953,-0.02082,-0.01255,0.00026,-0.99970,0.00373,0.01487,-0.02575,0.99955,1.00,-0.02079,0.01454,-0.00030,-0.99968,0.00302,-0.01220,-0.02471,0.99962,1.00
591,0.01738,-0.00262,0.02492,-0.99954,-0.02080,-0.01278,0.00027,-0.99970,0.00374,0.01487,-0.02545,0.99956,1.00,-0.02075,0.01431,-0.00030,-0.99968,0.00301,-0.01220,-0.02442,0.99962,1.00
601,0.01720,-0.00235,0.02472,-0.99954,-0.02066,-0.01219,0.00025,-0.99971,0.00376,0.01402,-0.02522,0.99958,1.00,-0.02061,0.01490,-0.00031,-0.99968,0.00304,-0.01305,-0.02419,0.99962,1.00
612,0.01700,-0.00206,0.02460,-0.99955,-0.02075,-0.01187,0.00025,-0.99971,0.00404,0.01341,-0.02508,0.99959,1.00,-0.02071,0.01522,-0.00032,-0.99967,0.00334,-0.01366,-0.02406,0.99961,1.00
625,0.01675,-0.00156,0.02461,-0.99956,-0.02050,-0.01236,0.00025,-0.99971,0.00404,0.01341,-0.02510,0.99959,1.00,-0.02045,0.01473,-0.00030,-0.99968,0.00334,-0.01366,-0.02409,0.99961,1.00
635,0.01671,-0.00092,0.02440,-0.99956,-0.02058,-0.01250,0.00026,-0.99971,0.00418,0.01291,-0.02488,0.99960,1.00,-0.02054,0.01459,-0.00030,-0.99968,0.00348,-0.01416,-0.02387,0.99961,1.00
646,0.01678,-0.00012,0.02410,-0.99957,-0.01892,-0.01288,0.00024,-0.99974,0.00244,0.01254,-0.02455,0.99962,1.00,-0.01888,0.01421,-0.00027,-0.99972,0.00175,-0.01453,-0.02359,0.99961,1.00
658,0.01695,0.00058,0.02379,-0.99957,-0.01907,-0.01357,0.00026,-0.99973,0.00245,0.01253,-0.02426,0.99962,1.00,-0.01902,0.01352,-0.00026,-0.99973,0.00174,-0.01453,-0.02329,0.99962,1.00
668,0.01707,0.00114,0.02349,-0.99958,-0.01935,-0.01212,0.00023,-0.99974,0.00256,0.01051,-0.02391,0.99966,1.00,-0.01928,0.01497,-0.00029,-0.99970,0.00186,-0.01656,-0.02292,0.99960,1.00
679,0.01701,0.00170,0.02324,-0.99958,-0.02121,-0.01181,0.00025,-0.99971,0.00448,0.00960,-0.02365,0.99966,1.00,-0.02115,0.01528,-0.00032,-0.99966,0.00379,-0.01747,-0.02261,0.99958,1.00
691,0.01690,0.00203,0.02300,-0.99959,-0.02110,-0.01212,0.00026,-0.99970,0.00448,0.00960,-0.02341,0.99967,1.00,-0.02103,0.01497,-0.00031,-0.99967,0.00378,-0.01747,-0.02238,0.99959,1.00
701,0.01673,0.00228,0.02265,-0.99960,-0.02091,-0.01393,0.00029,-0.99968,0.00449,0.01116,-0.02312,0.99966,1.00,-0.02084,0.01316,-0.00027,-0.99970,0.00381,-0.01591,-0.02210,0.99962,1.00
712,0.01667,0.00237,0.02231,-0.99961,-0.02124,-0.01334,0.00028,-0.99969,0.00487,0.01048,-0.02275,0.99967,1.00,-0.02118,0.01376,-0.00029,-0.99968,0.00420,-0.01659,-0.02173,0.99962,1.00
725,0.01669,0.00239,0.02179,-0.99962,-0.02128,-0.01334,0.00028,-0.99968,0.00488,0.01048,-0.02224,0.99969,1.00,-0.02119,0.01375,-0.00029,-0.99968,0.00419,-0.01659,-0.02121,0.99963,1.00
735,0.01697,0.00240,0.02131,-0.99963,-0.02166,-0.01441,0.00031,-0.99966,0.00500,0.01154,-0.02180,0.99968,1.00,-0.02157,0.01269,-0.00027,-0.99969,0.00433,-0.01553,-0.02076,0.99965,1.00
746,0.01730,0.00240,0.02092,-0.99963,-0.02216,-0.01408,0.00031,-0.99966,0.00515,0.01121,-0.02142,0.99969,1.00,-0.02208,0.01301,-0.00029,-0.99967,0.00450,-0.01587,-0.02035,0.99966,1.00
758,0.01761,0.00237,0.02076,-0.99963,-0.02247,-0.01406,0.00032,-0.99965,0.00515,0.01120,-0.02127,0.99970,1.00,-0.02238,0.01304,-0.00029,-0.99966,0.00450,-0.01587,-0.02018,0.99966,1.00
768,0.01774,0.00232,0.02080,-0.99962,-0.02245,-0.01404,0.00032,-0.99965,0.00500,0.01124,-0.02130,0.99970,1.00,-0.02239,0.01306,-0.00029,-0.99966,0.00438,-0.01583,-0.02021,0.99966,1.00
779,0.01769,0.00227,0.02090,-0.99962,-0.02212,-0.01444,0.00032,-0.99965,0.00473,0.01171,-0.02142,0.99969,1.00,-0.02210,0.01265,-0.00028,-0.99968,0.00414,-0.01537,-0.02034,0.99967,1.00
791,0.01774,0.00232,0.02095,-0.99962,-0.02217,-0.01450,0.00032,-0.99965,0.00473,0.01171,-0.02147,0.99969,1.00,-0.02215,0.01260,-0.00028,-0.99968,0.00414,-0.01537,-0.02039,0.99967,1.00
802,0.01775,0.00239,0.02109,-0.99962,-0.02105,-0.01457,0.00031,-0.99967,0.00360,0.01172,-0.02159,0.99969,1.00,-0.02105,0.01253,-0.00026,-0.99970,0.00303,-0.01535,-0.02054,0.99967,1.00
814,0.01806,0.00258,0.02109,-0.99961,-0.02122,-0.01464,0.00031,-0.99967,0.00347,0.01160,-0.02160,0.99969,1.00,-0.02123,0.01246,-0.00026,-0.99970,0.00290,-0.01547,-0.02054,0.99967,1.00
825,0.01861,0.00277,0.02102,-0.99960,-0.02177,-0.01484,0.00032,-0.99965,0.00347,0.01160,-0.02156,0.99969,1.00,-0.02177,0.01225,-0.00027,-0.99969,0.00290,-0.01547,-0.02046,0.99967,1.00
836,0.01926,0.00296,0.02090,-0.99959,-0.02172,-0.01271,0.00028,-0.99968,0.00272,0.00929,-0.02135,0.99973,1.00,-0.02171,0.01438,-0.00031,-0.99966,0.00214,-0.01779,-0.02024,0.99963,1.00
846,0.01995,0.00321,0.02073,-0.99958,-0.02202,-0.01198,0.00026,-0.99969,0.00232,0.00830,-0.02115,0.99974,1.00,-0.02200,0.01512,-0.00033,-0.99964,0.00174,-0.01877,-0.02001,0.99962,1.00
859,0.02051,0.00343,0.02055,-0.99957,-0.02258,-0.01220,0.00028,-0.99967,0.00232,0.00830,-0.02099,0.99974,1.00,-0.02255,0.01490,-0.00034,-0.99963,0.00173,-0.01877,-0.01982,0.99963,1.00
870,0.02087,0.00364,0.02029,-0.99957,-0.02366,-0.01218,0.00029,-0.99965,0.00303,0.00804,-0.02074,0.99975,1.00,-0.02362,0.01492,-0.00035,-0.99961,0.00244,-0.01903,-0.01953,0.99963,1.00
880,0.02105,0.00393,0.02012,-0.99957,-0.02384,-0.01602,0.00038,-0.99959,0.00311,0.01159,-0.02073,0.99971,1.00,-0.02381,0.01108,-0.00026,-0.99966,0.00253,-0.01548,-0.01952,0.99969,1.00
892,0.02120,0.00418,0.01987,-0.99957,-0.02398,-0.01626,0.00039,-0.99958,0.00311,0.01159,-0.02050,0.99972,1.00,-0.02394,0.01083,-0.00026,-0.99965,0.00253,-0.01548,-0.01927,0.99969,1.00
903,0.02127,0.00455,0.01961,-0.99957,-0.02772,-0.01769,0.00049,-0.99946,0.00680,0.01258,-0.02034,0.99969,1.00,-0.02769,0.00942,-0.00026,-0.99957,0.00622,-0.01450,-0.01901,0.99969,1.00
913,0.02128,0.00477,0.01941,-0.99957,-0.02467,-0.01753,0.00043,-0.99954,0.00373,0.01227,-0.02009,0.99972,1.00,-0.02463,0.00957,-0.00024,-0.99965,0.00317,-0.01480,-0.01885,0.99971,1.00
925,0.02131,0.00510,0.01920,-0.99958,-0.02470,-0.01786,0.00044,-0.99954,0.00373,0.01227,-0.01989,0.99972,1.00,-0.02466,0.00924,-0.00023,-0.99965,0.00316,-0.01480,-0.01864,0.99971,1.00
935,0.02131,0.00533,0.01903,-0.99958,-0.02684,-0.01752,0.00047,-0.99949,0.00586,0.01166,-0.01972,0.99972,1.00,-0.02680,0.00958,-0.00026,-0.99959,0.00531,-0.01541,-0.01842,0.99970,1.00
947,0.02118,0.00552,0.01892,-0.99958,-0.02653,-0.01672,0.00044,-0.99951,0.00567,0.01068,-0.01956,0.99974,1.00,-0.02650,0.01039,-0.00028,-0.99959,0.00512,-0.01639,-0.01827,0.99969,1.00
959,0.02093,0.00562,0.01882,-0.99959,-0.02628,-0.01681,0.00044,-0.99951,0.00567,0.01068,-0.01946,0.99974,1.00,-0.02625,0.01029,-0.00027,-0.99960,0.00512,-0.01639,-0.01818,0.99969,1.00
970,0.02060,0.00565,0.01878,-0.99960,-0.02668,-0.01645,0.00044,-0.99951,0.00639,0.01029,-0.01939,0.99974,1.00,-0.02666,0.01065,-0.00028,-0.99959,0.00586,-0.01679,-0.01811,0.99968,1.00
981,0.02027,0.00554,0.01870,-0.99960,-0.02646,-0.01778,0.00047,-0.99949,0.00652,0.01174,-0.01938,0.99972,1.00,-0.02645,0.00932,-0.00025,-0.99961,0.00600,-0.01534,-0.01811,0.99970,1.00
992,0.02000,0.00540,0.01858,-0.99961,-0.02619,-0.01763,0.00046,-0.99950,0.00652,0.01174,-0.01924,0.99972,1.00,-0.02618,0.00947,-0.00025,-0.99961,0.00600,-0.01534,-0.01799,0.99970,1.00
1003,0.01982,0.00519,0.01853,-0.99962,-0.02493,-0.01726,0.00043,-0.99954,0.00543,0.01160,-0.01916,0.99973,1.00,-0.02493,0.00984,-0.00025,-0.99964,0.00491,-0.01548,-0.01795,0.99971,1.00
1014,0.01970,0.00486,0.01864,-0.99962,-0.02516,-0.01694,0.00043,-0.99954,0.00578,0.01160,-0.01927,0.99973,1.00,-0.02517,0.01016,-0.00026,-0.99963,0.00527,-0.01548,-0.01805,0.99970,1.00
1025,0.01961,0.00453,0.01875,-0.99962,-0.02507,-0.01661,0.00042,-0.99955,0.00577,0.01160,-0.01937,0.99973,1.00,-0.02509,0.01049,-0.00026,-0.99963,0.00527,-0.01548,-0.01816,0.99970,1.00
1036,0.01963,0.00406,0.01898,-0.99962,-0.02542,-0.01573,0.00040,-0.99955,0.00609,0.01118,-0.01958,0.99973,1.00,-0.02545,0.01137,-0.00029,-0.99961,0.00560,-0.01590,-0.01836,0.99969,1.00
1048,0.01956,0.00349,0.01924,-0.99962,-0.02772,-0.01601,0.00044,-0.99949,0.00847,0.01196,-0.01989,0.99969,1.00,-0.02776,0.01110,-0.00031,-0.99955,0.00799,-0.01512,-0.01861,0.99968,1.00
1059,0.01956,0.00298,0.01949,-0.99961,-0.02772,-0.01550,0.00043,-0.99950,0.00847,0.01197,-0.02013,0.99969,1.00,-0.02777,0.01161,-0.00032,-0.99955,0.00799,-0.01512,-0.01885,0.99968,1.00
1070,0.01940,0.00243,0.01971,-0.99961,-0.02782,-0.01527,0.00043,-0.99950,0.00872,0.01228,-0.02036,0.99968,1.00,-0.02787,0.01183,-0.00033,-0.99954,0.00824,-0.01480,-0.01908,0.99967,1.00
1081,0.01922,0.00181,0.02006,-0.99961,-0.02774,-0.01549,0.00043,-0.99950,0.00884,0.01310,-0.02072,0.99966,1.00,-0.02780,0.01162,-0.00032,-0.99955,0.00835,-0.01398,-0.01945,0.99968,1.00
1092,0.01900,0.00117,0.02043,-0.99961,-0.02753,-0.01485,0.00041,-0.99951,0.00883,0.01311,-0.02107,0.99965,1.00,-0.02761,0.01226,-0.00034,-0.99954,0.00836,-0.01398,-0.01981,0.99967,1.00
1103,0.01887,0.00054,0.02086,-0.99960,-0.02644,-0.01479,0.00039,-0.99954,0.00788,0.01369,-0.02150,0.99964,1.00,-0.02653,0.01231,-0.00033,-0.99957,0.00740,-0.01339,-0.02027,0.99968,1.00
1115,0.01883,-0.00006,0.02118,-0.99960,-0.02626,-0.01409,0.00037,-0.99956,0.00772,0.01358,-0.02181,0.99964,1.00,-0.02633,0.01301,-0.00034,-0.99957,0.00722,-0.01350,-0.02059,0.99967,1.00
1126,0.01886,-0.00053,0.02157,-0.99959,-0.02628,-0.01363,0.00036,-0.99956,0.00772,0.01358,-0.02219,0.99963,1.00,-0.02638,0.01347,-0.00036,-0.99956,0.00723,-0.01350,-0.02096,0.99966,1.00
1137,0.01882,-0.00112,0.02200,-0.99958,-0.02530,-0.01260,0.00032,-0.99960,0.00675,0.01315,-0.02258,0.99964,1.00,-0.02539,0.01450,-0.00037,-0.99957,0.00624,-0.01393,-0.02138,0.99966,1.00
1148,0.01864,-0.00154,0.02231,-0.99958,-0.02387,-0.01280,0.00031,-0.99963,0.00551,0.01379,-0.02289,0.99963,1.00,-0.02395,0.01430,-0.00034,-0.99961,0.00499,-0.01328,-0.02173,0.99966,1.00
1159,0.01846,-0.00191,0.02253,-0.99957,-0.02370,-0.01243,0.00029,-0.99964,0.00551,0.01379,-0.02309,0.99962,1.00,-0.02378,0.01466,-0.00035,-0.99961,0.00499,-0.01328,-0.02195,0.99966,1.00
1170,0.01821,-0.00223,0.02260,-0.99958,-0.02329,-0.01280,0.00030,-0.99965,0.00537,0.01450,-0.02317,0.99961,1.00,-0.02336,0.01430,-0.00033,-0.99963,0.00482,-0.01258,-0.02205,0.99967,1.00
1182,0.01806,-0.00250,0.02261,-0.99958,-0.02333,-0.01142,0.00027,-0.99966,0.00552,0.01338,-0.02313,0.99963,1.00,-0.02336,0.01568,-0.00037,-0.99960,0.00494,-0.01369,-0.02201,0.99965,1.00
1193,0.01797,-0.00257,0.02253,-0.99958,-0.02324,-0.01134,0.00026,-0.99967,0.00552,0.01338,-0.02305,0.99963,1.00,-0.02327,0.01576,-0.00037,-0.99961,0.00494,-0.01369,-0.02193,0.99965,1.00
1205,0.01799,-0.00257,0.02246,-0.99958,-0.02069,-0.01071,0.00022,-0.99973,0.00294,0.01280,-0.02292,0.99965,1.00,-0.02069,0.01639,-0.00034,-0.99965,0.00234,-0.01427,-0.02187,0.99966,1.00
1216,0.01800,-0.00247,0.02239,-0.99958,-0.02475,-0.01061,0.00026,-0.99964,0.00698,0.01251,-0.02290,0.99964,1.00,-0.02474,0.01649,-0.00041,-0.99956,0.00637,-0.01457,-0.02174,0.99964,1.00
1226,0.01797,-0.00241,0.02241,-0.99958,-0.02472,-0.01067,0.00026,-0.99964,0.00698,0.01251,-0.02292,0.99963,1.00,-0.02471,0.01643,-0.00041,-0.99956,0.00637,-0.01457,-0.02176,0.99964,1.00
1238,0.01794,-0.00217,0.02244,-0.99958,-0.02186,-0.01112,0.00024,-0.99970,0.00416,0.01279,-0.02292,0.99965,1.00,-0.02185,0.01598,-0.00035,-0.99963,0.00355,-0.01429,-0.02184,0.99965,1.00
